Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Seguro Asociado,Monto de Seguro Distribuidor,Tipo de Movimiento,Cuenta,paymentId
184480,N,117921,2024-06-27,2024-06-28,0.0,0.0,1,BANCOMER,284509
189383,N,177246,2024-06-27,2024-06-28,-252.0,0.0,1,OXXO,284551
191534,N,106920,2024-06-27,2024-06-28,0.0,0.0,1,OXXO,284570
191534,N,106920,2024-06-27,2024-06-28,-221.0,0.0,1,OXXO,284571
189032,N,147495,2024-06-27,2024-06-27,0.0,0.0,1,PAYCASH,284419
192325,N,112831,2024-06-27,2024-06-28,-109.0,0.0,1,OXXO,284584
191040,N,158694,2024-06-27,2024-06-28,-288.0,0.0,1,OXXO,284597
189032,N,147495,2024-06-27,2024-06-27,0.0,0.0,1,PAYCASH,284450
189032,N,147495,2024-06-27,2024-06-27,0.0,0.0,1,PAYCASH,284461
187311,N,175678,2024-06-27,2024-06-28,0.0,0.0,1,OXXO,284546
186194,N,166031,2024-06-27,2024-06-28,-172.68,0.0,1,OXXO,284575
189032,N,147495,2024-06-27,2024-06-28,0.0,0.0,1,BANCOMER,284525
183476,N,115084,2024-06-28,2024-06-29,0.0,0.0,1,PAYCASH,284808
186194,N,166031,2024-06-28,2024-06-29,0.0,0.0,1,OXXO,284928
192356,N,169520,2024-06-28,2024-06-28,-253.0,0.0,1,BANCOMER,284652
183558,N,183116,2024-06-28,2024-06-28,-180.0,0.0,1,BANCOMER,284647
186194,N,166031,2024-06-28,2024-06-28,0.0,0.0,1,PAYCASH,284641
192163,N,126112,2024-06-28,2024-06-28,-216.0,0.0,1,PAYCASH,284696
190946,N,148600,2024-06-28,2024-06-28,-180.0,0.0,1,PAYCASH,284697
184177,N,144370,2024-06-28,2024-06-28,-144.0,0.0,1,BANCOMER,284759
190322,N,151973,2024-06-28,2024-06-28,0.0,0.0,1,PAYCASH,284711
190322,N,151973,2024-06-28,2024-06-28,-146.0,0.0,1,PAYCASH,284713
193002,N,144082,2024-06-28,2024-06-28,-180.0,0.0,1,PAYCASH,284719
186618,N,186624,2024-06-28,2024-06-28,-180.0,0.0,1,PAYCASH,284722
191979,N,142220,2024-06-28,2024-06-28,-295.0,0.0,1,BANCOMER,284742
183318,N,103865,2024-06-28,2024-06-29,0.0,0.0,1,OXXO,284940
192005,N,135629,2024-06-28,2024-06-28,-180.0,0.0,1,PAYCASH,284774
190783,N,127162,2024-06-28,2024-06-29,-180.0,0.0,1,OXXO,284889
188233,N,156731,2024-06-28,2024-06-29,0.0,0.0,1,OXXO,284893
188233,N,156731,2024-06-28,2024-06-29,-217.0,0.0,1,OXXO,284894
190149,N,177399,2024-06-28,2024-06-28,-181.0,0.0,1,PAYCASH,284802
189390,N,171266,2024-06-28,2024-06-29,-180.0,0.0,1,OXXO,284931
185806,N,175434,2024-06-28,2024-06-29,0.0,0.0,1,OXXO,284951
190149,N,177399,2024-06-29,2024-06-29,-37.0,0.0,1,BANCOMER,285055
186194,N,166031,2024-06-29,2024-06-29,0.0,0.0,1,PAYCASH,284969
191675,N,122810,2024-06-29,2024-06-29,-145.0,0.0,1,BANCOMER,285044
179030,N,157534,2024-06-29,2024-06-29,-58.0,0.0,1,GARANTIA,285015
189749,N,156616,2024-06-29,2024-06-29,-182.0,0.0,1,BANCOMER,285020
