id_distribuidor,perdida_de_cosecha,inicio_credito,ciclo_credito
143591,0.0,2023-06-13,2
143597,0.0,2023-06-13,2
143576,0.0,2023-06-13,2
143657,0.0,2023-06-13,2
153167,0.0,2023-06-09,1
153172,0.0,2023-06-09,1
153163,0.0,2023-06-09,1
121856,0.0,2023-06-07,3
153040,0.0,2023-06-07,1
152605,0.0,2023-06-07,1
152598,0.0,2023-06-07,1
152716,0.0,2023-06-07,1
153795,0.0,2023-06-07,1
153857,0.0,2023-06-07,1
153761,0.0,2023-06-13,1
153830,0.0,2023-06-13,1
153961,0.0,2023-06-13,1
153765,0.0,2023-06-13,1
139502,0.0,2023-06-09,2
139504,0.0,2023-06-09,2
154056,0.0,2023-06-09,1
153727,0.0,2023-06-13,1
153777,0.0,2023-06-13,1
153774,0.0,2023-06-13,1
133691,0.0,2023-06-14,3
133712,0.0,2023-06-14,3
133683,0.0,2023-06-14,3
133690,0.0,2023-06-14,3
133711,0.0,2023-06-14,3
133723,0.0,2023-06-14,3
133717,0.0,2023-06-14,3
133685,0.0,2023-06-14,3
133719,0.0,2023-06-14,3
154084,0.0,2023-06-09,1
154075,0.0,2023-06-09,1
90933,0.0,2023-06-12,7
90880,0.0,2023-06-12,7
90682,0.0,2023-06-12,7
90941,0.0,2023-06-12,7
91038,0.0,2023-06-12,7
91034,0.0,2023-06-12,7
90746,0.0,2023-06-12,7
91098,0.0,2023-06-12,7
154104,0.0,2023-06-14,1
142764,0.0,2023-06-14,2
142894,0.0,2023-06-16,2
154101,0.0,2023-06-14,1
154074,0.0,2023-06-14,1
154110,0.0,2023-06-14,1
154098,0.0,2023-06-14,1
154102,0.0,2023-06-14,1
154107,0.0,2023-06-14,1
142761,0.0,2023-06-14,2
142759,0.0,2023-06-14,2
142763,0.0,2023-06-14,2
142762,0.0,2023-06-14,2
142766,0.0,2023-06-14,2
154333,0.0,2023-06-14,1
142945,0.0,2023-06-16,2
142330,0.0,2023-06-16,2
142329,0.0,2023-06-16,2
142898,0.0,2023-06-16,2
142896,0.0,2023-06-16,2
132075,0.0,2023-06-15,3
133888,0.0,2023-06-15,3
88541,0.0,2023-06-15,7
134089,0.0,2023-06-15,3
133885,0.0,2023-06-15,3
133887,0.0,2023-06-15,3
143697,0.0,2023-06-15,2
143554,0.0,2023-06-15,2
134186,0.0,2023-06-15,3
132076,0.0,2023-06-15,3
132077,0.0,2023-06-15,3
143333,0.0,2023-06-15,2
153097,0.0,2023-06-15,1
154383,0.0,2023-06-15,1
88583,0.0,2023-06-15,7
88547,0.0,2023-06-15,7
88539,0.0,2023-06-15,7
144876,0.0,2023-06-15,2
145183,0.0,2023-06-15,2
134080,0.0,2023-06-15,3
134085,0.0,2023-06-15,3
134083,0.0,2023-06-15,3
134172,0.0,2023-06-15,3
134086,0.0,2023-06-15,3
122546,0.0,2023-06-15,3
154771,0.0,2023-06-15,1
142542,0.0,2023-06-16,2
142578,0.0,2023-06-19,2
101448,0.0,2023-06-16,6
143274,0.0,2023-06-20,2
102211,0.0,2023-07-05,11
101360,0.0,2023-07-05,11
101450,0.0,2023-06-16,6
120732,0.0,2023-06-16,4
101453,0.0,2023-06-16,4
144082,0.0,2023-06-16,2
142817,0.0,2023-06-16,2
142891,0.0,2023-06-16,2
142539,0.0,2023-06-16,2
154485,0.0,2023-06-16,1
142864,0.0,2023-06-19,2
142865,0.0,2023-06-19,2
143200,0.0,2023-06-19,2
143205,0.0,2023-06-19,2
142550,0.0,2023-06-19,2
142587,0.0,2023-06-19,2
142546,0.0,2023-06-19,2
144378,0.0,2023-06-20,2
142353,0.0,2023-06-20,2
143669,0.0,2023-06-20,2
144006,0.0,2023-06-20,2
154717,0.0,2023-06-20,1
154439,0.0,2023-06-20,1
154438,0.0,2023-06-20,1
154437,0.0,2023-06-20,1
154436,0.0,2023-06-20,1
154435,0.0,2023-06-20,1
132779,0.0,2023-06-21,3
154772,-0.6906577375005152,2023-06-20,1
81301,0.0,2023-06-19,3
132777,0.0,2023-06-21,3
132767,0.0,2023-06-21,3
132766,0.0,2023-06-21,3
132765,0.0,2023-06-21,3
154879,0.0,2023-06-21,1
154878,0.0,2023-06-19,1
154876,0.0,2023-06-19,1
122922,0.0,2023-06-19,3
123421,0.0,2023-06-19,3
135219,0.0,2023-06-19,2
122986,0.0,2023-06-19,2
101292,0.0,2023-06-22,6
121956,0.0,2023-06-20,4
154811,0.0,2023-06-20,1
154859,0.0,2023-06-20,1
100481,0.0,2023-06-22,6
100514,0.0,2023-06-22,6
100487,0.0,2023-06-22,6
100483,0.0,2023-06-22,6
154844,0.0,2023-06-22,1
154810,-0.2649448951645492,2023-06-21,1
154806,-0.2649448951645492,2023-06-21,1
121951,0.0,2023-06-20,4
121953,0.0,2023-06-20,4
132649,0.0,2023-06-20,3
154896,0.0,2023-06-20,1
154767,0.0,2023-06-20,1
84751,0.0,2023-06-21,7
146001,0.0,2023-06-23,2
154840,-0.04699179327767067,2023-06-23,1
117217,0.0,2023-06-21,5
146745,0.0,2023-06-23,2
145971,0.0,2023-06-23,2
145967,0.0,2023-06-23,2
146117,0.0,2023-06-23,2
146741,0.0,2023-06-23,2
146749,0.0,2023-06-23,2
147003,0.0,2023-06-23,2
147050,0.0,2023-06-23,2
123158,0.0,2023-06-21,4
123173,0.0,2023-06-21,4
134433,0.0,2023-06-21,3
143948,0.0,2023-06-21,2
117216,0.0,2023-06-21,5
117214,0.0,2023-06-21,5
117222,0.0,2023-06-21,5
117206,0.0,2023-06-21,5
117223,0.0,2023-06-21,5
117220,0.0,2023-06-21,5
142278,0.0,2023-06-21,2
142461,0.0,2023-06-21,2
142277,0.0,2023-06-21,2
142251,0.0,2023-06-21,2
144088,0.0,2023-06-21,2
154837,0.0,2023-06-23,1
154669,0.0,2023-06-22,1
143507,0.0,2023-06-22,2
143003,0.0,2023-06-23,2
143530,0.0,2023-06-22,2
143620,0.0,2023-06-22,2
143550,0.0,2023-06-22,2
143508,0.0,2023-06-22,2
154824,0.0,2023-06-23,1
154822,0.0,2023-06-23,1
154821,0.0,2023-06-23,1
154812,0.0,2023-06-23,1
154888,-0.7966322457903072,2023-06-22,1
155114,0.0,2023-06-22,1
154795,0.0,2023-06-22,1
154794,0.0,2023-06-22,1
155116,0.0,2023-06-22,1
143567,0.0,2023-06-23,2
143524,0.0,2023-06-23,2
143004,0.0,2023-06-23,2
143510,0.0,2023-06-23,2
155073,0.0,2023-06-23,1
135628,0.0,2023-06-26,3
154040,0.0,2023-06-27,1
135626,0.0,2023-06-26,3
135631,0.0,2023-06-26,3
135629,0.0,2023-06-26,3
135632,0.0,2023-06-26,3
143696,0.0,2023-06-26,2
154274,0.0,2023-06-27,1
154042,0.0,2023-06-27,1
154197,0.0,2023-06-27,1
154045,0.0,2023-06-27,1
154036,0.0,2023-06-27,1
154905,0.0,2023-06-28,1
154281,0.0,2023-06-27,1
123144,0.0,2023-06-26,4
143799,0.0,2023-06-26,2
155094,0.0,2023-06-26,1
124957,0.0,2023-06-28,2
154906,0.0,2023-06-28,1
154900,0.0,2023-06-28,1
154902,0.0,2023-06-28,1
154899,0.0,2023-06-28,1
154278,0.0,2023-06-27,1
155287,0.0,2023-06-27,1
154279,0.0,2023-06-27,1
106179,0.0,2023-06-27,3
155408,-0.27977073409755304,2023-06-29,1
134434,0.0,2023-06-27,3
120188,0.0,2023-06-28,4
143637,0.0,2023-06-28,2
145823,-0.009166657500009112,2023-06-27,2
144366,0.0,2023-06-29,2
144007,0.0,2023-06-28,2
144003,0.0,2023-06-28,2
143638,0.0,2023-06-28,2
143838,0.0,2023-06-28,2
143639,0.0,2023-06-28,2
144001,0.0,2023-06-28,2
155337,0.0,2023-06-28,1
154792,0.0,2023-06-27,1
154827,0.0,2023-06-27,1
154610,0.0,2023-06-27,1
134693,0.0,2023-06-27,3
134673,0.0,2023-06-27,3
145195,0.0,2023-06-27,2
134675,0.0,2023-06-27,2
145824,-0.009166657500009112,2023-06-27,2
146289,-0.009166657500009223,2023-06-27,2
146290,-0.009166657500009112,2023-06-27,2
145822,-0.009166657500009223,2023-06-27,2
145812,-0.009166657500009001,2023-06-27,2
155395,-0.27977073409755304,2023-06-29,1
155407,-0.27977073409755304,2023-06-29,1
155403,-0.27977073409755304,2023-06-29,1
155399,-0.27977073409755304,2023-06-29,1
155410,-0.27977073409755304,2023-06-29,1
120190,0.0,2023-06-28,4
120187,0.0,2023-06-28,4
120186,0.0,2023-06-28,4
120189,0.0,2023-06-28,4
106189,0.0,2023-06-27,3
155146,0.0,2023-06-27,1
154880,0.0,2023-06-27,1
144369,0.0,2023-06-29,2
144370,0.0,2023-06-29,2
144368,0.0,2023-06-29,2
122990,0.0,2023-06-28,4
122994,0.0,2023-06-28,4
122987,0.0,2023-06-28,4
122904,0.0,2023-06-28,4
122909,0.0,2023-06-28,4
122988,0.0,2023-06-28,4
134575,0.0,2023-06-28,3
145297,0.0,2023-06-28,2
122910,0.0,2023-06-28,3
155005,0.0,2023-06-28,1
95301,0.0,2023-06-30,7
135020,0.0,2023-07-03,3
105401,0.0,2023-06-29,5
114566,0.0,2023-06-29,5
147270,-0.3889305275487651,2023-07-10,2
145846,0.0,2023-06-29,2
154927,0.0,2023-07-03,1
147095,-0.3889305275487651,2023-07-10,2
123364,-0.21698735699014748,2023-06-29,4
145181,-0.2169873569901476,2023-06-29,2
105814,-0.21698735699014748,2023-06-29,3
95312,0.0,2023-06-30,7
95297,0.0,2023-06-30,7
95307,0.0,2023-06-30,7
95304,0.0,2023-06-30,7
95311,0.0,2023-06-30,7
95313,0.0,2023-06-30,7
95295,0.0,2023-06-30,7
106443,0.0,2023-06-30,6
145331,0.0,2023-06-30,2
135039,0.0,2023-07-03,3
145180,0.0,2023-07-03,2
145479,0.0,2023-07-03,2
155555,0.0,2023-07-03,1
154960,0.0,2023-07-03,1
154363,0.0,2023-07-03,1
120973,0.0,2023-06-29,4
120893,0.0,2023-06-29,4
132704,0.0,2023-06-29,3
145067,0.0,2023-06-29,2
145099,0.0,2023-06-29,2
114445,0.0,2023-06-29,5
114443,0.0,2023-06-29,5
114442,0.0,2023-06-29,5
125015,0.0,2023-06-29,4
145845,0.0,2023-06-29,2
145842,0.0,2023-06-29,2
114564,0.0,2023-06-29,5
114568,0.0,2023-06-29,5
115084,0.0,2023-06-29,5
136857,0.0,2023-06-29,3
146052,0.0,2023-06-29,2
146323,0.0,2023-06-29,2
155488,0.0,2023-07-03,1
154932,0.0,2023-07-03,1
155513,0.0,2023-06-30,1
155398,0.0,2023-06-30,1
122785,0.0,2023-07-04,4
153706,0.0,2023-06-30,1
89317,0.0,2023-06-30,7
113897,0.0,2023-06-30,5
144427,0.0,2023-06-30,2
153568,0.0,2023-06-30,1
154892,0.0,2023-06-30,1
155641,0.0,2023-06-30,1
155504,0.0,2023-06-30,1
155519,0.0,2023-06-30,1
155495,0.0,2023-06-30,1
155805,0.0,2023-06-30,1
155484,0.0,2023-06-30,1
122863,0.0,2023-07-04,4
133918,0.0,2023-07-04,3
155558,0.0,2023-07-04,1
155415,0.0,2023-07-04,1
155569,0.0,2023-07-04,1
104225,0.0,2023-07-13,6
155388,0.0,2023-07-03,1
121663,-0.6410823258384544,2023-07-04,4
144100,0.0,2023-07-05,2
155387,0.0,2023-07-03,1
155394,0.0,2023-07-03,1
155390,0.0,2023-07-03,1
155433,0.0,2023-07-03,1
155389,0.0,2023-07-03,1
155487,0.0,2023-07-03,1
104284,0.0,2023-07-13,6
113741,0.0,2023-07-13,5
104266,0.0,2023-07-13,8
121665,-0.6410823258384544,2023-07-04,4
145177,-0.6410823258384544,2023-07-04,2
145176,-0.6410823258384544,2023-07-04,2
145647,-0.6410823258384544,2023-07-04,2
145179,-0.6410823258384544,2023-07-04,2
155452,0.0,2023-07-13,1
144098,0.0,2023-07-05,2
144021,0.0,2023-07-05,2
144665,0.0,2023-07-05,2
144024,0.0,2023-07-05,2
145827,0.0,2023-07-04,2
92950,0.0,2023-07-05,7
146231,0.0,2023-07-04,2
92981,0.0,2023-07-05,7
93038,0.0,2023-07-05,7
92964,0.0,2023-07-05,7
124922,0.0,2023-07-05,4
146273,0.0,2023-07-04,2
146386,0.0,2023-07-04,2
146384,0.0,2023-07-04,2
146677,0.0,2023-07-04,2
146675,0.0,2023-07-04,2
155925,0.0,2023-07-04,1
145831,0.0,2023-07-04,2
145829,0.0,2023-07-04,2
145828,0.0,2023-07-04,2
146004,0.0,2023-07-04,2
154897,0.0,2023-07-04,1
127181,-0.038543616672579106,2023-07-05,3
156260,-0.038543616672579106,2023-07-05,1
106147,0.0,2023-07-05,6
133086,-0.0615000615000616,2023-07-05,3
144318,-0.34816308188063616,2023-07-07,2
155968,-0.20668444679112752,2023-07-05,1
155985,-0.2355862155261229,2023-07-05,1
133088,-0.0615000615000616,2023-07-05,3
133085,-0.0615000615000616,2023-07-05,3
134559,-0.0615000615000616,2023-07-05,3
134558,-0.0615000615000616,2023-07-05,3
133897,-0.0615000615000616,2023-07-05,3
155959,-0.20668444679112752,2023-07-05,1
156202,-0.20668444679112752,2023-07-05,1
156147,-0.20668444679112752,2023-07-05,1
155966,-0.20668444679112752,2023-07-05,1
156030,-0.20668444679112752,2023-07-05,1
105089,0.0,2023-07-05,6
106145,0.0,2023-07-05,6
104629,0.0,2023-07-05,6
106146,0.0,2023-07-05,6
106143,0.0,2023-07-05,6
115282,0.0,2023-07-05,5
115253,0.0,2023-07-05,5
115252,0.0,2023-07-05,5
155983,-0.2355862155261229,2023-07-05,1
156207,-0.2355862155261229,2023-07-05,1
143960,-0.2355862155261229,2023-07-05,1
156205,-0.2355862155261229,2023-07-05,1
156038,0.0,2023-07-06,1
156053,0.0,2023-07-06,1
155619,0.0,2023-07-10,1
114752,0.0,2023-07-10,5
129697,-0.433398234784651,2023-07-10,4
156458,0.0,2023-07-10,1
146845,-0.4333856730589367,2023-07-10,2
145850,-0.5969974431767344,2023-07-06,2
121898,0.0,2023-07-10,4
145944,-0.4333856730589367,2023-07-10,2
145922,-0.4333856730589367,2023-07-10,2
146051,-0.4333856730589367,2023-07-10,2
145933,-0.4333856730589367,2023-07-10,2
146390,-0.4333856730589367,2023-07-10,2
156366,0.0,2023-07-10,1
151817,0.0,2023-07-10,1
156151,0.0,2023-07-10,1
156365,0.0,2023-07-10,1
156460,0.0,2023-07-10,1
114755,0.0,2023-07-10,5
114745,0.0,2023-07-10,5
137404,0.0,2023-07-10,3
134846,0.0,2023-07-10,3
147260,0.0,2023-07-10,2
147280,0.0,2023-07-10,2
155265,0.0,2023-07-10,1
154946,-0.6979300117556348,2023-07-11,1
156114,-0.6979300117556348,2023-07-11,1
155615,-0.6979300117556348,2023-07-11,1
129690,-0.433398234784651,2023-07-10,4
129893,-0.433398234784651,2023-07-10,4
129862,-0.433398234784651,2023-07-10,4
147339,-0.433398234784651,2023-07-10,2
155668,0.0,2023-07-10,1
156076,0.0,2023-07-10,1
155621,0.0,2023-07-10,1
154845,0.0,2023-07-10,1
153341,0.0,2023-07-10,1
145701,-0.5969974431767344,2023-07-06,2
145708,-0.5969974431767344,2023-07-06,2
140340,-0.5969974431767344,2023-07-06,2
146747,-0.5969974431767344,2023-07-06,2
146210,-0.5969974431767344,2023-07-06,2
122171,0.0,2023-07-10,4
121900,0.0,2023-07-10,4
121896,0.0,2023-07-10,4
156364,0.0,2023-07-10,1
156387,0.0,2023-07-10,1
109540,0.0,2023-07-07,5
155783,0.0,2023-07-07,1
126410,0.0,2023-07-11,4
156140,0.0,2023-07-11,1
156216,0.0,2023-07-07,1
146261,-0.2897687507559974,2023-07-11,2
135599,0.0,2023-07-10,3
137528,-0.2954862912982642,2023-07-11,3
146956,0.0,2023-07-07,2
156419,0.0,2023-07-07,1
123164,0.0,2023-07-07,4
134989,0.0,2023-07-11,3
156067,-0.13391095898238836,2023-07-10,1
123190,-0.04904933310448012,2023-07-11,4
95714,0.0,2023-07-11,7
156117,0.0,2023-07-10,1
122810,0.0,2023-07-11,4
146105,0.0,2023-07-11,2
156837,0.0,2023-07-11,1
156882,0.0,2023-07-11,1
156108,0.0,2023-07-12,1
156915,-0.2873761414416165,2023-07-11,1
109532,0.0,2023-07-07,5
130209,0.0,2023-07-07,3
109632,0.0,2023-07-07,5
109634,0.0,2023-07-07,5
145969,0.0,2023-07-07,1
156091,0.0,2023-07-07,1
156092,0.0,2023-07-07,1
155780,0.0,2023-07-07,1
155767,0.0,2023-07-07,1
155779,0.0,2023-07-07,1
146260,-0.2897687507559974,2023-07-11,2
145768,-0.2897687507559974,2023-07-11,2
146263,-0.2897687507559974,2023-07-11,2
146401,-0.2897687507559974,2023-07-11,2
155607,-0.2897687507559974,2023-07-11,1
155603,-0.2897687507559974,2023-07-11,1
155590,-0.2897687507559974,2023-07-11,1
126401,0.0,2023-07-11,4
126451,0.0,2023-07-11,4
126691,0.0,2023-07-11,4
145946,0.0,2023-07-11,2
145679,0.0,2023-07-11,2
147563,-0.2954862912982642,2023-07-11,2
147578,-0.2954862912982642,2023-07-11,2
147559,-0.2954862912982642,2023-07-11,2
136777,-0.2954862912982641,2023-07-11,3
147915,-0.2954862912982642,2023-07-11,2
146909,0.0,2023-07-07,2
147032,0.0,2023-07-07,2
146988,0.0,2023-07-07,2
146846,0.0,2023-07-07,2
146652,0.0,2023-07-07,2
156313,0.0,2023-07-07,1
156145,-0.2954862912982641,2023-07-11,1
123028,0.0,2023-07-07,4
123029,0.0,2023-07-07,4
123026,0.0,2023-07-07,4
123021,0.0,2023-07-07,4
156357,0.0,2023-07-26,1
156129,0.0,2023-07-11,1
156138,0.0,2023-07-11,1
156130,0.0,2023-07-11,1
156128,0.0,2023-07-11,1
135545,0.0,2023-07-10,3
135826,0.0,2023-07-10,3
145792,0.0,2023-07-10,2
146003,0.0,2023-07-11,2
156881,-0.20406988248777214,2023-07-10,1
156764,-0.20406988248777203,2023-07-10,1
156422,0.0,2023-07-07,1
156418,0.0,2023-07-07,1
123540,0.0,2023-07-11,4
123541,0.0,2023-07-11,4
134932,0.0,2023-07-11,3
155867,0.0,2023-07-07,1
155889,0.0,2023-07-07,1
122811,0.0,2023-07-11,3
116861,0.0,2023-07-11,4
156213,0.0,2023-07-07,1
156222,0.0,2023-07-07,1
156210,0.0,2023-07-07,1
156219,0.0,2023-07-07,1
155404,-0.13391095898238836,2023-07-10,1
155409,-0.13391095898238836,2023-07-10,1
155539,-0.13391095898238836,2023-07-10,1
155646,-0.13391095898238836,2023-07-10,1
123186,-0.04904933310448012,2023-07-11,4
123193,-0.04904933310448012,2023-07-11,4
134553,-0.04904933310448012,2023-07-11,3
134695,-0.04904933310448012,2023-07-11,3
156850,0.0,2023-07-11,1
156871,0.0,2023-07-11,1
156863,0.0,2023-07-11,1
156833,0.0,2023-07-11,1
156738,0.0,2023-07-10,1
156731,0.0,2023-07-10,1
156721,0.0,2023-07-10,1
156802,0.0,2023-07-10,1
156603,0.0,2023-07-10,1
156616,0.0,2023-07-10,1
95715,0.0,2023-07-11,5
95719,0.0,2023-07-11,5
95711,0.0,2023-07-11,7
95704,0.0,2023-07-11,5
146107,0.0,2023-07-11,2
146082,0.0,2023-07-11,2
146197,0.0,2023-07-11,2
146081,0.0,2023-07-11,2
156160,0.0,2023-07-11,1
156161,0.0,2023-07-11,1
156159,0.0,2023-07-11,1
156247,0.0,2023-07-11,1
156884,0.0,2023-07-12,1
155755,0.0,2023-07-12,1
155763,0.0,2023-07-12,1
155762,0.0,2023-07-12,1
156111,0.0,2023-07-12,1
156736,0.0,2023-07-12,1
156917,-0.2873761414416165,2023-07-11,1
156332,-0.2873761414416165,2023-07-11,1
156439,-0.2873761414416165,2023-07-11,1
156047,-0.08589659352345758,2023-07-11,1
94886,0.0,2023-07-08,4
156851,0.0,2023-07-11,1
128625,-0.7269496068141095,2023-07-11,4
111617,0.0,2023-07-12,5
156330,0.0,2023-07-11,1
156149,-0.08589659352345747,2023-07-11,1
156050,-0.08589659352345747,2023-07-11,1
156049,-0.08589659352345747,2023-07-11,1
156152,-0.08589659352345758,2023-07-11,1
115775,0.0,2023-07-08,2
156849,0.0,2023-07-11,1
156872,0.0,2023-07-11,1
156876,0.0,2023-07-11,1
156878,0.0,2023-07-11,1
156156,-0.08589659352345747,2023-07-11,1
156048,-0.08589659352345747,2023-07-11,1
95165,0.0,2023-07-08,2
157011,0.0,2023-07-08,1
157013,0.0,2023-07-08,1
128618,-0.7269496068141095,2023-07-11,4
128629,-0.7269496068141095,2023-07-11,4
128626,-0.7269496068141095,2023-07-11,4
128628,-0.7269496068141095,2023-07-11,4
156944,-0.7269496068141095,2023-07-11,1
111622,0.0,2023-07-12,5
111625,0.0,2023-07-12,5
143347,0.0,2023-07-12,2
142683,0.0,2023-07-12,2
157057,0.0,2023-07-11,1
156834,0.0,2023-07-11,1
156931,0.0,2023-07-11,1
157058,0.0,2023-07-11,1
128184,0.0,2023-07-11,3
106672,0.0,2023-07-11,5
116671,0.0,2023-07-11,4
147785,0.0,2023-07-11,2
145672,0.0,2023-07-13,2
101697,0.0,2023-07-14,6
101711,0.0,2023-07-14,6
144958,0.0,2023-07-14,2
147243,0.0,2023-07-14,2
98105,0.0,2023-07-14,6
125069,0.0,2023-07-14,4
104313,-0.329006133584572,2023-07-14,6
86586,0.0,2023-07-17,8
147239,0.0,2023-07-14,2
147231,0.0,2023-07-14,2
147227,0.0,2023-07-14,2
147225,0.0,2023-07-14,2
147221,0.0,2023-07-14,2
147206,0.0,2023-07-14,2
98131,0.0,2023-07-14,6
98124,0.0,2023-07-14,6
140991,0.0,2023-07-14,2
104311,-0.329006133584572,2023-07-14,6
104665,-0.329006133584572,2023-07-14,6
124433,-0.329006133584572,2023-07-14,4
86588,0.0,2023-07-17,8
86591,0.0,2023-07-17,8
86840,0.0,2023-07-17,8
86604,0.0,2023-07-17,8
86616,0.0,2023-07-17,8
147495,0.0,2023-07-17,2
157406,0.0,2023-07-14,1
104464,0.0,2023-07-14,2
157510,-0.329006133584572,2023-07-14,1
157291,-0.19110193943671905,2023-07-14,1
157312,-0.19110193943671905,2023-07-14,1
118775,-0.19110193943671905,2023-07-14,4
157439,0.0,2023-07-14,1
157440,0.0,2023-07-14,1
136251,-0.535075716067769,2023-07-27,3
157201,0.0,2023-07-17,1
136427,-0.535075716067769,2023-07-27,3
135968,-0.535075716067769,2023-07-27,3
146551,-0.535075716067769,2023-07-27,2
146400,-0.535075716067769,2023-07-27,2
157185,0.0,2023-07-17,1
157194,0.0,2023-07-17,1
157188,0.0,2023-07-17,1
157171,0.0,2023-07-17,1
157178,0.0,2023-07-17,1
157198,0.0,2023-07-17,1
157169,0.0,2023-07-17,1
157189,0.0,2023-07-17,1
157204,0.0,2023-07-17,1
94780,0.0,2023-07-18,11
114616,0.0,2023-07-19,4
157587,0.0,2023-07-18,1
119935,-0.36602348025769305,2023-07-21,5
157375,-0.26187386056629003,2023-07-18,1
97213,0.0,2023-07-27,6
107986,0.0,2023-07-28,6
94517,0.0,2023-07-18,12
94785,0.0,2023-07-18,11
94783,0.0,2023-07-18,7
94518,0.0,2023-07-18,7
94855,0.0,2023-07-18,7
147693,0.0,2023-07-18,2
114612,0.0,2023-07-19,4
114670,0.0,2023-07-19,4
127663,0.0,2023-07-19,3
157261,0.0,2023-07-18,1
157527,0.0,2023-07-18,1
157132,0.0,2023-07-18,1
157520,0.0,2023-07-18,1
157586,0.0,2023-07-18,1
157509,0.0,2023-07-18,1
157522,0.0,2023-07-18,1
119780,-0.36602348025769305,2023-07-21,5
119992,-0.36602348025769305,2023-07-21,5
119777,-0.36602348025769305,2023-07-21,5
145997,-0.36602348025769305,2023-07-21,2
157205,-0.26187386056629003,2023-07-18,1
157673,-0.26187386056629003,2023-07-18,1
157382,-0.26187386056629003,2023-07-18,1
157414,-0.26187386056629003,2023-07-18,1
157115,-0.26187386056629003,2023-07-18,1
157591,-0.36602348025769305,2023-07-21,1
119830,-0.36602348025769305,2023-07-21,4
97219,0.0,2023-07-27,6
134308,0.0,2023-07-27,3
97209,0.0,2023-07-27,5
157745,0.0,2023-07-27,1
116265,0.0,2023-07-28,5
108698,0.0,2023-07-28,5
147198,0.0,2023-07-28,2
147001,0.0,2023-07-28,2
107998,0.0,2023-07-28,2
113717,0.0,2023-07-21,5
147515,-0.7924731575944055,2023-07-21,2
147801,0.0,2023-07-21,2
137851,0.0,2023-07-28,3
137908,0.0,2023-07-28,3
147383,0.0,2023-07-28,2
113714,0.0,2023-07-21,5
113712,0.0,2023-07-21,5
113724,0.0,2023-07-21,5
113722,0.0,2023-07-21,5
113695,0.0,2023-07-21,5
113728,0.0,2023-07-21,4
157915,0.0,2023-07-19,1
146804,-0.7924731575944054,2023-07-21,2
147537,-0.7924731575944055,2023-07-21,2
146616,-0.7924731575944055,2023-07-21,2
157524,-0.7924731575944055,2023-07-21,1
147802,0.0,2023-07-21,2
147826,0.0,2023-07-21,2
147827,0.0,2023-07-21,2
147804,0.0,2023-07-21,2
148070,0.0,2023-07-21,2
148682,0.0,2023-07-21,2
126736,0.0,2023-07-21,4
136804,-0.27063784744108366,2023-07-31,3
157523,-0.650856009782969,2023-07-31,1
157787,0.0,2023-08-04,1
157611,0.0,2023-07-20,1
147254,0.0,2023-07-24,2
136264,-0.27063784744108366,2023-07-31,3
136834,-0.27063784744108366,2023-07-31,3
147434,-0.27063784744108366,2023-07-31,2
147436,-0.27063784744108366,2023-07-31,2
156462,-0.650856009782969,2023-07-31,1
157176,-0.650856009782969,2023-07-31,1
157785,0.0,2023-08-04,1
157786,0.0,2023-08-04,1
157789,0.0,2023-08-04,1
157791,0.0,2023-08-04,1
157362,0.0,2023-07-20,1
157609,0.0,2023-07-20,1
157612,0.0,2023-07-20,1
157363,0.0,2023-07-20,1
157613,0.0,2023-07-20,1
126742,0.0,2023-07-21,4
126740,0.0,2023-07-21,4
147223,0.0,2023-07-21,2
157926,0.0,2023-07-21,1
146779,0.0,2023-07-24,2
146250,0.0,2023-07-24,2
146321,0.0,2023-07-24,2
146345,0.0,2023-07-24,2
148676,0.0,2023-07-21,2
148671,0.0,2023-07-21,2
148675,0.0,2023-07-21,2
148667,0.0,2023-07-21,2
148683,0.0,2023-07-21,2
157658,0.0,2023-07-28,1
146148,-0.27455334821339283,2023-07-24,2
95473,0.0,2023-07-21,7
147755,0.0,2023-07-25,2
157993,-0.47264897098278025,2023-07-25,1
158227,-0.5286031743682533,2023-07-26,1
93733,0.0,2023-07-21,7
95748,0.0,2023-07-21,7
95605,0.0,2023-07-21,7
147887,0.0,2023-07-21,2
147756,0.0,2023-07-25,2
147642,0.0,2023-07-25,2
147526,0.0,2023-07-25,2
147532,0.0,2023-07-25,2
147876,0.0,2023-07-25,2
157995,-0.47264897098278025,2023-07-25,1
157998,-0.47264897098278025,2023-07-25,1
157997,-0.47264897098278025,2023-07-25,1
157996,-0.47264897098278025,2023-07-25,1
158228,-0.5286031743682533,2023-07-26,1
158165,-0.5286031743682533,2023-07-26,1
158169,-0.5286031743682533,2023-07-26,1
131520,-0.5286031743682533,2023-07-26,2
158166,-0.5286031743682533,2023-07-26,1
145560,-0.27455334821339283,2023-07-24,2
125983,0.0,2023-07-22,12
157483,0.0,2023-08-02,1
125980,0.0,2023-07-22,12
126018,0.0,2023-07-22,12
125986,0.0,2023-07-22,12
137297,0.0,2023-07-22,3
157243,0.0,2023-08-02,1
157310,0.0,2023-08-02,1
157937,0.0,2023-08-02,1
157558,0.0,2023-08-02,1
157608,0.0,2023-07-26,1
147757,-0.11307776730761421,2023-07-24,2
90248,0.0,2023-07-24,7
137086,0.0,2023-07-24,3
157711,0.0,2023-07-26,1
148242,-0.701269187522311,2023-07-27,2
157598,0.0,2023-07-26,1
142943,0.0,2023-07-26,2
