Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Principal,Monto de interés,Monto de IVA,Tipo de Movimiento,Cuenta,paymentId
175754,N,175334,2024-03-20,2024-03-21,-288.0,0.0,0.0,PAG,OXXO,265919
172948,N,132444,2024-03-20,2024-03-21,-2549.38,-280.71,-44.91,PAG,OXXO,265939
176552,N,176095,2024-03-20,2024-03-21,-4178.48,-739.24,-118.28,PAG,OXXO,265920
178965,N,143361,2024-03-20,2024-03-21,-7410.54,-2185.21,-349.63,PAG,OXXO,265932
180727,N,112831,2024-03-20,2024-03-21,-3829.9,-1187.16,-189.94,PAG,OXXO,265948
180742,N,163049,2024-03-20,2024-03-20,-1543.65,-792.54,-126.81,PAG,BANCOMER,265858
172930,N,113108,2024-03-20,2024-03-21,-9989.23,-9.28,-1.49,PAG,OXXO,265964
175859,N,134308,2024-03-21,2024-03-21,-5611.65,-900.3,-144.05,PAG,BANCOMER,265894
104226,N,104226,2024-03-21,2024-03-21,-909.53,0.0,0.0,PAG,RENOVACION ANT,265882
104226,N,104226,2024-03-21,2024-03-21,0.0,-0.41,-0.06,PAG,REMANENTE,265883
85147,N,85147,2024-03-21,2024-03-21,0.0,-48.43,-7.75,PAG,REMANENTE,265885
85147,N,85147,2024-03-21,2024-03-21,-410.82,0.0,0.0,PAG,RENOVACION ANT,265884
99917,N,99917,2024-03-21,2024-03-21,-989.38,-349.67,-55.95,PAG,BANCOMER,266000
797,N,797,2024-03-21,2024-03-21,0.0,-17.4,-2.78,PAG,REMANENTE,265909
797,N,797,2024-03-21,2024-03-21,-1089.82,0.0,0.0,PAG,RENOVACION ANT,265908
797,N,797,2024-03-21,2024-03-21,-977.59,0.0,0.0,PAG,RENOVACION ANT,265910
797,N,797,2024-03-21,2024-03-21,0.0,-66.72,-10.68,PAG,REMANENTE,265911
179861,N,179794,2024-03-21,2024-03-21,-4093.0,-1533.62,-245.38,PAG,BANCOMER,265990
177454,N,122898,2024-03-21,2024-03-21,-30556.71,-6265.77,-1002.52,PAG,BANCOMER,265988
5812,N,5812,2024-03-21,2024-03-21,-862.24,0.0,0.0,PAG,RENOVACION ANT,265971
5812,N,5812,2024-03-21,2024-03-21,0.0,-84.28,-13.48,PAG,REMANENTE,265972
174533,N,154932,2024-03-21,2024-03-21,-3931.34,-651.43,-104.23,PAG,BANCOMER,265984
174348,N,144876,2024-03-21,2024-03-21,-3457.19,-1742.08,-278.73,PAG,BANCOMER,266037
174968,N,101096,2024-03-21,2024-03-21,-588.37,-30.72,-4.91,PAG,PAYCASH,266005
179030,N,147476,2024-03-21,2024-03-21,-1431.01,-603.44,-96.55,PAG,BANCOMER,266032
57320,N,57320,2024-03-21,2024-03-21,-4065.68,-1196.83,-191.49,PAG,PAYCASH,266007
57320,N,57320,2024-03-21,2024-03-21,-3988.16,-1185.21,-189.63,PAG,PAYCASH,266008
174968,N,101096,2024-03-21,2024-03-21,-10141.56,-34.0,-5.44,PAG,PAYCASH,266009
174968,N,101096,2024-03-21,2024-03-21,-9752.0,0.0,0.0,PAG,PAYCASH,266011
174968,N,101096,2024-03-21,2024-03-21,-4334.0,0.0,0.0,PAG,PAYCASH,266014
55850,N,55850,2024-03-21,2024-03-21,-701.65,-41.6,-6.66,PAG,BANCOMER,266025
174348,N,144876,2024-03-21,2024-03-21,-13820.0,0.0,0.0,PAG,BANCOMER,266020
175419,N,147730,2024-03-21,2024-03-21,-4399.87,-905.28,-144.85,PAG,PAYCASH,266016
171680,N,161087,2024-03-21,2024-03-21,-2465.0,0.0,0.0,PAG,PAYCASH,266015
181036,N,123198,2024-03-21,2024-03-21,-1534.68,-676.14,-108.18,PAG,PAYCASH,266047
174968,N,101096,2024-03-21,2024-03-21,-2952.0,0.0,0.0,PAG,PAYCASH,266052
174968,N,101096,2024-03-21,2024-03-21,-9831.51,0.0,0.0,PAG,PAYCASH,266053
179372,N,148524,2024-03-21,2024-03-21,-7838.02,-2705.16,-432.82,PAG,PAYCASH,266059
