Contrato,Anexo,Número de documento,Fecha Vencimiento,Monto Capital,Monto intérés,Monto IVA,Tipo de Movimiento
186172,N,186172_4,2024-08-20,8312.508125,1540.95125,246.540625,FAC
186172,N,186172_5,2024-08-20,8312.508125,1540.95125,246.540625,FAC
186172,N,186172_6,2024-08-20,8312.508125,1540.95125,246.540625,FAC
186172,N,186172_7,2024-08-20,8312.508125,1540.95125,246.540625,FAC
186172,N,186172_8,2024-08-20,8312.508125,1540.95125,246.540625,FAC
186172,N,186172_9,2024-08-20,8312.508125,1540.95125,246.540625,FAC
186172,N,186172_10,2024-08-20,8312.508125,1540.95125,246.540625,FAC
186172,N,186172_11,2024-08-20,8312.508125,1540.95125,246.540625,FAC
186172,N,186172_12,2024-08-20,8312.508125,1540.95125,246.540625,FAC
186172,N,186172_13,2024-08-20,8312.508125,1540.95125,246.540625,FAC
186172,N,186172_14,2024-08-20,8312.508125,1540.95125,246.540625,FAC
186172,N,186172_15,2024-08-20,8312.508125,1540.95125,246.540625,FAC
186172,N,186172_16,2024-08-20,8312.508125,1540.95125,246.540625,FAC
186454,N,186454_1,2024-08-19,2062.50125,484.051875,77.446875,FAC
186454,N,186454_2,2024-08-19,2062.50125,484.051875,77.446875,FAC
186454,N,186454_3,2024-08-19,2062.50125,484.051875,77.446875,FAC
186454,N,186454_4,2024-08-19,2062.50125,484.051875,77.446875,FAC
186454,N,186454_5,2024-08-19,2062.50125,484.051875,77.446875,FAC
186454,N,186454_6,2024-08-19,2062.50125,484.051875,77.446875,FAC
186454,N,186454_7,2024-08-19,2062.50125,484.051875,77.446875,FAC
186454,N,186454_8,2024-08-19,2062.50125,484.051875,77.446875,FAC
186454,N,186454_9,2024-08-19,2062.50125,484.051875,77.446875,FAC
186454,N,186454_10,2024-08-19,2062.50125,484.051875,77.446875,FAC
186454,N,186454_11,2024-08-19,2062.50125,484.051875,77.446875,FAC
186454,N,186454_12,2024-08-19,2062.50125,484.051875,77.446875,FAC
186454,N,186454_13,2024-08-19,2062.50125,484.051875,77.446875,FAC
186454,N,186454_14,2024-08-19,2062.50125,484.051875,77.446875,FAC
186454,N,186454_15,2024-08-19,2062.50125,484.051875,77.446875,FAC
186454,N,186454_16,2024-08-19,2062.50125,484.051875,77.446875,FAC
186498,N,186498_1,2024-08-20,9812.493125,1665.961875,266.545,FAC
186498,N,186498_2,2024-08-20,9812.493125,1665.961875,266.545,FAC
186498,N,186498_3,2024-08-20,9812.493125,1665.961875,266.545,FAC
186498,N,186498_4,2024-08-20,9812.493125,1665.961875,266.545,FAC
186498,N,186498_5,2024-08-20,9812.493125,1665.961875,266.545,FAC
186498,N,186498_6,2024-08-20,9812.493125,1665.961875,266.545,FAC
186498,N,186498_7,2024-08-20,9812.493125,1665.961875,266.545,FAC
186498,N,186498_8,2024-08-20,9812.493125,1665.961875,266.545,FAC
186498,N,186498_9,2024-08-20,9812.493125,1665.961875,266.545,FAC
186498,N,186498_10,2024-08-20,9812.493125,1665.961875,266.545,FAC
186498,N,186498_11,2024-08-20,9812.493125,1665.961875,266.545,FAC
186498,N,186498_12,2024-08-20,9812.493125,1665.961875,266.545,FAC
186498,N,186498_13,2024-08-20,9812.493125,1665.961875,266.545,FAC
186498,N,186498_14,2024-08-20,9812.493125,1665.961875,266.545,FAC
186498,N,186498_15,2024-08-20,9812.493125,1665.961875,266.545,FAC
186498,N,186498_16,2024-08-20,9812.493125,1665.961875,266.545,FAC
186532,N,186532_1,2024-08-19,2562.500625,570.25875,91.240625,FAC
186532,N,186532_2,2024-08-19,2562.500625,570.25875,91.240625,FAC
186532,N,186532_3,2024-08-19,2562.500625,570.25875,91.240625,FAC
186532,N,186532_4,2024-08-19,2562.500625,570.25875,91.240625,FAC
186532,N,186532_5,2024-08-19,2562.500625,570.25875,91.240625,FAC
186532,N,186532_6,2024-08-19,2562.500625,570.25875,91.240625,FAC
186532,N,186532_7,2024-08-19,2562.500625,570.25875,91.240625,FAC
186532,N,186532_8,2024-08-19,2562.500625,570.25875,91.240625,FAC
186532,N,186532_9,2024-08-19,2562.500625,570.25875,91.240625,FAC
186532,N,186532_10,2024-08-19,2562.500625,570.25875,91.240625,FAC
186532,N,186532_11,2024-08-19,2562.500625,570.25875,91.240625,FAC
186532,N,186532_12,2024-08-19,2562.500625,570.25875,91.240625,FAC
186532,N,186532_13,2024-08-19,2562.500625,570.25875,91.240625,FAC
186532,N,186532_14,2024-08-19,2562.500625,570.25875,91.240625,FAC
186532,N,186532_15,2024-08-19,2562.500625,570.25875,91.240625,FAC
186532,N,186532_16,2024-08-19,2562.500625,570.25875,91.240625,FAC
186549,N,186549_1,2024-08-20,6249.995625,897.425,143.579375,FAC
186549,N,186549_2,2024-08-20,6249.995625,897.425,143.579375,FAC
186549,N,186549_3,2024-08-20,6249.995625,897.425,143.579375,FAC
186549,N,186549_4,2024-08-20,6249.995625,897.425,143.579375,FAC
186549,N,186549_5,2024-08-20,6249.995625,897.425,143.579375,FAC
186549,N,186549_6,2024-08-20,6249.995625,897.425,143.579375,FAC
186549,N,186549_7,2024-08-20,6249.995625,897.425,143.579375,FAC
186549,N,186549_8,2024-08-20,6249.995625,897.425,143.579375,FAC
186549,N,186549_9,2024-08-20,6249.995625,897.425,143.579375,FAC
186549,N,186549_10,2024-08-20,6249.995625,897.425,143.579375,FAC
186549,N,186549_11,2024-08-20,6249.995625,897.425,143.579375,FAC
186549,N,186549_12,2024-08-20,6249.995625,897.425,143.579375,FAC
186549,N,186549_13,2024-08-20,6249.995625,897.425,143.579375,FAC
186549,N,186549_14,2024-08-20,6249.995625,897.425,143.579375,FAC
186549,N,186549_15,2024-08-20,6249.995625,897.425,143.579375,FAC
186549,N,186549_16,2024-08-20,6249.995625,897.425,143.579375,FAC
186618,N,186618_1,2024-08-20,2375.003125,602.56875,96.428125,FAC
186618,N,186618_2,2024-08-20,2375.003125,602.56875,96.428125,FAC
186618,N,186618_3,2024-08-20,2375.003125,602.56875,96.428125,FAC
186618,N,186618_4,2024-08-20,2375.003125,602.56875,96.428125,FAC
186618,N,186618_5,2024-08-20,2375.003125,602.56875,96.428125,FAC
186618,N,186618_6,2024-08-20,2375.003125,602.56875,96.428125,FAC
186618,N,186618_7,2024-08-20,2375.003125,602.56875,96.428125,FAC
186618,N,186618_8,2024-08-20,2375.003125,602.56875,96.428125,FAC
186618,N,186618_9,2024-08-20,2375.003125,602.56875,96.428125,FAC
186618,N,186618_10,2024-08-20,2375.003125,602.56875,96.428125,FAC
186618,N,186618_11,2024-08-20,2375.003125,602.56875,96.428125,FAC
186618,N,186618_12,2024-08-20,2375.003125,602.56875,96.428125,FAC
186618,N,186618_13,2024-08-20,2375.003125,602.56875,96.428125,FAC
186618,N,186618_14,2024-08-20,2375.003125,602.56875,96.428125,FAC
186618,N,186618_15,2024-08-20,2375.003125,602.56875,96.428125,FAC
186618,N,186618_16,2024-08-20,2375.003125,602.56875,96.428125,FAC
186655,N,186655_1,2024-06-03,202.158125,11.88,1.899375,FAC
186655,N,186655_2,2024-06-03,202.158125,11.88,1.899375,FAC
186655,N,186655_3,2024-06-03,202.158125,11.88,1.899375,FAC
186655,N,186655_4,2024-06-03,202.158125,11.88,1.899375,FAC
186655,N,186655_5,2024-06-03,202.158125,11.88,1.899375,FAC
186655,N,186655_6,2024-06-03,202.158125,11.88,1.899375,FAC
186655,N,186655_7,2024-06-03,202.158125,11.88,1.899375,FAC
186655,N,186655_8,2024-06-03,202.158125,11.88,1.899375,FAC
186655,N,186655_9,2024-06-03,202.158125,11.88,1.899375,FAC
186655,N,186655_10,2024-06-03,202.158125,11.88,1.899375,FAC
186655,N,186655_11,2024-06-03,202.158125,11.88,1.899375,FAC
186655,N,186655_12,2024-06-03,202.158125,11.88,1.899375,FAC
186655,N,186655_13,2024-06-03,202.158125,11.88,1.899375,FAC
186655,N,186655_14,2024-06-03,202.158125,11.88,1.899375,FAC
186655,N,186655_15,2024-06-03,202.158125,11.88,1.899375,FAC
186655,N,186655_16,2024-06-03,202.158125,11.88,1.899375,FAC
186711,N,186711_1,2024-06-04,78.041875,6.53625,1.046875,FAC
186711,N,186711_2,2024-06-04,78.041875,6.53625,1.046875,FAC
186711,N,186711_3,2024-06-04,78.041875,6.53625,1.046875,FAC
186711,N,186711_4,2024-06-04,78.041875,6.53625,1.046875,FAC
186711,N,186711_5,2024-06-04,78.041875,6.53625,1.046875,FAC
186711,N,186711_6,2024-06-04,78.041875,6.53625,1.046875,FAC
186711,N,186711_7,2024-06-04,78.041875,6.53625,1.046875,FAC
186711,N,186711_8,2024-06-04,78.041875,6.53625,1.046875,FAC
186711,N,186711_9,2024-06-04,78.041875,6.53625,1.046875,FAC
186711,N,186711_10,2024-06-04,78.041875,6.53625,1.046875,FAC
186711,N,186711_11,2024-06-04,78.041875,6.53625,1.046875,FAC
186711,N,186711_12,2024-06-04,78.041875,6.53625,1.046875,FAC
186711,N,186711_13,2024-06-04,78.041875,6.53625,1.046875,FAC
186711,N,186711_14,2024-06-04,78.041875,6.53625,1.046875,FAC
186711,N,186711_15,2024-06-04,78.041875,6.53625,1.046875,FAC
186711,N,186711_16,2024-06-04,78.041875,6.53625,1.046875,FAC
