Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Seguro Asociado,Monto de Seguro Distribuidor,Tipo de Movimiento,Cuenta,paymentId
4913,N,4913,2024-04-17,2024-04-18,-687.0,-40.0,1,BANCOMER,270891
797,N,797,2024-04-17,2024-04-18,-1211.94,-45.0,1,PAYCASH,270868
92181,N,92181,2024-04-17,2024-04-17,-135.0,-30.0,1,PAYCASH,270667
73107,N,73107,2024-04-17,2024-04-17,-174.99,-25.0,1,PAYCASH,270668
176514,N,106672,2024-04-17,2024-04-18,-146.0,0.0,1,OXXO,270943
40991,N,40991,2024-04-17,2024-04-17,0.0,0.0,1,PAYCASH,270767
115814,N,115814,2024-04-17,2024-04-17,-490.97,-30.0,1,PAYCASH,270811
178620,N,148682,2024-04-17,2024-04-17,-29.0,0.0,1,PAYCASH,270825
182058,N,109795,2024-04-17,2024-04-17,-183.0,0.0,1,PAYCASH,270844
75219,N,75219,2024-04-17,2024-04-17,-739.0,-35.0,1,PAYCASH,270846
116,N,116,2024-04-17,2024-04-17,0.0,0.0,1,PAYCASH,270849
9465,N,9465,2024-04-17,2024-04-17,-351.0,-35.0,1,PAYCASH,270850
177269,N,126742,2024-04-17,2024-04-18,-174.0,0.0,1,OXXO,270935
177835,N,149164,2024-04-17,2024-04-18,-149.0,0.0,1,OXXO,270937
14188,N,14188,2024-04-17,2024-04-18,-1380.0,-45.0,1,BANCOMER,270900
45740,N,45740,2024-04-17,2024-04-18,-1854.96,-45.0,1,BANCOMER,270899
2737,N,2737,2024-04-17,2024-04-18,-270.0,-35.0,1,BANCOMER,270894
178381,N,111835,2024-04-18,2024-04-19,-148.0,0.0,1,BANCOMER,271071
175980,N,142428,2024-04-18,2024-04-19,-147.0,0.0,1,PAYCASH,271064
181026,N,130993,2024-04-18,2024-04-19,-145.0,0.0,1,BANCOMER,271077
71670,N,71670,2024-04-18,2024-04-18,-1934.98,-45.0,1,PAYCASH,270953
77157,N,77157,2024-04-18,2024-04-18,-167.98,-30.0,1,PAYCASH,270962
116,N,116,2024-04-18,2024-04-18,0.0,0.0,1,BANCOMER,270975
35175,N,35175,2024-04-18,2024-04-18,-45.0,0.0,1,BANCOMER,271030
176570,N,121900,2024-04-18,2024-04-18,-87.0,0.0,1,PAYCASH,271045
80202,N,80202,2024-04-19,2024-04-20,-90.0,-25.0,1,BANCOMER,271228
183697,N,159946,2024-04-19,2024-04-20,-252.0,0.0,1,BANCOMER,271237
73492,N,73492,2024-04-19,2024-04-20,-362.0,-30.0,1,BANCOMER,271226
179475,N,169333,2024-04-19,2024-04-19,-274.0,0.0,1,BANCOMER,271151
182112,N,104326,2024-04-19,2024-04-20,-174.0,0.0,1,OXXO,271295
182539,N,124442,2024-04-19,2024-04-20,-366.94,0.0,1,OXXO,271310
182428,N,130767,2024-04-19,2024-04-19,-182.0,0.0,1,PAYCASH,271145
177151,N,123021,2024-04-19,2024-04-19,-145.98,0.0,1,BANCOMER,271192
179746,N,130869,2024-04-19,2024-04-19,-160.0,0.0,1,PAYCASH,271171
183649,N,130165,2024-04-19,2024-04-20,-37.0,0.0,1,OXXO,271265
183318,N,103865,2024-04-19,2024-04-20,-184.0,0.0,1,OXXO,271297
184030,N,154436,2024-04-19,2024-04-19,-290.0,0.0,1,BANCOMER,271180
177508,N,113807,2024-04-19,2024-04-20,-148.99,0.0,1,OXXO,271256
182827,N,119521,2024-04-19,2024-04-20,-254.0,0.0,1,OXXO,271291
177157,N,176396,2024-04-19,2024-04-19,-174.0,0.0,1,PAYCASH,271209
181728,N,151678,2024-04-19,2024-04-20,-269.97,0.0,1,OXXO,271290
176762,N,107986,2024-04-19,2024-04-20,-146.0,0.0,1,BANCOMER,271249
182646,N,142945,2024-04-20,2024-04-20,-216.0,0.0,1,BANCOMER,271247
176104,N,166293,2024-04-20,2024-04-20,-174.0,0.0,1,PAYCASH,271322
83730,N,83730,2024-04-21,2024-04-22,-45.0,0.0,1,BANCOMER,271375
176081,N,144098,2024-04-21,2024-04-22,-145.98,0.0,1,OXXO,271390
177835,N,149164,2024-04-22,2024-04-23,0.0,0.0,1,PAYCASH,271485
183766,N,124208,2024-04-22,2024-04-23,-144.0,0.0,1,BANCOMER,271491
182664,N,142478,2024-04-22,2024-04-23,-217.0,0.0,1,BANCOMER,271486
40991,N,40991,2024-04-22,2024-04-23,0.0,0.0,1,PAYCASH,271481
176899,N,176800,2024-04-22,2024-04-22,-206.0,0.0,1,PAYCASH,271396
171152,N,119935,2024-04-22,2024-04-22,-30.0,0.0,1,BANCOMER,271425
180150,N,179802,2024-04-22,2024-04-23,-216.0,0.0,1,OXXO,271512
184193,N,124100,2024-04-22,2024-04-22,-180.0,0.0,1,PAYCASH,271404
177084,N,107161,2024-04-22,2024-04-23,-174.0,0.0,1,OXXO,271513
180694,N,126103,2024-04-22,2024-04-22,-174.0,0.0,1,PAYCASH,271406
177279,N,158705,2024-04-22,2024-04-22,-234.0,0.0,1,PAYCASH,271410
177685,N,108439,2024-04-22,2024-04-22,-210.0,0.0,1,BANCOMER,271417
12168,N,12168,2024-04-22,2024-04-22,0.0,0.0,1,PAYCASH,271431
181794,N,153547,2024-04-22,2024-04-22,-206.0,0.0,1,PAYCASH,271432
181102,N,162483,2024-04-22,2024-04-22,-261.0,0.0,1,BANCOMER,271453
182256,N,129850,2024-04-22,2024-04-23,-108.0,0.0,1,OXXO,271519
180268,N,120833,2024-04-22,2024-04-23,-174.0,0.0,1,OXXO,271518
53826,N,53826,2024-04-22,2024-04-22,-45.0,0.0,1,PAYCASH,271463
177841,N,150323,2024-04-22,2024-04-22,-116.98,0.0,1,PAYCASH,271465
179423,N,169575,2024-04-22,2024-04-22,-145.0,0.0,1,PAYCASH,271472
175505,N,121953,2024-04-22,2024-04-23,-145.0,0.0,1,OXXO,271535
179302,N,150184,2024-04-22,2024-04-23,-118.0,0.0,1,OXXO,271531
178046,N,160689,2024-04-22,2024-04-24,-145.0,0.0,1,OXXO,271732
177835,N,149164,2024-04-22,2024-04-23,0.0,0.0,1,OXXO,271575
176012,N,156616,2024-04-22,2024-04-23,-148.0,0.0,1,BANCOMER,271498
180705,N,180069,2024-04-23,2024-04-24,-166.0,0.0,1,BANCOMER,271691
176849,N,158625,2024-04-23,2024-04-24,0.0,0.0,1,BANCOMER,271686
181829,N,161089,2024-04-23,2024-04-24,-145.0,0.0,1,BANCOMER,271701
17601,N,17601,2024-04-23,2024-04-24,-45.0,0.0,1,BANCOMER,271696
176160,N,153516,2024-04-23,2024-04-24,-115.99,0.0,1,OXXO,271766
181533,N,102793,2024-04-23,2024-04-23,-255.0,0.0,1,PAYCASH,271506
176045,N,175898,2024-04-23,2024-04-24,-176.0,0.0,1,OXXO,271734
183016,N,113695,2024-04-23,2024-04-23,-208.97,0.0,1,PAYCASH,271586
181012,N,120023,2024-04-23,2024-04-24,-117.0,0.0,1,OXXO,271748
181477,N,161102,2024-04-23,2024-04-23,-300.97,0.0,1,PAYCASH,271605
179132,N,124922,2024-04-23,2024-04-24,-146.99,0.0,1,OXXO,271710
175665,N,154899,2024-04-23,2024-04-24,-150.0,0.0,1,OXXO,271770
182937,N,110507,2024-04-23,2024-04-23,-219.0,0.0,1,PAYCASH,271610
177364,N,122785,2024-04-23,2024-04-24,-88.0,0.0,1,OXXO,271753
174959,N,120239,2024-04-23,2024-04-24,-58.0,0.0,1,OXXO,271756
176160,N,153516,2024-04-23,2024-04-24,0.0,0.0,1,OXXO,271765
176829,N,116017,2024-04-23,2024-04-23,-177.0,0.0,1,PAYCASH,271642
180164,N,125140,2024-04-23,2024-04-23,-181.0,0.0,1,PAYCASH,271643
181159,N,144082,2024-04-23,2024-04-23,-145.0,0.0,1,PAYCASH,271645
182522,N,110949,2024-04-23,2024-04-23,-216.0,0.0,1,PAYCASH,271647
182228,N,134086,2024-04-23,2024-04-24,-148.0,0.0,1,OXXO,271744
176365,N,129838,2024-04-23,2024-04-24,-145.0,0.0,1,OXXO,271711
181329,N,154281,2024-04-24,2024-04-25,-180.0,0.0,1,PAYCASH,271880
177341,N,177399,2024-04-24,2024-04-25,-177.0,0.0,1,PAYCASH,271877
21047,N,21047,2024-04-24,2024-04-25,-90.0,-25.0,1,BANCOMER,271891
175947,N,166165,2024-04-24,2024-04-25,0.0,0.0,1,PAYCASH,271884
480,N,480,2024-04-24,2024-04-24,-90.0,0.0,1,PAYCASH,271709
175754,N,147791,2024-04-24,2024-04-25,0.0,0.0,1,OXXO,271940
72585,N,72585,2024-04-24,2024-04-24,-180.0,0.0,1,BANCOMER,271842
180777,N,100094,2024-04-24,2024-04-25,-290.99,0.0,1,OXXO,271959
175688,N,155513,2024-04-24,2024-04-24,-145.0,0.0,1,PAYCASH,271783
74111,N,74111,2024-04-24,2024-04-24,0.0,0.0,1,PAYCASH,271784
178686,N,148070,2024-04-24,2024-04-24,-145.0,0.0,1,BANCOMER,271835
181444,N,110337,2024-04-24,2024-04-24,-182.0,0.0,1,PAYCASH,271797
179080,N,148007,2024-04-24,2024-04-24,-87.0,0.0,1,PAYCASH,271798
181272,N,179324,2024-04-24,2024-04-25,-159.0,0.0,1,OXXO,271920
178965,N,143349,2024-04-24,2024-04-25,-202.36,0.0,1,OXXO,271950
177835,N,149164,2024-04-24,2024-04-25,0.0,0.0,1,OXXO,271967
8632,N,8632,2024-04-24,2024-04-24,0.0,0.0,1,BANCOMER,271816
180324,N,143048,2024-04-24,2024-04-25,-206.98,0.0,1,OXXO,271953
179192,N,137172,2024-04-24,2024-04-24,-147.0,0.0,1,PAYCASH,271812
180488,N,149448,2024-04-24,2024-04-24,-148.0,0.0,1,PAYCASH,271813
175772,N,133888,2024-04-24,2024-04-25,-145.0,0.0,1,OXXO,271954
178295,N,178133,2024-04-24,2024-04-24,-144.99,0.0,1,PAYCASH,271852
182710,N,134611,2024-04-24,2024-04-24,-220.98,0.0,1,PAYCASH,271855
179931,N,107117,2024-04-24,2024-04-25,-145.0,0.0,1,OXXO,271968
180942,N,161111,2024-04-24,2024-04-24,-152.0,0.0,1,PAYCASH,271864
184063,N,119778,2024-04-24,2024-04-24,-72.0,0.0,1,PAYCASH,271869
177525,N,178402,2024-04-24,2024-04-25,-145.0,0.0,1,OXXO,271932
177269,N,126742,2024-04-24,2024-04-25,0.0,0.0,1,OXXO,271955
178040,N,108975,2024-04-25,2024-04-26,-146.0,0.0,1,BANCOMER,272082
116,N,116,2024-04-25,2024-04-26,0.0,0.0,1,BANCOMER,272078
18392,N,18392,2024-04-25,2024-04-26,-621.0,-35.0,1,BANCOMER,272070
175419,N,175269,2024-04-25,2024-04-26,0.0,0.0,1,PAYCASH,272063
116,N,116,2024-04-25,2024-04-26,0.0,0.0,1,BANCOMER,272079
177269,N,126742,2024-04-25,2024-04-26,0.0,0.0,1,PAYCASH,272064
28109,N,28109,2024-04-25,2024-04-25,-45.0,0.0,1,BANCOMER,271902
176883,N,119122,2024-04-25,2024-04-26,-174.0,0.0,1,OXXO,272110
116,N,116,2024-04-25,2024-04-25,0.0,0.0,1,PAYCASH,271976
184103,N,142542,2024-04-25,2024-04-26,-180.0,0.0,1,OXXO,272102
116,N,116,2024-04-25,2024-04-25,0.0,0.0,1,BANCOMER,271981
180727,N,112831,2024-04-25,2024-04-26,-109.0,0.0,1,OXXO,272123
179861,N,179794,2024-04-25,2024-04-25,-181.0,0.0,1,PAYCASH,272010
183946,N,139963,2024-04-25,2024-04-25,-181.0,0.0,1,PAYCASH,272011
183851,N,144876,2024-04-25,2024-04-25,0.0,0.0,1,BANCOMER,272029
183851,N,144876,2024-04-25,2024-04-25,-222.0,0.0,1,BANCOMER,272027
179894,N,179903,2024-04-25,2024-04-25,-173.0,0.0,1,BANCOMER,272025
177572,N,131141,2024-04-25,2024-04-25,-177.0,0.0,1,PAYCASH,272017
176232,N,129403,2024-04-25,2024-04-26,-29.0,0.0,1,OXXO,272131
176514,N,106672,2024-04-25,2024-04-27,-146.0,0.0,1,OXXO,272307
176514,N,106672,2024-04-25,2024-04-27,0.0,0.0,1,OXXO,272308
179699,N,135219,2024-04-25,2024-04-25,-152.0,0.0,1,PAYCASH,272050
175227,N,135055,2024-04-25,2024-04-25,-176.0,0.0,1,PAYCASH,272051
176417,N,176387,2024-04-25,2024-04-26,-145.0,0.0,1,OXXO,272119
179372,N,148521,2024-04-25,2024-04-25,-149.0,0.0,1,PAYCASH,272053
183501,N,151561,2024-04-25,2024-04-25,-182.0,0.0,1,PAYCASH,272054
182058,N,109795,2024-04-25,2024-04-26,0.0,0.0,1,OXXO,272121
177269,N,126742,2024-04-25,2024-04-26,0.0,0.0,1,BANCOMER,272090
176762,N,107986,2024-04-26,2024-04-27,0.0,0.0,1,BANCOMER,272244
71670,N,71670,2024-04-26,2024-04-27,0.0,0.0,1,PAYCASH,272232
177151,N,123021,2024-04-26,2024-04-27,0.0,0.0,1,BANCOMER,272252
177508,N,113807,2024-04-26,2024-04-27,0.0,0.0,1,BANCOMER,272245
71670,N,71670,2024-04-26,2024-04-27,0.0,0.0,1,BANCOMER,272239
74111,N,74111,2024-04-26,2024-04-27,0.0,0.0,1,PAYCASH,272233
41954,N,41954,2024-04-26,2024-04-27,0.0,0.0,1,BANCOMER,272254
179475,N,169333,2024-04-26,2024-04-27,0.0,0.0,1,BANCOMER,272246
105594,N,105594,2024-04-26,2024-04-27,0.0,0.0,1,BANCOMER,272240
74111,N,74111,2024-04-26,2024-04-27,-1466.97,-45.0,1,PAYCASH,272234
183881,N,145452,2024-04-26,2024-04-27,-252.0,0.0,1,PAYCASH,272225
71670,N,71670,2024-04-26,2024-04-27,0.0,0.0,1,BANCOMER,272248
181728,N,151678,2024-04-26,2024-04-27,0.0,0.0,1,BANCOMER,272263
71670,N,71670,2024-04-26,2024-04-27,0.0,0.0,1,PAYCASH,272226
105594,N,105594,2024-04-26,2024-04-27,0.0,0.0,1,BANCOMER,272249
16720,N,16720,2024-04-26,2024-04-27,-510.0,-35.0,1,BANCOMER,272236
41954,N,41954,2024-04-26,2024-04-26,0.0,0.0,1,BANCOMER,272086
41954,N,41954,2024-04-26,2024-04-27,0.0,0.0,1,OXXO,272311
480,N,480,2024-04-26,2024-04-26,-180.0,0.0,1,BANCOMER,272085
41954,N,41954,2024-04-26,2024-04-27,0.0,0.0,1,OXXO,272343
177012,N,138910,2024-04-26,2024-04-26,0.0,0.0,1,PAYCASH,272058
183377,N,184095,2024-04-26,2024-04-26,-180.0,0.0,1,PAYCASH,272059
181147,N,153145,2024-04-26,2024-04-27,0.0,0.0,1,OXXO,272338
178445,N,110298,2024-04-26,2024-04-26,-147.0,0.0,1,PAYCASH,272060
105594,N,105594,2024-04-26,2024-04-26,0.0,0.0,1,BANCOMER,272168
184177,N,144368,2024-04-26,2024-04-26,-144.0,0.0,1,BANCOMER,272165
105594,N,105594,2024-04-26,2024-04-26,0.0,0.0,1,BANCOMER,272163
7308,N,7308,2024-04-26,2024-04-26,-90.0,0.0,1,RENOVACION ANT,272133
7308,N,7308,2024-04-26,2024-04-26,0.0,0.0,1,REMANENTE,272134
41954,N,41954,2024-04-26,2024-04-27,0.0,0.0,1,OXXO,272349
175348,N,139504,2024-04-26,2024-04-26,-116.0,0.0,1,PAYCASH,272138
75387,N,75387,2024-04-26,2024-04-26,-90.0,0.0,1,RENOVACION ANT,272136
75387,N,75387,2024-04-26,2024-04-26,0.0,0.0,1,REMANENTE,272137
178631,N,126185,2024-04-26,2024-04-27,-145.0,0.0,1,OXXO,272289
183669,N,133691,2024-04-26,2024-04-26,-292.0,0.0,1,PAYCASH,272142
8408,N,8408,2024-04-26,2024-04-26,0.0,0.0,1,BANCOMER,272156
8408,N,8408,2024-04-26,2024-04-26,0.0,0.0,1,BANCOMER,272155
177508,N,113807,2024-04-26,2024-04-27,0.0,0.0,1,OXXO,272273
183558,N,183552,2024-04-26,2024-04-26,-180.0,0.0,1,BANCOMER,272152
184622,N,149778,2024-04-26,2024-04-26,-108.0,0.0,1,PAYCASH,272144
72316,N,72316,2024-04-26,2024-04-26,0.0,0.0,1,PAYCASH,272145
177228,N,137245,2024-04-26,2024-04-27,-148.0,0.0,1,OXXO,272331
40312,N,40312,2024-04-26,2024-04-26,-223.18,0.0,1,PAYCASH,272173
177151,N,123021,2024-04-26,2024-04-27,0.0,0.0,1,OXXO,272300
185330,N,184944,2024-04-26,2024-04-26,-180.0,0.0,1,PAYCASH,272175
177353,N,127162,2024-04-26,2024-04-27,-174.0,0.0,1,OXXO,272291
65326,N,65326,2024-04-26,2024-04-26,-45.0,0.0,1,RENOVACION ANT,272169
65326,N,65326,2024-04-26,2024-04-26,0.0,0.0,1,REMANENTE,272170
4732,N,4732,2024-04-26,2024-04-26,0.0,0.0,1,REMANENTE,272172
4732,N,4732,2024-04-26,2024-04-26,-45.0,0.0,1,RENOVACION ANT,272171
71670,N,71670,2024-04-26,2024-04-26,0.0,0.0,1,BANCOMER,272203
185296,N,156091,2024-04-26,2024-04-27,-108.0,0.0,1,OXXO,272295
71670,N,71670,2024-04-26,2024-04-26,0.0,0.0,1,BANCOMER,272202
181768,N,118319,2024-04-26,2024-04-26,-178.0,0.0,1,PAYCASH,272183
179979,N,142220,2024-04-26,2024-04-26,-237.0,0.0,1,BANCOMER,272200
71670,N,71670,2024-04-26,2024-04-26,0.0,0.0,1,BANCOMER,272196
71670,N,71670,2024-04-26,2024-04-26,0.0,0.0,1,BANCOMER,272195
183318,N,103865,2024-04-26,2024-04-27,0.0,0.0,1,OXXO,272333
183016,N,113695,2024-04-26,2024-04-26,0.0,0.0,1,PAYCASH,272185
175419,N,175269,2024-04-26,2024-04-26,-176.0,0.0,1,PAYCASH,272188
77025,N,77025,2024-04-26,2024-04-29,0.0,0.0,1,OXXO,272417
181728,N,151678,2024-04-26,2024-04-27,0.0,0.0,1,OXXO,272299
176301,N,147637,2024-04-26,2024-04-26,-177.0,0.0,1,PAYCASH,272209
177508,N,113807,2024-04-26,2024-04-27,-148.99,0.0,1,OXXO,272339
183016,N,113695,2024-04-26,2024-04-27,-1.74,0.0,1,OXXO,272332
182539,N,124442,2024-04-26,2024-04-27,0.0,0.0,1,OXXO,272292
182539,N,124442,2024-04-26,2024-04-27,0.0,0.0,1,OXXO,272348
77025,N,77025,2024-04-26,2024-04-29,0.0,0.0,1,OXXO,272414
174811,N,125015,2024-04-26,2024-04-26,-203.0,0.0,1,PAYCASH,272212
71670,N,71670,2024-04-26,2024-04-26,0.0,0.0,1,PAYCASH,272214
183476,N,115084,2024-04-26,2024-04-26,-220.0,0.0,1,PAYCASH,272216
180242,N,150831,2024-04-26,2024-04-27,0.0,0.0,1,OXXO,272346
180242,N,150831,2024-04-26,2024-04-27,-212.99,0.0,1,OXXO,272347
71670,N,71670,2024-04-26,2024-04-26,0.0,0.0,1,PAYCASH,272221
183016,N,113695,2024-04-26,2024-04-26,-207.24,0.0,1,PAYCASH,272222
175348,N,139504,2024-04-26,2024-04-26,-116.0,0.0,1,GARANTIA,272223
175419,N,175269,2024-04-26,2024-04-26,-176.0,0.0,1,GARANTIA,272224
41954,N,41954,2024-04-26,2024-04-27,0.0,0.0,1,OXXO,272322
77025,N,77025,2024-04-26,2024-04-29,0.0,0.0,1,OXXO,272418
29969,N,29969,2024-04-27,2024-04-29,0.0,0.0,1,PAYCASH,272413
184874,N,153051,2024-04-27,2024-04-29,-180.0,0.0,1,OXXO,272442
