Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Principal,Monto de interés,Monto de IVA,Tipo de Movimiento,Cuenta,paymentId
182478,N,182487,2024-05-22,2024-05-23,-3005.66,-934.78,-149.56,PAG,BANCOMER,277291
182710,N,134611,2024-05-22,2024-05-23,-771.74,-206.26,-33.0,PAG,PAYCASH,277273
184066,N,142578,2024-05-22,2024-05-23,0.0,-1363.79,-218.21,PAG,BANCOMER,277292
186093,N,183876,2024-05-22,2024-05-23,-1506.5,-646.98,-103.52,PAG,BANCOMER,277285
185517,N,125015,2024-05-22,2024-05-22,-3884.67,-1724.42,-275.91,PAG,PAYCASH,277147
180663,N,118777,2024-05-22,2024-05-22,-15590.78,-2782.95,-445.27,PAG,PAYCASH,277204
178965,N,143349,2024-05-22,2024-05-23,-8916.91,-932.29,-149.17,PAG,OXXO,277334
185502,N,175269,2024-05-22,2024-05-22,-3563.06,-1314.6,-210.34,PAG,PAYCASH,277234
177515,N,176947,2024-05-22,2024-05-23,-6242.17,-532.61,-85.22,PAG,OXXO,277342
184762,N,111368,2024-05-22,2024-05-22,-3072.47,-928.91,-148.62,PAG,PAYCASH,277239
183277,N,143575,2024-05-22,2024-05-22,-0.4,-1370.34,-219.26,PAG,BANCOMER,277244
179030,N,147476,2024-05-22,2024-05-22,-1796.3,-288.53,-46.17,PAG,BANCOMER,277243
183906,N,130055,2024-05-22,2024-05-23,-1152.18,-373.98,-59.84,PAG,OXXO,277314
180324,N,143048,2024-05-22,2024-05-23,-9540.12,-396.45,-63.43,PAG,OXXO,277317
187272,N,187337,2024-05-22,2024-05-23,-1719.58,-944.33,-151.09,PAG,OXXO,277310
177467,N,106655,2024-05-22,2024-05-22,-14827.64,-659.79,-105.57,PAG,GARANTIA,277266
177012,N,138910,2024-05-23,2024-05-23,-14040.42,-734.12,-117.46,PAG,GARANTIA,277358
180296,N,150647,2024-05-23,2024-05-23,-7531.33,-1182.47,-189.2,PAG,PAYCASH,277361
181036,N,123195,2024-05-23,2024-05-23,-1935.21,-330.85,-52.94,PAG,PAYCASH,277412
177454,N,122875,2024-05-23,2024-05-23,-49840.02,-1726.71,-276.27,PAG,GARANTIA,277415
177515,N,176947,2024-05-23,2024-05-23,-7631.86,-547.53,-87.61,PAG,GARANTIA,277416
177269,N,126742,2024-05-23,2024-05-23,-7241.83,-417.39,-66.78,PAG,GARANTIA,277413
