,id_distribuidor_linea_de_credito,monto_autorizado,tasa_minima,grupo_riesgo,riesgo,tasa_ponderada,perdida_ponderada,id_distribuidor,importe_depositado,marginal,perdida_cosecha_canasta
1241,141986,10000,132,Canasta 8,8,137.0,0.0,143891,69552.0,1853.4760439560446,5.828371587611391
1242,143162,0,0,Canasta 10,10,135.9189189189189,0.0,143891,69552.0,1853.4760439560446,11.22693992153604
1243,143164,10000,147,Canasta 9,9,145.88356589147287,0.0,143891,69552.0,1853.4760439560446,7.900051906317038
1244,143674,10000,147,Canasta 9,9,149.37971830985916,0.0,143891,69552.0,1853.4760439560446,7.900051906317038
1245,141399,10000,147,Canasta 9,9,105.0,0.0,141553,72787.0,8736.053846153845,7.900051906317038
1246,141411,10000,110,Canasta 5,5,161.54059601901508,0.0,141411,208073.0,25986.36551760591,3.374105053076616
1247,141473,10000,115,Canasta 6,6,142.0,0.0,142265,62665.0,11705.213846153842,3.977055692691484
1248,141638,10000,127,Canasta 7,7,135.19444444444446,0.015906234093765903,142790,66540.0,2481.4273846153837,5.243910975948551
1249,141647,10000,147,Canasta 9,9,135.07692307692307,0.01631408625001631,142790,66540.0,2481.4273846153837,7.900051906317038
1250,142221,10000,127,Canasta 7,7,137.19230769230768,0.01468267762501468,142790,66540.0,2481.4273846153837,5.243910975948551
1251,142223,10000,132,Canasta 8,8,137.19230769230768,0.01468267762501468,142790,66540.0,2481.4273846153837,5.828371587611391
1252,142313,10000,132,Canasta 8,8,136.71428571428572,0.01636069792501636,142790,66540.0,2481.4273846153837,5.828371587611391
1253,141700,10000,110,Canasta 4,4,145.23529411764707,0.0,141975,96447.0,16201.24923076923,3.1160502391921283
1254,141845,10000,127,Canasta 7,7,139.5,0.24974557041085305,143008,55290.0,2346.812000000001,5.243910975948551
1255,141850,10000,110,Canasta 4,4,144.5,0.24974557041085305,143008,55290.0,2346.812000000001,3.1160502391921283
1256,141871,10000,132,Canasta 8,8,139.5,0.24974557041085305,143008,55290.0,2346.812000000001,5.828371587611391
1257,142543,10000,110,Canasta 5,5,144.5,0.24974557041085305,143008,55290.0,2346.812000000001,3.374105053076616
1258,143034,10000,147,Canasta 9,9,139.5,0.24974557041085305,143008,55290.0,2346.812000000001,7.900051906317038
1259,141863,10000,132,Canasta 8,8,142.0,0.014159135960887137,143583,59286.0,10441.59846153846,5.828371587611391
1260,142085,10000,127,Canasta 7,7,92.3076923076923,0.0,142780,116429.01,1399.6870192307688,5.243910975948551
1261,142107,10000,115,Canasta 6,6,125.69565217391305,0.0,142780,116429.01,1399.6870192307688,3.977055692691484
1262,142164,10000,132,Canasta 8,8,87.36363636363636,0.0,142780,116429.01,1399.6870192307688,5.828371587611391
1263,142184,10000,115,Canasta 6,6,81.20689655172414,0.0,142780,116429.01,1399.6870192307688,3.977055692691484
1264,142186,10000,127,Canasta 7,7,81.27659574468085,0.0,142780,116429.01,1399.6870192307688,5.243910975948551
1265,142212,10000,147,Canasta 9,9,100.46875,0.0,142780,116429.01,1399.6870192307688,7.900051906317038
1266,142213,10000,115,Canasta 6,6,80.72649572649573,0.0,142780,116429.01,1399.6870192307688,3.977055692691484
1267,142825,10000,147,Canasta 9,9,80.0,0.0,142780,116429.01,1399.6870192307688,7.900051906317038
1268,142171,10000,115,Canasta 6,6,105.0,0.0,143738,205815.0,2562.6196923076927,3.977055692691484
1269,143340,10000,110,Canasta 5,5,100.0,0.0,143738,205815.0,2562.6196923076927,3.374105053076616
1270,143344,10000,110,Canasta 4,4,127.73333333333333,0.0,143738,205815.0,2562.6196923076927,3.1160502391921283
1271,143346,10000,127,Canasta 7,7,95.0,0.0,143738,205815.0,2562.6196923076927,5.243910975948551
1272,143349,10000,110,Canasta 4,4,95.0,0.0,143738,205815.0,2562.6196923076927,3.1160502391921283
1273,143361,10000,110,Canasta 4,4,95.0,0.0,143738,205815.0,2562.6196923076927,3.1160502391921283
1274,143380,10000,115,Canasta 6,6,105.0,0.0,143738,205815.0,2562.6196923076927,3.977055692691484
1275,143381,10000,110,Canasta 5,5,100.0,0.0,143738,205815.0,2562.6196923076927,3.374105053076616
1276,143386,10000,132,Canasta 8,8,147.0,0.0,143738,205815.0,2562.6196923076927,5.828371587611391
1277,143731,10000,110,Canasta 5,5,105.00000000000001,0.0,143738,205815.0,2562.6196923076927,3.374105053076616
1278,142220,0,0,Canasta 10,10,103.50000210000125,0.0,142691,132820.0,2430.223296703297,11.22693992153604
1279,142224,10000,115,Canasta 6,6,100.0,0.0,142691,132820.0,2430.223296703297,3.977055692691484
1280,142227,10000,110,Canasta 4,4,105.00000000000001,0.0,142691,132820.0,2430.223296703297,3.1160502391921283
1281,142230,10000,127,Canasta 7,7,100.0,0.0,142691,132820.0,2430.223296703297,5.243910975948551
1282,142232,10000,115,Canasta 6,6,99.99999999999999,0.0,142691,132820.0,2430.223296703297,3.977055692691484
1283,142235,10000,147,Canasta 9,9,105.0,0.0,142691,132820.0,2430.223296703297,7.900051906317038
1284,142333,10000,132,Canasta 8,8,104.99999999999999,0.0,142691,132820.0,2430.223296703297,5.828371587611391
1285,142251,10000,147,Canasta 9,9,166.73684210526315,0.0,144310,48016.0,1804.049846153846,7.900051906317038
1286,142277,10000,127,Canasta 7,7,136.75,0.0,144310,48016.0,1804.049846153846,5.243910975948551
1287,142278,10000,147,Canasta 9,9,136.375,0.0,144310,48016.0,1804.049846153846,7.900051906317038
1288,142461,10000,147,Canasta 9,9,137.83333333333334,0.0,144310,48016.0,1804.049846153846,7.900051906317038
1289,144088,0,0,Canasta 10,10,136.1304347826087,0.0,144310,48016.0,1804.049846153846,11.22693992153604
1290,142329,10000,147,Canasta 9,9,154.94941837779245,0.0,143351,99831.01,2394.371666666666,7.900051906317038
1291,142330,0,0,Canasta 10,10,113.34785100186869,0.0,143351,99831.01,2394.371666666666,11.22693992153604
1292,142894,10000,147,Canasta 9,9,114.07407338820252,0.0,143351,99831.01,2394.371666666666,7.900051906317038
1293,142896,10000,147,Canasta 9,9,109.09090971074338,0.0,143351,99831.01,2394.371666666666,7.900051906317038
1294,142898,10000,127,Canasta 7,7,104.09090867768577,0.0,143351,99831.01,2394.371666666666,5.243910975948551
1295,142945,10000,147,Canasta 9,9,140.40906652896996,0.0,143351,99831.01,2394.371666666666,7.900051906317038
1296,142353,10000,115,Canasta 6,6,132.0,0.14813247048171083,144448,55732.0,2078.019076923076,3.977055692691484
1297,143274,10000,115,Canasta 6,6,166.4421379310345,0.5119477579580828,144448,55732.0,2078.019076923076,3.977055692691484
1298,143669,10000,132,Canasta 8,8,155.2782,0.3464003055386546,144448,55732.0,2078.019076923076,5.828371587611391
1299,144006,10000,115,Canasta 6,6,136.4,0.13543540158327846,144448,55732.0,2078.019076923076,3.977055692691484
1300,144378,10000,115,Canasta 6,6,137.0,0.11286283465273206,144448,55732.0,2078.019076923076,3.977055692691484
1301,142471,10000,132,Canasta 8,8,91.19999589333278,0.0,142850,181136.0,3010.138205128203,5.828371587611391
1302,142478,10000,147,Canasta 9,9,128.66666755555568,0.0,142850,181136.0,3010.138205128203,7.900051906317038
1303,142480,0,0,Canasta 10,10,119.928573448979,0.0,142850,181136.0,3010.138205128203,11.22693992153604
1304,142481,0,0,Canasta 10,10,83.72726704132128,0.0,142850,181136.0,3010.138205128203,11.22693992153604
1305,142484,10000,132,Canasta 8,8,135.97435999342565,0.0,142850,181136.0,3010.138205128203,5.828371587611391
1306,142751,0,0,Canasta 10,10,90.36356852882696,0.0,142850,181136.0,3010.138205128203,11.22693992153604
1307,142508,10000,127,Canasta 7,7,156.28834645669292,0.6407772007846496,143017,56352.0,5340.337692307694,5.243910975948551
1308,142509,10000,115,Canasta 6,6,137.83333333333334,0.28208944867157276,143017,56352.0,5340.337692307694,3.977055692691484
1309,142539,10000,147,Canasta 9,9,150.99029197080293,0.0,143372,48832.0,2376.707307692308,7.900051906317038
1310,142542,10000,132,Canasta 8,8,140.0,0.0,143372,48832.0,2376.707307692308,5.828371587611391
1311,142817,10000,132,Canasta 8,8,131.54545454545453,0.0,143372,48832.0,2376.707307692308,5.828371587611391
1312,142891,10000,147,Canasta 9,9,125.67647058823529,0.0,143372,48832.0,2376.707307692308,7.900051906317038
1313,142546,10000,147,Canasta 9,9,108.75,0.0,143764,113408.0,2211.964615384615,7.900051906317038
1314,142550,0,0,Canasta 10,10,116.88235294117646,0.0,143764,113408.0,2211.964615384615,11.22693992153604
1315,142578,10000,127,Canasta 7,7,121.05208333333333,0.0,143764,113408.0,2211.964615384615,5.243910975948551
1316,142587,0,0,Canasta 10,10,127.71428571428571,0.0,143764,113408.0,2211.964615384615,11.22693992153604
1317,142864,10000,132,Canasta 8,8,132.66037735849056,0.0,143764,113408.0,2211.964615384615,5.828371587611391
1318,142865,10000,147,Canasta 9,9,105.0,0.0,143764,113408.0,2211.964615384615,7.900051906317038
1319,143200,10000,147,Canasta 9,9,115.64102564102564,0.0,143764,113408.0,2211.964615384615,7.900051906317038
1320,143205,0,0,Canasta 10,10,110.0,0.0,143764,113408.0,2211.964615384615,11.22693992153604
1321,142574,10000,132,Canasta 8,8,141.13310085268768,0.19672111797922823,150199,68928.0,2747.488923076923,5.828371587611391
1322,142676,10000,132,Canasta 8,8,141.58258032842545,0.2461581047907587,150199,68928.0,2747.488923076923,5.828371587611391
1323,142677,10000,127,Canasta 7,7,149.82585318631033,0.0,150199,68928.0,2747.488923076923,5.243910975948551
1324,142678,10000,132,Canasta 8,8,128.50943139907875,0.0,150199,68928.0,2747.488923076923,5.828371587611391
1325,149886,10000,132,Canasta 8,8,128.50943139907875,0.0,150199,68928.0,2747.488923076923,5.828371587611391
1326,142607,10000,127,Canasta 7,7,142.0,0.0,146692,78612.0,1828.8107692307685,5.243910975948551
1327,145709,10000,132,Canasta 8,8,142.0,0.0,146692,78612.0,1828.8107692307685,5.828371587611391
1328,145768,10000,147,Canasta 9,9,139.33333333333334,0.15454333373653195,146692,78612.0,1828.8107692307685,7.900051906317038
1329,146260,10000,147,Canasta 9,9,143.2840909090909,0.13171306852545336,146692,78612.0,1828.8107692307685,7.900051906317038
1330,146261,10000,110,Canasta 5,5,139.05882352941177,0.1704522063270573,146692,78612.0,1828.8107692307685,3.374105053076616
1331,146263,10000,147,Canasta 9,9,139.33333333333334,0.15454333373653195,146692,78612.0,1828.8107692307685,7.900051906317038
1332,146272,0,0,Canasta 10,10,142.0,0.0,146692,78612.0,1828.8107692307685,11.22693992153604
1333,146401,10000,147,Canasta 9,9,139.22222222222223,0.16098263930888745,146692,78612.0,1828.8107692307685,7.900051906317038
1334,142759,10000,115,Canasta 6,6,85.0,0.0,143467,127647.0,2556.843333333333,3.977055692691484
1335,142761,10000,110,Canasta 5,5,85.0,0.0,143467,127647.0,2556.843333333333,3.374105053076616
1336,142762,10000,147,Canasta 9,9,85.0,0.0,143467,127647.0,2556.843333333333,7.900051906317038
1337,142763,10000,127,Canasta 7,7,140.16326530612244,0.0,143467,127647.0,2556.843333333333,5.243910975948551
1338,142764,10000,132,Canasta 8,8,85.0,0.0,143467,127647.0,2556.843333333333,5.828371587611391
1339,142766,10000,110,Canasta 4,4,110.0,0.0,143467,127647.0,2556.843333333333,3.1160502391921283
1340,143003,10000,132,Canasta 8,8,115.16302816901408,0.14253707404580365,144818,128956.0,3607.4344615384616,5.828371587611391
1341,143004,10000,132,Canasta 8,8,106.96227272727273,0.0,144818,128956.0,3607.4344615384616,5.828371587611391
1342,143510,0,0,Canasta 10,10,120.44827586206897,0.0,144818,128956.0,3607.4344615384616,11.22693992153604
1343,143524,10000,132,Canasta 8,8,119.63235294117646,0.0,144818,128956.0,3607.4344615384616,5.828371587611391
1344,143567,10000,127,Canasta 7,7,129.69535200489315,0.0,144818,128956.0,3607.4344615384616,5.243910975948551
1345,143039,0,0,Canasta 10,10,147.0,0.0,143512,73680.0,6964.627692307695,11.22693992153604
1346,143185,10000,147,Canasta 9,9,140.33333333333334,0.0,143512,73680.0,6964.627692307695,7.900051906317038
1347,143242,10000,127,Canasta 7,7,142.0,0.0,168860,76916.35,12865.403846153851,5.243910975948551
1348,143495,10000,147,Canasta 9,9,110.0,0.0,143882,71472.0,1570.4261538461537,7.900051906317038
1349,143575,0,0,Canasta 10,10,129.49999910714317,0.0,143882,71472.0,1570.4261538461537,11.22693992153604
1350,143576,10000,127,Canasta 7,7,142.00000000000003,0.0,143882,71472.0,1570.4261538461537,5.243910975948551
1351,143582,10000,147,Canasta 9,9,110.0,0.0,143882,71472.0,1570.4261538461537,7.900051906317038
1352,143591,0,0,Canasta 10,10,105.00000000000001,0.0,143882,71472.0,1570.4261538461537,11.22693992153604
1353,143597,0,0,Canasta 10,10,105.0,0.0,143882,71472.0,1570.4261538461537,11.22693992153604
1354,143657,10000,132,Canasta 8,8,130.26085160684434,0.0,143882,71472.0,1570.4261538461537,5.828371587611391
1355,143507,10000,115,Canasta 6,6,128.66666666666666,0.0,144140,61475.0,2103.04276923077,3.977055692691484
1356,143508,10000,110,Canasta 4,4,128.36363636363637,0.0,144140,61475.0,2103.04276923077,3.1160502391921283
1357,143530,10000,110,Canasta 5,5,128.66666666666666,0.0,144140,61475.0,2103.04276923077,3.374105053076616
1358,143550,10000,110,Canasta 5,5,137.23,0.15573515381995473,144140,61475.0,2103.04276923077,3.374105053076616
1359,143620,10000,110,Canasta 5,5,128.66666666666666,0.0,144140,61475.0,2103.04276923077,3.374105053076616
1360,143637,10000,147,Canasta 9,9,167.15406976744185,0.0407404511062791,145873,93633.0,2469.799780219781,7.900051906317038
1361,143638,10000,110,Canasta 4,4,162.11,0.0,145873,93633.0,2469.799780219781,3.1160502391921283
1362,143639,10000,115,Canasta 6,6,136.34782608695653,0.0,145873,93633.0,2469.799780219781,3.977055692691484
1363,143838,10000,115,Canasta 6,6,135.33333333333334,0.06288654247687184,145873,93633.0,2469.799780219781,3.977055692691484
1364,144001,10000,110,Canasta 5,5,130.46153846153845,0.11056974501428012,145873,93633.0,2469.799780219781,3.374105053076616
1365,144003,10000,132,Canasta 8,8,130.46153846153845,0.11056974501428012,145873,93633.0,2469.799780219781,5.828371587611391
1366,144007,10000,127,Canasta 7,7,130.46153846153845,0.11056974501428012,145873,93633.0,2469.799780219781,5.243910975948551
1367,143960,0,0,Canasta 10,10,142.0,0.2355862155261229,156523,42598.0,-815.4732307692291,11.22693992153604
1368,155983,10000,147,Canasta 9,9,142.0,0.2355862155261229,156523,42598.0,-815.4732307692291,7.900051906317038
1369,155985,0,0,Canasta 10,10,142.0,0.2355862155261229,156523,42598.0,-815.4732307692291,11.22693992153604
1370,156205,0,0,Canasta 10,10,142.0,0.2355862155261229,156523,42598.0,-815.4732307692291,11.22693992153604
1371,156207,0,0,Canasta 10,10,142.0,0.2355862155261229,156523,42598.0,-815.4732307692291,11.22693992153604
1372,144021,0,0,Canasta 10,10,137.18037037037038,0.0,145895,79140.0,2740.3883076923084,11.22693992153604
1373,144024,10000,147,Canasta 9,9,146.54406396158726,0.0,145895,79140.0,2740.3883076923084,7.900051906317038
1374,144098,10000,132,Canasta 8,8,120.61333333333333,0.0,145895,79140.0,2740.3883076923084,5.828371587611391
1375,144100,10000,127,Canasta 7,7,132.2941176470588,0.0,145895,79140.0,2740.3883076923084,5.243910975948551
1376,144665,10000,147,Canasta 9,9,118.8170731707317,0.0,145895,79140.0,2740.3883076923084,7.900051906317038
1377,144318,0,0,Canasta 10,10,147.0,0.17408154094031808,146617,57648.0,10918.983076923076,11.22693992153604
1378,144366,10000,115,Canasta 6,6,127.71562790122118,0.0,145588,95456.0,2764.627384615384,3.977055692691484
1379,144368,10000,110,Canasta 5,5,108.046875,0.0,145588,95456.0,2764.627384615384,3.374105053076616
1380,144369,10000,127,Canasta 7,7,108.06122448979592,0.0,145588,95456.0,2764.627384615384,5.243910975948551
1381,144370,10000,132,Canasta 8,8,125.10344827586206,0.0,145588,95456.0,2764.627384615384,5.828371587611391
1382,144375,10000,127,Canasta 7,7,144.5,0.0,145588,95456.0,2764.627384615384,5.243910975948551
1383,144578,0,0,Canasta 10,10,158.90472250571023,0.0,144578,349339.0,52926.78271703294,11.22693992153604
1384,145080,10000,147,Canasta 9,9,110.0,0.0,145979,120739.0,1803.9731623931632,7.900051906317038
1385,145083,10000,132,Canasta 8,8,90.0,0.0,145979,120739.0,1803.9731623931632,5.828371587611391
1386,145086,10000,132,Canasta 8,8,110.0,0.0,145979,120739.0,1803.9731623931632,5.828371587611391
1387,145088,10000,115,Canasta 6,6,115.0,0.0,145979,120739.0,1803.9731623931632,3.977055692691484
1388,145417,10000,132,Canasta 8,8,100.0,0.0,145979,120739.0,1803.9731623931632,5.828371587611391
1389,145419,10000,115,Canasta 6,6,115.0,0.0,145979,120739.0,1803.9731623931632,3.977055692691484
1390,145421,10000,127,Canasta 7,7,147.0,0.0,145979,120739.0,1803.9731623931632,5.243910975948551
1391,145545,10000,132,Canasta 8,8,147.0,0.0,145979,120739.0,1803.9731623931632,5.828371587611391
1392,145618,10000,115,Canasta 6,6,100.0,0.0,145979,120739.0,1803.9731623931632,3.977055692691484
1393,145542,10000,110,Canasta 5,5,115.0,0.0,151787,145265.0,4185.118461538461,3.374105053076616
1394,151733,10000,110,Canasta 4,4,126.0,0.0,151787,145265.0,4185.118461538461,3.1160502391921283
1395,151738,10000,110,Canasta 5,5,116.99999439999608,0.0,151787,145265.0,4185.118461538461,3.374105053076616
1396,151739,10000,115,Canasta 6,6,115.0,0.0,151787,145265.0,4185.118461538461,3.977055692691484
1397,151740,10000,110,Canasta 5,5,115.00000000000001,0.0,151787,145265.0,4185.118461538461,3.374105053076616
1398,145560,0,0,Canasta 10,10,141.54545454545453,0.14975637175275974,146941,61568.0,5832.95307692308,11.22693992153604
1399,146148,10000,132,Canasta 8,8,138.875,0.17159584263337052,146941,61568.0,5832.95307692308,5.828371587611391
1400,145672,10000,90,Canasta 1,1,124.07580246913581,0.0,146900,153313.65,24812.90538461537,0.5981846460466533
1401,145812,10000,127,Canasta 7,7,140.33333333333334,0.006111105000006001,146329,69264.0,2169.2920512820515,5.243910975948551
1402,145822,10000,115,Canasta 6,6,139.5,0.004583328750004612,146329,69264.0,2169.2920512820515,3.977055692691484
1403,145823,10000,147,Canasta 9,9,136.0,0.005499994500005468,146329,69264.0,2169.2920512820515,7.900051906317038
1404,145824,10000,110,Canasta 5,5,136.0,0.005499994500005468,146329,69264.0,2169.2920512820515,3.374105053076616
1405,146289,10000,127,Canasta 7,7,141.54545454545453,0.004999995000005031,146329,69264.0,2169.2920512820515,5.243910975948551
1406,146290,10000,132,Canasta 8,8,140.84615384615384,0.0056410200000056076,146329,69264.0,2169.2920512820515,5.828371587611391
1407,145827,10000,110,Canasta 5,5,75.0,0.0,146189,318752.0,5539.212,3.374105053076616
1408,145828,10000,110,Canasta 5,5,80.0,0.0,146189,318752.0,5539.212,3.374105053076616
1409,145829,10000,147,Canasta 9,9,136.23758830904984,0.0,146189,318752.0,5539.212,7.900051906317038
1410,145831,10000,110,Canasta 5,5,75.0,0.0,146189,318752.0,5539.212,3.374105053076616
1411,146004,10000,110,Canasta 4,4,75.0,0.0,146189,318752.0,5539.212,3.1160502391921283
1412,145922,10000,147,Canasta 9,9,157.46202898550726,0.6385529268665909,147438,57456.0,1532.4261538461537,7.900051906317038
1413,145933,0,0,Canasta 10,10,139.0,0.260031403835362,147438,57456.0,1532.4261538461537,11.22693992153604
1414,145944,10000,115,Canasta 6,6,145.10714285714286,0.08254965201122604,147438,57456.0,1532.4261538461537,3.977055692691484
1415,146051,10000,132,Canasta 8,8,139.0,0.260031403835362,147438,57456.0,1532.4261538461537,5.828371587611391
1416,146390,10000,127,Canasta 7,7,139.0,0.260031403835362,147438,57456.0,1532.4261538461537,5.243910975948551
1417,146845,10000,132,Canasta 8,8,141.7658823529412,0.32057679789325666,147438,57456.0,1532.4261538461537,5.828371587611391
1418,147352,10000,115,Canasta 6,6,142.0,0.0,147438,57456.0,1532.4261538461537,3.977055692691484
1419,145967,10000,147,Canasta 9,9,131.390243902439,0.0,146166,61412.0,2877.4765384615384,7.900051906317038
1420,145971,10000,147,Canasta 9,9,137.43528740483444,0.061159086714447836,146166,61412.0,2877.4765384615384,7.900051906317038
1421,146001,10000,127,Canasta 7,7,158.5997413961532,0.0,146166,61412.0,2877.4765384615384,5.243910975948551
1422,146117,10000,110,Canasta 5,5,141.80770029584568,0.0,146166,61412.0,2877.4765384615384,3.374105053076616
1423,145969,10000,100,Canasta 2,2,137.55555555555554,0.0,156508,175008.0,20723.78769230767,1.8298129407071972
1424,146081,10000,110,Canasta 3,3,137.5,0.0,146594,51370.0,1985.8889230769244,3.3220596517330434
1425,146082,10000,132,Canasta 8,8,146.99384615384616,0.0,146594,51370.0,1985.8889230769244,5.828371587611391
1426,146105,10000,110,Canasta 5,5,137.5,0.0,146594,51370.0,1985.8889230769244,3.374105053076616
1427,146107,10000,110,Canasta 4,4,137.0,0.0,146594,51370.0,1985.8889230769244,3.1160502391921283
1428,146197,10000,110,Canasta 5,5,137.0,0.0,146594,51370.0,1985.8889230769244,3.374105053076616
1429,146231,10000,127,Canasta 7,7,138.875,0.0,146852,57456.0,1532.4261538461537,5.243910975948551
1430,146273,10000,132,Canasta 8,8,139.30769230769232,0.0,146852,57456.0,1532.4261538461537,5.828371587611391
1431,146384,10000,115,Canasta 6,6,139.14285714285714,0.0,146852,57456.0,1532.4261538461537,3.977055692691484
1432,146386,10000,115,Canasta 6,6,139.14285714285714,0.0,146852,57456.0,1532.4261538461537,3.977055692691484
1433,146389,10000,132,Canasta 8,8,142.0,0.0,146852,57456.0,1532.4261538461537,5.828371587611391
1434,146675,10000,110,Canasta 5,5,164.11733378492812,0.0,146852,57456.0,1532.4261538461537,3.374105053076616
1435,146677,10000,110,Canasta 4,4,150.89506186216215,0.0,146852,57456.0,1532.4261538461537,3.1160502391921283
1436,146250,10000,132,Canasta 8,8,135.91304347826087,0.0,147366,78192.0,2077.1294505494507,5.828371587611391
1437,146321,10000,127,Canasta 7,7,141.54545454545453,0.0,147366,78192.0,2077.1294505494507,5.243910975948551
1438,146345,10000,115,Canasta 6,6,136.0,0.0,147366,78192.0,2077.1294505494507,3.977055692691484
1439,146489,10000,127,Canasta 7,7,142.0,0.0,147366,78192.0,2077.1294505494507,5.243910975948551
1440,146742,10000,127,Canasta 7,7,142.0,0.0,147366,78192.0,2077.1294505494507,5.243910975948551
1441,146779,10000,127,Canasta 7,7,135.8095238095238,0.0,147366,78192.0,2077.1294505494507,5.243910975948551
1442,147254,10000,127,Canasta 7,7,139.05882352941177,0.0,147366,78192.0,2077.1294505494507,5.243910975948551
1443,146616,0,0,Canasta 10,10,135.52941176470588,0.5127767490316743,147933,48016.0,2255.0623076923075,11.22693992153604
1444,146804,0,0,Canasta 10,10,144.5,0.3962365787972027,147933,48016.0,2255.0623076923075,11.22693992153604
1445,147515,10000,147,Canasta 9,9,137.18136363636364,0.5970698348593543,147933,48016.0,2255.0623076923075,7.900051906317038
1446,147537,0,0,Canasta 10,10,135.52941176470588,0.5127767490316743,147933,48016.0,2255.0623076923075,11.22693992153604
1447,146652,10000,132,Canasta 8,8,141.54545454545453,0.0,147353,48932.0,1372.404175824176,5.828371587611391
1448,146846,10000,115,Canasta 6,6,141.16666666666666,0.0,147353,48932.0,1372.404175824176,3.977055692691484
1449,146909,10000,127,Canasta 7,7,140.33333333333334,0.0,147353,48932.0,1372.404175824176,5.243910975948551
1450,146956,10000,132,Canasta 8,8,140.33333333333334,0.0,147353,48932.0,1372.404175824176,5.828371587611391
1451,146988,10000,110,Canasta 5,5,140.33333333333334,0.0,147353,48932.0,1372.404175824176,3.374105053076616
1452,146992,10000,115,Canasta 6,6,147.0,0.0,147353,48932.0,1372.404175824176,3.977055692691484
1453,147032,10000,115,Canasta 6,6,140.84615384615384,0.0,147353,48932.0,1372.404175824176,3.977055692691484
1454,146741,10000,147,Canasta 9,9,135.88888888888889,0.0,147283,66528.0,2479.027384615384,7.900051906317038
1455,146745,10000,132,Canasta 8,8,167.4312,0.0,147283,66528.0,2479.027384615384,5.828371587611391
1456,146749,10000,115,Canasta 6,6,135.88888888888889,0.0,147283,66528.0,2479.027384615384,3.977055692691484
1457,147003,10000,132,Canasta 8,8,135.88888888888889,0.0,147283,66528.0,2479.027384615384,5.828371587611391
1458,147050,10000,132,Canasta 8,8,135.68421052631578,0.0,147283,66528.0,2479.027384615384,5.828371587611391
1459,147095,0,0,Canasta 10,10,139.0,0.2333583165292591,148039,57456.0,5363.491538461538,11.22693992153604
1460,147270,10000,147,Canasta 9,9,139.14285714285714,0.2222460157421515,148039,57456.0,5363.491538461538,7.900051906317038
1461,147206,10000,115,Canasta 6,6,75.0,0.0,147761,201424.0,2504.829999999998,3.977055692691484
1462,147216,10000,110,Canasta 5,5,100.0,0.0,147761,201424.0,2504.829999999998,3.374105053076616
1463,147221,10000,110,Canasta 5,5,75.0,0.0,147761,201424.0,2504.829999999998,3.374105053076616
1464,147225,10000,127,Canasta 7,7,117.9047619047619,0.0,147761,201424.0,2504.829999999998,5.243910975948551
1465,147227,10000,132,Canasta 8,8,92.90322580645162,0.0,147761,201424.0,2504.829999999998,5.828371587611391
1466,147231,10000,132,Canasta 8,8,75.0,0.0,147761,201424.0,2504.829999999998,5.828371587611391
1467,147239,10000,115,Canasta 6,6,75.0,0.0,147761,201424.0,2504.829999999998,3.977055692691484
1468,147243,10000,115,Canasta 6,6,85.0,0.0,147761,201424.0,2504.829999999998,3.977055692691484
1469,147256,10000,132,Canasta 8,8,139.14285714285714,0.4021382639132694,148332,56231.0,2111.9350769230778,5.828371587611391
1470,147281,10000,132,Canasta 8,8,141.54545454545453,0.3838592519172117,148332,56231.0,2111.9350769230778,5.828371587611391
1471,147386,10000,132,Canasta 8,8,139.5,0.35187098092411073,148332,56231.0,2111.9350769230778,5.828371587611391
1472,147792,10000,110,Canasta 5,5,142.0,0.0,148332,56231.0,2111.9350769230778,3.374105053076616
1473,147888,0,0,Canasta 10,10,142.0,0.0,148332,56231.0,2111.9350769230778,11.22693992153604
1474,147476,0,0,Canasta 10,10,134.51620131387486,0.0,148050,62640.0,11680.213846153842,11.22693992153604
1475,147487,10000,147,Canasta 9,9,139.33333333333334,0.0,159971,56013.0,2134.219076923076,7.900051906317038
1476,147489,0,0,Canasta 10,10,150.20871172577336,0.0,159971,56013.0,2134.219076923076,11.22693992153604
1477,147492,0,0,Canasta 10,10,135.75,0.0,159971,56013.0,2134.219076923076,11.22693992153604
1478,159797,10000,147,Canasta 9,9,139.33333333333334,0.0,159971,56013.0,2134.219076923076,7.900051906317038
1479,159838,0,0,Canasta 10,10,138.25,0.0,159971,56013.0,2134.219076923076,11.22693992153604
1480,147526,0,0,Canasta 10,10,132.12819460883156,0.0,148244,73040.0,2269.779230769231,11.22693992153604
1481,147532,10000,132,Canasta 8,8,135.6666678888893,0.0,148244,73040.0,2269.779230769231,5.828371587611391
1482,147642,10000,147,Canasta 9,9,132.4651188209855,0.0,148244,73040.0,2269.779230769231,7.900051906317038
1483,147755,0,0,Canasta 10,10,139.85714285714286,0.0,148244,73040.0,2269.779230769231,11.22693992153604
1484,147756,10000,147,Canasta 9,9,135.4615464497226,0.0,148244,73040.0,2269.779230769231,7.900051906317038
1485,147876,10000,147,Canasta 9,9,141.54545454545453,0.0,148244,73040.0,2269.779230769231,7.900051906317038
1486,147558,0,0,Canasta 10,10,142.0,0.0,152663,130468.0,21335.13692307692,11.22693992153604
1487,147733,10000,132,Canasta 8,8,132.90884615384616,0.043491448964467,148158,126652.0,5134.584102564098,5.828371587611391
1488,147757,10000,132,Canasta 8,8,132.70027027027027,0.36507306930004113,148158,126652.0,5134.584102564098,5.828371587611391
