Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Principal,Monto de interés,Monto de IVA,Tipo de Movimiento,Cuenta,paymentId
175980,N,122645,2024-04-18,2024-04-19,-5870.62,-638.26,-102.12,PAG,PAYCASH,271064
181026,N,131595,2024-04-18,2024-04-19,-3751.54,-1482.29,-237.17,PAG,BANCOMER,271077
178381,N,111989,2024-04-18,2024-04-19,-6513.28,-1625.62,-260.1,PAG,BANCOMER,271071
176570,N,121900,2024-04-18,2024-04-18,-2670.97,-462.09,-73.94,PAG,PAYCASH,271045
183697,N,130030,2024-04-19,2024-04-20,-2753.38,-1345.36,-215.26,PAG,BANCOMER,271237
179475,N,117813,2024-04-19,2024-04-19,-17663.59,-3664.15,-586.26,PAG,BANCOMER,271151
182112,N,171064,2024-04-19,2024-04-20,-3046.68,-1367.52,-218.8,PAG,OXXO,271295
182539,N,124328,2024-04-19,2024-04-20,-4242.0,-315.57,-50.49,PAG,OXXO,271310
182428,N,130986,2024-04-19,2024-04-19,-4879.19,-1740.35,-278.46,PAG,PAYCASH,271145
177151,N,123026,2024-04-19,2024-04-19,-4317.0,-0.88,-0.14,PAG,BANCOMER,271192
179746,N,130992,2024-04-19,2024-04-19,-7377.1,-1660.26,-265.64,PAG,PAYCASH,271171
183649,N,130165,2024-04-19,2024-04-20,-1336.56,-478.83,-76.61,PAG,OXXO,271265
183318,N,113108,2024-04-19,2024-04-20,-4188.39,-603.97,-96.64,PAG,OXXO,271297
184030,N,154435,2024-04-19,2024-04-19,-4589.54,-1937.47,-309.99,PAG,BANCOMER,271180
177508,N,113803,2024-04-19,2024-04-20,-9394.0,-22.42,-3.59,PAG,OXXO,271256
182827,N,102004,2024-04-19,2024-04-20,-6407.04,-1401.69,-224.27,PAG,OXXO,271291
177157,N,176396,2024-04-19,2024-04-19,-2332.5,-482.33,-77.17,PAG,PAYCASH,271209
181728,N,151677,2024-04-19,2024-04-20,-1851.37,-735.91,-117.75,PAG,OXXO,271290
176762,N,107998,2024-04-19,2024-04-20,-4598.06,-452.53,-72.41,PAG,BANCOMER,271249
182646,N,142329,2024-04-20,2024-04-20,-1046.8,-109.66,-17.54,PAG,BANCOMER,271247
182664,N,142481,2024-04-22,2024-04-23,-7296.57,-3112.44,-497.99,PAG,BANCOMER,271486
176899,N,159026,2024-04-22,2024-04-22,-9760.87,-1312.18,-209.95,PAG,PAYCASH,271396
184193,N,124102,2024-04-22,2024-04-22,-1833.83,-827.73,-132.44,PAG,PAYCASH,271404
180694,N,126112,2024-04-22,2024-04-22,-3457.29,-1118.72,-178.99,PAG,PAYCASH,271406
177279,N,149218,2024-04-22,2024-04-22,-2705.0,-4.31,-0.69,PAG,PAYCASH,271410
177685,N,108448,2024-04-22,2024-04-22,-16718.02,-2633.6,-421.38,PAG,BANCOMER,271417
181794,N,122734,2024-04-22,2024-04-22,-11726.9,-3528.53,-564.57,PAG,PAYCASH,271432
182256,N,161087,2024-04-22,2024-04-23,-1379.12,-482.66,-77.22,PAG,OXXO,271519
177841,N,150322,2024-04-22,2024-04-22,-7294.63,-1135.68,-181.71,PAG,PAYCASH,271465
179302,N,150184,2024-04-22,2024-04-23,-5860.71,-1435.59,-229.7,PAG,OXXO,271531
176160,N,153516,2024-04-23,2024-04-24,-4897.38,-485.89,-77.74,PAG,OXXO,271766
183016,N,113712,2024-04-23,2024-04-23,-3263.11,-1317.17,-210.75,PAG,PAYCASH,271586
176160,N,153516,2024-04-23,2024-04-24,-914.0,0.0,0.0,PAG,OXXO,271765
480,N,480,2024-04-24,2024-04-24,-1879.51,-207.32,-33.17,PAG,PAYCASH,271709
74111,N,74111,2024-04-24,2024-04-24,-2371.9,-84.57,-13.53,PAG,PAYCASH,271784
178295,N,175869,2024-04-24,2024-04-24,-387.0,-0.87,-0.14,PAG,PAYCASH,271852
180942,N,102865,2024-04-24,2024-04-24,-4335.04,-1587.03,-253.93,PAG,PAYCASH,271864
177269,N,177246,2024-04-24,2024-04-25,-2954.75,-901.08,-144.17,PAG,OXXO,271955
178040,N,169789,2024-04-25,2024-04-26,-4651.6,-946.03,-151.37,PAG,BANCOMER,272082
175419,N,175269,2024-04-25,2024-04-26,-1578.27,-364.42,-58.31,PAG,PAYCASH,272063
177269,N,177246,2024-04-25,2024-04-26,-1620.0,0.0,0.0,PAG,PAYCASH,272064
176883,N,119122,2024-04-25,2024-04-26,-6113.72,-959.72,-153.56,PAG,OXXO,272110
184103,N,142817,2024-04-25,2024-04-26,-2869.85,-1384.61,-221.54,PAG,OXXO,272102
180727,N,112831,2024-04-25,2024-04-26,-4212.71,-857.15,-137.14,PAG,OXXO,272123
183851,N,145183,2024-04-25,2024-04-25,-6265.26,-4380.81,-700.93,PAG,BANCOMER,272029
183851,N,145183,2024-04-25,2024-04-25,-10077.55,-0.39,-0.06,PAG,BANCOMER,272027
176232,N,129403,2024-04-25,2024-04-26,-1399.79,-137.25,-21.96,PAG,OXXO,272131
176417,N,176387,2024-04-25,2024-04-26,-3577.32,-504.9,-80.78,PAG,OXXO,272119
182058,N,171408,2024-04-25,2024-04-26,-5411.67,-1624.42,-259.91,PAG,OXXO,272121
177269,N,177246,2024-04-25,2024-04-26,-220.0,0.0,0.0,PAG,BANCOMER,272090
105594,N,105594,2024-04-26,2024-04-27,-62.01,-748.27,-119.72,PAG,BANCOMER,272240
74111,N,74111,2024-04-26,2024-04-27,-3048.35,-6337.63,-1014.02,PAG,PAYCASH,272233
74111,N,74111,2024-04-26,2024-04-27,-13126.62,-277.03,-44.32,PAG,PAYCASH,272234
177151,N,123026,2024-04-26,2024-04-27,-1137.12,-743.86,-119.02,PAG,BANCOMER,272252
176762,N,107998,2024-04-26,2024-04-27,-4000.0,0.0,0.0,PAG,BANCOMER,272244
41954,N,41954,2024-04-26,2024-04-27,0.0,-862.07,-137.93,PAG,BANCOMER,272254
177508,N,113803,2024-04-26,2024-04-27,-664.61,-1716.72,-274.67,PAG,BANCOMER,272245
16720,N,16720,2024-04-26,2024-04-27,-7909.59,-3266.73,-522.68,PAG,BANCOMER,272236
181728,N,151677,2024-04-26,2024-04-27,-6247.59,-4355.53,-696.88,PAG,BANCOMER,272263
183881,N,123307,2024-04-26,2024-04-27,-5232.16,-2175.72,-348.12,PAG,PAYCASH,272225
179475,N,117813,2024-04-26,2024-04-27,-13108.21,-1199.82,-191.97,PAG,BANCOMER,272246
105594,N,105594,2024-04-26,2024-04-27,-865.25,-1018.75,-163.0,PAG,BANCOMER,272249
41954,N,41954,2024-04-26,2024-04-26,0.0,-655.17,-104.83,PAG,BANCOMER,272086
41954,N,41954,2024-04-26,2024-04-27,0.0,-685.34,-109.66,PAG,OXXO,272311
41954,N,41954,2024-04-26,2024-04-27,0.0,-689.66,-110.34,PAG,OXXO,272343
183377,N,183386,2024-04-26,2024-04-26,-2209.26,-1217.02,-194.72,PAG,PAYCASH,272059
178445,N,110298,2024-04-26,2024-04-26,-6953.54,-1260.74,-201.72,PAG,PAYCASH,272060
105594,N,105594,2024-04-26,2024-04-26,-1962.0,0.0,0.0,PAG,BANCOMER,272168
184177,N,144370,2024-04-26,2024-04-26,-3300.81,-1360.51,-217.68,PAG,BANCOMER,272165
105594,N,105594,2024-04-26,2024-04-26,-1037.0,0.0,0.0,PAG,BANCOMER,272163
7308,N,7308,2024-04-26,2024-04-26,-1358.26,0.0,0.0,PAG,RENOVACION ANT,272133
7308,N,7308,2024-04-26,2024-04-26,0.0,-44.6,-7.14,PAG,REMANENTE,272134
41954,N,41954,2024-04-26,2024-04-27,0.0,-685.34,-109.66,PAG,OXXO,272349
175348,N,139502,2024-04-26,2024-04-26,-1771.64,-155.48,-24.88,PAG,PAYCASH,272138
75387,N,75387,2024-04-26,2024-04-26,-1568.06,0.0,0.0,PAG,RENOVACION ANT,272136
75387,N,75387,2024-04-26,2024-04-26,0.0,-36.16,-5.78,PAG,REMANENTE,272137
183669,N,133690,2024-04-26,2024-04-26,-8391.07,-3298.22,-527.71,PAG,PAYCASH,272142
8408,N,8408,2024-04-26,2024-04-26,-306.53,-1523.68,-243.79,PAG,BANCOMER,272156
8408,N,8408,2024-04-26,2024-04-26,-2587.26,-606.67,-97.07,PAG,BANCOMER,272155
177508,N,113803,2024-04-26,2024-04-27,-2656.0,0.0,0.0,PAG,OXXO,272273
183558,N,183552,2024-04-26,2024-04-26,-2995.45,-726.34,-116.21,PAG,BANCOMER,272152
184622,N,149778,2024-04-26,2024-04-26,-2696.78,-1187.26,-189.96,PAG,PAYCASH,272144
72316,N,72316,2024-04-26,2024-04-26,-7012.03,-2575.84,-412.13,PAG,PAYCASH,272145
177228,N,177091,2024-04-26,2024-04-27,-7388.5,-1055.6,-168.9,PAG,OXXO,272331
40312,N,40312,2024-04-26,2024-04-26,-246.82,0.0,0.0,PAG,PAYCASH,272173
177151,N,123026,2024-04-26,2024-04-27,-1771.0,0.0,0.0,PAG,OXXO,272300
185330,N,184944,2024-04-26,2024-04-26,-1811.43,-1012.56,-162.01,PAG,PAYCASH,272175
177353,N,127162,2024-04-26,2024-04-27,-2702.24,-613.59,-98.17,PAG,OXXO,272291
65326,N,65326,2024-04-26,2024-04-26,-977.59,0.0,0.0,PAG,RENOVACION ANT,272169
65326,N,65326,2024-04-26,2024-04-26,0.0,-66.72,-10.67,PAG,REMANENTE,272170
4732,N,4732,2024-04-26,2024-04-26,-628.33,0.0,0.0,PAG,RENOVACION ANT,272171
4732,N,4732,2024-04-26,2024-04-26,0.0,-22.99,-3.68,PAG,REMANENTE,272172
185296,N,156092,2024-04-26,2024-04-27,-1993.12,-1017.14,-162.74,PAG,OXXO,272295
181768,N,118335,2024-04-26,2024-04-26,-9480.32,-2993.69,-478.99,PAG,PAYCASH,272183
179979,N,142230,2024-04-26,2024-04-26,-14113.68,-3131.22,-501.0,PAG,BANCOMER,272200
183318,N,113108,2024-04-26,2024-04-27,-7374.26,-2263.57,-362.17,PAG,OXXO,272333
183016,N,113712,2024-04-26,2024-04-26,-1500.0,0.0,0.0,PAG,PAYCASH,272185
175419,N,175269,2024-04-26,2024-04-26,-3449.0,0.0,0.0,PAG,PAYCASH,272188
181728,N,151677,2024-04-26,2024-04-27,-2975.0,0.0,0.0,PAG,OXXO,272299
176301,N,11129,2024-04-26,2024-04-26,-8139.53,-687.47,-110.0,PAG,PAYCASH,272209
177508,N,113803,2024-04-26,2024-04-27,-6738.0,-22.42,-3.59,PAG,OXXO,272339
183016,N,113712,2024-04-26,2024-04-27,-3998.26,0.0,0.0,PAG,OXXO,272332
182539,N,124328,2024-04-26,2024-04-27,-4780.55,-4499.53,-719.92,PAG,OXXO,272292
182539,N,124328,2024-04-26,2024-04-27,-10000.0,0.0,0.0,PAG,OXXO,272348
174811,N,174577,2024-04-26,2024-04-26,-4525.0,0.0,0.0,PAG,PAYCASH,272212
183476,N,114568,2024-04-26,2024-04-26,-7575.17,-2901.58,-464.25,PAG,PAYCASH,272216
175348,N,139502,2024-04-26,2024-04-26,-2099.44,-159.1,-25.46,PAG,GARANTIA,272223
175419,N,175269,2024-04-26,2024-04-26,-6390.31,-373.87,-59.82,PAG,GARANTIA,272224
41954,N,41954,2024-04-26,2024-04-27,-51.64,-908.07,-145.29,PAG,OXXO,272322
184874,N,173668,2024-04-27,2024-04-29,-2739.89,-1400.09,-224.02,PAG,OXXO,272442
41954,N,41954,2024-04-27,2024-04-27,-101.89,-864.75,-138.36,PAG,BANCOMER,272270
184243,N,116809,2024-04-27,2024-04-29,-701.1,-743.02,-118.88,PAG,BANCOMER,272556
184243,N,116809,2024-04-27,2024-04-27,-1262.0,0.0,0.0,PAG,PAYCASH,272353
164326,N,120984,2024-04-27,2024-04-27,-1462.22,0.0,0.0,PAG,REFINANCIADO,272350
164326,N,120984,2024-04-27,2024-04-27,-2065.06,0.0,0.0,PAG,REFINANCIADO,272351
164326,N,120984,2024-04-27,2024-04-27,-2185.6,0.0,0.0,PAG,REFINANCIADO,272352
177727,N,157421,2024-04-27,2024-04-29,-7214.27,-1158.39,-185.34,PAG,OXXO,272420
184695,N,164317,2024-04-27,2024-04-27,-4573.24,-2364.45,-378.31,PAG,PAYCASH,272362
175545,N,120186,2024-04-27,2024-04-27,-7266.51,-700.42,-112.07,PAG,PAYCASH,272361
158323,N,126020,2024-04-27,2024-04-29,-10000.0,0.0,0.0,PAG,OXXO,272436
158323,N,126020,2024-04-27,2024-04-29,-10000.0,0.0,0.0,PAG,OXXO,272559
31465,N,31465,2024-04-27,2024-04-29,-391.89,-88.86,-14.22,PAG,OXXO,272439
178295,N,175869,2024-04-27,2024-04-27,-2061.41,-497.78,-79.65,PAG,PAYCASH,272368
41194,N,41194,2024-04-27,2024-04-27,-888.72,-264.9,-42.38,PAG,PAYCASH,272374
175553,N,104225,2024-04-27,2024-04-29,-9313.55,-591.77,-94.68,PAG,OXXO,272470
175553,N,104225,2024-04-27,2024-04-29,-972.0,0.0,0.0,PAG,OXXO,272471
48300,N,48300,2024-04-28,2024-04-28,-6300.39,-3179.39,-508.7,PAG,PAYCASH,272402
18377,N,18377,2024-04-28,2024-04-28,-3570.91,-5542.32,-886.77,PAG,PAYCASH,272405
184410,N,141014,2024-04-28,2024-04-29,-4401.57,-1676.23,-268.2,PAG,OXXO,272456
176472,N,105607,2024-04-28,2024-04-29,-7236.01,-913.78,-146.21,PAG,BANCOMER,272517
79882,N,79882,2024-04-29,2024-04-29,-1955.18,-142.09,-22.73,PAG,BANCOMER,272512
46684,N,46684,2024-04-29,2024-04-29,-560.84,0.0,0.0,PAG,RENOVACION ANT,272408
46684,N,46684,2024-04-29,2024-04-29,0.0,-81.14,-12.98,PAG,REMANENTE,272409
185658,N,116390,2024-04-29,2024-04-29,-996.56,-508.14,-81.3,PAG,BANCOMER,272500
175900,N,156419,2024-04-29,2024-04-29,-3476.72,-239.9,-38.38,PAG,GARANTIA,272481
177209,N,135856,2024-04-29,2024-04-29,-4587.53,-316.78,-50.69,PAG,GARANTIA,272482
176135,N,156365,2024-04-29,2024-04-29,-4580.63,-322.73,-51.64,PAG,GARANTIA,272485
182769,N,122994,2024-04-29,2024-04-29,0.0,-2356.21,-376.99,PAG,BONIFICACION,272638
177279,N,149218,2024-04-29,2024-04-29,0.0,-961.21,-153.79,PAG,PAYCASH,272491
39115,N,39115,2024-04-29,2024-04-29,-1576.45,0.0,0.0,PAG,RENOVACION ANT,272560
39115,N,39115,2024-04-29,2024-04-29,0.0,-28.91,-4.63,PAG,REMANENTE,272561
75965,N,75965,2024-04-29,2024-04-29,-1250.83,0.0,0.0,PAG,RENOVACION ANT,272574
75965,N,75965,2024-04-29,2024-04-29,0.0,-51.01,-8.16,PAG,REMANENTE,272575
144578,N,144578,2024-04-29,2024-04-29,-1879.51,0.0,0.0,PAG,RENOVACION ANT,272576
144578,N,144578,2024-04-29,2024-04-29,0.0,-26.28,-4.21,PAG,REMANENTE,272577
180126,N,128627,2024-04-29,2024-04-29,-2938.03,-678.42,-108.55,PAG,PAYCASH,272584
53049,N,53049,2024-04-29,2024-04-29,-928.15,-260.22,-41.63,PAG,BANCOMER,272600
27460,N,27460,2024-04-29,2024-04-29,-1879.51,0.0,0.0,PAG,RENOVACION ANT,272582
27460,N,27460,2024-04-29,2024-04-29,0.0,-26.28,-4.21,PAG,REMANENTE,272583
178070,N,142678,2024-04-29,2024-04-29,-5405.69,-1170.09,-187.22,PAG,BANCOMER,272599
175514,N,143333,2024-04-29,2024-04-29,-10298.61,-563.27,-90.12,PAG,PAYCASH,272667
183277,N,143575,2024-04-29,2024-04-29,-5405.35,-1972.97,-315.68,PAG,PAYCASH,272669
2564,N,2564,2024-04-29,2024-04-29,-3693.91,-2850.08,-456.01,PAG,BANCOMER,272691
2564,N,2564,2024-04-29,2024-04-29,-3510.94,-0.03,0.0,PAG,BANCOMER,272689
177709,N,122810,2024-04-29,2024-04-29,-4448.53,-746.09,-119.38,PAG,BANCOMER,272684
164326,N,120984,2024-04-29,2024-04-29,-3234.56,0.0,0.0,PAG,REFINANCIADO,272670
141411,N,141411,2024-04-29,2024-04-29,-4320.69,-2779.58,-444.73,PAG,PAYCASH,272720
180677,N,180686,2024-04-29,2024-04-29,-3065.65,-1147.72,-183.63,PAG,PAYCASH,272722
177279,N,149218,2024-04-29,2024-04-29,-8887.28,-374.77,-59.96,PAG,PAYCASH,272723
175580,N,101149,2024-04-29,2024-04-29,-1870.72,-122.66,-19.62,PAG,GARANTIA,272731
175514,N,143333,2024-04-29,2024-04-29,-14017.23,-573.08,-91.69,PAG,GARANTIA,272729
175553,N,104225,2024-04-29,2024-04-29,-13824.72,-601.97,-96.31,PAG,GARANTIA,272730
