Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Principal,Monto de interés,Monto de IVA,Tipo de Movimiento,Cuenta,paymentId
180488,N,108501,2024-05-18,2024-05-20,-3498.35,-806.59,-129.06,PAG,BANCOMER,276740
184048,N,142763,2024-05-19,2024-05-20,-4116.11,-1175.77,-188.12,PAG,OXXO,276798
179861,N,179794,2024-05-20,2024-05-21,-797.37,-174.68,-27.95,PAG,BANCOMER,276921
187279,N,114752,2024-05-20,2024-05-20,0.0,-784.25,-125.48,PAG,BONIFICACION,276776
185904,N,113741,2024-05-20,2024-05-20,0.0,-153.15,-24.5,PAG,BONIFICACION,276764
187311,N,129838,2024-05-20,2024-05-20,0.0,-626.93,-100.31,PAG,BONIFICACION,276777
186194,N,187467,2024-05-20,2024-05-20,0.0,-860.28,-137.64,PAG,BONIFICACION,276772
187107,N,147924,2024-05-20,2024-05-20,0.0,-1296.5,-207.44,PAG,BONIFICACION,276774
188668,N,147991,2024-05-20,2024-05-20,0.0,-950.01,-152.0,PAG,BONIFICACION,276793
187098,N,107986,2024-05-20,2024-05-20,0.0,-452.46,-72.39,PAG,BONIFICACION,276763
187813,N,121896,2024-05-20,2024-05-20,0.0,-694.16,-111.07,PAG,BONIFICACION,276781
179861,N,179794,2024-05-20,2024-05-21,-2500.0,0.0,0.0,PAG,OXXO,277004
178445,N,178020,2024-05-23,2024-05-24,-7565.96,-732.79,-117.25,PAG,BANCOMER,277461
183851,N,144876,2024-05-23,2024-05-24,-11938.96,-3328.48,-532.56,PAG,BANCOMER,277436
183851,N,144876,2024-05-23,2024-05-24,-200.0,0.0,0.0,PAG,BANCOMER,277437
186498,N,115252,2024-05-23,2024-05-24,0.0,-1698.28,-271.72,PAG,BANCOMER,277454
180488,N,108501,2024-05-23,2024-05-24,-1000.0,0.0,0.0,PAG,BANCOMER,277446
184066,N,184170,2024-05-23,2024-05-24,-2360.17,-205.89,-32.94,PAG,OXXO,277496
185989,N,185771,2024-05-23,2024-05-24,-2096.6,-905.63,-144.9,PAG,OXXO,277511
180727,N,112832,2024-05-23,2024-05-24,-4548.15,-567.97,-90.88,PAG,OXXO,277518
181671,N,149962,2024-05-23,2024-05-23,-1477.0,-8.65,-1.38,PAG,BANCOMER,277382
183851,N,144876,2024-05-23,2024-05-23,-2647.0,0.0,0.0,PAG,BANCOMER,277373
177572,N,131141,2024-05-23,2024-05-24,-9053.31,-816.11,-130.58,PAG,OXXO,277505
180488,N,108501,2024-05-23,2024-05-23,-820.68,0.0,0.0,PAG,PAYCASH,277409
180488,N,108501,2024-05-23,2024-05-24,-284.32,0.0,0.0,PAG,OXXO,277487
187881,N,174711,2024-05-23,2024-05-24,-2251.96,-1074.17,-171.87,PAG,BANCOMER,277473
178040,N,149817,2024-05-23,2024-05-24,-5170.24,-498.93,-79.83,PAG,BANCOMER,277472
186172,N,135039,2024-05-24,2024-05-25,-1696.37,-1554.85,-248.78,PAG,BANCOMER,277626
181728,N,151678,2024-05-24,2024-05-25,-7008.29,-3684.23,-589.48,PAG,PAYCASH,277705
184103,N,142542,2024-05-24,2024-05-25,-333.5,-1091.81,-174.69,PAG,OXXO,277679
176883,N,157407,2024-05-24,2024-05-24,-8431.55,-512.46,-81.99,PAG,GARANTIA,277475
183377,N,105580,2024-05-24,2024-05-25,-2499.29,-966.99,-154.72,PAG,OXXO,277683
177151,N,123021,2024-05-24,2024-05-25,-1771.0,0.0,0.0,PAG,OXXO,277665
180488,N,108501,2024-05-24,2024-05-24,0.0,-0.03,-0.01,PAG,PAYCASH,277530
183558,N,183552,2024-05-24,2024-05-24,-3215.06,-537.02,-85.92,PAG,BANCOMER,277551
179030,N,157534,2024-05-24,2024-05-24,-1848.08,-243.9,-39.02,PAG,BANCOMER,277549
185296,N,156091,2024-05-24,2024-05-25,-2238.45,-805.65,-128.9,PAG,OXXO,277692
179475,N,169333,2024-05-24,2024-05-24,-9868.65,-113.23,-18.12,PAG,PAYCASH,277563
179979,N,142227,2024-05-24,2024-05-24,-15464.76,-1966.5,-314.64,PAG,BANCOMER,277601
177228,N,137245,2024-05-24,2024-05-25,-8062.85,-474.27,-75.88,PAG,OXXO,277676
181728,N,151678,2024-05-24,2024-05-25,-2975.0,0.0,0.0,PAG,OXXO,277671
184177,N,144368,2024-05-24,2024-05-24,-3662.92,-1048.34,-167.74,PAG,PAYCASH,277576
187518,N,156038,2024-05-24,2024-05-24,-5098.69,-2289.06,-366.25,PAG,PAYCASH,277578
181671,N,149962,2024-05-24,2024-05-24,-6250.39,-1676.53,-268.25,PAG,BANCOMER,277588
184695,N,106868,2024-05-24,2024-05-24,-5142.19,-1873.97,-299.84,PAG,PAYCASH,277583
182539,N,182372,2024-05-24,2024-05-25,-6670.12,-2870.59,-459.29,PAG,OXXO,277662
182539,N,182372,2024-05-24,2024-05-25,-10000.0,0.0,0.0,PAG,OXXO,277703
177515,N,176947,2024-05-24,2024-05-24,-5453.0,0.0,0.0,PAG,PAYCASH,277608
185806,N,99910,2024-05-24,2024-05-25,-7474.9,-2176.81,-348.29,PAG,OXXO,277684
177353,N,176988,2024-05-24,2024-05-25,-3035.86,-325.98,-52.16,PAG,OXXO,277690
183881,N,145452,2024-05-24,2024-05-25,-5810.64,-1677.03,-268.33,PAG,BANCOMER,277625
187098,N,107986,2024-05-24,2024-05-25,-1482.62,-790.84,-126.54,PAG,BANCOMER,277622
