id_distribuidor,importe_depositado,marginal
145505,254832.0,20891.444615384593
145521,159120.0,24602.52153846153
145549,141420.0,22767.906153846154
145570,7679.0,832.3565512820505
145588,95456.0,13823.13692307692
145600,39359.0,-9633.140000000007
145610,41864.0,-52468.4276923077
145672,7799.0,874.9474247491635
145680,93195.0,16850.598461538466
145701,2332.0,-3917.455384615385
145703,3470.0,-2908.009230769231
145708,10529.0,-11000.596923076922
145718,202176.0,21120.059999999998
145744,49628.0,8278.278256410253
145751,164389.0,19624.01846153845
145774,194349.0,-190917.73999999993
145829,39808.0,7002.031905693722
145873,93633.0,17288.598461538466
145895,79140.0,13701.941538461542
145908,104432.0,17840.095384615386
145922,6022.0,-17414.093846153846
145934,197024.0,24429.598461538466
145944,4079.0,589.561380038725
145954,176320.0,22764.059999999998
145971,1096.0,-1764.9602197802196
145972,21634.0,1846.3153846153837
145976,28994.0,4919.439999999999
145979,120739.0,16235.75846153847
145993,32293.98,4582.997019230766
145994,4700.0,1197.503076923077
146001,42754.0,-563.7614505494494
146035,95469.0,15951.521538461544
146054,317570.0,34316.75846153847
146070,124438.0,19535.906153846154
146082,8511.0,1506.0061538461541
146084,111650.0,19440.21384615384
146091,52288.0,10119.172307692308
146097,83073.0,14461.86461538462
146127,218160.02,27584.849230769236
146145,58714.0,10927.29076923077
146158,280.0,280.0
146160,1400.0,1400.0
146166,61412.0,11509.906153846154
146182,142254.02,19700.576923076907
146189,318752.0,27696.059999999998
146210,3294.0,-6747.198461538463
146213,165722.0,20627.598461538437
146220,71976.53,-36339.106923076935
146233,185953.0,24334.373846153845
146251,263568.0,28569.75230769231
146260,5233.0,-1016.4553846153849
146264,53008.0,6278.983076923076
146281,4392.0,1018.0569230769224
146282,91840.0,15495.598461538466
146298,343321.0,40699.876923076925
146317,31725.0,-12049.801538461543
146325,254923.0,13578.598461538466
146329,69264.0,13015.75230769231
146348,4331.0,957.0569230769224
146369,62623.0,11663.213846153849
146403,41021.0,-14169.555384615385
146413,59587.0,3338.75230769231
146439,91820.0,-94894.8476923077
146451,114646.0,15361.787692307698
146471,114336.0,20010.82923076923
146492,28866.0,-11847.732307692313
146505,24158.0,-4741.467692307695
146514,110008.0,7949.5630769230775
146525,99132.0,17828.556923076918
146538,348864.68,37053.74615384615
146552,139824.0,21171.90615384614
146567,51790.0,-27544.14
146594,51370.0,9929.444615384622
146617,57648.0,10918.983076923076
146628,45528.0,-40325.30923076923
146657,73168.0,13018.403076923081
146664,75869.0,-3843.036923076914
146675,51295.0,4949.1380035205075
146677,11997.0,-1737.309781376518
146692,78612.0,14630.486153846148
146729,91721.0,12931.793846153843
146745,25950.0,1823.5933772893768
146747,3005.0,560.1953846153842
146754,192749.71,22540.97615384613
146820,87555.68,14713.77538461538
146845,1002.0,-1584.2661538461539
146852,57456.0,10726.983076923076
146900,153313.65,24812.90538461537
146915,89811.0,13147.067498679811
146917,143696.0,15524.675384615388
146930,55195.0,10581.367692307693
146941,61568.0,11665.906153846161
146959,20843.0,4037.5615384615376
146965,96617.0,-119719.37538461538
146982,125767.0,-29420.643076923065
147001,1227.0,237.84963210702335
147027,9715.0,-8954.469230769231
147028,65301.0,8633.566153846157
147046,3738.0,589.0261538461536
147052,11462.0,-6950.561538461538
147059,50471.0,5857.367692307693
147070,100590.0,-71674.98153846155
147106,64073.0,11327.24923076923
147135,3690.0,3690.0
147137,3873.0,3873.0
147141,4457.0,4457.0
147143,5522.0,5522.0
147151,20190.0,-75530.6476923077
147170,82800.0,13859.444615384622
147176,161280.0,21803.48000000001
147185,49243.01,398.6084615384607
147232,121993.0,2612.459999999992
147244,358890.0,32930.21384615381
147261,39163.0,-64881.489230769235
147273,79028.0,12532.24923076923
147283,66528.0,12395.13692307692
147293,51064.0,-14550.089230769227
147307,72084.0,12662.675384615388
147331,111138.0,13639.75230769231
147353,48932.0,9606.829230769232
147366,78192.0,14539.906153846154
147374,2272.0,-172.80461538461577
147409,120336.0,17549.290769230764
147438,57456.0,10726.983076923076
147476,25689.010000000002,2944.9452603121536
147489,8067.0,-6672.498918218624
147507,288692.5,30425.02153846153
147515,1304.0,-5187.178461538461
147542,87232.0,16176.060000000012
147566,92403.0,15330.326153846152
147584,514967.0,41658.56307692308
147597,121648.0,18861.290769230764
147609,145072.0,16172.403076923074
147646,393069.0,33263.06
147661,54684.0,8284.403076923074
147676,97073.0,16827.24923076923
147707,84076.0,14407.172307692308
147733,10828.0,1284.663076923076
147739,63880.0,11862.521538461537
147757,33208.0,-7056.1215384615425
147761,201424.0,20038.639999999985
147802,16745.0,-7772.478461538463
147817,118835.0,18163.675384615373
147830,121861.0,19403.71076923076
147840,250262.0,31129.136923076905
147851,113699.0,15472.479999999996
147860,92210.0,14807.906153846154
147889,56902.0,10502.403076923074
147897,82448.0,13836.86461538462
147910,16694.0,1576.0476923076912
147911,5110.0,1318.2569230769232
147927,54432.0,10147.787692307691
147933,48016.0,9020.24923076923
147942,281250.0,32900.6046153846
147970,181103.0,21200.906153846154
147989,8289.0,-3708.684615384618
148007,13395.0,1617.9395090497728
148017,52513.0,-3079.1399999999994
148030,92336.0,17049.290769230778
148039,57456.0,10726.983076923076
148050,62640.0,11680.213846153842
148060,101943.0,13235.710769230762
148082,4585.0,-6693.209230769231
148090,66968.0,-4876.3399999999965
148108,66433.0,12300.13692307692
148138,79486.0,14776.213846153849
148147,65233.0,12157.829230769225
148158,126652.0,15403.752307692295
148190,117952.0,771.2138461538416
148199,63436.0,10690.24923076923
148219,115587.0,18088.752307692295
148231,98704.0,1984.7523076923098
148244,73040.0,13618.675384615388
148263,27049.0,-24266.09384615384
148265,152624.0,23394.983076923076
148275,745.0,-3046.743076923077
148297,61398.0,6207.444615384615
148321,80832.0,15064.521538461544
148332,56231.0,10559.675384615388
148356,4056.0,682.0673461538463
148411,159804.0,22442.864615384606
148464,144817.0,17703.367692307686
148507,15273.0,-4199.335384615388
148520,23489.0,1181.2590915750916
148536,8629.0,868.6339743589742
148540,11099.0,-8373.335384615388
148542,11404.0,-4822.946153846155
148572,93152.0,15749.906153846154
148605,57456.0,10726.983076923076
148653,84974.0,16033.444615384607
148682,119738.0,4365.579294871786
148715,82762.0,-5464.25230769231
148725,167760.0,21607.906153846154
148733,82560.0,15405.409230769234
148749,73999.0,12462.29076923077
148759,73762.0,13282.983076923083
148786,128528.0,18337.444615384607
148808,110594.0,15540.556923076932
148845,100080.0,17389.444615384607
148877,222296.0,31391.409230769234
148896,57456.0,10726.983076923076
148907,37629.0,3860.507692307692
148932,97504.0,14085.172307692308
148939,99507.0,1897.532175824177
148954,68064.0,11087.480000000003
148974,59142.0,-10902.85846153846
148994,79106.01,-93394.2376923077
149002,49470.0,8688.284615384619
149010,54594.0,5021.326153846159
149047,56085.0,9685.403076923081
149062,74224.0,13016.710769230769
149104,18513.0,-167.19692307692458
149127,31435.0,-22801.64307692308
149135,41632.0,7924.710769230776
149147,180152.0,17076.829230769217
149169,88112.0,14212.403076923074
149182,4040.0,666.0569230769224
149190,5300.0,-53063.63230769231
149204,70731.0,12037.947692307695
149212,70390.0,9988.213201505016
149218,74790.75,8435.247238719705
149236,1464.0,-61.81721739130421
149237,8931.48,41.72643435511782
149238,82400.0,14517.13692307692
149254,73824.0,13344.983076923076
149262,186725.0,18361.367692307686
149271,60670.0,4751.172307692315
149280,65747.0,-1189.5246153846092
149288,20635.0,2558.0944247491643
149319,40785.5,7407.630769230775
149334,7727.0,1882.0996384025184
149339,127174.0,21214.21384615384
149345,583504.0,50375.386153846164
149358,3624.0,472.0317056856188
149364,63316.0,392.1784615384604
149429,94176.0,16045.63384615384
149459,73072.0,12922.403076923081
149469,117456.0,18171.787692307684
149490,76160.0,9993.669230769228
149505,251708.0,29402.059999999998
149513,119616.0,16829.290769230764
149531,137565.0,19970.59846153845
149560,79248.0,13081.669230769228
149587,159152.0,19675.48000000001
149593,108288.0,18193.598461538466
149692,141306.0,15250.059999999998
149714,22712.0,-38108.990769230775
149729,92574.0,16559.018461538464
149750,40400.0,7022.130769230775
149759,7597.01,1299.0623076923075
149761,49168.0,9114.556923076925
149805,164601.0,23078.52769230769
149827,73248.0,13826.675384615388
149843,69216.0,12967.75230769231
149859,17922.0,-13817.549230769233
149864,2726.0,139.73384615384612
149876,336144.0,33124.02461538458
149887,66208.0,11676.284615384619
149898,1441.0,-1258.4353846153845
149907,2233.0,-353.2661538461539
149908,48346.0,1616.9830769230757
149923,50800.0,8960.592307692306
149929,194687.0,20306.633846153825
149958,8073.0,1325.1138461538449
149959,2498.0,-3894.3559716599193
149962,3700.0,551.0261538461536
149981,98864.0,14716.899999999994
149992,84810.0,16597.71692307692
150002,56360.0,10688.675384615388
150012,126400.0,17267.13692307692
150028,261336.0,29181.409230769234
150052,248582.0,26276.059999999998
150088,123520.5,14387.63692307692
150114,89584.01,13239.60846153846
150130,46664.0,8725.941538461542
150138,114658.0,17489.172307692294
150145,126688.0,18942.24923076923
150172,103458.0,15149.563076923077
150184,125609.0,9087.861078812086
150188,240994.0,-60004.94
150199,68928.0,13737.444615384615
150236,43057.53,7564.276153846149
150243,73072.0,12194.130769230767
150274,69568.0,7632.438461538455
150281,20917.0,-44926.75538461539
150301,124849.0,-13058.436923076923
150311,83881.0,14755.64307692308
150322,54218.0,-4914.792357164122
150323,94163.0,-4699.3880329670355
150324,95617.0,-5560.364562078277
150343,170084.0,26775.563076923077
150361,57712.0,10982.983076923076
150397,202432.0,25606.829230769217
150427,72718.0,7430.387987555288
150430,3705.0,-1742.0811451706186
150432,38020.0,-5934.792307692311
150450,73508.0,11243.018461538457
150456,70608.0,12573.787692307698
150486,9738.0,252.2924487179498
150501,232902.0,29305.101538461517
150516,97346.0,14256.592307692306
150523,57970.0,11240.983076923076
150535,215296.76,19433.127692307695
150556,52080.0,9182.900000000001
150567,67679.0,12488.444615384615
150579,128959.70999999999,19098.574615384598
150589,88560.0,12545.018461538464
150601,120652.0,18922.98307692306
150610,79072.0,12576.24923076923
150628,52528.0,9630.900000000001
150637,112032.0,19492.793846153843
150648,39311.0,4147.166153846156
150658,106016.0,13077.941538461542
150667,163572.0,25881.444615384622
150675,85376.0,12534.095384615386
150684,38315.0,-14730.396923076914
150709,37776.0,6513.515384615388
150723,93072.0,11768.556923076932
150733,80256.0,14817.941538461542
150742,80439.0,15000.941538461542
150750,56276.0,-5308.770769230774
150764,11212.0,-2477.003076923076
150772,64800.0,12054.24923076923
150779,80256.0,14817.941538461542
150804,40778.0,-25175.073846153842
150817,127064.0,8741.326153846152
150825,49121.0,9396.976923076923
150831,81511.0,7056.433896825387
150848,44512.0,-140245.09384615385
150857,60304.0,10003.053846153845
150867,45680.0,8799.633846153847
150956,25198.0,2532.819340659342
151007,13471.0,-44071.39692307692
151046,273680.0,31277.906153846154
151072,114064.87,15838.349999999991
151108,184500.07,23540.28384615385
151158,93248.46,11615.596923076926
151193,221456.96,24535.635384615365
151218,186063.52,26161.426153846143
151268,134478.64,20386.7353846154
151276,75040.47,12775.488461538458
151294,144096.0,14866.983076923076
151308,3900.0,-15058.715384615385
151316,92368.69,8620.442307692312
151335,84258.0,12473.787692307684
151347,125998.28,18581.949230769227
151374,31129.0,-14941.17692307692
151394,67321.0,7139.763910256406
151398,3562.0,316.6107692307687
151400,8720.0,-1016.167692307692
151401,177360.0,21688.675384615373
151409,80480.86,13256.836923076917
151419,70596.0,10775.823076923072
151435,7839.0,-2282.829230769232
151437,27388.0,-675.4523076923069
151449,83315.0,14374.444615384622
151456,48713.0,8988.976923076923
151470,88048.0,11374.178461538468
151513,134740.0,-55446.09999999998
151530,19632.0,3532.1000000000004
151532,18486.0,2259.0538461538454
151537,78576.0,10693.13692307692
151561,11426.0,1278.9609816849807
151567,45243.0,1328.780058608063
151575,20774.0,-6581.23011538462
151576,212752.0,19333.172307692294
151586,62336.0,9919.669230769228
151629,64403.0,9212.444615384615
151642,1927.0,-5335.101538461538
151643,66132.0,-17736.88461538461
151658,59961.0,9873.007692307692
151659,75164.86,4473.443076923068
151669,48533.64,7751.924615384611
151701,49840.0,-124757.6046153846
151719,1442.0,-5305.886153846155
151755,11658.0,1921.8323076923061
151757,16643.0,-3352.8230769230795
151761,81415.56,-44634.0876923077
151768,119873.0,15629.74615384615
151774,92680.33,14220.543846153858
151787,145265.0,20925.592307692306
151802,4493.0,701.2569230769232
151806,66880.0,12348.284615384619
151821,97877.24,13730.14
151856,63936.0,11918.521538461537
151869,413104.0,34658.45076923078
151883,4292.0,789.5030769230771
151888,98736.34,13531.547692307679
151896,61328.0,8911.669230769228
151914,157488.0,18011.47999999998
151917,140431.5,21120.566153846157
151940,87801.0,12514.290769230764
151976,47651.05,8984.719230769231
151985,142011.85,17343.022307692314
151995,213053.87,25651.77615384615
152005,67440.06,9405.847692307689
152023,68098.0,12179.172307692308
152031,99975.0,12654.823076923072
152047,2618.0,-4129.886153846155
152049,200896.0,24070.829230769217
152089,75360.53,12367.27615384615
152112,30567.0,-5257.046153846153
152127,47172.62,-11919.284615384611
152162,5165.0,-1132.9476923076927
152164,9647.0,-1227.8907692307694
152185,60346.0,10773.326153846152
152192,161401.0,24768.136923076905
152210,3980.0,766.749230769231
152248,76672.0,11563.361538461533
152263,29650.0,4049.629230769231
152273,81047.46,12106.904615384614
152291,73049.77,-32046.108461538446
152308,60944.0,11371.326153846152
152320,79472.0,13375.101538461546
152353,152752.57,23523.553076923083
152478,216916.85,-132403.15153846153
152486,44068.0,2228.5923076923063
152516,63461.92,12103.281538461531
152574,54688.0,9346.095384615386
152590,50116.0,9334.284615384611
152599,2754.0,-3736.7784615384626
152606,66528.0,12395.13692307692
152624,16148.0,-3774.2738461538465
152625,66688.0,12555.136923076927
152650,192225.02,27433.316923076898
152663,130468.0,21335.13692307692
152696,60793.0,-6032.170769230768
152706,57216.0,5857.3615384615405
152722,52395.0,8029.25384615385
152729,112640.0,18314.82923076923
152735,111824.0,14984.592307692306
152752,57028.0,10628.403076923074
152770,7123.0,-13506.915384615386
152779,145128.0,18742.64
152798,45847.0,2214.4830769230757
152801,62695.0,3117.0399384615375
152803,43447.0,-11622.386153846157
152834,51968.0,9799.172307692308
152850,24039.0,-5771.726193484454
152858,82816.0,-68585.54000000001
152867,95024.8,16565.013846153844
152880,63536.24,11119.909230769234
152889,189728.0,22422.059999999998
152905,817.0,-2974.743076923077
152910,171425.74,21771.149230769224
152943,33488.0,-7417.538461538461
152961,121257.0,11794.716923076921
152973,101488.41,15452.408461538464
152988,117769.66,18156.02769230769
153006,184468.0,24565.906153846125
153026,170902.0,14511.290769230778
153042,168856.0,24819.29076923075
153056,145136.0,21923.71692307692
153066,9271.0,-2513.1830769230783
153071,71067.0,14090.480000000003
153086,4600.0,1097.503076923077
153090,14043.0,1059.9353846153845
153099,3158.0,-11336.941538461539
153109,88210.0,15038.675384615388
153119,50909.0,-28470.647692307684
153145,41514.0,2324.1080219780197
153150,62249.0,10890.36153846154
153176,60495.0,11251.746153846158
153192,5693.0,-5264.429230769232
153199,4392.0,1018.0569230769224
153202,20823.0,965.0030769230762
153205,57025.0,10625.403076923074
153214,8938.0,-2019.4292307692322
153221,33470.0,-5855.170769230768
153239,25314.0,42.07999999999811
153269,69644.94,-17630.50307692308
153292,42790.23,624.0223076923139
153298,51808.0,8910.900000000001
153309,79546.0,-4454.678461538468
153328,8365.0,1360.0061538461541
153343,21209.0,533.5261538461527
153349,51408.0,9568.592307692306
153359,196576.0,25039.29076923075
153367,264832.0,29504.332307692297
153412,57120.0,10720.403076923081
153419,155728.0,16580.899999999994
153435,49167.0,9442.976923076923
153451,56610.0,10539.82307692308
153469,130407.0,-16942.632307692314
153502,11750.0,-2672.243076923076
153516,2370.0,374.1632388663968
153523,59954.0,11439.018461538464
153530,59671.0,11156.018461538464
153544,16524.0,3092.504615384614
153545,32315.0,3140.0092307692285
153565,21400.0,-2871.305030022104
153591,76032.0,14165.870769230765
153605,34322.0,5504.32
153612,34904.0,-7816.212307692309
153620,85636.0,716.0907692307665
153635,51392.0,9552.592307692306
153653,144576.0,16734.09538461537
153660,68577.0,12658.172307692308
153667,69840.0,11476.367692307693
153680,60065.0,8706.36153846154
153696,47520.0,8853.669230769228
153705,5701.0,-114.19030769230812
153724,55269.0,10256.515384615384
153727,11376.0,52.06131868131706
153739,157280.0,14959.823076923087
153750,73760.0,-13889.596923076926
153761,30777.0,2655.7113772893754
153763,10997.0,408.3792527472524
153765,1415.0,-2074.0725714285713
153781,114144.0,16316.332307692312
153797,47202.0,8535.669230769228
153805,122718.0,14972.24923076923
153843,327440.66,26934.921538461465
153859,62864.0,11175.941538461542
153870,99194.0,17890.556923076918
153880,43113.0,-5321.146153846152
153896,61808.0,11177.633846153847
153915,81696.0,8125.823076923072
153931,30266.0,-12683.992307692308
153943,106192.0,11138.556923076932
153953,93213.5,15811.406153846154
153964,158576.78,18770.839999999997
153978,9778.0,1114.2679753564498
153984,101584.0,16778.059999999998
153994,101294.0,15430.367692307686
154006,69446.0,11411.787692307698
154016,92544.45,12298.699230769227
154036,10395.0,723.1092307692306
154040,103843.0,10134.928060320119
154042,12132.0,552.1861538461526
154062,164430.0,18936.74615384615
154078,83084.0,12686.899999999994
154087,57280.0,-3973.478461538456
154116,50738.0,9956.284615384619
154122,46792.0,-16335.623076923082
154140,44976.0,8425.053846153845
154146,5137.0,-28240.869230769225
154157,57463.0,10733.983076923076
154166,191510.0,17547.598461538466
154177,52714.0,9816.900000000001
154198,59601.0,11086.018461538457
154267,52672.0,9774.900000000001
154301,113248.0,11476.105098901098
154353,3502.0,128.05692307692243
154388,431939.55,45032.46230769227
154401,211076.91,25061.928461538482
154410,109088.38,-8399.190769230772
154438,18156.0,-2833.8630769230767
154439,57763.0,11269.509230769232
154451,177335.44,21265.26307692306
154485,6871.0,350.47569230769204
154488,4365.0,991.0569230769224
154505,273334.78,28089.029230769258
154512,247542.95,28739.50692307693
154520,676189.0,56260.184615384554
154531,170320.0,20994.829230769217
154545,136019.0,7575.829230769232
154568,165200.0,24336.367692307686
154579,135410.0,15700.213846153856
154588,136233.06,-10042.383076923084
154596,248412.38,29608.936923076923
154614,196245.12,23650.71846153846
154624,34630.0,-24428.39230769231
154634,95411.36,4415.9169230769185
154644,39764.0,-518.9815384615358
154653,80160.0,12277.13692307692
154673,71109.42,-8602.63846153846
154692,59445.880000000005,-22398.255384615375
154700,64136.0,-4630.586153846147
154719,54168.0,10213.207692307697
154733,57169.54,11099.36307692308
154753,278081.0,30719.864615384606
154774,144496.77,22342.179230769223
154796,45294.0,-10840.75076923077
154813,66581.3,6320.107692307691
154821,4354.0,980.0569230769224
154850,56255.0,9127.130769230767
154866,92714.32,14982.806153846162
154876,4137.0,763.0569230769224
154878,4085.0,711.0569230769224
154881,124011.13,15935.959230769236
154908,27008.0,-43622.355384615395
154916,101603.0,9722.63384615384
154927,23339.0,3180.901973684209
154932,876.0,-7.2501538461538075
154940,43710.0,3142.7461538461503
154950,37502.08,-4921.235384615386
154966,50250.0,9468.284615384619
154998,108115.0,15176.941538461528
155006,65824.0,11292.284615384619
155022,97409.0,12932.479999999996
155034,54025.0,10070.20769230769
155049,29944.0,-20019.827692307685
155059,47632.0,8965.669230769228
155064,103330.0,15680.403076923074
155076,145890.0,21949.444615384607
155084,92715.0,-12843.212307692302
155096,89664.22,13978.658461538464
155103,50160.0,9378.284615384619
155114,3911.0,665.6107692307692
155135,81408.0,14582.829230769232
155145,11319.0,-8595.238461538462
155148,76756.01,-564.6069230769353
155155,90211.0,14924.290769230764
155172,99304.0,6146.675384615388
155184,272092.77,22286.830000000016
155205,141486.0,16088.899999999994
155211,102274.12,18525.872307692305
155220,55264.34,9922.435384615383
155261,9040.0,2035.0061538461541
155292,17500.0,-51587.98615384614
155301,103760.0,12209.053846153838
155310,46368.0,7701.669230769228
155320,342837.0,27783.556923076918
155337,7215.0,-374.044615384616
155342,128944.0,15580.367692307686
155359,162118.89,22642.370000000024
155366,90030.0,8270.438461538462
155404,3804.0,590.749230769231
155435,149451.01,19493.720769230786
155456,62160.0,10471.941538461535
155488,81418.0,7799.745183070554
155497,57024.0,10624.403076923074
155513,8404.0,-7366.823076923078
155527,54035.0,10080.20769230769
155558,5586.0,1169.7804999999998
155582,58203.0,10745.710769230769
155622,395982.0,40476.26153846149
155648,37902.0,-3680.135384615387
155658,116624.0,18397.479999999996
155674,98832.0,13627.207692307682
155680,211216.0,31287.184615384613
155689,170816.0,21490.829230769217
155697,220931.76,28241.204615384602
155717,129520.0,22173.10153846153
155741,78540.0,13101.941538461535
155762,2489.0,298.82615384615383
155770,92534.59,12618.259230769225
155807,66983.0,-6889.00153846154
155816,57070.0,9612.710769230769
155836,180609.0,24937.675384615373
155869,52965.99,-16037.488461538473
155877,109102.0,16892.21384615384
155889,3579.0,-4004.4861538461537
155903,62640.0,11680.213846153842
155926,24536.0,-60104.869230769225
155939,118931.63,18260.305384615393
155974,275376.76,26628.51230769232
155995,48830.0,9105.976923076923
156015,111023.0,18483.793846153843
156056,84785.0,14786.75230769231
156080,45021.0,-55856.41692307693
156093,48864.0,9139.976923076923
156120,111525.0,14356.172307692294
156129,14335.0,-13906.463076923079
156131,78560.32,13451.68153846154
156151,10428.0,306.1707692307682
156157,1590.0,-10375.475384615385
156169,197520.0,25324.450769230752
156180,296556.41,32671.04999999999
156223,86336.21,15280.270000000004
156247,13016.0,2894.170769230768
156253,75014.0,9575.941538461542
156288,48304.6,8580.576923076922
156375,31560.0,-8222.515384615384
156419,5519.0,-11196.86958974359
156420,54000.0,10045.20769230769
156422,16828.0,-18766.139130434785
156460,17625.0,-2002.0736923076947
156465,45352.0,-771.596923076926
156483,111784.31,18187.41153846153
156508,175008.0,20723.78769230767
156523,42598.0,-4077.3661538461456
156530,80160.91,-38005.17461538462
156540,49049.35,-22237.596153846163
156548,49617.0,9563.556923076925
156563,155332.0,21143.941538461542
156579,50303.53,-85613.67769230771
156585,92689.0,15286.906153846154
156589,163219.17,18454.188461538462
156608,43822.91,-15270.379230769227
156640,185041.72,24081.933846153843
156651,59376.0,8017.3615384615405
156655,87568.31,2762.3699999999953
156668,115929.0,10628.053846153838
156674,164733.44,-90346.96153846153
156682,23879.0,-22878.14
156691,107072.0,18364.71076923076
156703,73105.0,-12926.021538461544
156723,82671.24,14389.52461538461
156731,8838.0,1200.8376538461534
156738,25071.0,356.97230769230737
156746,39121.75,-53824.154615384614
156755,65123.0,-12475.924615384618
156766,75040.3,13503.590769230774
156778,60480.0,11236.746153846158
156805,48807.0,6967.592307692306
156820,59957.0,-56731.4323076923
156834,4466.0,1092.0569230769224
156841,85699.0,13186.515384615384
156850,9945.0,679.0679352226725
156853,59366.01,-55285.714615384604
156864,80840.0,11585.330769230757
156885,42844.86,4178.529230769229
156896,37519.0,968.0538461538454
156920,73314.0,6818.24923076923
156954,185029.0,19439.592307692306
156963,153696.0,13890.059999999998
156979,118960.0,18618.095384615386
156990,81728.23,13446.514615384614
157004,66306.0,6485.8230769230795
157022,48400.05,8676.026923076926
157033,47520.0,8853.669230769228
157040,97996.0,16692.556923076918
157048,52649.0,10809.592307692306
157066,80800.0,15032.521538461544
157077,35738.0,-4829.25384615385
157086,77455.0,-89352.44307692308
157099,85345.7,12833.215384615381
157113,42098.0,3431.6692307692283
157115,3833.0,-14033.007692307692
157201,3056.0,-7580.044615384615
157250,83160.92,13821.512307692305
157287,4127.0,-6862.567692307692
157291,2495.0,-4831.378461538462
157298,321393.88,32453.32461538457
157311,1818.0,-6054.7323076923085
157331,114911.84,7654.858461538461
157388,215939.75,-6174.559230769228
157407,11268.0,1617.394493927126
157414,906.0,-5552.64
157423,122542.34,20085.05076923076
157456,67248.0,10600.900000000001
157462,46980.0,8313.669230769228
157469,172569.0,20070.75230769228
157483,2983.0,538.1953846153842
157493,8100.0,-79220.17692307693
157512,29717.0,-19922.74615384615
157522,1590.0,-14937.104615384618
157544,62476.0,-16989.5
157568,414009.23,38337.905384615355
157602,35060.0,1351.470769230771
157616,64734.0,1411.326153846152
157628,146848.0,25092.261538461535
157647,71216.0,11395.823076923072
157656,30655.0,739.450769230767
157668,105920.0,15496.178461538453
157681,20844.0,4038.5615384615376
157711,2210.0,907.0887912087912
157720,163446.38,23640.440000000002
157729,118289.1,-35327.48615384614
157739,44623.0,-4432.673846153848
157752,40801.25,-4735.81923076923
157787,17377.0,2120.707034559644
157806,70384.01,7390.756153846152
157823,153889.1,17585.656923076924
157844,247648.0,28185.71692307692
157857,175292.2,24909.336923076917
157865,21220.0,-54999.72461538462
157873,65000.0,11924.829230769225
157881,118096.0,20268.33230769231
157892,106338.0,15844.746153846136
157900,174129.08,2516.944615384593
157916,77008.0,12957.053846153845
157959,125009.81,20107.71615384615
157986,7564.0,526.667692307692
158015,166227.94,21462.958461538452
158023,93114.0,-13232.309230769242
158058,18610.0,-22907.71538461538
158070,66880.0,12348.284615384619
158096,49379.0,9325.556923076925
158134,12652.0,502.955714285712
158135,76914.31,13921.056153846148
158145,111376.0,14536.592307692306
158153,56559.0,10159.403076923081
158197,230140.95,24758.086923076917
158247,58353.0,2928.5662307692255
158257,99504.0,12582.675384615388
158269,118923.9,-928.7738461538538
158277,52016.0,9118.900000000001
158298,98325.19,14576.942307692312
158312,144928.81,17416.325384615368
158323,536359.14,16945.395384615404
158332,30185.0,-14695.884615384617
158338,76593.1,11484.461538461539
158346,35914.0,-22698.21692307693
158371,47552.0,8885.669230769236
158385,13026.0,951.3236828609988
158394,161264.0,14383.633846153825
158405,3082.0,-12525.438461538462
158408,80021.0,9623.899999999994
158435,100251.28,14717.067692307683
158456,36748.0,-64351.97076923077
158482,152210.13,-21644.23615384617
158501,45680.0,8799.633846153847
158515,100549.94,-15066.426153846143
158528,182787.0,15879.912307692284
158544,78080.0,14427.906153846154
158582,4854.0,-10927.392307692307
158586,22627.0,-65217.89384615385
158615,80975.0,15207.521538461544
158632,57091.2,10691.603076923071
158643,295962.0,24603.361538461526
158650,66942.9,11353.492307692308
158657,56080.0,8952.130769230767
158673,3846.0,-6275.829230769232
158678,34584.0,2828.0408022318225
158679,16436.81,-27974.25923076923
158696,1465.0,-489.36681318681303
158718,91536.19,16249.48076923078
158733,83377.0,-20166.59230769232
158749,26252.48,-15835.512307692308
158761,173121.83,21681.27461538458
158789,4132.0,822.3235
158819,9760.69,-7118.393025641026
158844,2702.0,-800.4969230769229
158850,59040.6,7023.121538461535
158862,8024.0,-4414.48
158865,8657.0,-1850.4907692307697
158867,18740.0,-14880.883812709028
158872,48080.0,9084.24923076923
158889,28526.0,-1556.7020890109925
158891,74138.0,11873.018461538457
158913,32631.0,-18443.981538461536
158922,153712.0,21309.906153846154
158931,155128.0,14593.787692307698
158950,59018.0,-28176.596923076926
158960,56021.45,-8688.336153846154
158969,47585.0,8918.669230769228
158982,189292.71,5730.574615384598
158992,37780.0,-6340.515384615392
159008,103331.95999999999,2392.1323076923
159033,72323.0,12173.403076923074
159044,36489.0,-6900.161538461536
159058,8609.0,-1898.4907692307697
159071,1784.0,-4674.64
159079,12974.11,-4891.897692307692
159080,1784.0,-4674.64
159083,1762.0,-679.2889230769233
159085,173840.37,20613.849999999977
159099,83168.76,8861.413846153839
159114,28883.0,-10605.778461538466
159117,51744.0,8846.900000000001
159124,13891.0,1176.2999999999993
159156,130528.0,22851.681538461533
159164,73305.0,12825.983076923083
159184,81840.0,11442.899999999994
159196,113878.41,17437.85461538461
159218,57456.0,10726.983076923076
159229,47586.0,8919.669230769228
159256,186601.0,-28346.27846153846
159271,373972.48,36048.658461538434
159280,73180.68,11706.779999999992
159288,52659.3,8704.5076923077
159313,57856.0,9670.438461538462
159338,48820.0,9095.976923076923
159349,75088.0,13551.29076923077
159362,82240.0,11842.899999999994
159368,24015.0,-13473.143753846154
