Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Seguro Asociado,Monto de Seguro Distribuidor,Tipo de Movimiento,Cuenta,paymentId
175505,N,121953,2024-03-25,2024-03-26,-145.0,0.0,1,OXXO,266570
174959,N,120239,2024-03-25,2024-03-26,-58.0,0.0,1,OXXO,266581
172564,N,150585,2024-03-25,2024-03-26,-232.0,0.0,1,OXXO,266561
174670,N,145452,2024-03-25,2024-03-26,-205.0,0.0,1,BANCOMER,266550
176012,N,156731,2024-03-26,2024-03-27,-148.0,0.0,1,BANCOMER,266736
178460,N,149571,2024-03-26,2024-03-27,-208.0,0.0,1,PAYCASH,266730
174052,N,108874,2024-03-26,2024-03-27,-58.0,0.0,1,OXXO,266798
178309,N,101401,2024-03-26,2024-03-27,-239.97,0.0,1,OXXO,266819
179132,N,124922,2024-03-26,2024-03-27,-146.99,0.0,1,OXXO,266807
176829,N,116017,2024-03-26,2024-03-26,-177.0,0.0,1,PAYCASH,266623
18392,N,18392,2024-03-26,2024-03-26,-592.0,-35.0,1,BANCOMER,266637
178686,N,147802,2024-03-26,2024-03-26,-145.0,0.0,1,BANCOMER,266633
180164,N,125140,2024-03-26,2024-03-26,-181.0,0.0,1,PAYCASH,266632
175665,N,154899,2024-03-26,2024-03-27,-150.0,0.0,1,OXXO,266838
175497,N,145827,2024-03-26,2024-03-27,-208.98,0.0,1,OXXO,266834
181012,N,159598,2024-03-26,2024-03-27,-117.0,0.0,1,OXXO,266823
174685,N,100481,2024-03-26,2024-03-29,-148.99,0.0,1,BANCOMER,267330
176045,N,175989,2024-03-26,2024-03-27,-176.0,0.0,1,OXXO,266797
176365,N,129838,2024-03-26,2024-03-27,-145.0,0.0,1,OXXO,266808
176616,N,147495,2024-03-26,2024-03-26,-211.98,0.0,1,PAYCASH,266714
46684,N,46684,2024-03-27,2024-03-28,0.0,0.0,1,BANCOMER,266979
176160,N,153516,2024-03-27,2024-03-27,0.0,0.0,1,BANCOMER,266902
178704,N,150566,2024-03-27,2024-03-28,-205.96,0.0,1,OXXO,267012
46684,N,46684,2024-03-27,2024-03-27,0.0,0.0,1,BANCOMER,266897
173442,N,149186,2024-03-27,2024-03-27,-145.0,0.0,1,BANCOMER,266894
175688,N,155513,2024-03-27,2024-03-27,-145.0,0.0,1,PAYCASH,266849
175772,N,133888,2024-03-27,2024-03-27,-145.0,0.0,1,PAYCASH,266860
180242,N,150484,2024-03-27,2024-03-28,-212.98,0.0,1,OXXO,267079
177341,N,101711,2024-03-27,2024-03-27,-177.0,0.0,1,BANCOMER,266877
75219,N,75219,2024-03-27,2024-03-27,0.0,0.0,1,PAYCASH,266916
179192,N,137172,2024-03-27,2024-03-27,-147.0,0.0,1,PAYCASH,266948
455,N,455,2024-03-27,2024-03-27,0.0,0.0,1,PAYCASH,266960
46684,N,46684,2024-03-28,2024-03-28,0.0,0.0,1,BANCOMER,266999
177209,N,123105,2024-03-28,2024-03-28,-145.0,0.0,1,BANCOMER,267121
8632,N,8632,2024-03-28,2024-03-28,0.0,0.0,1,PAYCASH,267099
8774,N,8774,2024-03-28,2024-03-28,-125.0,-30.0,1,PAYCASH,267152
45740,N,45740,2024-03-28,2024-03-28,0.0,0.0,1,PAYCASH,267206
45740,N,45740,2024-03-28,2024-03-28,0.0,0.0,1,PAYCASH,267210
180742,N,163049,2024-03-28,2024-03-29,-72.0,0.0,1,BANCOMER,267239
46684,N,46684,2024-03-28,2024-03-29,0.0,0.0,1,BANCOMER,267237
45740,N,45740,2024-03-28,2024-03-29,0.0,0.0,1,BANCOMER,267234
46684,N,46684,2024-03-28,2024-03-29,0.0,0.0,1,BANCOMER,267232
21372,N,21372,2024-03-28,2024-03-29,-2998.99,-45.0,1,BANCOMER,267230
46684,N,46684,2024-03-29,2024-03-29,0.0,0.0,1,BANCOMER,267417
480,N,480,2024-03-29,2024-03-30,-1363.9,-45.0,1,BANCOMER,267531
180488,N,108501,2024-03-29,2024-03-30,0.0,0.0,1,BANCOMER,267528
46684,N,46684,2024-03-30,2024-04-01,0.0,0.0,1,BANCOMER,267762
8082,N,8082,2024-03-30,2024-03-30,-977.0,-40.0,1,PAYCASH,267593
46684,N,46684,2024-03-30,2024-04-01,0.0,0.0,1,BANCOMER,267746
4913,N,4913,2024-03-30,2024-03-30,0.0,0.0,1,PAYCASH,267608
4913,N,4913,2024-03-30,2024-04-01,0.0,0.0,1,OXXO,267660
46684,N,46684,2024-03-30,2024-04-01,0.0,0.0,1,BANCOMER,267730
116,N,116,2024-03-30,2024-04-01,-5447.83,-45.0,1,BANCOMER,267728
76989,N,76989,2024-03-31,2024-04-01,0.0,0.0,1,PAYCASH,267669
73446,N,73446,2024-03-31,2024-04-01,0.0,0.0,1,BANCOMER,267723
455,N,455,2024-03-31,2024-03-31,0.0,0.0,1,PAYCASH,267611
175947,N,155755,2024-03-31,2024-03-31,0.0,0.0,1,PAYCASH,267610
75219,N,75219,2024-03-31,2024-03-31,0.0,0.0,1,PAYCASH,267613
176160,N,153516,2024-03-31,2024-04-01,0.0,0.0,1,OXXO,267790
40312,N,40312,2024-03-31,2024-03-31,0.0,0.0,1,PAYCASH,267620
2722,N,2722,2024-03-31,2024-04-01,-0.42,0.0,1,BANCOMER,267699
455,N,455,2024-03-31,2024-04-01,0.0,0.0,1,BANCOMER,267698
45740,N,45740,2024-03-31,2024-04-01,0.0,0.0,1,BANCOMER,267682
74413,N,74413,2024-04-01,2024-04-02,0.0,0.0,1,PAYCASH,267918
172315,N,159946,2024-04-01,2024-04-02,-203.0,0.0,1,BANCOMER,267939
85209,N,85209,2024-04-01,2024-04-02,-1185.0,-40.0,1,BANCOMER,267932
8632,N,8632,2024-04-01,2024-04-02,0.0,0.0,1,BANCOMER,267940
177709,N,122810,2024-04-01,2024-04-02,-117.0,0.0,1,BANCOMER,267927
116,N,116,2024-04-01,2024-04-02,-45.0,0.0,1,PAYCASH,267915
46684,N,46684,2024-04-01,2024-04-02,0.0,0.0,1,BANCOMER,267937
80196,N,80196,2024-04-01,2024-04-02,-135.0,-25.0,1,BANCOMER,267938
174990,N,134434,2024-04-01,2024-04-02,-30.0,0.0,1,OXXO,268063
176508,N,157439,2024-04-01,2024-04-02,-87.0,0.0,1,OXXO,268031
182522,N,110949,2024-04-01,2024-04-02,-216.0,0.0,1,OXXO,268032
180268,N,120833,2024-04-01,2024-04-02,-174.0,0.0,1,OXXO,268003
175080,N,135826,2024-04-01,2024-04-02,-145.0,0.0,1,OXXO,267998
182256,N,129850,2024-04-01,2024-04-02,-108.0,0.0,1,OXXO,268004
177980,N,150250,2024-04-01,2024-04-02,-145.0,0.0,1,OXXO,268062
175580,N,101149,2024-04-01,2024-04-02,-87.0,0.0,1,OXXO,267997
177835,N,149164,2024-04-01,2024-04-02,0.0,0.0,1,OXXO,268012
43535,N,43535,2024-04-01,2024-04-01,0.0,0.0,1,PAYCASH,267899
176160,N,153516,2024-04-01,2024-04-02,0.0,0.0,1,OXXO,268064
175589,N,156404,2024-04-01,2024-04-02,-145.0,0.0,1,OXXO,268053
8632,N,8632,2024-04-01,2024-04-02,0.0,0.0,1,OXXO,268007
8514,N,8514,2024-04-01,2024-04-02,0.0,0.0,1,BANCOMER,267969
8514,N,8514,2024-04-01,2024-04-02,0.0,0.0,1,BANCOMER,267968
8514,N,8514,2024-04-01,2024-04-02,0.0,0.0,1,BANCOMER,267967
8514,N,8514,2024-04-01,2024-04-02,0.0,0.0,1,BANCOMER,267966
8514,N,8514,2024-04-01,2024-04-02,0.0,0.0,1,BANCOMER,267965
45740,N,45740,2024-04-01,2024-04-02,0.0,0.0,1,BANCOMER,267962
8514,N,8514,2024-04-01,2024-04-02,-2231.69,-45.0,1,BANCOMER,267960
116,N,116,2024-04-02,2024-04-03,-45.0,0.0,1,BANCOMER,268193
177657,N,169137,2024-04-02,2024-04-03,0.0,0.0,1,PAYCASH,268181
177657,N,169137,2024-04-02,2024-04-03,-179.0,0.0,1,PAYCASH,268182
177467,N,106655,2024-04-02,2024-04-03,-188.0,0.0,1,BANCOMER,268196
86466,N,86466,2024-04-02,2024-04-03,0.0,0.0,1,BANCOMER,268190
177467,N,106655,2024-04-02,2024-04-03,-19.0,0.0,1,BANCOMER,268197
176849,N,122184,2024-04-02,2024-04-03,-145.0,0.0,1,BANCOMER,268191
180663,N,118777,2024-04-02,2024-04-03,-281.0,0.0,1,PAYCASH,268177
75457,N,75457,2024-04-02,2024-04-03,0.0,0.0,1,BANCOMER,268198
182228,N,134086,2024-04-02,2024-04-03,-148.0,0.0,1,PAYCASH,268180
46684,N,46684,2024-04-02,2024-04-02,-90.0,0.0,1,RENOVACION ANT,267970
46684,N,46684,2024-04-02,2024-04-02,0.0,0.0,1,REMANENTE,267971
75387,N,75387,2024-04-02,2024-04-02,0.0,0.0,1,REMANENTE,267973
75387,N,75387,2024-04-02,2024-04-02,-45.0,0.0,1,RENOVACION ANT,267972
143044,N,143044,2024-04-02,2024-04-02,-90.0,-25.0,1,BANCOMER,268107
180031,N,131614,2024-04-02,2024-04-02,-252.0,0.0,1,PAYCASH,268073
175143,N,156091,2024-04-02,2024-04-03,-87.0,0.0,1,OXXO,268228
179270,N,133107,2024-04-02,2024-04-02,-145.0,0.0,1,GARANTIA,268075
178309,N,101401,2024-04-02,2024-04-03,0.0,0.0,1,OXXO,268252
178309,N,101401,2024-04-02,2024-04-03,0.0,0.0,1,OXXO,268291
179132,N,124922,2024-04-02,2024-04-03,0.0,0.0,1,OXXO,268250
21372,N,21372,2024-04-02,2024-04-02,-90.0,0.0,1,RENOVACION ANT,268076
21372,N,21372,2024-04-02,2024-04-02,0.0,0.0,1,REMANENTE,268077
174113,N,117921,2024-04-02,2024-04-02,-58.0,0.0,1,PAYCASH,268084
178013,N,156216,2024-04-02,2024-04-03,-176.0,0.0,1,OXXO,268262
181159,N,144082,2024-04-02,2024-04-03,-145.0,0.0,1,OXXO,268227
176616,N,147495,2024-04-02,2024-04-02,0.0,0.0,1,PAYCASH,268092
175925,N,130209,2024-04-02,2024-04-02,-147.0,0.0,1,PAYCASH,268093
175665,N,154899,2024-04-02,2024-04-03,0.0,0.0,1,OXXO,268232
180705,N,180069,2024-04-02,2024-04-02,-166.0,0.0,1,BANCOMER,268094
175514,N,132076,2024-04-02,2024-04-02,-118.0,0.0,1,PAYCASH,268116
175497,N,145827,2024-04-02,2024-04-03,0.0,0.0,1,OXXO,268238
175497,N,145827,2024-04-02,2024-04-03,0.0,0.0,1,OXXO,268289
181012,N,159598,2024-04-02,2024-04-03,-117.0,0.0,1,OXXO,268261
173251,N,122946,2024-04-02,2024-04-02,-178.0,0.0,1,PAYCASH,268118
174578,N,144368,2024-04-02,2024-04-02,-116.0,0.0,1,PAYCASH,268121
43535,N,43535,2024-04-02,2024-04-03,-192.0,-25.0,1,OXXO,268267
45740,N,45740,2024-04-02,2024-04-02,0.0,0.0,1,REMANENTE,268113
45740,N,45740,2024-04-02,2024-04-02,-90.0,0.0,1,RENOVACION ANT,268112
35175,N,35175,2024-04-02,2024-04-02,-45.0,0.0,1,RENOVACION ANT,268114
35175,N,35175,2024-04-02,2024-04-02,0.0,0.0,1,REMANENTE,268115
174403,N,150118,2024-04-02,2024-04-02,-87.0,0.0,1,PAYCASH,268124
9530,N,9530,2024-04-02,2024-04-03,-187.0,-25.0,1,OXXO,268220
177973,N,138470,2024-04-02,2024-04-02,0.0,0.0,1,BANCOMER,268145
177973,N,138470,2024-04-02,2024-04-02,-179.0,0.0,1,BANCOMER,268144
175872,N,126145,2024-04-02,2024-04-03,-87.0,0.0,1,OXXO,268275
5728,N,5728,2024-04-02,2024-04-02,-90.0,0.0,1,RENOVACION ANT,268125
5728,N,5728,2024-04-02,2024-04-02,0.0,0.0,1,REMANENTE,268126
176616,N,147495,2024-04-02,2024-04-02,0.0,0.0,1,PAYCASH,268131
175938,N,175654,2024-04-02,2024-04-03,-116.0,0.0,1,OXXO,268218
175963,N,105031,2024-04-02,2024-04-02,-208.0,0.0,1,BANCOMER,268139
176616,N,147495,2024-04-02,2024-04-02,0.0,0.0,1,PAYCASH,268135
176883,N,157407,2024-04-02,2024-04-03,-174.0,0.0,1,OXXO,268249
174533,N,154927,2024-04-02,2024-04-02,-145.0,0.0,1,GARANTIA,268136
8319,N,8319,2024-04-02,2024-04-02,-315.0,-35.0,1,PAYCASH,268153
115206,N,115206,2024-04-02,2024-04-02,-90.0,0.0,1,RENOVACION ANT,268148
115206,N,115206,2024-04-02,2024-04-02,0.0,0.0,1,REMANENTE,268149
21372,N,21372,2024-04-02,2024-04-02,-90.0,0.0,1,RENOVACION ANT,268150
21372,N,21372,2024-04-02,2024-04-02,0.0,0.0,1,REMANENTE,268151
175754,N,175334,2024-04-02,2024-04-03,-145.0,0.0,1,OXXO,268226
178754,N,152110,2024-04-02,2024-04-02,-145.0,0.0,1,PAYCASH,268156
180242,N,150484,2024-04-02,2024-04-03,0.0,0.0,1,OXXO,268245
181147,N,153145,2024-04-02,2024-04-03,-176.0,0.0,1,OXXO,268258
8774,N,8774,2024-04-02,2024-04-02,-125.0,-30.0,1,PAYCASH,268160
172717,N,152826,2024-04-02,2024-04-02,-204.0,0.0,1,PAYCASH,268161
176616,N,147495,2024-04-02,2024-04-03,0.0,0.0,1,OXXO,268270
178445,N,110298,2024-04-02,2024-04-03,-147.0,0.0,1,OXXO,268224
173251,N,122946,2024-04-02,2024-04-02,-178.0,0.0,1,GARANTIA,268172
177209,N,123105,2024-04-03,2024-04-03,0.0,0.0,1,BANCOMER,268206
179270,N,133107,2024-04-03,2024-04-03,0.0,0.0,1,REFINANCIADO,268211
29963,N,29963,2024-04-03,2024-04-03,-90.0,0.0,1,RENOVACION ANT,268277
29963,N,29963,2024-04-03,2024-04-03,0.0,0.0,1,REMANENTE,268278
5728,N,5728,2024-04-03,2024-04-03,0.0,0.0,1,REMANENTE,268280
5728,N,5728,2024-04-03,2024-04-03,-90.0,0.0,1,RENOVACION ANT,268279
40991,N,40991,2024-04-03,2024-04-03,-45.0,0.0,1,RENOVACION ANT,268284
40991,N,40991,2024-04-03,2024-04-03,0.0,0.0,1,REMANENTE,268285
174079,N,121367,2024-04-03,2024-04-03,-29.0,0.0,1,BANCOMER,268305
9465,N,9465,2024-04-03,2024-04-03,-372.0,-35.0,1,PAYCASH,268294
173551,N,142478,2024-04-03,2024-04-03,-117.0,0.0,1,BANCOMER,268343
176552,N,176095,2024-04-03,2024-04-03,-203.0,0.0,1,PAYCASH,268321
180282,N,150331,2024-04-03,2024-04-03,-145.0,0.0,1,BANCOMER,268338
45740,N,45740,2024-04-03,2024-04-03,-90.0,0.0,1,RENOVACION ANT,268323
45740,N,45740,2024-04-03,2024-04-03,0.0,0.0,1,REMANENTE,268324
179192,N,137172,2024-04-03,2024-04-03,0.0,0.0,1,PAYCASH,268328
177515,N,176946,2024-04-03,2024-04-03,-233.0,0.0,1,PAYCASH,268330
175844,N,155394,2024-04-03,2024-04-03,-145.0,0.0,1,PAYCASH,268347
175859,N,134308,2024-04-03,2024-04-03,-146.0,0.0,1,BANCOMER,268334
173442,N,149186,2024-04-03,2024-04-03,-145.0,0.0,1,GARANTIA,268353
