APPLICANT_ID,INGRESO_MENSUAL,GASTOS_FAMILIARES,OTROS_INGRESOS,INGRESO_NETO,DEPENDIENTES,VENTAS,EDAD,MONTO_MENSUAL_VENTA,COMPRAS,DELEGACION,DELEGACION_NEGOCIO,ESCOLARIDAD,ESTADO,ESTADO_CIVIL,ESTADO_NEGOCIO,SEXO,SUCURSAL,TIPO_NEGOCIO,TIPO_VIVIENDA
163903,12400,1500,2000,12400,0,7200,23,28800,2000,MILPA_ALTA,MILPA_ALTA,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,FABRICA/TALLER/ELABORACION/REPARACION,FAMILIAR
163970,8000,1100,2500,9600,2,2000,28,8000,900,ATENCO,ATENCO,BACHILLERATO,MEXICO,DIVORCIADO,MEXICO,FEMENINO,TEXCOCO,VENTA_DE_ALIMENTOS,FAMILIAR
163983,7200,900,2500,11200,2,1800,38,7200,500,ATENCO,ATENCO,SECUNDARIA,MEXICO,VIUDO,MEXICO,FEMENINO,TEXCOCO,VENTA_DE_ROPA,FAMILIAR
162511,13600,1200,1800,5200,0,3400,19,13600,1200,MILPA_ALTA,MILPA_ALTA,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,VENTA_DE_ALIMENTOS,FAMILIAR
163866,7200,1200,1500,7200,1,7800,34,31200,2500,MILPA_ALTA,MILPA_ALTA,SECUNDARIA,DISTRITO_FEDERAL,SOLTERO,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,VENTA_DE_ROPA,PROPIA
163870,16800,650,0,16800,0,4200,22,16800,1300,MILPA_ALTA,MILPA_ALTA,SECUNDARIA,DISTRITO_FEDERAL,SOLTERO,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,VENTA_DE_ALIMENTOS,FAMILIAR
163907,6000,900,0,6000,0,6600,44,26400,2000,TLAHUAC,TLAHUAC,BACHILLERATO,DISTRITO_FEDERAL,SOLTERO,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,TLAPALERIA/FERRETERIA/MATERIALES_DE_CONSTRUCCION,FAMILIAR
164118,11600,650,2000,11600,1,4500,45,18000,1500,IXTAPALUCA,IXTAPALUCA,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_ALIMENTOS,PROPIA
163906,12000,900,0,10000000,0,3000,45,12000,800,LA_PERLA,LA_PERLA,SIN_ESTUDIOS,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,UNION LIBRE,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,FRUTAS/VERDURAS/SEMILLAS/CAMPO/AGROPECUARIAS,PROPIA
164159,9600,800,1500,0,0,2400,35,9600,600,LA_PERLA,LA_PERLA,SIN_ESTUDIOS,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,FRUTAS/VERDURAS/SEMILLAS/CAMPO/AGROPECUARIAS,FAMILIAR
163880,8000,800,16000,8000,2,2000,24,8000,800,LA_PERLA,LA_PERLA,SECUNDARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,FRUTAS/VERDURAS/SEMILLAS/CAMPO/AGROPECUARIAS,PROPIA
163925,7200,700,1000,7200,0,1800,24,7200,900,LA_PERLA,LA_PERLA,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,MASCULINO,ORIZABA,FRUTAS/VERDURAS/SEMILLAS/CAMPO/AGROPECUARIAS,PROPIA
164175,6720,1250,1500,6720,1,3500,35,14000,800,TLAHUAC,TLAHUAC,BACHILLERATO,DISTRITO_FEDERAL,DIVORCIADO,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,VENTA_DE_ALIMENTOS,FAMILIAR
164160,28000,1400,600,8248,1,7000,55,28000,1500,TLAHUAC,TLAHUAC,SECUNDARIA,DISTRITO_FEDERAL,CASADO,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,VENTA_DE_ALIMENTOS,PROPIA
163611,8144,1450,2000,8144,1,3000,43,12000,1000,IXTAPALUCA,IXTAPALUCA,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,MASCULINO,IXTAPALUCA,VENTA_DE_ALIMENTOS,PROPIA
163615,9200,900,1000,9200,0,4200,60,8400,1000,IXTAPALUCA,IXTAPALUCA,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_ALIMENTOS,FAMILIAR
163617,14720,1500,2000,14720,1,6000,34,24000,1500,IXTAPALUCA,IXTAPALUCA,BACHILLERATO,MEXICO,CASADO,MEXICO,MASCULINO,IXTAPALUCA,MECANICA_AUTOMOTRIZ/INDUSTRIAL,PROPIA
163619,30400,1500,5500,30400,1,9000,36,36000,2000,IXTAPALUCA,IXTAPALUCA,BACHILLERATO,MEXICO,CASADO,MEXICO,FEMENINO,IXTAPALUCA,MECANICA_AUTOMOTRIZ/INDUSTRIAL,PROPIA
163620,3944,1000,1000,3944,1,3000,29,12000,1500,IXTAPALUCA,IXTAPALUCA,BACHILLERATO,MEXICO,UNION LIBRE,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_ALIMENTOS,PROPIA
163817,10,1100,1000,7300,0,2625,32,10500,500,VENUSTIANO_CARRANZA,VENUSTIANO_CARRANZA,BACHILLERATO,DISTRITO_FEDERAL,CASADO,DISTRITO_FEDERAL,FEMENINO,NEZAHUALCOYOTL_2,BELLEZA/SALON/ESTETICA/BARBERIA,FAMILIAR
163827,20000,1400,1500,11,2,5000,29,20000,800,VENUSTIANO_CARRANZA,VENUSTIANO_CARRANZA,LICENCIATURA,DISTRITO_FEDERAL,CASADO,DISTRITO_FEDERAL,FEMENINO,NEZAHUALCOYOTL_2,BELLEZA/SALON/ESTETICA/BARBERIA,PROPIA
163868,19200,1500,2000,6400,1,4800,40,19200,1800,MILPA_ALTA,MILPA_ALTA,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,VENTA_DE_ROPA,PROPIA
163816,22,1600,2000,11868,1,5500,44,22000,1200,VENUSTIANO_CARRANZA,VENUSTIANO_CARRANZA,BACHILLERATO,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,NEZAHUALCOYOTL_2,PAPELERIA,PROPIA
163822,35000,1100,1500,22,0,8750,67,35000,1000,VENUSTIANO_CARRANZA,VENUSTIANO_CARRANZA,SIN_ESTUDIOS,DISTRITO_FEDERAL,VIUDO,DISTRITO_FEDERAL,FEMENINO,NEZAHUALCOYOTL_2,VENTA_DE_ROPA,PROPIA
163967,6800,1800,0,6800,2,4500,32,14000,0,VENUSTIANO_CARRANZA,VENUSTIANO_CARRANZA,BACHILLERATO,DISTRITO_FEDERAL,CASADO,DISTRITO_FEDERAL,FEMENINO,NEZAHUALCOYOTL_2,JOYERIA/BISUTERIA/FUNDICION,PROPIA
163821,20,1600,1800,10956,2,5000,46,20000,1000,VENUSTIANO_CARRANZA,VENUSTIANO_CARRANZA,SIN_ESTUDIOS,DISTRITO_FEDERAL,VIUDO,DISTRITO_FEDERAL,FEMENINO,NEZAHUALCOYOTL_2,FABRICA/TALLER/ELABORACION/REPARACION,FAMILIAR
164040,25,1500,1300,11356,1,6250,26,25000,1000,VENUSTIANO_CARRANZA,VENUSTIANO_CARRANZA,BACHILLERATO,DISTRITO_FEDERAL,CASADO,DISTRITO_FEDERAL,FEMENINO,NEZAHUALCOYOTL_2,VENTA_DE_ROPA,FAMILIAR
163645,10000,1700,1000,7200,2,4000,38,16000,1500,TONALA,TONALA,SECUNDARIA,JALISCO,CASADO,JALISCO,FEMENINO,TONALA,VENTA_POR_CATALOGO,FAMILIAR
163666,14000,1500,0,8000,0,6000,33,24000,2500,TONALA,TONALA,BACHILLERATO,JALISCO,SOLTERO,JALISCO,FEMENINO,TONALA,VENTA_DE_ROPA,FAMILIAR
164239,4400,700,1500,7600,2,1500,25,6000,400,TONALA,TONALA,SECUNDARIA,JALISCO,UNION LIBRE,JALISCO,FEMENINO,TONALA,FLORES/ARREGLOS,FAMILIAR
164268,36000,1400,1500,42000,0,9000,60,36000,2000,TLAQUEPAQUE,TLAQUEPAQUE,PRIMARIA,JALISCO,VIUDO,JALISCO,FEMENINO,TONALA_2,VENTA_DE_ALIMENTOS,OTRO
163256,10000,1200,2500,10000,0,2500,45,6800,1200,NEZAHUALCOYOTL,NEZAHUALCOYOTL,BACHILLERATO,MEXICO,CASADO,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,FABRICA/TALLER/ELABORACION/REPARACION,FAMILIAR
163259,12800,1500,1800,12800,0,3200,39,4800,1300,NEZAHUALCOYOTL,NEZAHUALCOYOTL,PRIMARIA,MEXICO,SOLTERO,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,VENTA_DE_ROPA,FAMILIAR
164346,7600,1500,1000,5600,0,2200,62,8800,300,TONALA,GUADALAJARA,PRIMARIA,JALISCO,UNION LIBRE,JALISCO,FEMENINO,TONALA,ABARROTES/MISCELANEAS/PERECEDEROS,RENTADA
163646,14800,1500,1500,14800,3,5500,38,22000,1800,TONALA,TONALA,BACHILLERATO,JALISCO,UNION LIBRE,JALISCO,FEMENINO,TONALA,VENTA_DE_ALIMENTOS,FAMILIAR
163354,11600,1000,1200,7360,1,2900,51,11600,1100,CHOCAMAN,CHOCAMAN,SECUNDARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,CASADO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,FORTIN,ABARROTES/MISCELANEAS/PERECEDEROS,PROPIA
163362,8000,980,1000,3720,0,2000,63,8000,1000,CHOCAMAN,CHOCAMAN,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,CASADO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,FORTIN,VENTA_DE_ROPA,PROPIA
163381,16000,980,1500,8480,0,4000,53,16000,2000,CHOCAMAN,CHOCAMAN,SECUNDARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,UNION LIBRE,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,FORTIN,PANADERIA,PROPIA
162405,3600,800,1500,4800,1,1800,20,7200,900,MINATITLAN,MINATITLAN,LICENCIATURA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,UNION LIBRE,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,JOYERIA/BISUTERIA/FUNDICION,FAMILIAR
162731,6000,800,1300,4400,0,2500,23,10000,1000,MINATITLAN,MINATITLAN,BACHILLERATO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,UNION LIBRE,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,MASCULINO,COATZACOALCOS,VENTA_DE_ALIMENTOS,RENTADA
164072,6000,700,1800,6000,0,2000,24,8000,600,OZUMBA,OZUMBA,BACHILLERATO,MEXICO,SOLTERO,MEXICO,MASCULINO,AMECAMECA,ARTE/ARTESANIAS,FAMILIAR
164197,2400,750,400,2400,0,4000,24,16000,2000,OZUMBA,OZUMBA,SECUNDARIA,MEXICO,SOLTERO,MEXICO,FEMENINO,AMECAMECA,VENTA_DE_ROPA,FAMILIAR
164414,12160,1200,2700,12160,2,3900,41,15600,1000,TEPETLIXPA,TEPETLIXPA,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,AMECAMECA,JARCIERIA,PROPIA
164507,10400,1000,3000,10400,4,2600,34,10400,600,LA_PERLA,LA_PERLA,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,CASADO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,FLORES/ARREGLOS,PROPIA
164508,10000,900,3500,8000,0,2000,48,8000,500,LA_PERLA,LA_PERLA,SECUNDARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,UNION LIBRE,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,BELLEZA/SALON/ESTETICA/BARBERIA,PROPIA
164517,10000,600,3800,10000,1,2500,56,10000,500,LA_PERLA,LA_PERLA,SIN_ESTUDIOS,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,VIUDO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,ABARROTES/MISCELANEAS/PERECEDEROS,PROPIA
162154,4000,800,900,2800,0,2000,20,8000,1000,MINATITLAN,MINATITLAN,SECUNDARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,VENTA_DE_ROPA,FAMILIAR
163250,12800,800,0,8000,0,4200,51,16800,1000,MINATITLAN,MINATITLAN,SECUNDARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,CASADO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,VENTA_DE_ALIMENTOS,PROPIA
163252,4800,800,1500,6000,0,2200,24,8800,1000,MINATITLAN,MINATITLAN,BACHILLERATO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,BELLEZA/SALON/ESTETICA/BARBERIA,FAMILIAR
164071,6400,850,1800,6400,1,2000,37,8000,500,TEPETLIXPA,OZUMBA,BACHILLERATO,MEXICO,UNION LIBRE,MEXICO,FEMENINO,AMECAMECA,VENTA_DE_ROPA,FAMILIAR
164411,3600,700,700,3600,1,3500,23,14000,2000,OZUMBA,OZUMBA,BACHILLERATO,MEXICO,SOLTERO,MEXICO,FEMENINO,AMECAMECA,CALZADO_REPARACION_Y_VENTA,FAMILIAR
164679,6800,1300,2500,9368,2,2000,42,8000,300,TLAQUEPAQUE,TLAQUEPAQUE,PRIMARIA,JALISCO,UNION LIBRE,JALISCO,FEMENINO,TONALA,VENTA_DE_ALIMENTOS,FAMILIAR
163609,4400,600,1700,0,0,1100,23,4400,400,TEXCOCO,TEXCOCO,TECNICO,MEXICO,SOLTERO,MEXICO,FEMENINO,TEXCOCO,VENTA_DE_ROPA,PROPIA
163604,6800,700,2300,9544,0,1700,50,6800,500,TEXCOCO,TEXCOCO,BACHILLERATO,MEXICO,SOLTERO,MEXICO,FEMENINO,TEXCOCO,VENTA_DE_ALIMENTOS,PROPIA
163632,7600,850,1400,5040,0,1900,57,7600,800,TEXCOCO,TEXCOCO,LICENCIATURA,MEXICO,SOLTERO,MEXICO,MASCULINO,TEXCOCO,VENTA_DE_ALIMENTOS,PROPIA
163923,9400,1300,2200,9400,1,3800,41,15200,1700,IZTAPALAPA,IZTAPALAPA,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,VENTA_DE_ALIMENTOS,FAMILIAR
164227,6000,970,1500,3640,0,1500,56,6000,500,CHOCAMAN,CHOCAMAN,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,CASADO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,FORTIN,VENTA_DE_ROPA,PROPIA
164231,8800,1080,1500,3480,3,2200,38,8800,1300,CHOCAMAN,CHOCAMAN,SECUNDARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,CASADO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,FORTIN,VENTA_DE_ROPA,PROPIA
164566,8400,900,1900,8800,3,2100,35,8400,500,TEXCOCO,TEXCOCO,BACHILLERATO,MEXICO,SOLTERO,MEXICO,FEMENINO,TEXCOCO,LAVANDERIA/TINTORERIA/PLANCHADURIA,PROPIA
164666,6000,900,1000,3320,0,1500,41,6000,700,CHOCAMAN,CHOCAMAN,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,FORTIN,VENTA_DE_ALIMENTOS,FAMILIAR
164765,10000,800,1800,8344,0,2500,61,10000,900,ATENCO,TEXCOCO,SECUNDARIA,MEXICO,VIUDO,MEXICO,FEMENINO,TEXCOCO,VENTA_DE_ALIMENTOS,PROPIA
163884,7360,1150,1200,7360,0,3500,42,14000,1200,IZTAPALAPA,IZTAPALAPA,SECUNDARIA,DISTRITO_FEDERAL,SOLTERO,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,VENTA_DE_ALIMENTOS,FAMILIAR
163892,9880,1750,3180,9880,1,3000,36,12000,1500,IZTAPALAPA,IZTAPALAPA,SECUNDARIA,DISTRITO_FEDERAL,CASADO,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,VENTA_DE_ROPA,FAMILIAR
163899,9240,1950,2600,9240,2,5000,41,20000,2500,IZTAPALAPA,IZTAPALAPA,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,VENTA_DE_ALIMENTOS,FAMILIAR
164119,6308,1000,2750,6308,3,1100,27,4400,700,IXTAPALUCA,IXTAPALUCA,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,IXTAPALUCA,JARCIERIA,FAMILIAR
164453,5360,900,2600,5360,1,1200,40,4800,500,IXTAPALUCA,IXTAPALUCA,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,IXTAPALUCA,JOYERIA/BISUTERIA/FUNDICION,FAMILIAR
164540,9640,1500,3000,9640,2,2500,46,10000,1000,IXTAPALUCA,IXTAPALUCA,BACHILLERATO,MEXICO,CASADO,MEXICO,FEMENINO,IXTAPALUCA,AMEDICINA/SALUD/FARMACIA,FAMILIAR
164242,10520,900,2250,10520,3,6500,32,26000,3000,IXTAPALUCA,IXTAPALUCA,LICENCIATURA,MEXICO,CASADO,MEXICO,FEMENINO,IXTAPALUCA,AMEDICINA/SALUD/FARMACIA,FAMILIAR
164485,7520,1500,4000,7520,1,3500,40,14000,1000,IXTAPALUCA,IXTAPALUCA,BACHILLERATO,MEXICO,UNION LIBRE,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_ROPA,FAMILIAR
164834,7196,1000,2500,7196,1,2000,42,8000,1000,IXTAPALUCA,IXTAPALUCA,BACHILLERATO,MEXICO,UNION LIBRE,MEXICO,MASCULINO,IXTAPALUCA,AMEDICINA/SALUD/FARMACIA,FAMILIAR
164406,6000,1400,2500,6000,1,2500,42,10000,1000,MINATITLAN,MINATITLAN,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,CHALCO,JARCIERIA,PROPIA
164648,11000,1400,1500,11000,0,5000,63,20000,1500,IXTAPALUCA,IXTAPALUCA,LICENCIATURA,MEXICO,CASADO,MEXICO,MASCULINO,IXTAPALUCA,VENTA_DE_CELULARES/TECNOLOGIA,PROPIA
164832,20000,600,2000,0,0,5000,23,20000,1500,GUADALAJARA,GUADALAJARA,SECUNDARIA,JALISCO,SOLTERO,JALISCO,MASCULINO,TONALA_2,CALZADO_REPARACION_Y_VENTA,OTRO
164202,8520,1000,500,8520,0,6000,46,24000,2000,TLAHUAC,TLAHUAC,SECUNDARIA,DISTRITO_FEDERAL,SOLTERO,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,JARCIERIA,FAMILIAR
164212,10384,1150,500,10384,0,8500,49,34000,3000,TLAHUAC,TLAHUAC,BACHILLERATO,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,MASCULINO,TLAHUAC,MECANICA_AUTOMOTRIZ/INDUSTRIAL,FAMILIAR
164213,9244,1350,1800,9244,2,5000,30,20000,1000,TLAHUAC,TLAHUAC,SECUNDARIA,DISTRITO_FEDERAL,CASADO,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,BELLEZA/SALON/ESTETICA/BARBERIA,FAMILIAR
164373,36100,2700,2000,36100,0,35000,43,120000,15000,TLAHUAC,TLAHUAC,BACHILLERATO,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,ABARROTES/MISCELANEAS/PERECEDEROS,PROPIA
164376,19360,2000,3500,19360,0,8500,21,34000,4000,IZTAPALAPA,IZTAPALAPA,BACHILLERATO,DISTRITO_FEDERAL,SOLTERO,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,JOYERIA/BISUTERIA/FUNDICION,PROPIA
164524,24856,2200,0,24856,0,30000,21,120000,15000,TLAHUAC,TLAHUAC,TECNICO,DISTRITO_FEDERAL,SOLTERO,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,VENTA_DE_ALIMENTOS,FAMILIAR
164619,3400,850,500,2400,0,3000,32,12000,1200,IXTAPALUCA,IXTAPALUCA,BACHILLERATO,MEXICO,SOLTERO,MEXICO,MASCULINO,IXTAPALUCA,VENTA_DE_ROPA,FAMILIAR
164632,7200,1900,2000,7200,1,5000,25,20000,1500,IXTAPALUCA,IXTAPALUCA,BACHILLERATO,MEXICO,CASADO,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_ALIMENTOS,FAMILIAR
164635,7560,1400,2000,7560,0,3000,53,12000,1000,IXTAPALUCA,IXTAPALUCA,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,IXTAPALUCA,LAVANDERIA/TINTORERIA/PLANCHADURIA,PROPIA
164701,6608,1300,800,6608,1,4000,37,16000,700,TLAHUAC,TLAHUAC,SECUNDARIA,DISTRITO_FEDERAL,VIUDO,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,VENTA_DE_ALIMENTOS,FAMILIAR
164759,23600,3000,2500,23600,1,15000,47,60000,6000,TLAHUAC,TLAHUAC,BACHILLERATO,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,MASCULINO,TLAHUAC,ABARROTES/MISCELANEAS/PERECEDEROS,PROPIA
164800,16000,900,2500,0,0,5000,51,20000,1000,IXTAPALUCA,IXTAPALUCA,SECUNDARIA,MEXICO,SOLTERO,MEXICO,FEMENINO,IXTAPALUCA,ARTE/ARTESANIAS,PROPIA
164971,14552,900,1000,14452,0,8500,62,34000,2000,TLAHUAC,TLAHUAC,PRIMARIA,DISTRITO_FEDERAL,VIUDO,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,VENTA_DE_ALIMENTOS,OTRO
164375,30880,2000,6000,30880,0,15000,24,60000,6000,IZTAPALAPA,IZTAPALAPA,LICENCIATURA,DISTRITO_FEDERAL,SOLTERO,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,ABARROTES/MISCELANEAS/PERECEDEROS,PROPIA
164795,20600,2000,4000,0,0,12000,67,48000,3000,TLAHUAC,TLAHUAC,PRIMARIA,DISTRITO_FEDERAL,VIUDO,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,VENTA_DE_ALIMENTOS,PROPIA
165091,8800,1100,2000,8800,2,2200,23,8800,500,LA_PERLA,LA_PERLA,SECUNDARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,UNION LIBRE,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,FRUTAS/VERDURAS/SEMILLAS/CAMPO/AGROPECUARIAS,PROPIA
165093,8000,1200,1800,8000,0,2000,47,8000,600,LA_PERLA,LA_PERLA,SIN_ESTUDIOS,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,CASADO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,FRUTAS/VERDURAS/SEMILLAS/CAMPO/AGROPECUARIAS,PROPIA
162353,6800,1200,2000,6800,0,3000,40,12000,1200,VALLE_DE_CHALCO_SOLIDARIDAD,VALLE_DE_CHALCO_SOLIDARIDAD,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,CHALCO,JARCIERIA,FAMILIAR
162399,6800,1200,2000,6800,0,2500,65,10000,1000,VALLE_DE_CHALCO_SOLIDARIDAD,VALLE_DE_CHALCO_SOLIDARIDAD,SIN_ESTUDIOS,MEXICO,SOLTERO,MEXICO,FEMENINO,CHALCO,VENTA_DE_ALIMENTOS,PROPIA
163132,4400,1700,1300,4400,1,4500,26,18000,1300,TLAHUAC,TLAHUAC,BACHILLERATO,DISTRITO_FEDERAL,SOLTERO,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,BELLEZA/SALON/ESTETICA/BARBERIA,FAMILIAR
163765,12000,2400,2500,12000,3,7000,38,28000,3000,VALLE_DE_CHALCO_SOLIDARIDAD,VALLE_DE_CHALCO_SOLIDARIDAD,BACHILLERATO,MEXICO,UNION LIBRE,MEXICO,FEMENINO,CHALCO,VENTA_DE_ROPA,FAMILIAR
163778,6800,950,1500,6800,0,3500,65,14000,1500,VALLE_DE_CHALCO_SOLIDARIDAD,VALLE_DE_CHALCO_SOLIDARIDAD,SECUNDARIA,MEXICO,VIUDO,MEXICO,FEMENINO,CHALCO,VENTA_DE_ALIMENTOS,FAMILIAR
163871,6000,1400,2000,6000,1,3500,25,14000,1500,VALLE_DE_CHALCO_SOLIDARIDAD,VALLE_DE_CHALCO_SOLIDARIDAD,PRIMARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,CHALCO,VENTA_DE_ALIMENTOS,FAMILIAR
163874,11600,2400,2500,11600,2,7000,39,28000,3000,VALLE_DE_CHALCO_SOLIDARIDAD,VALLE_DE_CHALCO_SOLIDARIDAD,BACHILLERATO,MEXICO,CASADO,MEXICO,FEMENINO,CHALCO,VENTA_DE_MUEBLES/ELECTRONICOS/ELECTRODOMESTICOS,FAMILIAR
163891,5200,1300,2000,5200,1,2500,27,10000,1000,VALLE_DE_CHALCO_SOLIDARIDAD,VALLE_DE_CHALCO_SOLIDARIDAD,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,CHALCO,VENTA_DE_ALIMENTOS,FAMILIAR
164914,7200,1000,1000,7200,4,3000,34,12000,1200,TONALA,TONALA,SECUNDARIA,JALISCO,CASADO,JALISCO,FEMENINO,TONALA,BELLEZA/SALON/ESTETICA/BARBERIA,PROPIA
164919,10000,850,1500,12600,3,3500,39,14000,1000,TONALA,TONALA,BACHILLERATO,JALISCO,SOLTERO,JALISCO,FEMENINO,TONALA,VENTA_DE_ALIMENTOS,PROPIA
164921,14000,1000,0,10000,0,5000,38,20000,1500,TONALA,TONALA,BACHILLERATO,JALISCO,SOLTERO,JALISCO,FEMENINO,TONALA,BELLEZA/SALON/ESTETICA/BARBERIA,PROPIA
165052,14000,1950,1000,6200,0,5000,40,20000,1500,ZAPOTLANEJO,ZAPOTLANEJO,BACHILLERATO,JALISCO,CASADO,JALISCO,FEMENINO,TONALA,VENTA_DE_ROPA,PROPIA
164899,7600,900,2850,11744,0,1900,49,7600,600,CHICOLOAPAN,CHICOLOAPAN,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,TEXCOCO,VENTA_DE_ROPA,PROPIA
164900,6800,1150,3400,6800,2,1700,32,6800,400,CHICOLOAPAN,CHICOLOAPAN,BACHILLERATO,MEXICO,CASADO,MEXICO,FEMENINO,TEXCOCO,VENTA_DE_ALIMENTOS,PROPIA
