ID DIST.,probs,grupo
123904,62.92,4
123909,30.19,7
123910,30.98,7
123911,29.74,7
123912,64.26,3
123916,99.6,1
123917,49.27,5
123932,39.61,6
123933,22.39,8
123934,51.5,5
123935,79.41,2
123936,53.1,5
123937,99.9,1
123962,99.3,1
123979,59.36,4
123980,41.73,6
123981,46.99,5
123983,22.29,8
123984,39.58,6
123985,23.85,8
123987,54.28,4
123989,98.6,1
123995,27.0,8
123997,45.02,6
124000,98.6,1
124014,41.63,6
124016,76.38,2
124017,28.86,7
124027,55.28,4
124028,99.7,1
124039,99.8,1
124047,34.53,7
124048,25.39,8
124062,42.58,6
124063,51.14,5
124064,54.18,5
124067,30.34,7
124073,99.1,1
124086,66.41,3
124093,55.41,4
124094,73.28,2
124096,74.65,2
124098,65.26,3
124100,57.16,4
124101,69.69,3
124102,69.06,3
124103,46.76,5
124104,29.51,7
124105,27.31,8
124125,42.02,6
124126,64.87,3
124127,34.41,7
124129,47.81,5
124131,40.39,6
124133,70.84,3
124134,34.08,7
124143,65.43,3
124146,98.9,1
124152,25.66,8
124153,49.45,5
124158,30.17,7
124160,77.22,2
124163,20.93,8
124164,36.51,6
124165,75.19,2
124171,25.73,8
124184,98.9,1
124198,63.46,3
124199,17.270000000000003,9
124207,51.39,5
124208,41.58,6
124210,50.71,5
124217,32.12,7
124222,98.7,1
124233,32.77,7
124235,56.21,4
124241,41.51,6
124243,41.42,6
124244,79.6,2
124246,46.13,5
124262,36.05,7
124266,52.870000000000005,5
124269,99.4,1
124276,99.4,1
124285,35.0,7
124292,99.9,1
124299,99.9,1
124321,38.42,6
124328,20.42,8
124329,99.0,1
124337,24.23,8
124338,98.7,1
124354,98.8,1
124368,34.77,7
124369,29.76,7
124370,63.53,3
124371,49.36,5
124372,59.3,4
124373,23.28,8
124379,99.7,1
124386,40.01,6
124388,43.78,6
124391,44.38,6
124395,99.0,1
124409,61.89,4
124413,99.9,1
124433,41.91,6
124434,38.25,6
124438,48.98,5
124440,72.25,2
124442,23.23,8
124447,68.94,3
124448,51.93,5
124466,59.48,4
124467,45.68,5
124468,64.23,3
124469,34.35,7
124470,34.55,7
124471,72.49,2
124472,53.4,5
124474,69.33,3
124475,24.49,8
124484,70.79,3
124487,99.7,1
124493,71.35,3
124495,75.92,2
124496,49.75,5
124497,59.46,4
124498,47.51,5
124508,98.8,1
124516,98.6,1
124524,71.51,3
124525,99.9,1
124547,65.51,3
124549,53.470000000000006,5
124551,76.92,2
124552,76.33,2
124553,27.65,7
124554,62.39,4
124555,63.55,3
124557,70.32,3
124558,53.17,5
124567,43.65,6
124568,34.6,7
124569,99.8,1
124578,63.88,3
124582,65.71,3
124583,45.74,5
124586,99.4,1
124589,34.1,7
124590,24.89,8
124592,17.770000000000003,9
124594,67.48,3
124596,74.14,2
124613,41.14,6
124638,32.07,7
124645,49.02,5
124647,78.16,2
124648,76.74,2
124649,54.66,4
124650,32.32,7
124652,33.29,7
124654,71.95,3
124656,37.68,6
124657,32.53,7
124658,50.38,5
124659,76.18,2
124660,70.01,3
124661,35.94,7
124662,65.39,3
124664,98.5,1
124670,99.7,1
124678,48.01,5
124679,57.3,4
124686,79.99,2
124687,60.78,4
124693,54.3,4
124716,77.93,2
124719,33.13,7
124723,32.94,7
124725,99.0,1
124739,75.87,2
124740,39.05,6
124746,54.5,4
124747,38.88,6
124748,40.78,6
124753,41.33,6
124757,98.7,1
124770,98.6,1
124776,47.72,5
124778,99.5,1
124791,60.82,4
124802,28.25,7
124811,99.3,1
124819,76.24,2
124822,54.82,4
124823,77.0,2
124824,62.34,4
124826,70.79,3
124828,77.33,2
124829,51.64,5
124830,44.52,6
124832,54.29,4
124833,40.21,6
124840,33.92,7
124841,36.33,6
124847,47.43,5
124862,98.6,1
124870,98.9,1
124877,51.44,5
124878,71.59,3
124881,17.07,9
124888,98.7,1
124896,17.67,9
124908,99.2,1
124921,50.51,5
124922,63.78,3
124923,66.21,3
124927,63.33,3
124947,56.96,4
124950,53.81,5
124951,70.26,3
124952,20.6,8
124953,35.65,7
124954,21.33,8
124955,65.59,3
124957,46.45,5
124958,62.19,4
124959,98.9,1
124965,66.59,3
124966,35.36,7
124967,99.4,1
124977,75.94,2
124979,25.62,8
124980,22.9,8
124981,22.06,8
124982,78.99,2
124983,99.7,1
124990,74.44,2
124992,76.04,2
124993,79.59,2
124994,50.38,5
124995,75.44,2
124996,59.04,4
124997,54.92,4
124998,35.55,7
124999,68.63,3
125000,67.19,3
125001,51.23,5
125002,45.03,6
125003,99.4,1
125004,49.15,5
125006,56.55,4
125007,46.96,5
125008,68.64,3
125012,32.09,7
125013,56.37,4
125015,73.05,2
125016,52.43,5
125017,66.94,3
125018,37.73,6
125019,41.65,6
125032,29.42,7
125034,62.489999999999995,4
125040,67.18,3
125042,61.4,4
125044,50.37,5
125047,35.76,7
125048,72.5,2
125052,23.71,8
125053,28.28,7
125056,73.8,2
125060,98.7,1
125069,29.64,7
125073,65.91,3
125077,62.63,4
125079,71.36,3
125081,23.48,8
125082,98.8,1
125087,34.11,7
125092,57.19,4
125093,22.05,8
125094,99.4,1
125101,68.09,3
125102,69.93,3
125107,63.53,3
125112,35.36,7
125116,99.1,1
125123,40.16,6
125128,48.24,5
125140,42.23,6
125142,71.75,3
125143,72.73,2
125145,32.54,7
125146,72.47,2
125147,27.83,7
125148,36.86,6
125149,99.2,1
125156,68.77,3
125157,72.57,2
125158,57.8,4
125165,69.15,3
125166,70.79,3
125167,52.61,5
125168,66.82,3
125171,57.52,4
125173,99.2,1
125183,38.49,6
125184,66.07,3
125185,30.91,7
125208,98.6,1
125217,36.74,6
125219,99.6,1
125227,36.1,7
125229,38.66,6
125231,76.06,2
125232,53.66,5
125234,44.05,6
125236,99.9,1
125249,99.8,1
125265,26.09,8
125269,78.04,2
125271,34.84,7
125275,56.28,4
125281,26.25,8
125282,65.65,3
125284,30.07,7
125291,54.21,5
125292,20.67,8
125295,73.97,2
125297,99.4,1
125307,59.19,4
125314,58.78,4
125320,22.29,8
125323,99.1,1
125334,99.8,1
125355,99.3,1
125384,99.5,1
125395,51.41,5
125397,74.95,2
125398,65.76,3
125399,59.51,4
125401,66.49,3
125402,31.43,7
125409,25.11,8
125414,51.82,5
125422,28.04,7
125423,60.56,4
125427,79.31,2
125429,37.03,6
125430,72.99,2
125432,48.64,5
125436,56.0,4
125437,38.77,6
125438,60.97,4
125440,42.78,6
125442,23.45,8
125444,26.12,8
125445,25.69,8
125447,20.23,8
125449,33.05,7
125456,79.49,2
125472,99.7,1
125481,78.3,2
125488,76.5,2
125489,17.270000000000003,9
125492,31.77,7
125498,49.94,5
125499,52.06,5
125500,8.950000000000001,10
125512,99.8,1
125526,98.7,1
125537,99.1,1
125553,67.05,3
125555,55.56,4
125558,41.15,6
125560,40.13,6
125562,55.52,4
125565,99.6,1
125566,28.85,7
125571,18.07,9
125582,76.55,2
125608,99.3,1
125615,20.78,8
125616,43.14,6
125625,50.55,5
125648,37.46,6
125651,70.7,3
125653,79.16,2
125669,60.49,4
125674,99.5,1
125709,98.6,1
125716,70.12,3
125727,66.46,3
125743,99.0,1
125760,69.4,3
125763,99.7,1
125770,69.78,3
125771,78.94,2
125776,39.06,6
125777,24.32,8
125779,36.38,6
125782,45.57,5
125783,40.12,6
125784,55.68,4
125786,74.41,2
125787,67.87,3
125814,50.13,5
125815,35.0,7
125823,39.01,6
125827,40.24,6
125829,28.64,7
125836,70.02,3
125837,28.72,7
125849,20.25,8
125857,99.8,1
125879,99.0,1
125880,76.72,2
125881,76.83,2
125882,34.6,7
125883,64.09,3
125886,99.1,1
125902,79.51,2
125903,32.09,7
125908,52.54,5
125915,99.3,1
125928,31.07,7
125930,99.3,1
125938,51.34,5
125946,49.55,5
125962,42.24,6
125968,59.0,4
125971,99.2,1
125978,76.11,2
125979,55.33,4
125980,60.28,4
125981,22.07,8
125982,44.82,6
125983,33.8,7
125986,48.99,5
125988,33.42,7
125989,64.09,3
125990,60.09,4
125991,31.37,7
125992,69.17,3
125993,66.79,3
125994,46.01,5
125995,44.4,6
125996,27.75,7
125999,99.0,1
126001,62.02,4
126002,58.8,4
126018,25.34,8
126019,67.86,3
126020,64.31,3
126023,99.3,1
126031,44.5,6
126035,60.83,4
126040,77.48,2
126041,63.25,3
126045,98.6,1
126057,71.02,3
126061,70.76,3
126075,98.5,1
126090,28.77,7
126099,37.77,6
126100,75.09,2
126101,77.96,2
126102,79.27,2
126103,66.97,3
126106,73.2,2
126107,46.2,5
126109,77.89,2
126111,71.62,3
126112,30.23,7
126113,43.05,6
126117,44.23,6
126118,45.92,5
126121,58.34,4
126122,60.96,4
126124,50.08,5
126127,42.58,6
126129,36.77,6
126133,99.5,1
126145,33.74,7
126146,45.25,5
126148,42.69,6
126149,40.91,6
126150,21.95,8
126151,27.91,7
126160,52.0,5
126161,54.04,5
126163,71.0,3
126164,38.04,6
126179,20.57,8
126181,47.58,5
126184,34.16,7
126185,31.85,7
126187,62.49,4
126189,55.96,4
126191,22.61,8
126204,98.7,1
126218,38.82,6
126221,24.42,8
126223,36.97,6
126226,99.6,1
126234,66.94,3
126235,41.9,6
126236,99.6,1
126247,70.78,3
126250,55.57,4
126251,99.7,1
126255,56.32,4
126262,99.7,1
126271,99.4,1
126278,99.8,1
126295,98.7,1
126302,99.7,1
126308,36.06,7
126337,98.6,1
126355,99.5,1
126365,99.2,1
126371,98.9,1
126383,99.6,1
126390,99.2,1
126397,41.34,6
126399,58.85,4
126400,69.91,3
126401,25.97,8
126403,20.8,8
126405,48.2,5
126407,99.8,1
126410,34.81,7
126419,79.57,2
126420,66.18,3
126421,53.68,5
126422,47.05,5
126423,76.61,2
126425,51.04,5
126426,49.48,5
126427,21.63,8
126429,77.43,2
126430,43.9,6
126431,49.96,5
126433,69.02,3
126438,28.66,7
126440,43.6,6
126443,64.01,3
126447,44.8,6
126451,25.13,8
126453,64.89,3
126455,53.18,5
126456,70.33,3
126473,49.99,5
126493,37.59,6
126494,32.99,7
126501,60.47,4
126510,29.94,7
126531,99.5,1
126540,77.32,2
126544,98.7,1
126555,76.3,2
126570,39.17,6
126573,76.95,2
126587,29.56,7
126589,40.58,6
126595,30.19,7
126597,56.21,4
126598,27.33,8
126601,98.9,1
126620,98.7,1
126632,48.81,5
126646,53.56,5
126647,99.8,1
126651,59.36,4
126655,56.08,4
126656,57.67,4
126661,73.39,2
126663,39.07,6
126665,37.56,6
126666,20.53,8
126668,98.7,1
126671,42.78,6
126672,54.29,4
126675,49.6,5
126677,98.5,1
126691,37.7,6
126692,39.32,6
126693,53.67,5
126698,77.99,2
126712,58.25,4
126715,78.47,2
126719,52.41,5
126722,22.9,8
126724,98.7,1
126735,62.9,4
126736,41.04,6
126738,78.45,2
126739,72.5,2
126740,65.68,3
126741,64.09,3
126742,32.36,7
126743,76.07,2
126744,69.5,3
126745,33.36,7
126746,44.49,6
126747,27.78,7
126749,60.3,4
126750,99.0,1
126760,40.49,6
126770,68.32,3
126771,76.71,2
126773,42.95,6
126775,70.92,3
126783,98.5,1
126793,99.7,1
126809,99.4,1
126824,99.6,1
126839,23.48,8
126840,34.46,7
126841,26.18,8
126844,54.07,5
126856,46.26,5
126859,36.93,6
126862,68.04,3
126880,28.36,7
126881,75.76,2
126882,40.9,6
126888,99.5,1
126894,62.44,4
126900,21.31,8
126901,45.44,5
126902,37.72,6
126903,23.26,8
126905,63.41,3
126906,44.32,6
126907,46.22,5
126910,78.44,2
126915,99.4,1
126926,99.8,1
126932,99.1,1
126941,75.22,2
126943,68.56,3
126944,98.9,1
126950,56.79,4
126951,32.38,7
126952,36.3,6
126953,46.04,5
126959,99.1,1
126965,27.86,7
126967,64.54,3
126968,41.67,6
126969,53.26,5
126970,53.23,5
126972,77.69,2
126979,59.42,4
126990,99.6,1
126998,99.7,1
127005,99.1,1
127015,47.68,5
127017,55.0,4
127023,24.27,8
127027,65.64,3
127028,63.9,3
127029,26.45,8
127030,79.68,2
127031,32.38,7
127034,77.17,2
127035,67.98,3
127040,78.88,2
127041,98.6,1
127056,71.34,3
127070,68.02,3
127072,98.7,1
127086,28.17,7
127108,99.8,1
127117,26.55,8
127120,49.42,5
127126,79.01,2
127132,31.66,7
127135,40.11,6
127136,58.45,4
127137,70.07,3
127153,36.12,6
127154,32.67,7
127159,22.91,8
127161,22.0,8
127162,34.53,7
127163,30.06,7
127166,38.64,6
127167,27.29,8
127169,44.36,6
127172,79.81,2
127175,98.5,1
127181,75.42,2
127183,17.07,9
127190,55.84,4
127191,31.79,7
127200,98.6,1
127208,29.18,7
127209,68.39,3
127212,29.93,7
127213,99.4,1
127221,99.8,1
127233,99.0,1
127241,75.66,2
127252,99.5,1
127262,99.5,1
127268,98.5,1
127281,99.1,1
127287,99.3,1
127303,33.2,7
127311,79.81,2
127313,98.9,1
127319,36.96,6
127320,68.08,3
127327,57.01,4
127333,71.18,3
127338,21.32,8
127339,72.57,2
127346,99.9,1
127369,98.7,1
127387,99.7,1
127404,36.05,7
127405,57.95,4
127412,76.67,2
127413,98.8,1
127416,53.67,5
127417,45.96,5
127420,39.76,6
127430,57.38,4
127437,99.2,1
127450,99.5,1
127460,99.8,1
127470,99.7,1
127483,70.12,3
127484,44.89,6
127485,59.46,4
127486,35.22,7
127488,77.03,2
127489,46.98,5
127490,60.57,4
127493,75.9,2
127496,27.32,8
127500,58.8,4
127503,31.73,7
127504,50.34,5
127508,98.5,1
127514,51.64,5
127515,52.33,5
127546,71.4,3
127547,78.91,2
127548,28.41,7
127553,30.02,7
127554,41.13,6
127556,76.18,2
127561,99.9,1
127593,27.59,7
127594,99.0,1
127614,99.4,1
127623,99.8,1
127646,69.89,3
127647,26.25,8
127648,62.04,4
127649,75.06,2
127651,79.47,2
127654,24.9,8
127657,23.89,8
127660,71.89,3
127661,60.07,4
127662,31.46,7
127663,77.72,2
127664,98.7,1
127671,54.58,4
127674,26.49,8
127675,71.9,3
127676,57.27,4
127677,76.7,2
127686,98.6,1
127694,98.8,1
127728,99.4,1
127756,98.9,1
127767,37.25,6
127771,98.8,1
127779,64.76,3
127782,58.05,4
127794,62.03,4
127795,98.7,1
127803,43.45,6
127804,48.02,5
127808,51.47,5
127814,42.03,6
127820,51.16,5
127821,69.24,3
127823,77.96,2
127834,65.17,3
127835,18.07,9
127836,99.2,1
127869,58.62,4
127870,62.06,4
127874,31.87,7
127875,70.69,3
127876,27.73,7
127877,36.98,6
127892,99.9,1
127923,67.92,3
127927,51.96,5
127930,55.06,4
127951,22.06,8
127952,37.57,6
127953,51.77,5
127973,60.26,4
127974,69.7,3
127976,98.6,1
127984,23.79,8
127987,99.6,1
128012,99.0,1
128018,17.07,9
128047,29.4,7
128048,55.96,4
128050,50.99,5
128053,62.24,4
128057,38.66,6
128059,64.85,3
128066,75.55,2
128070,73.87,2
128071,38.17,6
128074,22.78,8
128075,62.43,4
128076,77.55,2
128081,58.63,4
128084,99.7,1
128091,30.56,7
128095,30.21,7
128098,77.3,2
128099,60.33,4
128105,38.93,6
128106,55.88,4
128112,66.48,3
128114,26.7,8
128115,46.34,5
128116,16.770000000000003,9
128117,65.06,3
128121,57.28,4
128122,65.2,3
128123,74.57,2
128129,61.48,4
128131,99.3,1
128138,40.57,6
128140,23.63,8
128142,33.77,7
128144,35.47,7
128154,23.85,8
128158,49.02,5
128171,98.9,1
128178,99.6,1
128184,56.39,4
128187,64.78,3
128215,99.0,1
128225,72.99,2
128226,57.86,4
128228,26.99,8
128229,74.37,2
128235,62.53,4
128236,61.33,4
128237,37.53,6
128244,34.31,7
128245,77.3,2
128249,43.85,6
128254,34.52,7
128255,50.53,5
128257,98.9,1
128269,52.38,5
128271,72.24,2
128273,41.03,6
128274,50.89,5
128276,78.22,2
128277,31.05,7
128279,28.88,7
128280,39.46,6
128281,34.3,7
128283,99.4,1
128286,43.14,6
128288,71.39,3
128305,98.6,1
128312,98.8,1
128322,48.74,5
128323,36.85,6
128325,71.71,3
128326,79.81,2
128327,36.93,6
128328,67.74,3
128331,40.05,6
128334,99.9,1
128338,71.96,3
128362,99.7,1
128374,99.7,1
128400,79.71,2
128417,99.9,1
128425,98.9,1
128435,98.7,1
128443,99.2,1
128450,99.7,1
128463,99.3,1
128470,35.24,7
128479,41.66,6
128481,52.39,5
128483,37.85,6
128486,48.2,5
128490,99.3,1
128499,68.42,3
128506,17.67,9
128532,99.4,1
128539,98.6,1
128548,98.8,1
128579,42.11,6
128581,98.5,1
128583,30.23,7
128591,99.2,1
128607,27.05,8
128609,36.95,6
128617,54.8,4
128618,33.65,7
128619,50.33,5
128620,35.19,7
128621,99.7,1
128622,72.13,2
128623,62.16,4
128624,41.4,6
128625,38.31,6
128626,26.72,8
128627,56.59,4
128628,29.52,7
128629,43.79,6
128630,48.52,5
128631,20.48,8
128632,50.46,5
128633,60.72,4
128636,99.0,1
128643,59.95,4
128662,28.71,7
128664,98.8,1
128674,59.6,4
128678,54.74,4
128684,63.75,3
128686,66.87,3
128710,46.42,5
128714,43.09,6
128715,78.02,2
128718,26.41,8
128723,59.57,4
128724,26.81,8
128726,33.65,7
128739,99.5,1
128756,99.2,1
128767,40.29,6
128769,99.6,1
128778,98.6,1
128784,99.1,1
128820,46.51,5
128827,47.91,5
128830,24.38,8
128831,24.89,8
128832,99.5,1
128839,30.02,7
128841,79.59,2
128856,99.1,1
128863,35.32,7
128864,49.2,5
128875,52.42,5
128876,52.81,5
128877,56.59,4
128881,21.7,8
128893,98.9,1
128907,17.270000000000003,9
128917,54.09,5
128918,79.29,2
128919,40.23,6
128929,99.1,1
128935,99.0,1
128944,98.5,1
128953,61.28,4
128955,46.59,5
128963,99.3,1
128976,98.8,1
128984,99.2,1
128993,28.82,7
128998,99.9,1
129005,98.8,1
129014,98.5,1
129030,40.81,6
129033,99.4,1
129043,43.98,6
129044,74.31,2
129045,64.85,3
129047,31.01,7
129048,43.01,6
129049,20.51,8
129051,39.89,6
129060,99.0,1
129080,99.6,1
129088,72.97,2
129101,79.2,2
129107,45.96,5
129109,27.11,8
129120,75.57,2
129122,24.95,8
129127,21.63,8
129146,99.4,1
129154,53.48,5
129160,62.36,4
129218,20.56,8
129232,98.9,1
129273,22.09,8
129276,70.77,3
129281,20.63,8
129284,53.1,5
129288,27.05,8
129289,42.54,6
129291,32.35,7
129293,52.46,5
129299,79.79,2
129305,30.93,7
129335,99.1,1
129343,99.1,1
129366,46.7,5
129367,33.84,7
129368,99.6,1
129395,27.43,8
129396,71.06,3
129402,40.69,6
129403,31.39,7
129404,40.02,6
129405,27.81,7
129406,41.49,6
129408,23.84,8
129415,99.2,1
129435,40.09,6
129436,71.93,3
129438,76.03,2
129440,23.08,8
129442,25.16,8
129443,63.089999999999996,4
129454,67.43,3
129455,39.57,6
129456,53.71,5
129457,21.37,8
129459,61.63,4
129461,77.38,2
129480,60.4,4
129481,34.48,7
129482,49.38,5
129484,23.71,8
129485,28.17,7
129487,61.39,4
129492,35.02,7
129493,60.04,4
129495,62.47,4
129496,71.79,3
129499,40.39,6
129500,70.33,3
129501,46.86,5
129502,64.67,3
129503,99.2,1
129517,70.85,3
129520,40.15,6
129529,99.5,1
129539,43.49,6
129551,98.7,1
129567,55.34,4
129590,24.47,8
129591,65.64,3
129593,62.19,4
129606,47.12,5
129608,98.6,1
129615,99.7,1
129622,31.29,7
129626,99.6,1
129638,98.6,1
129644,99.0,1
129653,99.5,1
129669,98.5,1
129676,52.870000000000005,5
129686,66.47,3
129690,74.57,2
129695,70.26,3
129696,46.76,5
129697,59.8,4
129711,34.45,7
129714,52.88,5
129725,35.61,7
129727,39.87,6
129728,36.72,6
129729,63.31,3
129730,58.7,4
129731,23.74,8
129732,40.87,6
129733,34.99,7
129734,42.29,6
129735,42.38,6
129741,55.11,4
129743,21.43,8
129745,66.24,3
129746,21.29,8
129748,24.22,8
129750,32.09,7
129751,41.17,6
129753,71.49,3
129754,58.26,4
129755,71.86,3
129756,29.49,7
129758,23.58,8
129760,58.18,4
129761,30.01,7
129762,65.69,3
129763,72.41,2
129766,78.85,2
129767,61.23,4
129768,51.21,5
129769,41.13,6
129770,30.25,7
129775,26.22,8
129777,40.26,6
129788,99.3,1
129794,99.0,1
129826,40.5,6
129828,27.53,7
129829,59.83,4
129832,36.7,6
129834,64.78,3
129835,35.69,7
129836,62.01,4
129838,26.47,8
129839,34.12,7
129840,28.84,7
129841,34.87,7
129843,79.85,2
129845,62.489999999999995,4
129846,30.08,7
129848,62.66,4
129849,54.8,4
129850,99.5,1
129852,51.57,5
129861,58.13,4
129862,62.23,4
129864,30.91,7
129865,73.79,2
129881,99.1,1
129893,33.55,7
129895,70.05,3
129896,59.88,4
129897,62.44,4
129903,35.2,7
129904,98.9,1
129912,98.7,1
129922,99.5,1
129929,43.45,6
129933,20.37,8
129945,79.69,2
129958,48.75,5
129960,43.4,6
129985,98.6,1
129991,80.49000000000001,2
129997,60.42,4
129998,56.7,4
130002,71.56,3
130007,32.5,7
130011,99.6,1
130020,65.31,3
130022,79.53,2
130024,40.88,6
130027,20.19,8
130029,45.88,5
130030,65.67,3
130031,20.2,8
130032,57.74,4
130033,68.43,3
130035,50.08,5
130037,76.61,2
130038,40.16,6
130039,68.73,3
130049,98.9,1
130055,25.59,8
130056,29.94,7
130057,99.0,1
130064,29.63,7
130066,23.43,8
130068,23.26,8
130071,28.85,7
130072,56.17,4
130073,61.43,4
130075,21.91,8
130077,36.19,6
130078,98.6,1
130079,77.65,2
130081,48.08,5
130082,51.02,5
130084,56.08,4
130085,32.1,7
130088,25.49,8
130095,65.49,3
130101,73.5,2
130115,35.67,7
130117,66.03,3
130119,48.21,5
130121,26.3,8
130122,47.7,5
130124,58.11,4
130126,35.42,7
130128,38.75,6
130130,37.85,6
130137,67.01,3
130145,60.84,4
130148,76.81,2
130149,24.69,8
130150,99.7,1
130159,45.54,5
130160,37.05,6
130163,43.94,6
130165,31.93,7
130166,46.16,5
130170,98.8,1
130179,51.15,5
130193,99.0,1
130194,98.6,1
130198,35.89,7
130203,51.21,5
130204,52.44,5
130205,77.0,2
130206,48.14,5
130208,69.09,3
130209,74.15,2
130213,40.6,6
130217,20.5,8
130218,99.3,1
130231,21.43,8
130234,47.93,5
130235,45.57,5
130236,30.88,7
130241,98.9,1
130251,98.5,1
130260,99.4,1
130273,98.7,1
130283,64.72,3
130298,99.2,1
130309,98.5,1
130314,70.82,3
130316,99.6,1
130327,50.5,5
130335,99.9,1
130355,99.5,1
130374,98.7,1
130381,61.96,4
130382,20.52,8
130383,59.86,4
130384,99.8,1
130392,98.8,1
130393,45.58,5
130394,34.14,7
130395,58.15,4
130396,98.8,1
130404,58.14,4
130405,23.49,8
130406,51.68,5
130410,72.89,2
130411,99.8,1
130419,46.05,5
130422,78.98,2
130424,42.34,6
130425,98.6,1
130431,98.5,1
130445,69.02,3
130446,99.0,1
130452,98.9,1
130463,21.22,8
130465,99.6,1
130480,79.18,2
130482,99.1,1
130489,98.9,1
130500,98.5,1
130507,98.5,1
130522,99.5,1
130528,73.08,2
130530,98.8,1
130536,99.9,1
130543,99.3,1
130568,32.64,7
130570,38.5,6
130583,43.42,6
130590,98.6,1
130601,59.64,4
130609,98.7,1
130616,99.5,1
130632,99.0,1
130664,17.87,9
130672,98.7,1
130684,99.1,1
130694,27.6,7
130695,65.85,3
130713,98.8,1
130753,32.44,7
130767,22.31,8
130768,22.89,8
130769,53.57,5
130770,50.43,5
130771,62.44,4
130782,69.73,3
130783,61.67,4
130784,76.81,2
130787,21.1,8
130796,22.66,8
130807,99.1,1
130815,49.26,5
130817,33.38,7
130854,33.32,7
130855,72.22,2
130862,71.18,3
130866,66.68,3
130867,78.62,2
130868,34.62,7
130869,68.33,3
130871,68.23,3
130879,28.37,7
130884,98.7,1
130894,44.63,6
130896,41.0,6
130902,58.07,4
130913,46.56,5
130918,39.02,6
130919,46.5,5
130920,53.47,5
130921,43.77,6
130923,36.45,6
130927,99.0,1
130941,99.1,1
130961,57.6,4
130962,56.33,4
130964,71.54,3
130966,99.1,1
130976,49.73,5
130978,66.53,3
130986,26.17,8
130990,67.15,3
130991,39.74,6
130992,23.69,8
130993,40.55,6
130998,63.27,3
131000,67.93,3
131009,62.97,4
131017,32.66,7
131018,57.17,4
131023,32.51,7
131024,34.82,7
131031,99.3,1
131045,49.17,5
131055,51.16,5
131060,37.48,6
131064,20.31,8
131066,38.32,6
131077,73.61,2
131079,45.68,5
131081,62.12,4
131084,35.5,7
131085,79.46,2
131087,99.3,1
131093,37.44,6
131094,64.47,3
131095,99.0,1
131101,20.58,8
131113,67.15,3
131114,99.6,1
131121,68.87,3
131124,98.5,1
131131,31.49,7
131133,65.44,3
131134,64.34,3
131135,23.06,8
131138,33.42,7
131141,77.52,2
131142,52.44,5
131143,98.8,1
131154,98.9,1
131164,54.84,4
131172,46.27,5
131179,48.17,5
131181,79.82,2
131184,41.93,6
131185,46.96,5
131188,62.16,4
131190,21.32,8
131192,39.9,6
131197,39.17,6
131206,54.58,4
131212,62.32,4
131215,76.39,2
131217,56.78,4
131230,71.66,3
131237,34.35,7
131238,21.02,8
131239,29.71,7
131242,99.8,1
131252,61.77,4
131254,50.88,5
131255,67.47,3
131257,24.74,8
131259,22.57,8
131260,30.58,7
131262,30.96,7
131263,25.7,8
131265,55.83,4
131266,58.53,4
131269,37.02,6
131270,98.5,1
131273,45.87,5
131276,41.98,6
131277,99.0,1
131290,40.67,6
131291,79.33,2
131292,59.02,4
131294,99.1,1
131308,21.64,8
131311,67.14,3
131313,24.37,8
131316,99.0,1
131328,75.89,2
131330,99.9,1
131348,99.6,1
131365,22.85,8
131369,52.44,5
131383,99.7,1
131397,99.4,1
131407,99.8,1
131422,17.57,9
131434,40.72,6
131437,35.83,7
131439,99.2,1
131458,41.9,6
131460,74.07,2
131461,54.7,4
131462,99.6,1
131469,78.19,2
131475,23.0,8
131479,37.22,6
131484,43.62,6
131485,44.06,6
131486,99.6,1
131496,99.1,1
131512,49.75,5
131513,46.71,5
131519,78.22,2
131520,63.05,4
131521,59.1,4
131523,99.6,1
131539,98.8,1
131552,42.91,6
131558,99.7,1
131579,17.470000000000002,9
131595,71.12,3
131599,79.73,2
131600,53.76,5
131605,52.74,5
131607,30.87,7
131609,34.68,7
131613,67.35,3
131614,42.99,6
131617,21.86,8
131620,20.19,8
131621,98.9,1
131629,71.79,3
131631,67.17,3
131632,43.62,6
131633,62.91,4
131634,20.43,8
131636,29.34,7
131638,43.27,6
131647,99.2,1
131650,99.0,1
131662,50.24,5
131671,99.4,1
131681,99.3,1
131704,99.6,1
131716,98.9,1
131728,78.92,2
131730,21.43,8
131731,69.58,3
131732,30.12,7
131733,39.91,6
131742,99.7,1
131751,56.91,4
131754,72.48,2
131756,99.9,1
131763,37.78,6
131767,64.26,3
131769,48.92,5
131770,52.22,5
131773,99.7,1
131785,24.21,8
131786,49.51,5
131789,98.6,1
131797,99.6,1
131806,28.8,7
131810,32.62,7
131812,56.63,4
131813,23.65,8
131814,56.76,4
131815,74.25,2
131816,76.07,2
131818,16.67,9
131826,99.2,1
131837,99.7,1
131846,66.44,3
131860,40.5,6
131870,54.72,4
131872,98.7,1
131873,21.88,8
131874,78.34,2
131875,26.88,8
131876,62.02,4
131878,58.84,4
131880,38.54,6
131882,98.9,1
131890,72.73,2
131891,79.51,2
131892,62.13,4
131893,99.3,1
131913,38.2,6
131920,99.9,1
131933,99.8,1
131947,49.61,5
131950,26.3,8
131951,64.99,3
131952,77.61,2
131953,49.91,5
131954,48.17,5
131957,35.32,7
131958,23.16,8
131959,99.0,1
131967,68.81,3
131969,53.57,5
131970,76.34,2
131971,23.87,8
131972,74.4,2
131975,43.39,6
131976,22.33,8
131977,63.23,3
131978,24.05,8
131980,57.34,4
