,id_distribuidor,probs,grupo,cosecha_canasta
16542,169280,0.119,2,20.33
16543,169289,0.2135,3,12.68
16544,169290,0.1955,3,12.68
16545,169291,0.1005,2,20.33
16546,169292,0.179,2,20.33
16547,169305,-0.0994999999999999,0,22.69
16548,169313,0.2245,3,12.68
16549,169314,0.1595,2,20.33
16550,169315,0.2495,3,12.68
16551,169316,-0.0174999999999999,0,22.69
16552,169317,0.1955,3,12.68
16553,169318,-0.0104999999999999,0,22.69
16554,169319,-0.0314999999999999,0,22.69
16555,169322,0.1325,2,20.33
16556,169327,-0.0775,0,22.69
16557,169332,0.1695,2,20.33
16558,169333,-0.0745,0,22.69
16559,169348,0.017,1,22.69
16560,169356,0.074,1,22.69
16561,169364,0.087,1,22.69
16562,169366,0.003,1,22.69
16563,169379,0.0215,1,22.69
16564,169384,0.036,1,22.69
16565,169388,0.1677,2,20.33
16566,169405,0.134,2,20.33
16567,169411,0.0375,1,22.69
16568,169416,0.187,3,12.68
16569,169427,0.121,2,20.33
16570,169433,0.2645,3,12.68
16571,169435,-0.0534999999999999,0,22.69
16572,169439,-0.0445,0,22.69
16573,169441,0.2205,3,12.68
16574,169451,0.0525,1,22.69
16575,169452,-0.1045,0,22.69
16576,169454,0.2595,3,12.68
16577,169455,-0.0094999999999999,0,22.69
16578,169466,0.1695,2,20.33
16579,169467,0.0485,1,22.69
16580,169469,0.046,1,22.69
16581,169475,0.188,3,12.68
16582,169481,0.134,2,20.33
16583,169487,0.2305,3,12.68
16584,169498,-0.0044999999999999,0,22.69
16585,169499,0.187,3,12.68
16586,169520,-0.0954999999999999,0,22.69
16587,169521,0.117,2,20.33
16588,169529,-0.0785,0,22.69
16589,169534,-0.0715,0,22.69
16590,169536,-0.0594999999999999,0,22.69
16591,169537,0.2455,3,12.68
16592,169541,-0.0384999999999999,0,22.69
16593,169548,0.1485,2,20.33
16594,169549,0.1325,2,20.33
16595,169554,0.2305,3,12.68
16596,169555,-0.0485,0,22.69
16597,169565,0.0805,1,22.69
16598,169568,0.075,1,22.69
16599,169574,0.0415,1,22.69
16600,169575,-0.0074999999999999,0,22.69
16601,169576,-0.0795,0,22.69
16602,169580,-0.0755,0,22.69
16603,169581,0.2605,3,12.68
16604,169582,0.1685,2,20.33
16605,169583,-0.0785,0,22.69
16606,169584,0.053,1,22.69
16607,169591,0.195,3,12.68
16608,169607,0.008,1,22.69
16609,169619,-0.0264999999999999,0,22.69
16610,169620,0.0045,1,22.69
16611,169622,0.0205,1,22.69
16612,169624,0.1915,3,12.68
16613,169631,-0.0354999999999999,0,22.69
16614,169633,0.1035,2,20.33
16615,169637,0.0085,1,22.69
16616,169640,0.2505,3,12.68
16617,169647,0.2605,3,12.68
16618,169648,0.0985,2,20.33
16619,169665,0.113,2,20.33
16620,169713,0.2575,3,12.68
16621,169714,0.2675,3,12.68
16622,169719,-0.0074999999999999,0,22.69
16623,169725,-0.0184999999999999,0,22.69
16624,169733,0.1925,3,12.68
16625,169735,0.1495,2,20.33
16626,169737,-0.0824999999999999,0,22.69
16627,169742,0.0195,1,22.69
16628,169747,0.147,2,20.33
16629,169757,0.0265,1,22.69
16630,169758,-0.0934999999999999,0,22.69
16631,169759,0.153,2,20.33
16632,169769,0.2725,3,12.68
16633,169774,0.2155,3,12.68
16634,169775,-0.0465,0,22.69
16635,169782,0.036,1,22.69
16636,169808,0.0295,1,22.69
16637,169811,0.1175,2,20.33
16638,169833,0.182,3,12.68
16639,169841,0.17,2,20.33
16640,169852,0.152,2,20.33
16641,169860,0.117,2,20.33
16642,169875,0.15,2,20.33
16643,169883,0.1755,2,20.33
16644,169884,0.1725,2,20.33
16645,169886,0.0105,1,22.69
16646,169887,-0.0354999999999999,0,22.69
16647,169889,0.2095,3,12.68
16648,169890,0.128,2,20.33
16649,169898,0.146,2,20.33
16650,169918,-0.0954999999999999,0,22.69
16651,169919,0.2885,4,12.35
16652,169920,0.1155,2,20.33
16653,169921,-0.1045,0,22.69
16654,169927,0.1265,2,20.33
16655,169931,0.2195,3,12.68
16656,169932,0.055,1,22.69
16657,169942,0.1225,2,20.33
16658,169946,0.0505,1,22.69
16659,169947,0.0445,1,22.69
16660,169951,0.1415,2,20.33
16661,169956,0.163,2,20.33
16662,169963,0.1755,2,20.33
16663,169972,0.166,2,20.33
16664,169978,0.0885,1,22.69
16665,169994,0.0895,1,22.69
16666,169995,0.169,2,20.33
16667,170021,0.1185,2,20.33
16668,170022,0.2805,4,12.35
16669,170029,0.04,1,22.69
16670,170041,0.1215,2,20.33
16671,170043,0.0125,1,22.69
16672,170044,0.0895,1,22.69
16673,170047,-0.0144999999999999,0,22.69
16674,170049,0.2785,4,12.35
16675,170051,0.0365,1,22.69
16676,170052,0.0225,1,22.69
16677,170053,0.0365,1,22.69
16678,170055,0.2665,3,12.68
16679,170057,0.1865,3,12.68
16680,170059,-0.0344999999999999,0,22.69
16681,170060,-0.0435,0,22.69
16682,170061,0.1635,2,20.33
16683,170064,0.2205,3,12.68
16684,170066,0.0895,1,22.69
16685,170067,0.2324999999999999,3,12.68
16686,170069,0.1165,2,20.33
16687,170070,-0.0954999999999999,0,22.69
16688,170094,0.189,3,12.68
16689,170102,0.146,2,20.33
16690,170116,0.182,3,12.68
16691,170128,0.015,1,22.69
16692,170135,-0.1075,0,22.69
16693,170137,0.1065,2,20.33
16694,170138,0.003,1,22.69
16695,170146,0.2345,3,12.68
16696,170148,0.1195,2,20.33
16697,170149,-0.0554999999999999,0,22.69
16698,170162,-0.0725,0,22.69
16699,170166,0.081,1,22.69
16700,170173,0.168,2,20.33
16701,170187,0.036,1,22.69
16702,170196,0.149,2,20.33
16703,170198,0.193,3,12.68
16704,170203,0.126,2,20.33
16705,170205,0.039,1,22.69
16706,170207,0.019,1,22.69
16707,170230,0.1765,2,20.33
16708,170231,0.2615,3,12.68
16709,170232,0.1045,2,20.33
16710,170233,-0.0574999999999999,0,22.69
16711,170234,-0.0844999999999999,0,22.69
16712,170247,0.1435,2,20.33
16713,170251,0.196,3,12.68
16714,170253,0.0105,1,22.69
16715,170257,0.1545,2,20.33
16716,170260,0.105,2,20.33
16717,170272,0.0615,1,22.69
16718,170273,-0.0644999999999999,0,22.69
16719,170274,0.2815,4,12.35
16720,170275,0.1335,2,20.33
16721,170277,0.2295,3,12.68
16722,170278,0.0655,1,22.69
16723,170279,0.0245,1,22.69
16724,170282,-0.0894999999999999,0,22.69
16725,170305,0.194,3,12.68
16726,170323,0.069,1,22.69
16727,170337,0.1195,2,20.33
16728,170339,0.035,1,22.69
16729,170355,0.015,1,22.69
16730,170373,0.1385,2,20.33
16731,170374,-0.0994999999999999,0,22.69
16732,170384,0.183,3,12.68
16733,170395,0.074,1,22.69
16734,170421,0.2775,4,12.35
16735,170423,0.109,2,20.33
16736,170452,0.05,1,22.69
16737,170455,0.05,1,22.69
16738,170478,-0.0664999999999999,0,22.69
16739,170479,0.2695,3,12.68
16740,170482,-0.0524999999999999,0,22.69
16741,170483,0.2845,4,12.35
16742,170491,0.0585,1,22.69
16743,170497,0.178,2,20.33
16744,170511,0.178,2,20.33
16745,170520,0.156,2,20.33
16746,170537,0.007,1,22.69
16747,170561,0.0415,1,22.69
16748,170570,0.175,2,20.33
16749,170577,0.2535,3,12.68
16750,170578,0.1535,2,20.33
16751,170580,0.147,2,20.33
16752,170587,-0.0294999999999999,0,22.69
16753,170595,0.0095,1,22.69
16754,170598,0.122,2,20.33
16755,170606,-0.0765,0,22.69
16756,170619,0.0495,1,22.69
16757,170620,0.1075,2,20.33
16758,170621,-0.0974999999999999,0,22.69
16759,170622,0.0275,1,22.69
16760,170628,0.0675,1,22.69
16761,170629,0.066,1,22.69
16762,170634,-0.0004999999999999,0,22.69
16763,170635,0.027,1,22.69
16764,170647,0.082,1,22.69
16765,170664,0.0445,1,22.69
16766,170672,0.0035,1,22.69
16767,170676,0.1415,2,20.33
16768,170678,0.2095,3,12.68
16769,170685,0.0195,1,22.69
16770,170690,0.151,2,20.33
16771,170698,0.085,1,22.69
16772,170707,0.196,3,12.68
16773,170716,0.041,1,22.69
16774,170724,0.022,1,22.69
16775,170730,0.067,1,22.69
16776,170745,0.163,2,20.33
16777,170753,0.077,1,22.69
16778,170770,0.0595,1,22.69
16779,170778,0.06,1,22.69
16780,170789,0.194,3,12.68
16781,170795,0.171,2,20.33
16782,170798,0.085,1,22.69
16783,170814,0.19,3,12.68
16784,170822,0.085,1,22.69
16785,170831,0.004,1,22.69
16786,170837,0.188,3,12.68
16787,170839,0.102,2,20.33
16788,170851,0.022,1,22.69
16789,170864,0.091,2,20.33
16790,170870,0.039,1,22.69
16791,170884,-0.0564999999999999,0,22.69
16792,170887,0.034,1,22.69
16793,170901,0.156,2,20.33
16794,170910,0.169,2,20.33
16795,170912,0.123,2,20.33
16796,170915,0.17,2,20.33
16797,170923,0.005,1,22.69
16798,170931,0.198,3,12.68
16799,170945,0.029,1,22.69
16800,170984,0.021,1,22.69
16801,170988,0.013,1,22.69
16802,170996,0.035,1,22.69
16803,171002,0.171,2,20.33
16804,171012,-0.0274999999999999,0,22.69
16805,171014,0.2255,3,12.68
16806,171015,0.2895,4,12.35
16807,171017,0.0175,1,22.69
16808,171019,-0.0894999999999999,0,22.69
16809,171021,0.098,2,20.33
16810,171029,0.158,2,20.33
16811,171040,0.097,2,20.33
16812,171070,0.065,1,22.69
16813,171088,0.112,2,20.33
16814,171098,0.062,1,22.69
16815,171105,0.182,3,12.68
16816,171112,0.159,2,20.33
16817,171119,0.031,1,22.69
16818,171125,0.07,1,22.69
16819,171138,0.004,1,22.69
16820,171140,0.047,1,22.69
16821,171142,0.095,2,20.33
16822,171145,0.137,2,20.33
16823,171147,0.184,3,12.68
16824,171152,0.094,2,20.33
16825,171155,0.006,1,22.69
16826,171167,0.147,2,20.33
16827,171173,0.082,1,22.69
16828,171180,0.185,3,12.68
16829,171186,0.121,2,20.33
16830,171191,0.095,2,20.33
16831,171193,0.024,1,22.69
16832,171201,0.157,2,20.33
16833,171203,0.082,1,22.69
16834,171205,0.151,2,20.33
16835,171207,0.154,2,20.33
16836,119716,0.323,7,12.35
16837,143242,0.829,1,1.54
16838,164818,0.539,5,10.69
16839,166116,0.652,3,4.97
16840,166179,0.325,7,12.35
16841,166200,0.497,5,10.69
16842,166457,0.311,7,12.35
16843,166508,0.617,4,7.38
16844,166536,0.333,7,12.35
16845,166547,0.502,5,10.69
16846,166605,0.792,2,3.4
16847,166613,0.434,6,11.87
16848,166644,0.673,3,4.97
16849,166645,0.323,7,12.35
16850,166674,0.603,4,7.38
16851,166676,0.702,3,4.97
16852,166705,0.473,5,10.69
16853,166739,0.637,3,4.97
16854,166784,0.801,2,3.4
16855,166790,0.36,7,12.35
16856,166882,0.327,7,12.35
16857,166913,0.663,3,4.97
16858,166955,0.624,4,7.38
16859,167045,0.657,3,4.97
16860,167184,0.795,2,3.4
16861,167211,0.465,5,10.69
16862,167289,0.744,2,3.4
16863,167292,0.631,4,7.38
16864,167336,0.809,2,3.4
16865,167423,0.844,1,1.54
16866,167528,0.488,5,10.69
16867,167537,0.355,7,12.35
16868,167541,0.483,5,10.69
16869,167544,0.782,2,3.4
16870,167545,0.739,2,3.4
16871,167559,0.39,6,11.87
16872,167580,0.402,6,11.87
16873,167587,0.453,5,10.69
16874,167605,0.531,5,10.69
16875,167615,0.379,6,11.87
16876,167618,0.403,6,11.87
16877,167632,0.395,6,11.87
16878,167726,0.847,1,1.54
16879,167786,0.486,5,10.69
16880,167958,0.608,4,7.38
16881,167968,0.408,6,11.87
16882,167971,0.508,5,10.69
16883,168073,0.613,4,7.38
16884,168089,0.598,4,7.38
16885,168269,0.847,1,1.54
16886,168322,0.508,5,10.69
16887,168330,0.637,3,4.97
16888,168433,0.306,7,12.35
16889,168478,0.803,2,3.4
16890,168716,0.578,4,7.38
16891,168721,0.525,5,10.69
16892,168803,0.509,5,10.69
16893,168811,0.749,2,3.4
16894,168822,0.339,7,12.35
16895,168893,0.721,2,3.4
16896,168902,0.687,3,4.97
16897,168910,0.316,7,12.35
16898,168913,0.643,3,4.97
16899,168983,0.552,4,7.38
16900,169064,0.841,1,1.54
16901,169247,0.38,6,11.87
16902,169305,0.462,5,10.69
16903,169316,0.354,7,12.35
16904,169318,0.654,3,4.97
16905,169319,0.395,6,11.87
16906,169327,0.755,2,3.4
16907,169333,0.418,6,11.87
16908,169346,0.633,3,4.97
16909,169355,0.349,7,12.35
16910,169435,0.368,6,11.87
16911,169439,0.535,5,10.69
16912,169452,0.711,3,4.97
16913,169455,0.308,7,12.35
16914,169498,0.791,2,3.4
16915,169520,0.651,3,4.97
16916,169529,0.576,4,7.38
16917,169534,0.501,5,10.69
16918,169536,0.491,5,10.69
16919,169541,0.474,5,10.69
16920,169555,0.769,2,3.4
16921,169575,0.463,5,10.69
16922,169576,0.398,6,11.87
16923,169580,0.831,1,1.54
16924,169583,0.371,6,11.87
16925,169619,0.625,4,7.38
16926,169631,0.426,6,11.87
16927,169635,0.586,4,7.38
16928,169650,0.77,2,3.4
16929,169719,0.845,1,1.54
16930,169725,0.436,6,11.87
16931,169737,0.574,4,7.38
16932,169758,0.508,5,10.69
16933,169775,0.325,7,12.35
16934,169793,0.362,6,11.87
16935,169887,0.375,6,11.87
16936,169918,0.644,3,4.97
16937,169921,0.772,2,3.4
16938,169971,0.491,5,10.69
16939,170047,0.773,2,3.4
16940,170059,0.367,6,11.87
16941,170060,0.499,5,10.69
16942,170065,0.373,6,11.87
16943,170070,0.798,2,3.4
16944,170135,0.585,4,7.38
16945,170149,0.564,4,7.38
16946,170159,0.493,5,10.69
16947,170162,0.599,4,7.38
16948,170233,0.475,5,10.69
16949,170234,0.522,5,10.69
16950,170273,0.4,6,11.87
16951,170282,0.779,2,3.4
16952,170327,0.702,3,4.97
16953,170330,0.805,2,3.4
16954,170332,0.77,2,3.4
16955,170334,0.827,1,1.54
16956,170335,0.434,6,11.87
16957,170374,0.817,1,1.54
16958,170407,0.458,5,10.69
16959,170409,0.841,1,1.54
16960,170415,0.782,2,3.4
16961,170418,0.665,3,4.97
16962,170435,0.604,4,7.38
16963,170436,0.454,5,10.69
16964,170439,0.745,2,3.4
16965,170443,0.772,2,3.4
16966,170451,0.576,4,7.38
16967,170457,0.727,2,3.4
16968,170458,0.798,2,3.4
16969,170461,0.409,6,11.87
16970,170478,0.78,2,3.4
16971,170482,0.742,2,3.4
16972,170508,0.72,3,4.97
16973,170535,0.565,4,7.38
16974,170551,0.809,2,3.4
16975,170555,0.775,2,3.4
16976,170587,0.531,5,10.69
16977,170591,0.595,4,7.38
16978,170606,0.669,3,4.97
16979,170609,0.364,6,11.87
16980,170614,0.797,2,3.4
16981,170621,0.485,5,10.69
16982,170634,0.548,4,7.38
16983,170688,0.589,4,7.38
16984,170714,0.841,1,1.54
16985,170744,0.698,3,4.97
16986,170845,0.726,2,3.4
16987,170884,0.389,6,11.87
16988,170972,0.568,4,7.38
16989,170973,0.386,6,11.87
16990,171001,0.844,1,1.54
16991,171008,0.806,2,3.4
16992,171010,0.463,5,10.69
16993,171012,0.472,5,10.69
16994,171019,0.591,4,7.38
16995,171051,0.822,1,1.54
16996,171060,0.424,6,11.87
16997,171061,0.307,7,12.35
16998,171064,0.381,6,11.87
16999,171066,0.412,6,11.87
17000,171069,0.686,3,4.97
17001,171085,0.362,6,11.87
17002,171104,0.705,3,4.97
17003,171131,0.749,2,3.4
17004,171218,0.318,7,12.35
17005,171243,0.658,3,4.97
17006,171251,0.709,3,4.97
17007,171266,0.453,5,10.69
17008,171280,0.534,5,10.69
17009,171306,0.385,6,11.87
17010,171307,0.784,2,3.4
17011,171314,0.429,6,11.87
17012,171316,0.547,4,7.38
17013,171320,0.752,2,3.4
17014,171323,0.527,5,10.69
17015,171344,0.346,7,12.35
17016,171352,0.35,7,12.35
17017,171360,0.741,2,3.4
17018,171362,0.476,5,10.69
17019,171369,0.766,2,3.4
17020,171377,0.692,3,4.97
17021,171383,0.64,3,4.97
17022,171408,0.378,6,11.87
17023,171409,0.748,2,3.4
17024,171417,0.336,7,12.35
17025,171424,0.706,3,4.97
17026,171430,0.319,7,12.35
17027,171441,0.466,5,10.69
17028,171452,0.665,3,4.97
17029,171469,0.371,6,11.87
17030,171478,0.313,7,12.35
17031,171497,0.695,3,4.97
17032,171499,0.454,5,10.69
17033,171514,0.623,4,7.38
17034,171541,0.815,1,1.54
17035,171556,0.659,3,4.97
17036,171563,0.739,2,3.4
17037,171564,0.642,3,4.97
17038,171568,0.67,3,4.97
17039,171579,0.783,2,3.4
17040,171590,0.549,4,7.38
17041,171596,0.64,3,4.97
17042,171600,0.732,2,3.4
17043,171605,0.741,2,3.4
17044,171607,0.313,7,12.35
17045,171608,0.69,3,4.97
17046,171616,0.58,4,7.38
17047,171622,0.412,6,11.87
17048,171646,0.654,3,4.97
17049,171655,0.377,6,11.87
17050,171658,0.477,5,10.69
17051,171662,0.701,3,4.97
17052,171665,0.44,6,11.87
17053,171668,0.475,5,10.69
17054,171676,0.552,4,7.38
17055,171680,0.805,2,3.4
17056,171691,0.454,5,10.69
17057,171702,0.804,2,3.4
17058,171706,0.697,3,4.97
17059,171716,0.421,6,11.87
17060,171727,0.485,5,10.69
17061,171733,0.848,1,1.54
17062,171734,0.634,3,4.97
17063,171750,0.419,6,11.87
17064,171751,0.731,2,3.4
17065,171754,0.391,6,11.87
17066,171761,0.519,5,10.69
17067,171762,0.645,3,4.97
17068,171766,0.34,7,12.35
17069,171788,0.566,4,7.38
17070,171803,0.647,3,4.97
17071,171806,0.536,5,10.69
17072,171808,0.604,4,7.38
17073,171822,0.367,6,11.87
17074,171829,0.84,1,1.54
17075,171844,0.553,4,7.38
17076,171845,0.792,2,3.4
17077,171847,0.374,6,11.87
17078,171848,0.509,5,10.69
17079,171849,0.44,6,11.87
17080,171850,0.395,6,11.87
17081,171853,0.428,6,11.87
17082,171855,0.617,4,7.38
17083,171863,0.743,2,3.4
17084,171875,0.843,1,1.54
17085,171883,0.726,2,3.4
17086,171885,0.302,7,12.35
17087,171899,0.713,3,4.97
17088,171901,0.708,3,4.97
17089,171903,0.526,5,10.69
17090,171917,0.615,4,7.38
17091,171928,0.345,7,12.35
17092,171942,0.69,3,4.97
17093,171945,0.749,2,3.4
17094,171955,0.463,5,10.69
17095,171957,0.731,2,3.4
17096,171964,0.474,5,10.69
17097,171966,0.736,2,3.4
17098,171968,0.701,3,4.97
17099,171979,0.776,2,3.4
17100,171986,0.321,7,12.35
17101,171999,0.593,4,7.38
17102,172009,0.434,6,11.87
17103,172045,0.423,6,11.87
17104,172046,0.528,5,10.69
17105,172047,0.715,3,4.97
17106,172055,0.743,2,3.4
17107,172056,0.761,2,3.4
17108,172058,0.662,3,4.97
17109,172060,0.404,6,11.87
17110,172061,0.825,1,1.54
17111,172066,0.713,3,4.97
17112,172069,0.765,2,3.4
17113,172072,0.368,6,11.87
17114,172080,0.379,6,11.87
17115,172082,0.454,5,10.69
17116,172090,0.555,4,7.38
17117,172093,0.417,6,11.87
17118,172095,0.441,6,11.87
17119,172116,0.458,5,10.69
17120,172131,0.844,1,1.54
17121,172132,0.364,6,11.87
17122,172134,0.552,4,7.38
17123,172142,0.334,7,12.35
17124,172151,0.4,6,11.87
17125,172158,0.696,3,4.97
17126,172159,0.651,3,4.97
17127,172163,0.409,6,11.87
17128,172164,0.804,2,3.4
17129,172172,0.44,6,11.87
17130,172182,0.794,2,3.4
17131,172195,0.432,6,11.87
17132,172204,0.549,4,7.38
17133,172211,0.621,4,7.38
17134,172212,0.811,1,1.54
17135,172220,0.361,7,12.35
17136,172223,0.347,7,12.35
17137,172235,0.609,4,7.38
17138,172252,0.657,3,4.97
17139,172274,0.542,5,10.69
17140,172286,0.524,5,10.69
17141,172300,0.406,6,11.87
17142,172310,0.318,7,12.35
17143,172313,0.808,2,3.4
17144,172315,0.742,2,3.4
17145,172340,0.595,4,7.38
17146,172342,0.588,4,7.38
17147,172350,0.794,2,3.4
17148,172352,0.831,1,1.54
17149,172353,0.56,4,7.38
17150,172361,0.671,3,4.97
17151,172362,0.813,1,1.54
17152,172363,0.663,3,4.97
17153,172365,0.745,2,3.4
17154,172366,0.65,3,4.97
17155,172367,0.558,4,7.38
17156,172374,0.375,6,11.87
17157,172382,0.772,2,3.4
17158,172403,0.333,7,12.35
17159,172413,0.615,4,7.38
17160,172443,0.41,6,11.87
17161,172452,0.817,1,1.54
17162,172455,0.518,5,10.69
17163,172460,0.395,6,11.87
17164,172470,0.463,5,10.69
17165,172471,0.374,6,11.87
17166,172473,0.794,2,3.4
17167,172480,0.428,6,11.87
17168,172481,0.664,3,4.97
17169,172483,0.66,3,4.97
17170,172485,0.418,6,11.87
17171,172486,0.709,3,4.97
17172,172518,0.833,1,1.54
17173,172521,0.573,4,7.38
17174,172530,0.759,2,3.4
17175,172533,0.338,7,12.35
17176,172547,0.702,3,4.97
17177,172564,0.672,3,4.97
17178,172582,0.337,7,12.35
17179,172603,0.791,2,3.4
17180,172611,0.455,5,10.69
17181,172614,0.506,5,10.69
17182,172637,0.591,4,7.38
17183,172645,0.382,6,11.87
17184,172651,0.304,7,12.35
17185,172662,0.342,7,12.35
17186,172706,0.389,6,11.87
17187,172707,0.452,5,10.69
17188,172717,0.686,3,4.97
17189,172759,0.352,7,12.35
17190,172764,0.357,7,12.35
17191,172766,0.549,4,7.38
17192,172768,0.802,2,3.4
17193,172771,0.335,7,12.35
17194,172773,0.495,5,10.69
17195,172782,0.761,2,3.4
17196,172784,0.577,4,7.38
17197,172785,0.435,6,11.87
17198,172789,0.794,2,3.4
17199,172803,0.602,4,7.38
17200,172808,0.464,5,10.69
17201,172816,0.694,3,4.97
17202,172818,0.312,7,12.35
17203,172819,0.35,7,12.35
17204,172824,0.749,2,3.4
17205,172833,0.741,2,3.4
17206,172834,0.412,6,11.87
17207,172838,0.641,3,4.97
17208,172839,0.685,3,4.97
17209,172840,0.826,1,1.54
17210,172855,0.81,2,3.4
17211,172866,0.561,4,7.38
17212,172875,0.434,6,11.87
17213,172876,0.832,1,1.54
17214,172877,0.589,4,7.38
17215,172878,0.652,3,4.97
17216,172882,0.796,2,3.4
17217,172895,0.765,2,3.4
17218,172905,0.378,6,11.87
17219,172913,0.829,1,1.54
17220,172930,0.72,3,4.97
17221,172948,0.426,6,11.87
17222,172959,0.563,4,7.38
17223,172962,0.335,7,12.35
17224,172963,0.632,3,4.97
17225,172966,0.74,2,3.4
17226,172968,0.652,3,4.97
17227,172978,0.824,1,1.54
17228,172982,0.434,6,11.87
17229,172990,0.735,2,3.4
17230,173016,0.75,2,3.4
17231,173020,0.481,5,10.69
17232,173052,0.757,2,3.4
17233,173059,0.513,5,10.69
17234,173061,0.362,6,11.87
17235,173067,0.567,4,7.38
17236,173075,0.583,4,7.38
17237,173080,0.358,7,12.35
17238,173083,0.807,2,3.4
17239,173091,0.425,6,11.87
17240,173092,0.478,5,10.69
17241,173100,0.616,4,7.38
17242,173112,0.422,6,11.87
17243,173124,0.443,6,11.87
17244,173133,0.774,2,3.4
17245,173148,0.522,5,10.69
17246,173150,0.733,2,3.4
17247,173153,0.385,6,11.87
17248,173157,0.388,6,11.87
17249,173158,0.332,7,12.35
17250,173160,0.698,3,4.97
17251,173161,0.821,1,1.54
17252,173164,0.442,6,11.87
17253,173167,0.835,1,1.54
17254,173176,0.532,5,10.69
17255,173177,0.373,6,11.87
17256,173178,0.353,7,12.35
17257,173179,0.616,4,7.38
17258,173180,0.416,6,11.87
17259,173181,0.48,5,10.69
17260,173182,0.827,1,1.54
17261,173189,0.368,6,11.87
17262,173197,0.58,4,7.38
17263,173206,0.838,1,1.54
17264,173209,0.424,6,11.87
17265,173251,0.304,7,12.35
17266,173259,0.839,1,1.54
17267,173270,0.764,2,3.4
17268,173271,0.376,6,11.87
17269,173279,0.551,4,7.38
17270,173287,0.351,7,12.35
17271,173288,0.826,1,1.54
17272,173292,0.509,5,10.69
17273,173300,0.345,7,12.35
17274,173304,0.675,3,4.97
17275,173305,0.663,3,4.97
17276,173331,0.375,6,11.87
17277,173340,0.632,3,4.97
17278,173353,0.309,7,12.35
17279,173354,0.461,5,10.69
17280,173359,0.776,2,3.4
17281,173376,0.73,2,3.4
17282,173385,0.777,2,3.4
17283,173387,0.347,7,12.35
17284,173406,0.341,7,12.35
17285,173419,0.812,1,1.54
17286,173420,0.568,4,7.38
17287,173422,0.695,3,4.97
17288,173423,0.727,2,3.4
17289,173430,0.835,1,1.54
17290,173442,0.319,7,12.35
17291,173456,0.349,7,12.35
17292,173471,0.443,6,11.87
17293,173486,0.455,5,10.69
17294,173487,0.795,2,3.4
17295,173489,0.528,5,10.69
17296,173490,0.558,4,7.38
17297,173491,0.608,4,7.38
17298,173493,0.575,4,7.38
17299,173508,0.677,3,4.97
17300,173517,0.834,1,1.54
17301,173525,0.542,5,10.69
17302,173541,0.743,2,3.4
17303,173542,0.388,6,11.87
17304,173543,0.831,1,1.54
17305,173551,0.474,5,10.69
17306,173562,0.837,1,1.54
17307,173571,0.549,4,7.38
17308,173586,0.534,5,10.69
17309,173618,0.425,6,11.87
17310,173620,0.528,5,10.69
17311,173627,0.439,6,11.87
17312,173655,0.714,3,4.97
17313,173665,0.819,1,1.54
17314,173668,0.427,6,11.87
17315,173669,0.746,2,3.4
17316,173670,0.648,3,4.97
17317,173679,0.4,6,11.87
17318,173689,0.577,4,7.38
17319,173713,0.677,3,4.97
17320,173714,0.575,4,7.38
17321,173718,0.553,4,7.38
17322,173722,0.677,3,4.97
17323,173724,0.638,3,4.97
17324,173752,0.504,5,10.69
17325,173771,0.773,2,3.4
17326,173779,0.656,3,4.97
17327,173788,0.844,1,1.54
17328,173798,0.847,1,1.54
17329,173809,0.802,2,3.4
17330,173811,0.317,7,12.35
17331,173829,0.477,5,10.69
17332,173844,0.813,1,1.54
17333,173852,0.587,4,7.38
17334,173858,0.303,7,12.35
17335,173866,0.731,2,3.4
17336,173875,0.405,6,11.87
17337,173883,0.56,4,7.38
17338,173890,0.745,2,3.4
17339,173896,0.404,6,11.87
17340,173902,0.764,2,3.4
17341,173911,0.491,5,10.69
17342,173937,0.584,4,7.38
17343,173964,0.303,7,12.35
17344,173973,0.693,3,4.97
17345,173980,0.655,3,4.97
17346,173986,0.348,7,12.35
17347,173992,0.416,6,11.87
17348,174000,0.489,5,10.69
17349,174006,0.408,6,11.87
17350,174008,0.413,6,11.87
17351,174010,0.349,7,12.35
17352,174017,0.481,5,10.69
17353,174027,0.771,2,3.4
17354,174039,0.42,6,11.87
17355,174045,0.459,5,10.69
17356,174052,0.631,4,7.38
17357,174058,0.516,5,10.69
17358,174079,0.525,5,10.69
17359,174086,0.78,2,3.4
17360,174105,0.791,2,3.4
17361,174113,0.569,4,7.38
17362,174121,0.331,7,12.35
17363,174128,0.843,1,1.54
17364,174191,0.547,4,7.38
17365,174348,0.605,4,7.38
7010,113640,0.064,10,22.69
8581,122691,0.112,9,20.33
8607,122811,0.167,9,20.33
9415,126589,0.174,9,20.33
15287,161191,0.836,1,1.54
15288,161192,0.452,5,10.69
15289,161193,0.403,6,11.87
15290,161195,0.314,7,12.35
15291,161196,0.736,2,3.4
15292,161197,0.825,1,1.54
15293,161199,0.363,6,11.87
15294,161200,0.621,4,7.38
15295,161201,0.405,6,11.87
15580,162666,-0.06849999999999999,10,22.69
16054,166116,0.095,9,20.33
16136,166547,0.196,8,12.68
16292,167611,0.109,9,20.33
16293,167615,0.177,9,20.33
16300,167632,0.071,10,22.69
16421,168269,0.124,9,20.33
16432,168330,0.077,10,22.69
16497,168910,0.012,10,22.69
16552,169247,0.002,10,22.69
16567,169318,0.151,9,20.33
16570,169327,0.092,9,20.33
16591,169452,0.148,9,20.33
