folioConsulta,folioConsultaOtorgante,claveOtorgante,idCliente,dateTime
1254516420,API1696882901835,002726,144098,2023-10-09 20:21:43
1254508076,API1696882449685,002726,166262,2023-10-09 20:14:11
1254517120,API1696882954099,002726,144021,2023-10-09 20:22:35
1254495315,API1696881698311,002726,166260,2023-10-09 20:01:41
1254502603,API1696882149037,002726,166261,2023-10-09 20:09:11
1254516197,API1696882885695,002726,144024,2023-10-09 20:21:26
1254515933,API1696882865466,002726,166263,2023-10-09 20:21:07
1254516717,API1696882923956,002726,144100,2023-10-09 20:22:05
1254521903,API1696883254039,002726,166264,2023-10-09 20:27:35
1254598134,API1696888766088,002726,154905,2023-10-09 21:59:27
1254598309,API1696888778965,002726,124957,2023-10-09 21:59:40
1254598030,API1696888757401,002726,154899,2023-10-09 21:59:19
1254598385,API1696888785060,002726,154906,2023-10-09 21:59:46
1254597781,API1696888739412,002726,154900,2023-10-09 21:59:00
1254602621,API1696889111014,002726,166305,2023-10-09 22:05:12
1254607124,API1696889470617,002726,166307,2023-10-09 22:11:12
1254620191,API1696890487507,002726,166308,2023-10-09 22:28:09
1254616870,API1696890235131,002726,166293,2023-10-09 22:23:56
1254625156,API1696890862302,002726,166309,2023-10-09 22:34:25
1254627299,API1696891024801,002726,166312,2023-10-09 22:37:09
1254625037,API1696890855637,002726,166310,2023-10-09 22:34:17
1254631468,API1696891347042,002726,166313,2023-10-09 22:42:29
1254941805,API1696945155631,002726,166326,2023-10-10 13:39:16
1254949904,API1696947186916,002726,166327,2023-10-10 14:13:09
1254976790,API1696951433689,002726,135826,2023-10-10 15:23:54
1254974569,API1696951161201,002726,145792,2023-10-10 15:19:22
1254970645,API1696950674862,002726,135599,2023-10-10 15:11:16
1254982465,API1696952052623,002726,166330,2023-10-10 15:34:14
1255042804,API1696956867985,002726,147280,2023-10-10 16:54:29
1255031183,API1696956094273,002726,137404,2023-10-10 16:41:35
1255031155,API1696956091947,002726,137404,2023-10-10 16:41:33
1255042485,API1696956841148,002726,147260,2023-10-10 16:54:03
1255030768,API1696956068887,002726,114745,2023-10-10 16:41:11
1255031553,API1696956115151,002726,134846,2023-10-10 16:41:57
1255029914,API1696956018330,002726,114752,2023-10-10 16:40:19
1255043869,API1696956957064,002726,155265,2023-10-10 16:55:58
1255042577,API1696956847921,002726,147260,2023-10-10 16:54:09
1255045096,API1696957060792,002726,114755,2023-10-10 16:57:42
1255045119,API1696957062791,002726,114755,2023-10-10 16:57:44
1255042514,API1696956842858,002726,147260,2023-10-10 16:54:04
1255043895,API1696956959286,002726,155265,2023-10-10 16:56:00
1255030718,API1696956066377,002726,114745,2023-10-10 16:41:07
1255042535,API1696956844681,002726,147260,2023-10-10 16:54:06
1255042775,API1696956865153,002726,147280,2023-10-10 16:54:26
1255031496,API1696956112866,002726,134846,2023-10-10 16:41:55
1255176517,API1696966289454,002726,166359,2023-10-10 19:31:32
1255213652,API1696968473388,002726,166367,2023-10-10 20:07:54
1255313396,API1696975829976,002726,155889,2023-10-10 22:10:32
1255313447,API1696975833912,002726,155889,2023-10-10 22:10:35
1255312814,API1696975784817,002726,156418,2023-10-10 22:09:46
1255313091,API1696975806126,002726,155867,2023-10-10 22:10:07
1255321249,API1696976454439,002726,135545,2023-10-10 22:20:56
1255326189,API1696976862170,002726,166386,2023-10-10 22:27:45
1255312482,API1696975757638,002726,156422,2023-10-10 22:09:21
1255319224,API1696976293361,002726,166384,2023-10-10 22:18:17
1255328140,API1696977017176,002726,166385,2023-10-10 22:30:18
1255333510,API1696977443090,002726,166387,2023-10-10 22:37:24
1255358308,API1696979314629,002726,166390,2023-10-10 23:08:37
1255705056,API1697042090142,002726,166417,2023-10-11 16:34:51
1255711837,API1697042554967,002726,166419,2023-10-11 16:42:37
1255743210,API1697045003850,002726,166311,2023-10-11 17:23:26
1255737863,API1697044599606,002726,166323,2023-10-11 17:16:42
1255756636,API1697045995557,002726,166430,2023-10-11 17:39:56
1255787175,API1697048209234,002726,166431,2023-10-11 18:16:51
1255786743,API1697048178141,002726,166435,2023-10-11 18:16:19
1255787635,API1697048243906,002726,166428,2023-10-11 18:17:26
1255786333,API1697048147521,002726,166439,2023-10-11 18:15:51
1255822951,API1697050684570,002726,166447,2023-10-11 18:58:08
1255822967,API1697050685265,002726,166447,2023-10-11 18:58:07
1255823037,API1697050689275,002726,166447,2023-10-11 18:58:11
1255883730,API1697055082413,002726,166456,2023-10-11 20:11:24
1255893260,API1697055753432,002726,166457,2023-10-11 20:22:34
1255908952,API1697056883365,002726,166467,2023-10-11 20:41:26
1255911317,API1697057059806,002726,166465,2023-10-11 20:44:21
1255925658,API1697058152480,002726,166470,2023-10-11 21:02:34
1255925717,API1697058157658,002726,166470,2023-10-11 21:02:39
1255947194,API1697059874848,002726,166474,2023-10-11 21:31:16
1255957446,API1697060611237,002726,166490,2023-10-11 21:43:32
1255994327,API1697063384440,002726,166496,2023-10-11 22:29:46
1255994699,API1697063413361,002726,166493,2023-10-11 22:30:15
1256001352,API1697063961357,002726,166498,2023-10-11 22:39:22
1255995119,API1697063446414,002726,166492,2023-10-11 22:30:48
1256034390,API1697066700841,002726,166509,2023-10-11 23:25:02
1256030757,API1697066387506,002726,166508,2023-10-11 23:19:49
1256030566,API1697066371598,002726,166507,2023-10-11 23:19:32
1256030387,API1697066356409,002726,166497,2023-10-11 23:19:17
1256030418,API1697066358386,002726,166497,2023-10-11 23:19:19
1256030732,API1697066385158,002726,166508,2023-10-11 23:19:46
1256034426,API1697066703499,002726,166509,2023-10-11 23:25:04
1256030592,API1697066373608,002726,166507,2023-10-11 23:19:34
1256292461,API1697120278523,002726,118063,2023-10-12 14:18:00
1256292483,API1697120281143,002726,118063,2023-10-12 14:18:02
1256292497,API1697120283401,002726,118063,2023-10-12 14:18:04
1256315108,API1697123638155,002726,166535,2023-10-12 15:14:00
1256319673,API1697124131401,002726,166536,2023-10-12 15:22:15
1256310010,API1697123003806,002726,166531,2023-10-12 15:03:25
1256319721,API1697124138213,002726,166537,2023-10-12 15:22:20
1256319764,API1697124142403,002726,166537,2023-10-12 15:22:25
1256315067,API1697123632398,002726,166535,2023-10-12 15:13:53
1256319741,API1697124140390,002726,166537,2023-10-12 15:22:22
1256335843,API1697125754638,002726,166540,2023-10-12 15:49:16
1256336035,API1697125771036,002726,166539,2023-10-12 15:49:32
1256335467,API1697125719646,002726,166532,2023-10-12 15:48:40
1256354702,API1697127461661,002726,166544,2023-10-12 16:17:44
1256354376,API1697127433084,002726,166546,2023-10-12 16:17:15
1256371008,API1697128811301,002726,166549,2023-10-12 16:40:12
1256373092,API1697128984671,002726,166551,2023-10-12 16:43:07
1256387879,API1697130127598,002726,156364,2023-10-12 17:02:09
1256386788,API1697130044955,002726,122171,2023-10-12 17:00:46
1256391272,API1697130390320,002726,166554,2023-10-12 17:06:33
1256387392,API1697130090252,002726,121896,2023-10-12 17:01:31
1256404551,API1697131416166,002726,166556,2023-10-12 17:23:37
1256386433,API1697130014041,002726,121898,2023-10-12 17:00:15
1256387116,API1697130069381,002726,121900,2023-10-12 17:01:10
1256388180,API1697130149538,002726,156387,2023-10-12 17:02:31
1256409704,API1697131820808,002726,166558,2023-10-12 17:30:23
1256479302,API1697136938288,002726,166575,2023-10-12 18:55:40
1256488185,API1697137601756,002726,166574,2023-10-12 19:06:43
1256488634,API1697137635142,002726,166542,2023-10-12 19:07:16
1256488395,API1697137617717,002726,166547,2023-10-12 19:06:59
1256490914,API1697137796563,002726,166541,2023-10-12 19:09:57
1256487986,API1697137586657,002726,166582,2023-10-12 19:06:27
1256486994,API1697137513324,002726,166580,2023-10-12 19:05:15
1256487917,API1697137581607,002726,166582,2023-10-12 19:06:24
1256514383,API1697139518098,002726,166587,2023-10-12 19:38:40
1256541382,API1697141564456,002726,166598,2023-10-12 20:12:46
1256541440,API1697141569759,002726,166598,2023-10-12 20:12:50
1256564541,API1697143381077,002726,166606,2023-10-12 20:43:02
1256562422,API1697143212995,002726,166603,2023-10-12 20:40:15
1256562144,API1697143192185,002726,166600,2023-10-12 20:39:54
1256562587,API1697143224864,002726,166605,2023-10-12 20:40:25
1256562282,API1697143203478,002726,166602,2023-10-12 20:40:04
1256562616,API1697143226993,002726,166605,2023-10-12 20:40:28
1256562121,API1697143189686,002726,166600,2023-10-12 20:39:50
1256562243,API1697143201385,002726,166602,2023-10-12 20:40:03
1256562476,API1697143216657,002726,166603,2023-10-12 20:40:21
1256562450,API1697143214648,002726,166603,2023-10-12 20:40:17
1256562654,API1697143229001,002726,166605,2023-10-12 20:40:30
1256561830,API1697143168610,002726,166599,2023-10-12 20:39:30
1256625099,API1697148172602,002726,166613,2023-10-12 22:02:54
1256673620,API1697152426661,002726,166627,2023-10-12 23:13:47
1256675588,API1697152612658,002726,166629,2023-10-12 23:16:54
1256670776,API1697152159955,002726,166626,2023-10-12 23:09:21
1256673305,API1697152396662,002726,166625,2023-10-12 23:13:17
1256674009,API1697152460484,002726,166628,2023-10-12 23:14:21
1257232046,API1697207691152,002726,166642,2023-10-13 14:34:52
1257238085,API1697208624423,002726,86630,2023-10-13 14:50:26
1257238618,API1697208701648,002726,157412,2023-10-13 14:51:43
1257231837,API1697207653550,002726,166641,2023-10-13 14:34:15
1257237403,API1697208525958,002726,86639,2023-10-13 14:48:48
1257238411,API1697208664945,002726,147778,2023-10-13 14:51:07
1257256977,API1697210983742,002726,166647,2023-10-13 15:29:45
1257243681,API1697209405941,002726,166645,2023-10-13 15:03:28
1257289514,API1697213864643,002726,166663,2023-10-13 16:17:46
1257289710,API1697213882147,002726,166665,2023-10-13 16:18:03
1257291453,API1697214040044,002726,166661,2023-10-13 16:20:41
1257288256,API1697213760282,002726,166658,2023-10-13 16:16:01
1257289283,API1697213845796,002726,166662,2023-10-13 16:17:27
1257288201,API1697213756139,002726,166658,2023-10-13 16:15:57
1257289668,API1697213878850,002726,166665,2023-10-13 16:18:00
1257289245,API1697213843038,002726,166662,2023-10-13 16:17:25
1257288771,API1697213803399,002726,166659,2023-10-13 16:16:46
1257289578,API1697213868204,002726,166663,2023-10-13 16:17:49
1257289112,API1697213832228,002726,166660,2023-10-13 16:17:13
1257288833,API1697213807871,002726,166659,2023-10-13 16:16:50
1257289135,API1697213834098,002726,166660,2023-10-13 16:17:15
1257290112,API1697213924030,002726,157132,2023-10-13 16:18:49
1257288176,API1697213754369,002726,166658,2023-10-13 16:15:55
1257301883,API1697214907348,002726,166666,2023-10-13 16:35:09
1257301647,API1697214887068,002726,166674,2023-10-13 16:34:48
1257301929,API1697214910470,002726,166667,2023-10-13 16:35:11
1257315056,API1697215965370,002726,166677,2023-10-13 16:52:46
1257301854,API1697214904801,002726,166666,2023-10-13 16:35:06
1257301367,API1697214865061,002726,166675,2023-10-13 16:34:26
1257301908,API1697214908751,002726,166667,2023-10-13 16:35:09
1257315341,API1697215990205,002726,166676,2023-10-13 16:53:12
1257301867,API1697214906301,002726,166667,2023-10-13 16:35:07
1257341057,API1697217997516,002726,166691,2023-10-13 17:26:38
1257341048,API1697217997232,002726,166692,2023-10-13 17:26:40
1257335658,API1697217573575,002726,166689,2023-10-13 17:19:35
1257331220,API1697217229850,002726,166682,2023-10-13 17:13:52
1257331104,API1697217220689,002726,166682,2023-10-13 17:13:45
1257331876,API1697217280323,002726,90077,2023-10-13 17:14:41
1257341292,API1697218016201,002726,166687,2023-10-13 17:26:57
1257354929,API1697219081249,002726,166690,2023-10-13 17:44:43
1257354375,API1697219039331,002726,166685,2023-10-13 17:44:02
1257346865,API1697218453557,002726,166693,2023-10-13 17:34:14
1257354607,API1697219055859,002726,166688,2023-10-13 17:44:17
1257356765,API1697219224429,002726,166695,2023-10-13 17:47:06
1257354074,API1697219017304,002726,166683,2023-10-13 17:43:39
1257355142,API1697219097950,002726,166694,2023-10-13 17:44:59
1257412835,API1697223170752,002726,166703,2023-10-13 18:52:53
1257408677,API1697222849786,002726,166702,2023-10-13 18:47:32
1257416325,API1697223433904,002726,166704,2023-10-13 18:57:15
1257408655,API1697222847132,002726,166702,2023-10-13 18:47:28
1257423359,API1697223982968,002726,155394,2023-10-13 19:06:24
1257424470,API1697224066436,002726,155487,2023-10-13 19:07:47
1257423871,API1697224023856,002726,155433,2023-10-13 19:07:05
1257423100,API1697223963323,002726,155387,2023-10-13 19:06:04
1257424162,API1697224044267,002726,155389,2023-10-13 19:07:26
1257423607,API1697224001785,002726,155390,2023-10-13 19:06:43
1257422819,API1697223942442,002726,155388,2023-10-13 19:05:43
1257434086,API1697224771854,002726,166705,2023-10-13 19:19:34
1257440679,API1697225269752,002726,166644,2023-10-13 19:27:51
1257469686,API1697227434240,002726,166709,2023-10-13 20:03:56
1257469290,API1697227402867,002726,166707,2023-10-13 20:03:25
1257469504,API1697227418959,002726,166708,2023-10-13 20:03:40
1257470070,API1697227465220,002726,166710,2023-10-13 20:04:26
1257534154,API1697232584466,002726,126410,2023-10-13 21:29:46
1257534105,API1697232580843,002726,126410,2023-10-13 21:29:43
1257535634,API1697232711623,002726,126451,2023-10-13 21:31:54
1257536890,API1697232808396,002726,145946,2023-10-13 21:33:29
1257540617,API1697233096934,002726,145679,2023-10-13 21:38:19
1257534984,API1697232655417,002726,126401,2023-10-13 21:30:57
1257540657,API1697233100110,002726,145679,2023-10-13 21:38:21
1257617155,API1697239782759,002726,166729,2023-10-13 23:29:49
1257615871,API1697239655825,002726,166727,2023-10-13 23:27:37
1257612703,API1697239349444,002726,166732,2023-10-13 23:22:31
1257612658,API1697239345458,002726,166732,2023-10-13 23:22:27
1257617208,API1697239788809,002726,166729,2023-10-13 23:29:54
1257612670,API1697239346246,002726,166732,2023-10-13 23:22:29
1257612599,API1697239338687,002726,166732,2023-10-13 23:22:21
1257612715,API1697239350830,002726,166732,2023-10-13 23:22:32
1257612633,API1697239342449,002726,166732,2023-10-13 23:22:24
1257612725,API1697239351645,002726,166732,2023-10-13 23:22:33
1257617016,API1697239769882,002726,166728,2023-10-13 23:29:32
1257617855,API1697239852300,002726,166733,2023-10-13 23:30:55
1257838824,API1697296870142,002726,166742,2023-10-14 15:21:12
1257835550,API1697296289925,002726,166741,2023-10-14 15:11:31
1257838830,API1697296872770,002726,166742,2023-10-14 15:21:14
1257838916,API1697296889502,002726,166744,2023-10-14 15:21:31
1257838899,API1697296886274,002726,166744,2023-10-14 15:21:27
1257838889,API1697296884560,002726,166744,2023-10-14 15:21:26
1257838739,API1697296859544,002726,166740,2023-10-14 15:21:01
1257832546,API1697295694539,002726,166739,2023-10-14 15:01:35
1257838768,API1697296862226,002726,166740,2023-10-14 15:21:03
1257838772,API1697296862226,002726,166743,2023-10-14 15:21:13
1257866309,API1697300798476,002726,166749,2023-10-14 16:26:39
1257858776,API1697299818273,002726,126691,2023-10-14 16:10:20
1257854804,API1697299295497,002726,166745,2023-10-14 16:01:37
1257858813,API1697299823653,002726,126691,2023-10-14 16:10:25
1257891047,API1697303224953,002726,166760,2023-10-14 17:07:06
1257925123,API1697306382858,002726,113714,2023-10-14 17:59:44
1257924909,API1697306363503,002726,113717,2023-10-14 17:59:25
1257911504,API1697305154125,002726,166762,2023-10-14 17:39:15
1257926824,API1697306549692,002726,113695,2023-10-14 18:02:31
1257926693,API1697306536033,002726,113722,2023-10-14 18:02:17
1257926996,API1697306569529,002726,113728,2023-10-14 18:02:51
1257925380,API1697306407982,002726,113712,2023-10-14 18:00:09
1257925517,API1697306425478,002726,113724,2023-10-14 18:00:26
1257952738,API1697309018148,002726,166765,2023-10-14 18:43:39
1258749195,API1697469484351,002726,166772,2023-10-16 15:18:07
1258749220,API1697469486968,002726,166772,2023-10-16 15:18:08
1258749224,API1697469487318,002726,166772,2023-10-16 15:18:09
1258741223,API1697468402833,002726,166770,2023-10-16 15:00:04
1258758273,API1697470483337,002726,156851,2023-10-16 15:34:45
1258757861,API1697470440414,002726,156849,2023-10-16 15:34:02
1258759333,API1697470589006,002726,156878,2023-10-16 15:36:30
1258759073,API1697470561029,002726,156872,2023-10-16 15:36:03
1258758771,API1697470533683,002726,156876,2023-10-16 15:35:35
1258787246,API1697473200632,002726,166784,2023-10-16 16:20:02
1258784932,API1697473013610,002726,166783,2023-10-16 16:16:56
1258784886,API1697473010196,002726,166783,2023-10-16 16:16:52
1258818543,API1697475779168,002726,166786,2023-10-16 17:03:00
1258838216,API1697477309219,002726,148675,2023-10-16 17:28:30
1258838651,API1697477341642,002726,148683,2023-10-16 17:29:03
1258837312,API1697477242213,002726,166790,2023-10-16 17:27:23
1258839042,API1697477369885,002726,148682,2023-10-16 17:29:31
1258819198,API1697475837826,002726,166789,2023-10-16 17:03:58
1258818868,API1697475807832,002726,166787,2023-10-16 17:03:29
1258836453,API1697477181344,002726,148676,2023-10-16 17:26:22
1258861207,API1697479003285,002726,166800,2023-10-16 17:56:45
1258853597,API1697478438816,002726,166796,2023-10-16 17:47:20
1258839768,API1697477424236,002726,148671,2023-10-16 17:30:25
1258853963,API1697478466072,002726,166794,2023-10-16 17:47:47
1258839507,API1697477404004,002726,148667,2023-10-16 17:30:05
1258848051,API1697478024394,002726,166792,2023-10-16 17:40:25
1258881564,API1697480509771,002726,166804,2023-10-16 18:21:51
1258890867,API1697481235529,002726,166807,2023-10-16 18:33:57
1258891269,API1697481264785,002726,166806,2023-10-16 18:34:26
1258891242,API1697481260231,002726,166806,2023-10-16 18:34:23
1258890762,API1697481227510,002726,166807,2023-10-16 18:33:50
1258941990,API1697484956219,002726,166821,2023-10-16 19:35:57
1258959230,API1697486254812,002726,166827,2023-10-16 19:57:36
1258957883,API1697486146523,002726,166826,2023-10-16 19:55:47
1258951707,API1697485691023,002726,166824,2023-10-16 19:48:12
1258937695,API1697484629478,002726,166818,2023-10-16 19:30:30
1258972239,API1697487043608,002726,166829,2023-10-16 20:10:45
1258983281,API1697487530811,002726,166831,2023-10-16 20:18:52
1258971234,API1697487002567,002726,166718,2023-10-16 20:10:04
1258992631,API1697487929307,002726,166832,2023-10-16 20:25:31
1258971168,API1697487000576,002726,166718,2023-10-16 20:10:02
1258971114,API1697486998718,002726,166718,2023-10-16 20:10:00
1258977566,API1697487278134,002726,166830,2023-10-16 20:14:39
1259011808,API1697488836160,002726,157440,2023-10-16 20:40:37
1259011421,API1697488811830,002726,157439,2023-10-16 20:40:13
1259018850,API1697489224299,002726,98124,2023-10-16 20:47:08
1259012236,API1697488860595,002726,157441,2023-10-16 20:41:01
1259017039,API1697489122782,002726,98105,2023-10-16 20:45:24
1259017800,API1697489165257,002726,98131,2023-10-16 20:46:06
1259019121,API1697489241366,002726,157406,2023-10-16 20:47:25
1259019901,API1697489286408,002726,104464,2023-10-16 20:48:07
1259010329,API1697488752987,002726,125069,2023-10-16 20:39:16
1259010482,API1697488761203,002726,125069,2023-10-16 20:39:22
1259011024,API1697488790803,002726,140991,2023-10-16 20:39:52
1259050736,API1697491015447,002726,166828,2023-10-16 21:16:56
1259089600,API1697493483008,002726,166841,2023-10-16 21:58:05
1259082358,API1697492933933,002726,166825,2023-10-16 21:48:55
1259081871,API1697492896614,002726,166840,2023-10-16 21:48:18
1259111243,API1697495191525,002726,108698,2023-10-16 22:26:32
1259110598,API1697495141154,002726,116265,2023-10-16 22:25:42
1259111739,API1697495231288,002726,147198,2023-10-16 22:27:12
1259111273,API1697495193588,002726,108698,2023-10-16 22:26:37
1259110037,API1697495102100,002726,107986,2023-10-16 22:25:04
1259111664,API1697495225550,002726,147198,2023-10-16 22:27:08
1259111317,API1697495196799,002726,108698,2023-10-16 22:26:38
1259113654,API1697495385475,002726,147001,2023-10-16 22:29:47
1259111730,API1697495229928,002726,147198,2023-10-16 22:27:11
1259113686,API1697495388005,002726,147001,2023-10-16 22:29:49
1259123157,API1697496136989,002726,157745,2023-10-16 22:42:18
1259123194,API1697496138936,002726,157745,2023-10-16 22:42:21
1259122496,API1697496091233,002726,97209,2023-10-16 22:41:33
1259122416,API1697496087297,002726,97209,2023-10-16 22:41:29
1259122023,API1697496055153,002726,166844,2023-10-16 22:40:56
1259121711,API1697496027266,002726,134308,2023-10-16 22:40:29
1259121981,API1697496051716,002726,166844,2023-10-16 22:40:54
1259121082,API1697495982084,002726,97219,2023-10-16 22:39:43
1259114063,API1697495419546,002726,107998,2023-10-16 22:30:22
1259123113,API1697496134672,002726,157745,2023-10-16 22:42:15
1259114124,API1697495424840,002726,107998,2023-10-16 22:30:26
1259168776,API1697499699965,002726,166856,2023-10-16 23:41:41
1259164641,API1697499356739,002726,166854,2023-10-16 23:36:07
1259383630,API1697552041031,002726,166880,2023-10-17 14:14:02
1259433811,API1697554173727,002726,166882,2023-10-17 14:49:35
1259486992,API1697555588521,002726,116671,2023-10-17 15:13:10
1259488280,API1697555619135,002726,128184,2023-10-17 15:13:41
1259489202,API1697555641922,002726,147785,2023-10-17 15:14:03
1259486092,API1697555565069,002726,106672,2023-10-17 15:12:47
1259584750,API1697558005964,002726,166891,2023-10-17 15:53:27
1259551914,API1697557202697,002726,166889,2023-10-17 15:40:03
1259538810,API1697556886494,002726,166888,2023-10-17 15:34:48
1259609423,API1697558952571,002726,131023,2023-10-17 16:09:13
1259605852,API1697558801155,002726,166893,2023-10-17 16:06:43
1259604386,API1697558741809,002726,166895,2023-10-17 16:05:44
1259606573,API1697558833143,002726,166896,2023-10-17 16:07:14
1259606427,API1697558826928,002726,166896,2023-10-17 16:07:12
1259646765,API1697560455173,002726,166901,2023-10-17 16:34:16
1259680010,API1697561764103,002726,166905,2023-10-17 16:56:05
1259696671,API1697562439404,002726,166908,2023-10-17 17:07:21
1259712134,API1697563068387,002726,166911,2023-10-17 17:17:52
1259712815,API1697563108357,002726,166910,2023-10-17 17:18:35
1259716820,API1697563397970,002726,166912,2023-10-17 17:23:19
1259712728,API1697563099480,002726,166910,2023-10-17 17:18:26
1259716797,API1697563394937,002726,166914,2023-10-17 17:23:17
1259686659,API1697562026456,002726,166906,2023-10-17 17:00:27
1259719491,API1697563613717,002726,166917,2023-10-17 17:26:55
1259713010,API1697563126163,002726,166909,2023-10-17 17:18:48
1259726250,API1697564106499,002726,97213,2023-10-17 17:35:08
1259743727,API1697565413077,002726,166924,2023-10-17 17:56:54
1259742923,API1697565351095,002726,166913,2023-10-17 17:55:52
1259734410,API1697564725338,002726,166925,2023-10-17 17:45:26
1259724249,API1697563967760,002726,166920,2023-10-17 17:32:51
1259726288,API1697564109254,002726,97213,2023-10-17 17:35:12
1259744161,API1697565447720,002726,166926,2023-10-17 17:57:29
1259743338,API1697565381489,002726,166921,2023-10-17 17:56:23
1259734358,API1697564721258,002726,166925,2023-10-17 17:45:22
1259726321,API1697564112429,002726,97213,2023-10-17 17:35:15
1259743646,API1697565405271,002726,166922,2023-10-17 17:56:48
1259743189,API1697565371123,002726,166918,2023-10-17 17:56:12
1259790255,API1697568912242,002726,95748,2023-10-17 18:55:13
1259792072,API1697569053322,002726,147887,2023-10-17 18:57:34
1259791221,API1697568986987,002726,95605,2023-10-17 18:56:28
1259788062,API1697568745711,002726,95473,2023-10-17 18:52:27
1259791248,API1697568989879,002726,95605,2023-10-17 18:56:31
1259789399,API1697568847035,002726,93733,2023-10-17 18:54:08
1259800989,API1697569758813,002726,97264,2023-10-17 19:09:21
1260011109,API1697579353913,002726,166956,2023-10-17 21:49:14
1260017020,API1697579634064,002726,166957,2023-10-17 21:53:55
1260018396,API1697579694587,002726,166955,2023-10-17 21:54:55
1260056795,API1697581506930,002726,166959,2023-10-17 22:25:08
1260057217,API1697581527955,002726,166958,2023-10-17 22:25:29
1260056388,API1697581487802,002726,166960,2023-10-17 22:24:49
1260069444,API1697582107698,002726,166962,2023-10-17 22:35:08
1260079780,API1697582578760,002726,166964,2023-10-17 22:43:00
1260067215,API1697582005641,002726,166961,2023-10-17 22:33:26
1260095760,API1697583347098,002726,166965,2023-10-17 22:55:48
1260107300,API1697583936453,002726,166969,2023-10-17 23:05:38
1260109760,API1697584065770,002726,166966,2023-10-17 23:07:47
1260109848,API1697584070596,002726,166970,2023-10-17 23:07:51
1260109803,API1697584068126,002726,166967,2023-10-17 23:07:49
1260141301,API1697586461970,002726,166975,2023-10-17 23:47:44
1260141141,API1697586448586,002726,166974,2023-10-17 23:47:30
1260140612,API1697586405564,002726,166972,2023-10-17 23:46:47
1260140420,API1697586390414,002726,166971,2023-10-17 23:46:32
1260140795,API1697586420309,002726,166973,2023-10-17 23:47:01
1260140114,API1697586365430,002726,166968,2023-10-17 23:46:06
1260365527,API1697641433260,002726,166984,2023-10-18 15:03:57
1260389527,API1697643988062,002726,123021,2023-10-18 15:46:29
1260388188,API1697643851098,002726,123164,2023-10-18 15:44:13
1260388653,API1697643900946,002726,123028,2023-10-18 15:45:02
1260388979,API1697643930000,002726,123029,2023-10-18 15:45:31
1260389293,API1697643962803,002726,123026,2023-10-18 15:46:04
1260419970,API1697646003963,002726,166985,2023-10-18 16:20:05
1260424509,API1697646285339,002726,166988,2023-10-18 16:24:51
1260441102,API1697647262885,002726,167002,2023-10-18 16:41:04
1260473862,API1697649158064,002726,167022,2023-10-18 17:12:39
1260513260,API1697651402672,002726,167036,2023-10-18 17:50:03
1260554668,API1697653724525,002726,167044,2023-10-18 18:28:48
1260540224,API1697652932858,002726,167043,2023-10-18 18:15:34
1260554626,API1697653722196,002726,167044,2023-10-18 18:28:46
1260544839,API1697653183525,002726,167041,2023-10-18 18:19:48
1260540139,API1697652927926,002726,167043,2023-10-18 18:15:30
1260554726,API1697653730120,002726,167044,2023-10-18 18:28:51
1260544804,API1697653181586,002726,167041,2023-10-18 18:19:44
1260571152,API1697654649911,002726,167045,2023-10-18 18:44:11
1260633267,API1697658007480,002726,167035,2023-10-18 19:40:17
1260633500,API1697658021394,002726,167035,2023-10-18 19:40:34
1260695356,API1697661533998,002726,167058,2023-10-18 20:38:55
1260714027,API1697662607000,002726,167060,2023-10-18 20:56:48
1260713986,API1697662604516,002726,167060,2023-10-18 20:56:45
1260722447,API1697663220972,002726,167059,2023-10-18 21:07:02
1260751808,API1697665466662,002726,167063,2023-10-18 21:44:27
1260764346,API1697666438595,002726,167062,2023-10-18 22:00:39
1260785153,API1697668150796,002726,167071,2023-10-18 22:29:12
1260781075,API1697667806708,002726,167069,2023-10-18 22:23:28
1260782163,API1697667896154,002726,167070,2023-10-18 22:24:57
1260781383,API1697667833352,002726,167068,2023-10-18 22:23:55
1260785182,API1697668153032,002726,167071,2023-10-18 22:29:14
1260808764,API1697669891214,002726,167073,2023-10-18 22:58:12
1260873174,API1697674114213,002726,167078,2023-10-19 00:08:36
1260872290,API1697674074827,002726,167080,2023-10-19 00:07:56
1261111318,API1697720507219,002726,167093,2023-10-19 13:01:48
1261111326,API1697720513520,002726,167093,2023-10-19 13:01:54
1261151937,API1697729031722,002726,167104,2023-10-19 15:23:53
1261152173,API1697729057687,002726,167103,2023-10-19 15:24:19
1261162493,API1697730148946,002726,167086,2023-10-19 15:42:30
1261162856,API1697730185042,002726,167101,2023-10-19 15:43:06
1261166351,API1697730532579,002726,167105,2023-10-19 15:48:53
1261157962,API1697729691539,002726,167108,2023-10-19 15:34:53
1261166332,API1697730530969,002726,167105,2023-10-19 15:48:52
1261181066,API1697731929586,002726,167109,2023-10-19 16:12:10
1261222131,API1697735451133,002726,167123,2023-10-19 17:10:53
1261236665,API1697736610132,002726,167107,2023-10-19 17:30:11
1261251882,API1697737784701,002726,167127,2023-10-19 17:49:48
1261239373,API1697736820021,002726,167124,2023-10-19 17:33:41
1261241453,API1697736970495,002726,167126,2023-10-19 17:36:11
1261237719,API1697736688560,002726,167122,2023-10-19 17:31:29
1261282987,API1697740149623,002726,146107,2023-10-19 18:29:13
1261281922,API1697740078175,002726,146082,2023-10-19 18:28:03
1261282088,API1697740088206,002726,146082,2023-10-19 18:28:11
