id_distribuidor,id_red,id_operacion,tipo_prestamo,fecha_cierre,fecha_de_dispersion,saldo,capital_pagado,capital_pendiente,dias_atraso,fecha,status,convenio,fecha_inicio_relacion,reestructurado,pagos_anticipados_u4p,pagos_en_tiempo_u4p,pagos_destiempo_u4p,pagos_pendientes_u4p,folio
161060,161937,161942,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,0,99999.91,0.0,0,2024-01-31,CERRADO,NO,2023-08-28,NO,,,,,1213485601
161060,161937,161942,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,0,99999.91,0.0,0,2024-03-15,CERRADO,NO,2023-08-28,NO,,,,,1213485601
161051,161937,161941,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,90204,22101.77,77898.14,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-08-28,NO,0.0,3.0,0.0,1.0,1213442472
161051,161937,161941,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,120272,0.0,99999.91,0,2023-08-31,DISTRIBUIDOR RED,NO,2023-08-28,NO,0.0,0.0,0.0,0.0,1213442472
161051,161937,161941,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,105238,10831.23,89168.68,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-08-28,NO,,,,,1213442472
161051,161937,161941,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,0,99999.91,0.0,0,2024-01-31,CERRADO,NO,2023-08-28,NO,,,,,1213442472
161051,161937,161941,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,75170,33829.4,66170.51,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-08-28,NO,,,,,1213442472
161051,161937,161941,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,52619,52318.68,47681.23,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-08-28,NO,0.0,4.0,0.0,0.0,1213442472
161051,161937,161941,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,0,99999.91,0.0,0,2023-11-15,CERRADO,NO,2023-08-28,NO,,,,,1213442472
161051,161937,161941,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,0,99999.91,0.0,0,2023-12-15,CERRADO,NO,2023-08-28,NO,,,,,1213442472
161051,161937,161941,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,0,99999.91,0.0,0,2024-01-15,CERRADO,NO,2023-08-28,NO,,,,,1213442472
161051,161937,161941,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,0,99999.91,0.0,0,2024-03-15,CERRADO,NO,2023-08-28,NO,,,,,1213442472
161050,161937,161939,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,120272,0.0,99999.91,0,2023-08-31,DISTRIBUIDOR RED,NO,2023-08-28,NO,0.0,0.0,0.0,0.0,1213442657
161050,161937,161939,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,90204,22101.77,77898.14,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-08-28,NO,0.0,3.0,0.0,1.0,1213442657
161050,161937,161939,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,105238,10831.23,89168.68,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-08-28,NO,,,,,1213442657
161050,161937,161939,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,0,99999.91,0.0,0,2023-11-15,CERRADO,NO,2023-08-28,NO,,,,,1213442657
161050,161937,161939,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,75170,33829.4,66170.51,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-08-28,NO,,,,,1213442657
161050,161937,161939,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,0,99999.91,0.0,0,2024-03-15,CERRADO,NO,2023-08-28,NO,,,,,1213442657
161050,161937,161939,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,0,99999.91,0.0,0,2023-12-15,CERRADO,NO,2023-08-28,NO,,,,,1213442657
161050,161937,161939,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,0,99999.91,0.0,0,2024-01-15,CERRADO,NO,2023-08-28,NO,,,,,1213442657
161050,161937,161939,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,0,99999.91,0.0,0,2024-01-31,CERRADO,NO,2023-08-28,NO,,,,,1213442657
161050,161937,161939,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,52619,52318.68,47681.23,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-08-28,NO,0.0,4.0,0.0,0.0,1213442657
161049,161937,161940,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,75170,33829.4,66170.51,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-08-28,NO,,,,,1213442857
161049,161937,161940,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,120272,0.0,99999.91,0,2023-08-31,DISTRIBUIDOR RED,NO,2023-08-28,NO,0.0,0.0,0.0,0.0,1213442857
161049,161937,161940,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,105238,10831.23,89168.68,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-08-28,NO,,,,,1213442857
161049,161937,161940,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,90204,22101.77,77898.14,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-08-28,NO,0.0,3.0,0.0,1.0,1213442857
161049,161937,161940,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,52619,52318.68,47681.23,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-08-28,NO,0.0,4.0,0.0,0.0,1213442857
161049,161937,161940,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,0,99999.91,0.0,0,2023-11-15,CERRADO,NO,2023-08-28,NO,,,,,1213442857
161049,161937,161940,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,0,99999.91,0.0,0,2023-12-15,CERRADO,NO,2023-08-28,NO,,,,,1213442857
161049,161937,161940,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,0,99999.91,0.0,0,2024-01-15,CERRADO,NO,2023-08-28,NO,,,,,1213442857
161049,161937,161940,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,0,99999.91,0.0,0,2024-01-31,CERRADO,NO,2023-08-28,NO,,,,,1213442857
161049,161937,161940,PRESTAMO PERSONAL RED,2023-12-18,2023-08-28,0,99999.91,0.0,0,2024-03-15,CERRADO,NO,2023-08-28,NO,,,,,1213442857
161047,161943,161949,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,42426,23558.07,36441.85,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1213411532
161047,161943,161949,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,70710,3137.9,56862.02,0,2023-08-31,DISTRIBUIDOR RED,NO,2023-08-22,NO,1.0,0.0,0.0,0.0,1213411532
161047,161943,161949,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,61282,9634.18,50365.74,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1213411532
161047,161943,161949,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,51854,16436.01,43563.91,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-08-22,NO,3.0,1.0,0.0,0.0,1213411532
161047,161943,161949,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,25131,35763.33,24236.59,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-08-22,SI,3.0,0.0,1.0,0.0,1213411532
161047,161943,161949,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,32998,31015.71,28984.21,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-08-22,NO,3.0,0.0,1.0,0.0,1213411532
161047,161943,161949,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,32998,31015.71,28984.21,13,2023-11-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1213411532
161047,161943,161949,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,31558,31775.37,28224.55,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-08-22,SI,3.0,0.0,1.0,0.0,1213411532
161047,161943,161949,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,25131,35763.33,24236.59,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-08-22,SI,,,,,1213411532
161047,161943,161949,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,8906,52063.81,7936.11,0,2024-01-15,DISTRIBUIDOR RED,NO,2023-08-22,SI,,,,,1213411532
161047,161943,161949,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,6306,54316.48,5683.44,13,2024-01-31,DISTRIBUIDOR RED,NO,2023-08-22,SI,,,,,1213411532
161047,161943,161949,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,6306,54316.48,5683.44,57,2024-03-15,DISTRIBUIDOR RED,NO,2023-08-22,SI,,,,,1213411532
161046,163639,163683,PRESTAMO PERSONAL RED,2023-12-26,2023-09-05,31185,16045.33,25954.65,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-09-05,NO,0.0,0.0,3.0,1.0,1213408589
161046,163639,163683,PRESTAMO PERSONAL RED,2023-12-26,2023-09-05,51975,2100.8,39899.18,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-09-05,NO,,,,,1213408589
161046,163639,163683,PRESTAMO PERSONAL RED,2023-12-26,2023-09-05,45045,6486.4,35513.58,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-09-05,NO,2.0,0.0,1.0,0.0,1213408589
161046,163639,163683,PRESTAMO PERSONAL RED,2023-12-26,2023-09-05,39575,9814.48,32185.5,5,2023-10-15,DISTRIBUIDOR RED,NO,2023-09-05,NO,,,,,1213408589
161046,163639,163683,PRESTAMO PERSONAL RED,2023-12-26,2023-09-05,31185,16045.33,25954.65,12,2023-11-15,DISTRIBUIDOR RED,NO,2023-09-05,NO,,,,,1213408589
161046,163639,163683,PRESTAMO PERSONAL RED,2023-12-26,2023-09-05,26985,19818.67,22181.31,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-09-05,SI,1.0,0.0,3.0,0.0,1213408589
161046,163639,163683,PRESTAMO PERSONAL RED,2023-12-26,2023-09-05,26985,19818.67,22181.31,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-09-05,SI,,,,,1213408589
161046,163639,163683,PRESTAMO PERSONAL RED,2023-12-26,2023-09-05,23520,22383.92,19616.06,10,2024-01-15,DISTRIBUIDOR RED,NO,2023-09-05,SI,,,,,1213408589
161046,163639,163683,PRESTAMO PERSONAL RED,2023-12-26,2023-09-05,23520,22383.92,19616.06,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-09-05,SI,1.0,0.0,2.0,1.0,1213408589
161046,163639,163683,PRESTAMO PERSONAL RED,2023-12-26,2023-09-05,0,41999.97,0.0,0,2024-01-31,CERRADO,NO,2023-09-05,SI,,,,,1213408589
161046,163639,163683,PRESTAMO PERSONAL RED,2023-12-26,2023-09-05,0,41999.97,0.0,0,2024-03-15,CERRADO,NO,2023-09-05,SI,,,,,1213408589
161045,162106,162114,PRESTAMO PERSONAL RED,2023-12-13,2023-08-23,35763,12265.56,28734.55,11,2023-10-15,DISTRIBUIDOR RED,NO,2023-08-23,NO,,,,,1213406879
161045,162106,162114,PRESTAMO PERSONAL RED,2023-12-13,2023-08-23,52215,2008.62,38991.49,0,2023-08-31,DISTRIBUIDOR RED,NO,2023-08-23,NO,1.0,0.0,0.0,0.0,1213406879
161045,162106,162114,PRESTAMO PERSONAL RED,2023-12-13,2023-08-23,45953,5692.22,35307.89,2,2023-09-15,DISTRIBUIDOR RED,NO,2023-08-23,NO,,,,,1213406879
161045,162106,162114,PRESTAMO PERSONAL RED,2023-12-13,2023-08-23,38291,10697.99,30302.12,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-08-23,NO,1.0,0.0,3.0,0.0,1213406879
161045,162106,162114,PRESTAMO PERSONAL RED,2023-12-13,2023-08-23,23115,22649.87,18350.24,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-08-23,NO,0.0,0.0,3.0,1.0,1213406879
161045,162106,162114,PRESTAMO PERSONAL RED,2023-12-13,2023-08-23,21871,20784.21,20215.9,35,2023-11-15,DISTRIBUIDOR RED,NO,2023-08-23,NO,,,,,1213406879
161045,162106,162114,PRESTAMO PERSONAL RED,2023-12-13,2023-08-23,16821,25351.58,15648.53,36,2023-11-30,DISTRIBUIDOR RED,NO,2023-08-23,NO,0.0,0.0,0.0,4.0,1213406879
161045,162106,162114,PRESTAMO PERSONAL RED,2023-12-13,2023-08-23,14621,27248.94,13751.17,51,2023-12-15,DISTRIBUIDOR RED,NO,2023-08-23,NO,,,,,1213406879
161045,162106,162114,PRESTAMO PERSONAL RED,2023-12-13,2023-08-23,9080,32384.12,8616.0,0,2024-01-15,DISTRIBUIDOR RED,NO,2023-08-23,SI,,,,,1213406879
161045,162106,162114,PRESTAMO PERSONAL RED,2023-12-13,2023-08-23,13321,28375.59,12624.52,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-08-23,SI,1.0,0.0,3.0,0.0,1213406879
161045,162106,162114,PRESTAMO PERSONAL RED,2023-12-13,2023-08-23,9080,32384.12,8616.0,0,2024-01-31,DISTRIBUIDOR RED,NO,2023-08-23,SI,,,,,1213406879
161045,162106,162114,PRESTAMO PERSONAL RED,2023-12-13,2023-08-23,6704,34644.12,6356.0,12,2024-03-15,DISTRIBUIDOR RED,NO,2023-08-23,SI,,,,,1213406879
161044,161943,161945,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,42426,23558.07,36441.85,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1213411085
161044,161943,161945,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,70710,3137.9,56862.02,0,2023-08-31,DISTRIBUIDOR RED,NO,2023-08-22,NO,1.0,0.0,0.0,0.0,1213411085
161044,161943,161945,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,61282,9634.18,50365.74,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1213411085
161044,161943,161945,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,51854,16436.01,43563.91,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-08-22,NO,3.0,1.0,0.0,0.0,1213411085
161044,161943,161945,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,6306,54316.48,5683.44,13,2024-01-31,DISTRIBUIDOR RED,NO,2023-08-22,SI,,,,,1213411085
161044,161943,161945,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,32998,31015.71,28984.21,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-08-22,NO,3.0,0.0,1.0,0.0,1213411085
161044,161943,161945,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,32998,31015.71,28984.21,13,2023-11-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1213411085
161044,161943,161945,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,31558,31775.37,28224.55,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-08-22,SI,3.0,0.0,1.0,0.0,1213411085
161044,161943,161945,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,25131,35763.33,24236.59,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-08-22,SI,,,,,1213411085
161044,161943,161945,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,8906,52063.81,7936.11,0,2024-01-15,DISTRIBUIDOR RED,NO,2023-08-22,SI,,,,,1213411085
161044,161943,161945,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,25131,35763.33,24236.59,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-08-22,SI,3.0,0.0,1.0,0.0,1213411085
161044,161943,161945,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,6306,54316.48,5683.44,57,2024-03-15,DISTRIBUIDOR RED,NO,2023-08-22,SI,,,,,1213411085
161042,161831,161838,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,202510,69419.23,178580.73,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-08-22,NO,0.0,4.0,0.0,0.0,1213389982
161042,161831,161838,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,276150,13351.52,234648.44,0,2023-08-31,DISTRIBUIDOR RED,NO,2023-08-22,NO,0.0,1.0,0.0,0.0,1213389982
161042,161831,161838,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,239330,40842.66,207157.3,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1213389982
161042,161831,161838,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,0,247999.96,0.0,0,2024-03-15,CERRADO,NO,2023-08-22,NO,,,,,1213389982
161042,161831,161838,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,165690,99124.2,148875.76,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1213389982
161042,161831,161838,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,73640,178620.67,69379.29,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1213389982
161042,161831,161838,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,0,247999.96,0.0,0,2024-01-31,CERRADO,NO,2023-08-22,NO,,,,,1213389982
161042,161831,161838,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,0,247999.96,0.0,0,2024-01-15,CERRADO,NO,2023-08-22,NO,,,,,1213389982
161042,161831,161838,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,110460,145895.5,102104.46,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-08-22,NO,0.0,4.0,0.0,0.0,1213389982
161042,161831,161838,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,0,247999.96,0.0,0,2023-12-15,CERRADO,NO,2023-08-22,NO,,,,,1213389982
161028,161954,161956,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,41866,11735.81,33263.95,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-08-22,NO,4.0,0.0,0.0,0.0,1213097018
161028,161954,161956,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,57090,2203.09,42796.67,0,2023-08-31,DISTRIBUIDOR RED,NO,2023-08-22,NO,1.0,0.0,0.0,0.0,1213097018
161028,161954,161956,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,49478,6820.87,38178.89,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1213097018
161028,161954,161956,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,34254,16967.08,28032.68,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1213097018
161028,161954,161956,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,22836,25451.96,19547.8,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-08-22,NO,4.0,0.0,0.0,0.0,1213097018
161028,161954,161956,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,15224,31565.97,13433.79,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1213097018
161028,161954,161956,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,3112,42061.76,2938.0,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-08-22,NO,4.0,0.0,0.0,0.0,1213097018
161028,161954,161956,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,0,44999.76,0.0,0,2023-12-15,CERRADO,NO,2023-08-22,NO,,,,,1213097018
161028,161954,161956,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,0,44999.76,0.0,0,2024-01-15,CERRADO,NO,2023-08-22,NO,,,,,1213097018
161028,161954,161956,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,0,44999.76,0.0,0,2024-01-31,CERRADO,NO,2023-08-22,NO,,,,,1213097018
161028,161954,161956,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,0,44999.76,0.0,0,2024-03-15,CERRADO,NO,2023-08-22,NO,,,,,1213097018
161027,161954,161955,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,34254,16967.08,28032.68,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1213092508
161027,161954,161955,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,57090,2203.09,42796.67,0,2023-08-31,DISTRIBUIDOR RED,NO,2023-08-22,NO,1.0,0.0,0.0,0.0,1213092508
161027,161954,161955,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,49478,6820.87,38178.89,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1213092508
161027,161954,161955,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,41866,11735.81,33263.95,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-08-22,NO,4.0,0.0,0.0,0.0,1213092508
161027,161954,161955,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,0,44999.76,0.0,0,2024-01-15,CERRADO,NO,2023-08-22,NO,,,,,1213092508
161027,161954,161955,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,22836,25451.96,19547.8,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-08-22,NO,4.0,0.0,0.0,0.0,1213092508
161027,161954,161955,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,15224,31565.97,13433.79,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1213092508
161027,161954,161955,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,3112,42061.76,2938.0,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-08-22,NO,4.0,0.0,0.0,0.0,1213092508
161027,161954,161955,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,0,44999.76,0.0,0,2023-12-15,CERRADO,NO,2023-08-22,NO,,,,,1213092508
161027,161954,161955,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,0,44999.76,0.0,0,2024-01-31,CERRADO,NO,2023-08-22,NO,,,,,1213092508
161027,161954,161955,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,0,44999.76,0.0,0,2024-03-15,CERRADO,NO,2023-08-22,NO,,,,,1213092508
161026,161954,161958,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,34254,16967.08,28032.68,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1213088419
161026,161954,161958,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,57090,2203.09,42796.67,0,2023-08-31,DISTRIBUIDOR RED,NO,2023-08-22,NO,1.0,0.0,0.0,0.0,1213088419
161026,161954,161958,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,49478,6820.87,38178.89,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1213088419
161026,161954,161958,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,41866,11735.81,33263.95,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-08-22,NO,4.0,0.0,0.0,0.0,1213088419
161026,161954,161958,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,0,44999.76,0.0,0,2024-01-15,CERRADO,NO,2023-08-22,NO,,,,,1213088419
161026,161954,161958,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,22836,25451.96,19547.8,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-08-22,NO,4.0,0.0,0.0,0.0,1213088419
161026,161954,161958,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,15224,31565.97,13433.79,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1213088419
161026,161954,161958,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,3112,42061.76,2938.0,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-08-22,NO,4.0,0.0,0.0,0.0,1213088419
161026,161954,161958,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,0,44999.76,0.0,0,2024-03-15,CERRADO,NO,2023-08-22,NO,,,,,1213088419
161026,161954,161958,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,0,44999.76,0.0,0,2024-01-31,CERRADO,NO,2023-08-22,NO,,,,,1213088419
161026,161954,161958,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,0,44999.76,0.0,0,2023-12-15,CERRADO,NO,2023-08-22,NO,,,,,1213088419
161024,161954,161957,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,57090,2203.09,42796.67,0,2023-08-31,DISTRIBUIDOR RED,NO,2023-08-22,NO,1.0,0.0,0.0,0.0,1213069746
161024,161954,161957,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,49478,6820.87,38178.89,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1213069746
161024,161954,161957,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,41866,11735.81,33263.95,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-08-22,NO,4.0,0.0,0.0,0.0,1213069746
161024,161954,161957,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,34254,16967.08,28032.68,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1213069746
161024,161954,161957,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,22836,25451.96,19547.8,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-08-22,NO,4.0,0.0,0.0,0.0,1213069746
161024,161954,161957,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,15224,31565.97,13433.79,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1213069746
161024,161954,161957,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,3112,42061.76,2938.0,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-08-22,NO,4.0,0.0,0.0,0.0,1213069746
161024,161954,161957,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,0,44999.76,0.0,0,2023-12-15,CERRADO,NO,2023-08-22,NO,,,,,1213069746
161024,161954,161957,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,0,44999.76,0.0,0,2024-01-15,CERRADO,NO,2023-08-22,NO,,,,,1213069746
161024,161954,161957,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,0,44999.76,0.0,0,2024-01-31,CERRADO,NO,2023-08-22,NO,,,,,1213069746
161024,161954,161957,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,0,44999.76,0.0,0,2024-03-15,CERRADO,NO,2023-08-22,NO,,,,,1213069746
161015,163639,163684,PRESTAMO PERSONAL RED,2023-12-26,2023-09-05,31185,16045.33,25954.65,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-09-05,NO,0.0,0.0,3.0,1.0,1213001375
161015,163639,163684,PRESTAMO PERSONAL RED,2023-12-26,2023-09-05,51975,2100.8,39899.18,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-09-05,NO,,,,,1213001375
161015,163639,163684,PRESTAMO PERSONAL RED,2023-12-26,2023-09-05,45045,6486.4,35513.58,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-09-05,NO,2.0,0.0,1.0,0.0,1213001375
161015,163639,163684,PRESTAMO PERSONAL RED,2023-12-26,2023-09-05,39575,9814.48,32185.5,5,2023-10-15,DISTRIBUIDOR RED,NO,2023-09-05,NO,,,,,1213001375
161015,163639,163684,PRESTAMO PERSONAL RED,2023-12-26,2023-09-05,26985,19818.67,22181.31,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-09-05,SI,,,,,1213001375
161015,163639,163684,PRESTAMO PERSONAL RED,2023-12-26,2023-09-05,31185,16045.33,25954.65,12,2023-11-15,DISTRIBUIDOR RED,NO,2023-09-05,NO,,,,,1213001375
161015,163639,163684,PRESTAMO PERSONAL RED,2023-12-26,2023-09-05,23520,22383.92,19616.06,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-09-05,SI,1.0,0.0,2.0,1.0,1213001375
