nombreScore,valor,razones,folioConsulta
FICO,429,"K0,J0,D7,E2",1266025855
FICO,452,"K0,D7,J0,E2",1266093962
FICO,439,"K0,J0,D7,E2",1266086455
FICO,458,"K0,J0,E2,P6",1266094639
FICO,512,"K0,J0,E2,P6",1266095948
FICO,434,"K0,J0,D7,E2",1266074154
FICO,464,"J0,E2,K0,F7",1266095239
FICO,463,"K0,J0,E2,D8",1266095267
FICO,496,"K0,J0,E2,D7",1266201023
FICO,441,"K0,J0,D7,E2",1266281790
FICO,606,"J0,E2,D7,M1",1266295028
FICO,427,"K0,D7,J0,E2",1266302972
FICO,465,"K0,J0,E2,P9",1266307761
FICO,427,"K0,D7,J0,E2",1266303225
FICO,471,"K0,D7,D8,E2",1266302651
FICO,425,"K0,J0,D7,E2",1266303582
FICO,464,"K0,J0,D7,E2",1266297518
FICO,471,"K0,J0,E2,D2",1266304114
FICO,394,"K0,J0,D7,E2",1266313342
FICO,426,"K0,D7,J0,E2",1266313910
FICO,589,"J0,E2,D8,D7",1266314496
FICO,529,"K0,J0,E2,M1",1266314207
FICO,407,"K0,D7,J0,E2",1266345002
FICO,407,"K0,D7,J0,E2",1266344920
FICO,670,"E2,G1,J0,E0",1266345123
FICO,670,"E2,G1,J0,E0",1266345099
FICO,518,"K0,J0,E2,M1",1266348128
FICO,464,"K0,J0,D7,E2",1266373080
FICO,434,"K0,D7,D8,P9",1266367989
FICO,416,"K0,D7,J0,E2",1266364821
FICO,436,"K0,D7,F7,D8",1266358327
FICO,465,"E2,D2,A1,E0",1266367751
FICO,416,"K0,D7,J0,E2",1266364732
FICO,535,"K0,J0,D7,E2",1266365481
FICO,422,"K0,D7,J0,E2",1266377643
FICO,422,"K0,D7,J0,E2",1266377660
FICO,422,"K0,D7,J0,E2",1266377706
FICO,599,"K0,E4,F7,J0",1266411724
FICO,546,"K0,J0,E2,E0",1266410216
FICO,410,"K0,D7,J0,E2",1266411624
FICO,425,"K0,D7,J0,E2",1266415481
FICO,489,"K0,J0,E2,D8",1266410699
FICO,439,"K0,J0,E2,P6",1266411909
FICO,509,"K0,J0,E2,D8",1266411270
FICO,422,"K0,D7,J0,E2",1266411001
FICO,459,"K0,D7,J0,D8",1266426409
FICO,418,"K0,D7,J0,E2",1266428012
FICO,501,"J0,K0,D7,F7",1266652847
FICO,513,"K0,J0,E2,D7",1266667020
FICO,494,"D7,J0,K0,E2",1266683854
FICO,436,"K0,J0,D7,E2",1266683908
FICO,422,"K0,D7,J0,E2",1266693491
FICO,453,"K0,J0,D7,D8",1266687690
FICO,412,"K0,D7,J0,E2",1266698316
FICO,412,"K0,D7,J0,E2",1266688559
FICO,517,"K0,F7,E4,J0",1266691739
FICO,463,"K0,D8,P9,E2",1266688389
FICO,474,"K0,J0,E2,D2",1266713991
FICO,489,"K0,J0,E2,D8",1266705018
FICO,578,"J0,D7,E2,M1",1266713525
FICO,581,"J0,D7,E2,D2",1266713213
FICO,432,"K0,J0,E2,D2",1266714269
FICO,406,"K0,D7,J0,E2",1266714521
FICO,449,"K0,J0,E2,D2",1266743342
FICO,472,"E2,D2,A1,E0",1266730116
FICO,467,"K0,J0,D7,E2",1266741559
FICO,460,"K0,J0,E2,D8",1266742311
FICO,547,"K0,J0,E2,D8",1266741987
FICO,543,"K0,J0,E2,E0",1266743034
FICO,533,"K0,J0,E2,M1",1266742616
FICO,544,"J0,K0,E2,D8",1266734180
FICO,538,"K0,J0,E2,D8",1266771403
FICO,507,"D7,J0,K0,D8",1266754278
FICO,421,"K0,D7,J0,E2",1266771909
FICO,489,"E2,D2,A1,E0",1266772953
FICO,418,"K0,D7,J0,D8",1266762264
FICO,538,"K0,J0,E2,D8",1266771454
FICO,449,"K0,J0,F7,D2",1266768244
FICO,493,"K0,J0,D8,E2",1266772028
FICO,526,"K0,J0,E2,M1",1266755704
FICO,466,"K0,J0,E2,D8",1266773508
FICO,455,"K0,J0,E2,D8",1266775441
FICO,449,"K0,J0,E2,D8",1266773788
FICO,415,"K0,D7,J0,E2",1266774946
FICO,466,"K0,J0,E2,D8",1266773545
FICO,453,"K0,J0,E2,D8",1266775325
FICO,477,"K0,J0,E2,D2",1266809327
FICO,649,"J0,E0,E2,G1",1266797309
FICO,477,"K0,J0,E2,D2",1266809420
FICO,415,"K0,D7,J0,E2",1266844295
FICO,453,"K0,J0,E2,D8",1266844927
FICO,451,"K0,J0,E2,D8",1266843537
FICO,534,"K0,J0,E2,M1",1266844881
FICO,455,"K0,J0,E2,D8",1266844553
FICO,492,"K0,J0,E2,D7",1266905219
FICO,593,"E2,E0,J0,G1",1266915367
FICO,491,"J0,K0,D7,E2",1266906343
FICO,493,"K0,J0,E2,D8",1266906978
FICO,406,"K0,D7,J0,E2",1266905657
FICO,420,"K0,D7,J0,E2",1266905924
FICO,412,"K0,J0,D7,E2",1266918659
FICO,451,"K0,J0,E2,D8",1266919354
FICO,497,"K0,J0,E2,D8",1266920007
FICO,489,"K0,J0,E2,D8",1266918980
FICO,406,"K0,D7,J0,E2",1266919699
FICO,450,"K0,D7,F7,D8",1267008861
FICO,626,"J0,E2,D7,E0",1267016150
FICO,416,"K0,D7,J0,D8",1267031341
FICO,425,"K0,D7,J0,D8",1267284584
FICO,470,"K0,D7,E2,D8",1267296738
FICO,483,"D2,A1,E2,J0",1267286244
FICO,498,"K0,J0,E2,F7",1267299762
FICO,457,"K0,J0,E2,D8",1267298602
FICO,419,"K0,D7,J0,E2",1267297585
FICO,470,"K0,D7,E2,D8",1267296683
FICO,419,"K0,D7,J0,E2",1267297623
FICO,470,"K0,D7,E2,D8",1267296728
FICO,453,"K0,J0,E2,D8",1267286536
FICO,614,"E2,J0,E0,G1",1267286378
FICO,470,"K0,D7,E2,D8",1267296745
FICO,470,"K0,D7,E2,D8",1267296715
FICO,577,"J0,E2,D8,D7",1267309102
FICO,481,"K0,J0,D7,E2",1267309408
FICO,534,"E2,A1,J0,P6",1267316631
FICO,619,"E2,J0,E0,G1",1267305789
FICO,534,"E2,A1,J0,P6",1267316680
FICO,619,"E2,J0,E0,G1",1267305817
FICO,481,"K0,J0,D7,E2",1267309372
FICO,567,"K0,J0,E2,D2",1267333147
FICO,427,"K0,D7,J0,D8",1267341939
FICO,663,"J0,E2,D2,E0",1267344672
FICO,497,"K0,J0,E2,D2",1267355983
FICO,469,"E2,D2,A1,E0",1267380392
FICO,469,"K0,J0,D8,E2",1267377173
FICO,465,"K0,J0,E2,D8",1267390541
FICO,512,"K0,J0,E2,M1",1267383705
FICO,489,"K0,J0,E2,D7",1267386670
FICO,406,"K0,D7,J0,E2",1267402942
FICO,429,"K0,J0,D7,E2",1267437425
FICO,374,"K0,D7,J0,E2",1267422092
FICO,528,"K0,J0,E2,E0",1267466666
FICO,382,"K0,J0,E2,D8",1267467626
FICO,593,"E2,E0,J0,G1",1267466054
FICO,500,"J0,K0,D7,E2",1267450147
FICO,599,"E2,E0,J0,G1",1267467175
FICO,515,"K0,J0,E2,M1",1267468272
FICO,417,"K0,D7,J0,E2",1267468932
FICO,424,"K0,D7,J0,D8",1267528645
FICO,384,"K0,D7,J0,E2",1267527543
FICO,531,"J0,K0,D7,D8",1267534048
FICO,623,"E2,E0,G1,E4",1267532904
FICO,559,"K0,E2,J0,M1",1267554115
FICO,452,"K0,J0,D7,E2",1267565376
FICO,701,"J0,G1,E0,E2",1267575518
FICO,613,"E2,J0,E0,G1",1267611576
FICO,528,"K0,J0,E2,M1",1267623116
FICO,599,"E2,J0,G1,E0",1267641337
FICO,447,"K0,J0,D7,E2",1267644713
FICO,522,"K0,J0,E2,M1",1267652236
FICO,592,"E2,J0,G1,D2",1269359418
FICO,427,"D2,E2,A1,E0",1269378003
FICO,516,"J0,K0,D8,E2",1269369462
FICO,412,"K0,D7,J0,E2",1269369218
FICO,539,"E2,P6,E0,J0",1269367790
FICO,587,"J0,K0,E2,D8",1269383523
FICO,420,"K0,D7,J0,E2",1269382467
FICO,419,"K0,D7,J0,E2",1269385417
FICO,453,"K0,J0,E2,P6",1269366716
FICO,513,"K0,J0,E2,M1",1269382536
FICO,469,"K0,J0,E2,D8",1269370518
FICO,423,"K0,J0,E2,D8",1269368386
FICO,499,"K0,J0,E2,D2",1269383898
FICO,448,"K0,E2,F7,D8",1269367455
FICO,454,"K0,D7,J0,E2",1269382175
FICO,419,"K0,D7,J0,E2",1269368745
FICO,418,"K0,D7,J0,E2",1269367735
FICO,418,"K0,D7,J0,E2",1269382005
FICO,648,"E2,J0,G1,E0",1269372077
FICO,461,"K0,J0,E2,D8",1269371558
FICO,469,"K0,J0,E2,D8",1269372219
FICO,619,"D2,J0,E2,G1",1269372591
FICO,460,"K0,J0,E2,D8",1269382980
FICO,522,"J0,K0,D7,D8",1269384620
FICO,481,"K0,J0,E2,D8",1269373278
FICO,441,"K0,J0,D7,E2",1269369148
FICO,376,"K0,D7,J0,E2",1269380182
FICO,487,"K0,J0,E2,D2",1269365242
FICO,433,"K0,J0,D7,E2",1269386641
FICO,528,"K0,J0,D8,E2",1269381346
FICO,480,"K0,J0,E2,D8",1269384275
FICO,494,"K0,J0,E2,F7",1269367979
FICO,451,"K0,J0,D7,D8",1269380890
FICO,456,"K0,J0,E2,D8",1269380520
FICO,408,"K0,D7,J0,E2",1269372173
FICO,461,"K0,D7,J0,E2",1269372120
FICO,489,"K0,J0,E2,D2",1269372281
FICO,620,"J0,E2,D7,D2",1269402363
FICO,492,"K0,J0,E2,D8",1269402918
FICO,412,"K0,D7,J0,E2",1269406211
FICO,427,"K0,J0,D7,E2",1269399767
FICO,477,"K0,J0,E2,D8",1269404170
FICO,380,"K0,D7,J0,E2",1269408846
FICO,426,"K0,D7,J0,D8",1269407393
FICO,463,"K0,J0,E2,D8",1269462207
FICO,562,"E2,D2,J0,E0",1269495965
FICO,483,"K0,J0,E2,D8",1269479778
FICO,362,"K0,D7,J0,E2",1269498000
FICO,406,"K0,D7,J0,E2",1269478744
FICO,444,"K0,J0,D7,E2",1269483255
FICO,497,"K0,J0,E2,D2",1269483902
FICO,568,"E2,G1,P9,J0",1269480098
FICO,508,"K0,J0,E2,D7",1269482625
FICO,662,"J0,E0,G1,E2",1269478998
FICO,523,"K0,J0,E2,D7",1269480418
FICO,607,"J0,E2,M1,D2",1269479503
FICO,436,"K0,D7,J0,E2",1269483028
FICO,374,"K0,D7,J0,E2",1269497675
FICO,597,"E2,E0,J0,G1",1269479252
FICO,531,"K0,J0,E2,M1",1269483602
FICO,618,"J0,K0,E2,E0",1269515230
FICO,386,"K0,D7,J0,E2",1269516327
FICO,386,"K0,D7,J0,E2",1269516388
FICO,472,"K0,J0,E2,F7",1269515685
FICO,425,"K0,D7,J0,E2",1269515930
FICO,417,"K0,D7,J0,E2",1269515425
FICO,618,"J0,K0,E2,E0",1269515108
FICO,425,"K0,D7,F7,D8",1269577449
FICO,412,"K0,D7,J0,E2",1269559554
FICO,513,"K0,J0,D8,E2",1269561513
FICO,425,"K0,J0,D7,E2",1269560306
FICO,458,"K0,J0,E2,D8",1269558890
FICO,596,"J0,F7,E2,D7",1269559939
FICO,538,"K0,J0,E2,D8",1269559198
FICO,412,"K0,D7,J0,E2",1269561149
FICO,413,"K0,D7,J0,E2",1269596129
FICO,460,"K0,J0,E2,D8",1269588343
FICO,412,"K0,D7,E2,F7",1269619650
FICO,485,"K0,J0,E2,D7",1269724007
FICO,489,"K0,J0,E2,D2",1270190344
FICO,359,"K0,D7,J0,E2",1270189787
FICO,391,"K0,D7,J0,E2",1270189605
FICO,529,"K0,J0,D7,F7",1270190053
FICO,468,"K0,E2,F7,D8",1270189944
FICO,477,"K0,J0,D7,D8",1270192598
FICO,384,"K0,D7,J0,E2",1270210788
FICO,459,"K0,J0,D7,D8",1270265302
FICO,691,"J0,E2,P9,None",1270272522
FICO,551,"K0,J0,E2,P9",1270287903
FICO,461,"K0,J0,D7,D8",1270313664
FICO,400,"K0,J0,D7,E2",1270365353
FICO,400,"K0,J0,D7,E2",1270365330
FICO,420,"K0,D7,J0,E2",1270363864
FICO,463,"K0,J0,E2,D8",1270364599
FICO,461,"K0,J0,E2,D8",1270364234
FICO,544,"J0,K0,D7,E2",1270365631
FICO,400,"K0,J0,D7,E2",1270365381
FICO,463,"K0,J0,E2,D8",1270364625
FICO,420,"K0,D7,J0,E2",1270363919
FICO,439,"K0,J0,D7,E2",1270364178
FICO,329,"K0,D7,J0,E2",1270371392
FICO,416,"K0,D7,J0,E2",1270379957
FICO,416,"K0,D7,J0,E2",1270380024
FICO,416,"K0,D7,J0,E2",1270380002
FICO,329,"K0,D7,J0,E2",1270371346
FICO,329,"K0,D7,J0,E2",1270371327
FICO,416,"K0,D7,J0,E2",1270379976
FICO,416,"K0,D7,J0,E2",1270380041
FICO,503,"K0,J0,E2,D8",1270402248
FICO,503,"K0,J0,E2,D8",1270402282
FICO,503,"K0,J0,E2,D8",1270402227
FICO,436,"K0,J0,D7,E2",1270456937
FICO,686,"J0,E2,G1,E0",1270504907
FICO,439,"K0,J0,D7,E2",1270535270
FICO,438,"K0,J0,D7,E2",1270954578
FICO,419,"K0,D7,J0,E2",1270970336
FICO,607,"J0,E2,P6,D7",1270999865
FICO,453,"K0,J0,E2,D8",1270998840
FICO,607,"J0,E2,P6,D7",1271072322
FICO,451,"K0,J0,P9,E2",1271954457
FICO,643,"E2,P9,J0,D2",1271957271
FICO,705,"J0,E2,D2,P9",1271964738
FICO,418,"K0,D7,J0,E2",1271970496
FICO,595,"E2,F7,D7,J0",1271961002
FICO,468,"K0,J0,E2,P9",1271974256
FICO,418,"K0,D7,J0,E2",1271970426
FICO,406,"K0,D7,J0,E2",1272047107
FICO,543,"K0,J0,F7,E2",1272089845
FICO,543,"K0,J0,F7,E2",1272089864
FICO,425,"K0,D7,J0,E2",1272086856
FICO,425,"K0,D7,J0,E2",1272086823
FICO,425,"K0,D7,J0,E2",1272086884
FICO,431,"K0,D7,J0,E2",1272090397
FICO,420,"K0,J0,D7,E2",1272090151
FICO,420,"K0,J0,D7,E2",1272090110
FICO,431,"K0,D7,J0,E2",1272090414
FICO,684,"J0,E2,P9,None",1272130854
FICO,412,"K0,D7,J0,E2",1272142525
FICO,417,"K0,D7,J0,E2",1272223556
FICO,598,"J0,E2,D7,D2",1272227834
FICO,598,"J0,E2,D7,D2",1272227906
FICO,518,"K0,J0,E2,M1",1272247815
FICO,618,"J0,E2,D7,D2",1272466950
FICO,529,"E2,P6,D2,J0",1272467185
FICO,556,"D7,J0,E2,M1",1272467052
FICO,537,"K0,J0,E2,D2",1272467340
FICO,614,"J0,D7,E2,M1",1272528533
FICO,474,"K0,J0,E2,D8",1272525733
FICO,614,"J0,D7,E2,M1",1272528545
FICO,445,"K0,D7,J0,D8",1272525574
FICO,474,"K0,J0,E2,D8",1272525379
FICO,421,"K0,D7,J0,E2",1272564690
FICO,600,"J0,K0,E2,M1",1272562503
FICO,447,"K0,D7,J0,D8",1272566760
FICO,469,"K0,J0,D7,D8",1272568045
FICO,658,"F7,D2,J0,E2",1272572479
FICO,547,"K0,J0,E2,D8",1272577946
FICO,547,"K0,J0,E2,D8",1272577989
FICO,417,"K0,D7,J0,E2",1272746457
FICO,676,"J0,E2,P9,None",1273233917
FICO,490,"K0,J0,D8,D7",1273244328
FICO,446,"K0,J0,E2,D8",1273245491
FICO,449,"K0,J0,E2,D8",1273245037
FICO,505,"K0,J0,E2,D7",1273245881
FICO,399,"J0,K0,E2,P6",1273244808
FICO,523,"K0,J0,E2,M1",1273244087
FICO,446,"K0,J0,D7,E2",1273244581
FICO,368,"K0,D7,J0,E2",1273245319
FICO,494,"K0,J0,E2,D8",1273312628
FICO,418,"K0,D7,J0,E2",1273312232
FICO,469,"K0,J0,E2,D8",1273321836
FICO,412,"K0,D7,J0,E2",1273334014
FICO,429,"K0,D7,J0,E2",1273320853
FICO,506,"E2,A1,E0,D2",1273312941
FICO,464,"K0,J0,E2,P6",1273313493
FICO,528,"E2,A1,J0,E0",1273321013
FICO,497,"K0,J0,E2,D2",1273320405
FICO,457,"K0,J0,E2,D8",1273331198
FICO,418,"K0,D7,J0,E2",1273313247
FICO,524,"J0,K0,E2,D8",1273321438
FICO,484,"K0,J0,E2,D7",1273322403
FICO,505,"K0,J0,E2,D7",1273321645
FICO,474,"K0,J0,E2,D8",1273322023
FICO,446,"E2,P6,D2,A1",1273322211
FICO,410,"K0,D7,J0,E2",1273320659
FICO,574,"J0,K0,E2,D7",1273321227
FICO,424,"K0,J0,D7,E2",1273364229
FICO,649,"E2,J0,G1,None",1273363833
FICO,509,"K0,J0,E2,D7",1273363587
FICO,532,"K0,J0,E2,M1",1273364463
FICO,435,"K0,D7,J0,D8",1273364750
FICO,573,"J0,K0,D8,E2",1273363322
FICO,449,"K0,J0,E2,D8",1273363027
FICO,728,"G1,E0,J0,None",1273369138
FICO,501,"K0,J0,E2,D2",1273390877
FICO,478,"K0,J0,E2,P9",1273390508
FICO,609,"E2,J0,E0,G1",1273389846
FICO,479,"K0,J0,E2,D8",1273391158
FICO,491,"E2,D2,J0,P9",1273390214
FICO,497,"K0,J0,E2,D7",1273391452
FICO,498,"J0,K0,P9,E2",1273469505
FICO,546,"J0,K0,E2,P6",1273493439
FICO,464,"K0,J0,E2,D8",1273545052
FICO,423,"K0,D7,J0,E2",1273553765
FICO,418,"K0,D7,J0,D8",1273583713
FICO,500,"K0,J0,E2,D7",1273608443
FICO,482,"K0,J0,E2,D8",1273612019
FICO,447,"K0,J0,E2,D8",1273616809
FICO,431,"K0,D7,J0,E2",1273821602
FICO,413,"K0,D7,J0,E2",1273821718
FICO,383,"K0,D7,J0,E2",1273821667
FICO,418,"K0,D7,J0,E2",1273821555
FICO,406,"K0,D7,J0,E2",1273842661
FICO,435,"K0,J0,D7,E2",1273850574
FICO,415,"K0,D7,J0,E2",1273850759
FICO,415,"K0,D7,J0,E2",1273842540
FICO,407,"K0,J0,D7,E2",1273850997
FICO,479,"K0,J0,E2,D8",1273859542
FICO,408,"K0,D7,J0,E2",1273851326
FICO,462,"K0,J0,D7,D8",1273860529
FICO,528,"K0,J0,E2,M1",1273851123
FICO,523,"K0,J0,E2,M1",1273853532
FICO,474,"K0,J0,E2,F7",1273874764
FICO,519,"K0,J0,E2,D7",1273945304
FICO,376,"K0,D7,J0,E2",1273937802
FICO,457,"K0,J0,E2,D8",1273936357
FICO,486,"K0,J0,E2,D8",1273943674
FICO,416,"K0,D7,J0,E2",1273944858
FICO,427,"K0,J0,D7,E2",1273944320
FICO,430,"K0,D7,J0,E2",1273937025
FICO,518,"K0,J0,E2,M1",1273941384
FICO,427,"K0,J0,D7,E2",1273939251
FICO,475,"K0,J0,E2,D8",1273938695
FICO,577,"E2,E0,J0,G1",1273945715
FICO,440,"K0,J0,E2,F7",1273949895
FICO,430,"K0,J0,D7,E2",1273953701
FICO,433,"K0,J0,D7,E2",1273962365
FICO,429,"K0,J0,D7,E2",1273950889
FICO,492,"K0,J0,E2,D2",1273963879
FICO,540,"K0,J0,E2,D2",1273953175
FICO,423,"K0,D7,J0,E2",1273962909
FICO,456,"K0,J0,E2,D8",1273952773
FICO,463,"K0,J0,E2,D8",1273973166
FICO,581,"J0,K0,E2,M1",1273964863
FICO,494,"K0,J0,E2,D7",1273972587
FICO,433,"K0,J0,D7,E2",1273950449
FICO,419,"K0,D7,J0,E2",1274017102
FICO,527,"E2,J0,E0,A1",1274006209
FICO,474,"K0,J0,E2,D8",1274011416
FICO,480,"K0,J0,D8,D7",1274043270
FICO,523,"K0,E2,D8,J0",1274043583
FICO,504,"K0,E2,D8,J0",1274044612
FICO,419,"K0,D7,J0,E2",1274043884
FICO,391,"K0,D7,J0,E2",1274044224
FICO,415,"K0,D7,J0,E2",1274158891
FICO,406,"K0,D7,J0,E2",1274158602
FICO,439,"K0,J0,D7,E2",1274161115
FICO,435,"K0,J0,D7,E2",1274160700
FICO,484,"K0,J0,E2,D2",1274181075
FICO,585,"E2,J0,D2,P6",1274212893
FICO,408,"K0,D7,J0,E2",1274206636
FICO,377,"K0,D7,J0,E2",1274217906
FICO,474,"K0,J0,E2,P6",1274220565
FICO,447,"K0,D7,J0,E2",1274220374
FICO,447,"K0,J0,D7,E2",1274451293
FICO,425,"K0,D7,J0,E2",1274451148
FICO,443,"K0,D7,E2,D8",1274451242
FICO,626,"E2,J0,G1,E0",1274458100
FICO,522,"K0,J0,E2,D7",1274488043
FICO,488,"K0,J0,E2,D8",1274489168
FICO,377,"K0,D7,J0,E2",1274486650
FICO,451,"K0,J0,E2,D8",1274490425
FICO,466,"K0,J0,E2,D8",1274490235
FICO,509,"K0,J0,E2,D8",1274487776
FICO,509,"K0,J0,E2,D8",1274487789
FICO,460,"K0,J0,E2,D8",1274492739
FICO,652,"E2,J0,G1,E0",1274485703
FICO,418,"K0,D7,J0,E2",1274492560
FICO,511,"E2,D2,A1,J0",1274492897
FICO,466,"K0,J0,E2,D8",1274490264
FICO,449,"K0,J0,E2,D8",1274487580
FICO,377,"K0,D7,J0,E2",1274486670
FICO,509,"K0,J0,E2,D8",1274487768
FICO,530,"J0,K0,E2,D8",1274492422
FICO,494,"J0,K0,D7,E2",1274492301
FICO,522,"K0,J0,E2,D7",1274488024
FICO,451,"K0,J0,E2,D8",1274490383
FICO,480,"D7,J0,K0,E2",1274534965
FICO,422,"K0,D7,J0,E2",1274534563
FICO,474,"D7,J0,K0,E2",1274533909
FICO,489,"K0,J0,E2,D8",1274536744
FICO,489,"K0,J0,E2,D8",1274536715
FICO,446,"K0,J0,D7,E2",1274549868
FICO,436,"K0,J0,D7,E2",1274539126
FICO,415,"K0,D7,J0,E2",1274591296
FICO,579,"J0,K0,E2,M1",1274587988
FICO,489,"K0,J0,E2,D7",1274588241
FICO,521,"K0,J0,E2,M1",1274587253
FICO,412,"K0,D7,J0,E2",1274591794
FICO,512,"K0,J0,E2,M1",1274588534
FICO,488,"K0,J0,E2,D8",1274590850
FICO,406,"K0,D7,J0,E2",1274587458
FICO,431,"K0,J0,D7,E2",1274591574
FICO,523,"K0,J0,E2,M1",1274590994
FICO,487,"K0,J0,E2,D8",1274587714
FICO,436,"K0,J0,D7,E2",1274634394
FICO,406,"K0,D7,J0,E2",1274671617
FICO,470,"K0,J0,F7,D8",1274671062
FICO,418,"K0,D7,J0,E2",1274672069
FICO,482,"J0,K0,D7,E2",1274698917
FICO,404,"K0,D7,J0,E2",1274686062
FICO,566,"E2,P6,J0,E0",1274695366
FICO,444,"K0,J0,E2,P6",1274734482
FICO,522,"E2,E0,A1,J0",1274728602
FICO,503,"K0,J0,E2,D8",1274811172
FICO,440,"K0,J0,E2,D8",1274816996
FICO,531,"K0,J0,E2,M1",1274822411
FICO,413,"K0,D7,J0,E2",1274859155
FICO,486,"K0,J0,E2,D8",1274860167
FICO,481,"D7,J0,K0,E2",1274861850
FICO,0,"C2,None,None,None",1274848109
FICO,455,"K0,J0,E2,D8",1274860324
FICO,510,"J0,K0,E2,D2",1274863022
FICO,515,"K0,J0,E2,M1",1274859865
FICO,507,"K0,J0,E2,D2",1274862486
FICO,474,"K0,J0,E2,D8",1274859862
FICO,451,"K0,J0,E2,D8",1274863505
FICO,469,"K0,J0,E2,D8",1274863711
FICO,427,"K0,J0,D7,E2",1274862728
FICO,463,"K0,J0,E2,D8",1274853857
FICO,486,"K0,J0,E2,D8",1274860156
FICO,423,"K0,D7,J0,E2",1275184440
FICO,423,"K0,D7,J0,E2",1275184398
FICO,504,"K0,J0,E2,P9",1275180053
FICO,456,"J0,K0,D7,E2",1275179067
FICO,508,"E2,D2,A1,J0",1275179613
FICO,423,"K0,D7,J0,E2",1275184428
FICO,486,"K0,J0,E2,D8",1275184493
FICO,469,"K0,D7,J0,E2",1275179410
FICO,486,"K0,J0,E2,D8",1275184518
FICO,413,"K0,D7,J0,E2",1275179932
FICO,458,"K0,J0,E2,D8",1275180261
FICO,486,"K0,J0,E2,D8",1275184508
FICO,423,"K0,D7,J0,E2",1275184403
FICO,399,"K0,D7,J0,E2",1275218352
FICO,461,"K0,J0,E2,D2",1275229640
FICO,487,"K0,J0,E2,P6",1275264595
FICO,482,"K0,J0,D8,D7",1275280101
FICO,463,"K0,J0,E2,D8",1275279233
FICO,536,"K0,J0,E2,D8",1275272057
FICO,429,"K0,J0,D7,E2",1275278164
FICO,439,"K0,D7,J0,D8",1275281005
FICO,463,"K0,J0,E2,D8",1275279217
FICO,404,"K0,D7,J0,E2",1275277854
FICO,517,"K0,J0,E2,D7",1275282555
FICO,461,"K0,J0,E2,D8",1275357415
FICO,427,"K0,J0,D7,E2",1275485951
FICO,436,"K0,J0,D7,E2",1275488718
FICO,550,"E2,A1,E0,J0",1275489564
FICO,378,"K0,D7,J0,E2",1275489796
FICO,461,"K0,J0,E2,D8",1275482790
FICO,614,"E2,E0,J0,G1",1275488467
FICO,453,"K0,J0,E2,D8",1275488949
FICO,482,"K0,J0,F7,D7",1275489216
FICO,432,"K0,J0,E2,D8",1275504149
FICO,457,"K0,J0,E2,D8",1275504813
FICO,464,"K0,J0,D7,E2",1275505544
FICO,441,"K0,J0,D7,E2",1275507258
FICO,418,"K0,D7,J0,E2",1275508764
FICO,401,"J0,K0,E2,D8",1275546169
FICO,525,"K0,J0,E2,M1",1275550084
FICO,425,"K0,D7,J0,E2",1275570063
FICO,419,"K0,D7,J0,E2",1275556579
FICO,391,"K0,D7,J0,E2",1275569775
FICO,413,"K0,D7,J0,E2",1275570347
FICO,404,"K0,D7,J0,E2",1275859048
FICO,477,"K0,J0,E2,D8",1275871211
FICO,520,"K0,J0,E2,M1",1275875641
FICO,520,"K0,J0,E2,M1",1275875688
FICO,520,"K0,J0,E2,M1",1275875642
FICO,525,"K0,F7,E4,J0",1275877411
FICO,505,"D7,J0,K0,D8",1275886261
FICO,634,"P6,E0,J0,E2",1275886091
FICO,508,"K0,J0,E2,D7",1275900998
FICO,551,"K0,F7,D8,J0",1275903695
FICO,551,"K0,F7,D8,J0",1275903718
FICO,463,"K0,J0,E2,D8",1275913154
FICO,463,"K0,J0,E2,D8",1275913201
FICO,532,"K0,J0,E2,D2",1275922728
FICO,624,"E2,E0,J0,G1",1275943315
FICO,476,"K0,J0,E2,P9",1275937994
FICO,418,"K0,D7,J0,E2",1275942735
FICO,463,"K0,J0,E2,D8",1275937554
FICO,456,"J0,K0,D7,E2",1275937789
FICO,665,"E2,G1,J0,D2",1275937331
FICO,543,"K0,J0,E2,E0",1275937099
FICO,430,"K0,J0,D7,E2",1275943663
FICO,620,"E2,J0,E0,G1",1275936794
FICO,490,"K0,J0,E2,D2",1275943174
FICO,438,"K0,J0,D7,E2",1275942994
FICO,539,"K0,J0,E2,E0",1276027289
FICO,488,"K0,J0,E2,D8",1276036002
FICO,433,"K0,J0,E2,P6",1276027079
FICO,460,"K0,J0,E2,D8",1276071102
FICO,449,"K0,J0,E2,D8",1276070020
FICO,534,"J0,D7,E2,D8",1276070417
FICO,451,"K0,J0,E2,P9",1276070756
FICO,484,"K0,J0,E2,D8",1276071479
FICO,463,"K0,J0,E2,D8",1276106234
FICO,505,"K0,J0,E2,D7",1276099447
FICO,418,"K0,D7,J0,E2",1276110622
FICO,486,"K0,J0,E2,D8",1276117838
FICO,446,"K0,J0,D7,E2",1276153643
FICO,558,"K0,D7,E2,J0",1276148301
FICO,364,"K0,D7,J0,E2",1276159770
FICO,419,"K0,D7,J0,E2",1276235014
FICO,459,"K0,J0,E2,P9",1276236109
FICO,429,"K0,D7,J0,E2",1276235788
FICO,522,"K0,J0,D8,E2",1276236512
FICO,449,"K0,J0,E2,D8",1276235417
FICO,440,"K0,J0,D7,E2",1276237028
FICO,456,"K0,J0,E2,D8",1276282377
FICO,360,"K0,J0,D7,E2",1276282012
