label,approval_score,applicant_id
RECHAZADO,0.4827976525,172056
RECHAZADO,0.2852180004,172061
RECHAZADO,0.45174703,172361
RECHAZADO,0.3597898483,172365
RECHAZADO,0.4126527905,172366
RECHAZADO,0.2460418493,172367
RECHAZADO,0.1255579144,172403
APROBADO,0.9595137239,172452
APROBADO,0.9782472253,172485
RECHAZADO,0.628412962,172782
RECHAZADO,0.543577373,173016
RECHAZADO,0.8483954072,173153
RECHAZADO,0.0967290774,173177
RECHAZADO,0.8168674707,171849
APROBADO,0.9544423223,171847
RECHAZADO,0.8829277158,173164
RECHAZADO,0.4559389949,172877
RECHAZADO,0.0205708407,173178
RECHAZADO,0.1573783606,172069
RECHAZADO,0.8422644734,171883
RECHAZADO,0.7223385572,172875
RECHAZADO,0.5124315023,172878
RECHAZADO,0.3382104635,172895
RECHAZADO,0.6216173768,173091
RECHAZADO,0.075462386,172352
RECHAZADO,0.1942790151,173490
RECHAZADO,0.7367354035,173541
APROBADO,0.9527067542,173620
APROBADO,0.9403350949,173353
RECHAZADO,0.7033572197,173489
RECHAZADO,0.5888724923,173491
RECHAZADO,0.5332933068,173493
RECHAZADO,0.4730504751,173420
RECHAZADO,0.3766056597,173430
RECHAZADO,0.722764194,173456
RECHAZADO,0.3042884767,173354
RECHAZADO,0.2437456548,173419
RECHAZADO,0.3262984753,173422
RECHAZADO,0.7987623215,173542
RECHAZADO,0.7955166101,173359
RECHAZADO,0.5161328912,170457
RECHAZADO,0.3787756562,171607
RECHAZADO,0.6568947434,171733
RECHAZADO,0.7647473216,171783
RECHAZADO,0.8986242414,173112
RECHAZADO,0.7264093161,173180
RECHAZADO,0.859741509,173288
RECHAZADO,0.7068912983,173486
RECHAZADO,0.424574703,173487
RECHAZADO,0.4034665525,173534
RECHAZADO,0.2444340736,173618
RECHAZADO,0.324083358,173627
RECHAZADO,0.4581630528,173670
RECHAZADO,0.6888872981,173713
RECHAZADO,0.6811538339,173852
RECHAZADO,0.8104920983,172759
RECHAZADO,0.8336198926,173160
RECHAZADO,0.7203083038,173536
RECHAZADO,0.5094888806,173657
RECHAZADO,0.6688867211,170443
RECHAZADO,0.7159937024,172978
RECHAZADO,0.5123262405,173304
RECHAZADO,0.7788419724,173535
RECHAZADO,0.5545925498,173596
RECHAZADO,0.4230093062,173653
RECHAZADO,0.6202366948,172966
RECHAZADO,0.3560257256,173603
RECHAZADO,0.7288929224,173613
RECHAZADO,0.8703259826,173615
RECHAZADO,0.6343438625,173616
RECHAZADO,0.8415572047,173683
RECHAZADO,0.2481168956,173684
RECHAZADO,0.3734135926,173685
RECHAZADO,0.7657375336,173686
RECHAZADO,0.1274212748,173688
RECHAZADO,0.3761039674,173716
RECHAZADO,0.5956690907,173720
RECHAZADO,0.5911871195,173729
RECHAZADO,0.470109731,173733
RECHAZADO,0.3337107897,173734
RECHAZADO,0.42196998,173699
RECHAZADO,0.8664324284,173470
RECHAZADO,0.8581815362,173614
RECHAZADO,0.2031805813,173617
RECHAZADO,0.8375415206,173731
RECHAZADO,0.8186542988,175828
RECHAZADO,0.5808371305,175935
RECHAZADO,0.7157597542,175168
RECHAZADO,0.6627544165,175175
RECHAZADO,0.5142580271,175450
RECHAZADO,0.4890581369,175523
RECHAZADO,0.041733589,175843
RECHAZADO,0.4761264324,175906
RECHAZADO,0.0653796121,175990
RECHAZADO,0.6898201108,176011
RECHAZADO,0.162389189,176064
RECHAZADO,0.8906157017,175568
RECHAZADO,0.9274991155,175910
RECHAZADO,0.6394434571,162666
RECHAZADO,0.8898427486,175563
RECHAZADO,0.5713692307,175653
RECHAZADO,0.8286114335,175453
RECHAZADO,0.6824089885,175459
RECHAZADO,0.5313837528,175786
RECHAZADO,0.8873832822,175818
RECHAZADO,0.9239576459,175677
APROBADO,0.9360761642,175678
APROBADO,0.9931782484,175679
RECHAZADO,0.8328384757,175899
RECHAZADO,0.5006026626,175911
RECHAZADO,0.4620615244,176039
RECHAZADO,0.3514970839,175987
APROBADO,0.9588669538,176180
RECHAZADO,0.4309681356,175803
RECHAZADO,0.3311517537,176158
RECHAZADO,0.2933227718,176159
RECHAZADO,0.6164594889,176388
RECHAZADO,0.7050699592,176055
RECHAZADO,0.7004373074,176056
RECHAZADO,0.6223703027,176387
RECHAZADO,0.6990386844,176094
APROBADO,0.990056932,176095
RECHAZADO,0.8892814517,176324
RECHAZADO,0.7871187329,176326
RECHAZADO,0.5067908764,175851
RECHAZADO,0.7934227586,176245
RECHAZADO,0.4452157319,176318
RECHAZADO,0.7880184054,176431
RECHAZADO,0.7208857536,176450
RECHAZADO,0.7923959494,176399
RECHAZADO,0.7551018596,176579
RECHAZADO,0.8403791785,176460
RECHAZADO,0.4134559333,176469
RECHAZADO,0.7209709883,176470
RECHAZADO,0.2070768774,176545
RECHAZADO,0.613864243,176650
RECHAZADO,0.2943860292,176709
RECHAZADO,0.8689249754,176357
RECHAZADO,0.4733303189,176471
RECHAZADO,0.5398950577,175135
RECHAZADO,0.7642088532,176346
RECHAZADO,0.8325906992,176349
RECHAZADO,0.900351882,176364
APROBADO,0.9482454658,176348
RECHAZADO,0.6830658913,176353
RECHAZADO,0.7775335908,176800
RECHAZADO,0.9159621,176761
RECHAZADO,0.9111968875,176769
RECHAZADO,0.8297861218,176689
RECHAZADO,0.6879427433,176921
RECHAZADO,0.6499826908,176468
RECHAZADO,0.6004670858,176688
APROBADO,0.9814091921,176744
RECHAZADO,0.8444215655,176789
RECHAZADO,0.9192756414,176848
RECHAZADO,0.681996882,176867
RECHAZADO,0.1926167756,176942
RECHAZADO,0.7328906655,176396
RECHAZADO,0.4675786495,176413
RECHAZADO,0.6558935046,175448
RECHAZADO,0.589928925,177096
RECHAZADO,0.9074969888,175456
RECHAZADO,0.4082215428,175458
APROBADO,0.9821768999,176865
RECHAZADO,0.909778595,176876
APROBADO,0.9364729524,176877
RECHAZADO,0.3911837935,176878
APROBADO,0.9686675668,176879
RECHAZADO,0.9194326997,176881
RECHAZADO,0.8770065308,177075
RECHAZADO,0.381139487,177093
APROBADO,0.936003685,177142
RECHAZADO,0.63528198,177178
RECHAZADO,0.7942954302,177226
RECHAZADO,0.9289534092,177244
RECHAZADO,0.2090497166,177246
RECHAZADO,0.1603135169,176259
RECHAZADO,0.7701747417,176267
RECHAZADO,0.7197497487,176356
RECHAZADO,0.2213870287,176967
RECHAZADO,0.5504664779,177092
RECHAZADO,0.8195692301,177094
APROBADO,0.9529758692,176352
RECHAZADO,0.7191168666,176397
RECHAZADO,0.8794639111,177065
RECHAZADO,0.8186542988,175828
RECHAZADO,0.5808371305,175935
RECHAZADO,0.7157597542,175168
RECHAZADO,0.6627544165,175175
RECHAZADO,0.5142580271,175450
RECHAZADO,0.4890581369,175523
RECHAZADO,0.041733589,175843
RECHAZADO,0.4761264324,175906
RECHAZADO,0.0653796121,175990
RECHAZADO,0.6898201108,176011
RECHAZADO,0.162389189,176064
RECHAZADO,0.8906157017,175568
RECHAZADO,0.9274991155,175910
RECHAZADO,0.6394434571,162666
RECHAZADO,0.8898427486,175563
RECHAZADO,0.5713692307,175653
RECHAZADO,0.8286114335,175453
RECHAZADO,0.6824089885,175459
RECHAZADO,0.5313837528,175786
RECHAZADO,0.8873832822,175818
RECHAZADO,0.9239576459,175677
APROBADO,0.9360761642,175678
APROBADO,0.9931782484,175679
RECHAZADO,0.8328384757,175899
RECHAZADO,0.5006026626,175911
RECHAZADO,0.4620615244,176039
RECHAZADO,0.3514970839,175987
APROBADO,0.9588669538,176180
RECHAZADO,0.4309681356,175803
RECHAZADO,0.3311517537,176158
RECHAZADO,0.2933227718,176159
RECHAZADO,0.6164594889,176388
RECHAZADO,0.7050699592,176055
RECHAZADO,0.7004373074,176056
RECHAZADO,0.6223703027,176387
RECHAZADO,0.6990386844,176094
APROBADO,0.990056932,176095
RECHAZADO,0.8892814517,176324
RECHAZADO,0.7871187329,176326
RECHAZADO,0.5067908764,175851
RECHAZADO,0.7934227586,176245
RECHAZADO,0.4452157319,176318
RECHAZADO,0.7880184054,176431
RECHAZADO,0.7208857536,176450
RECHAZADO,0.7923959494,176399
RECHAZADO,0.7551018596,176579
RECHAZADO,0.8403791785,176460
RECHAZADO,0.4134559333,176469
RECHAZADO,0.7209709883,176470
RECHAZADO,0.2070768774,176545
RECHAZADO,0.613864243,176650
RECHAZADO,0.2943860292,176709
RECHAZADO,0.8689249754,176357
RECHAZADO,0.4733303189,176471
RECHAZADO,0.5398950577,175135
RECHAZADO,0.7642088532,176346
RECHAZADO,0.8325906992,176349
RECHAZADO,0.900351882,176364
APROBADO,0.9482454658,176348
RECHAZADO,0.6830658913,176353
RECHAZADO,0.7775335908,176800
RECHAZADO,0.9159621,176761
RECHAZADO,0.9111968875,176769
RECHAZADO,0.8297861218,176689
RECHAZADO,0.6879427433,176921
RECHAZADO,0.6499826908,176468
RECHAZADO,0.6004670858,176688
APROBADO,0.9814091921,176744
RECHAZADO,0.8444215655,176789
RECHAZADO,0.9192756414,176848
RECHAZADO,0.681996882,176867
RECHAZADO,0.1926167756,176942
RECHAZADO,0.7328906655,176396
RECHAZADO,0.4675786495,176413
RECHAZADO,0.6558935046,175448
RECHAZADO,0.589928925,177096
RECHAZADO,0.9074969888,175456
RECHAZADO,0.4082215428,175458
APROBADO,0.9821768999,176865
RECHAZADO,0.909778595,176876
APROBADO,0.9364729524,176877
RECHAZADO,0.3911837935,176878
APROBADO,0.9686675668,176879
RECHAZADO,0.9194326997,176881
RECHAZADO,0.8770065308,177075
RECHAZADO,0.381139487,177093
APROBADO,0.936003685,177142
RECHAZADO,0.63528198,177178
RECHAZADO,0.7942954302,177226
RECHAZADO,0.9289534092,177244
RECHAZADO,0.2090497166,177246
RECHAZADO,0.1603135169,176259
RECHAZADO,0.7701747417,176267
RECHAZADO,0.7197497487,176356
RECHAZADO,0.2213870287,176967
RECHAZADO,0.5504664779,177092
RECHAZADO,0.8195692301,177094
APROBADO,0.9529758692,176352
RECHAZADO,0.7191168666,176397
RECHAZADO,0.8794639111,177065
RECHAZADO,0.7887066007,178129
RECHAZADO,0.4229282141,178235
RECHAZADO,0.4331580997,178293
RECHAZADO,0.6052253246,178356
RECHAZADO,0.6440126896,178402
RECHAZADO,0.1727541089,161196
RECHAZADO,0.6404662132,178232
RECHAZADO,0.7471351624,176794
RECHAZADO,0.576885879,178242
RECHAZADO,0.6466017962,178179
RECHAZADO,0.4665378928,178328
RECHAZADO,0.5907654166,178135
RECHAZADO,0.5688350797,178588
RECHAZADO,0.4565223753,176720
RECHAZADO,0.9303415418,176982
RECHAZADO,0.3535561264,177022
APROBADO,0.9881171584,177667
RECHAZADO,0.4536888003,178540
RECHAZADO,0.3396964967,178003
RECHAZADO,0.5172191858,178005
RECHAZADO,0.7931542397,178717
RECHAZADO,0.0766935945,178664
RECHAZADO,0.4732034504,178021
RECHAZADO,0.368263483,178329
RECHAZADO,0.9145611525,178413
RECHAZADO,0.5947347879,177307
RECHAZADO,0.6900480986,178154
RECHAZADO,0.5176630616,178320
RECHAZADO,0.7528903484,178331
RECHAZADO,0.3416962326,178414
RECHAZADO,0.5575292706,178764
RECHAZADO,0.8070019484,178156
RECHAZADO,0.8651065826,178423
RECHAZADO,0.0916555375,178157
RECHAZADO,0.5314744115,178410
RECHAZADO,0.7752656937,178006
RECHAZADO,0.5085495114,178008
RECHAZADO,0.8873179555,178666
RECHAZADO,0.6006835103,177923
APROBADO,0.9464069605,178007
RECHAZADO,0.6561635137,178364
APROBADO,0.9905315042,178365
RECHAZADO,0.9239941239,178367
APROBADO,0.9817968607,178719
RECHAZADO,0.4470011592,178746
RECHAZADO,0.2362130135,177693
RECHAZADO,0.7095401883,178786
RECHAZADO,0.8613058329,178817
RECHAZADO,0.3474372923,178626
RECHAZADO,0.0882682577,178638
APROBADO,0.9677802324,178793
RECHAZADO,0.6745224595,178801
RECHAZADO,0.3064627349,178828
RECHAZADO,0.4971007407,178849
RECHAZADO,0.3724262714,178850
RECHAZADO,0.7536282539,178921
APROBADO,0.9529592991,178789
RECHAZADO,0.3345258236,178827
RECHAZADO,0.8188614845,178608
RECHAZADO,0.4446388483,178609
RECHAZADO,0.3127684891,178628
RECHAZADO,0.2209835052,178826
RECHAZADO,0.3188501298,176731
RECHAZADO,0.2492692471,178929
RECHAZADO,0.6787100434,179005
RECHAZADO,0.0806576461,177834
RECHAZADO,0.7620882988,178121
RECHAZADO,0.7877147794,178122
APROBADO,0.9580724239,178123
RECHAZADO,0.5639986992,178720
RECHAZADO,0.5881655812,178722
RECHAZADO,0.8102949858,178726
RECHAZADO,0.582681179,178922
RECHAZADO,0.5404210687,179141
APROBADO,0.9905056357,178642
RECHAZADO,0.8534184098,178643
RECHAZADO,0.5828964114,178645
RECHAZADO,0.155286774,178992
RECHAZADO,0.8129746914,179004
RECHAZADO,0.1316451728,179123
RECHAZADO,0.5817559958,179125
RECHAZADO,0.4601882696,178956
RECHAZADO,0.7812987566,179156
RECHAZADO,0.4000862241,179161
RECHAZADO,0.5683302283,179060
RECHAZADO,0.813143611,179152
RECHAZADO,0.4546337724,179157
RECHAZADO,0.226356566,179159
RECHAZADO,0.8101646304,179160
RECHAZADO,0.8857253194,179162
RECHAZADO,0.774074614,179169
RECHAZADO,0.6793392897,179181
RECHAZADO,0.5058746338,178390
RECHAZADO,0.1220841482,178393
RECHAZADO,0.4974960983,179266
RECHAZADO,0.7502137423,178388
RECHAZADO,0.2687902749,178567
RECHAZADO,0.1469978541,178955
RECHAZADO,0.3187133968,179242
RECHAZADO,0.8624736071,178106
RECHAZADO,0.7887066007,178129
RECHAZADO,0.4229282141,178235
RECHAZADO,0.4331580997,178293
RECHAZADO,0.6052253246,178356
RECHAZADO,0.6440126896,178402
RECHAZADO,0.1727541089,161196
RECHAZADO,0.6404662132,178232
RECHAZADO,0.7471351624,176794
RECHAZADO,0.576885879,178242
RECHAZADO,0.6466017962,178179
RECHAZADO,0.4665378928,178328
RECHAZADO,0.5907654166,178135
RECHAZADO,0.5688350797,178588
RECHAZADO,0.4565223753,176720
RECHAZADO,0.9303415418,176982
RECHAZADO,0.3535561264,177022
APROBADO,0.9881171584,177667
RECHAZADO,0.4536888003,178540
RECHAZADO,0.3396964967,178003
RECHAZADO,0.5172191858,178005
RECHAZADO,0.7931542397,178717
RECHAZADO,0.0766935945,178664
RECHAZADO,0.4732034504,178021
RECHAZADO,0.368263483,178329
RECHAZADO,0.9145611525,178413
RECHAZADO,0.5947347879,177307
RECHAZADO,0.6900480986,178154
RECHAZADO,0.5176630616,178320
RECHAZADO,0.7528903484,178331
RECHAZADO,0.3416962326,178414
RECHAZADO,0.5575292706,178764
RECHAZADO,0.8070019484,178156
RECHAZADO,0.8651065826,178423
RECHAZADO,0.0916555375,178157
RECHAZADO,0.5314744115,178410
RECHAZADO,0.7752656937,178006
RECHAZADO,0.5085495114,178008
RECHAZADO,0.8873179555,178666
RECHAZADO,0.6006835103,177923
APROBADO,0.9464069605,178007
RECHAZADO,0.6561635137,178364
APROBADO,0.9905315042,178365
RECHAZADO,0.9239941239,178367
APROBADO,0.9817968607,178719
RECHAZADO,0.4470011592,178746
RECHAZADO,0.2362130135,177693
RECHAZADO,0.7095401883,178786
RECHAZADO,0.8613058329,178817
RECHAZADO,0.3474372923,178626
RECHAZADO,0.0882682577,178638
APROBADO,0.9677802324,178793
RECHAZADO,0.6745224595,178801
RECHAZADO,0.3064627349,178828
RECHAZADO,0.4971007407,178849
RECHAZADO,0.3724262714,178850
RECHAZADO,0.7536282539,178921
APROBADO,0.9529592991,178789
RECHAZADO,0.3345258236,178827
RECHAZADO,0.8188614845,178608
RECHAZADO,0.4446388483,178609
RECHAZADO,0.3127684891,178628
RECHAZADO,0.2209835052,178826
RECHAZADO,0.3188501298,176731
RECHAZADO,0.2492692471,178929
RECHAZADO,0.6787100434,179005
RECHAZADO,0.0806576461,177834
RECHAZADO,0.7620882988,178121
RECHAZADO,0.7877147794,178122
APROBADO,0.9580724239,178123
RECHAZADO,0.5639986992,178720
RECHAZADO,0.5881655812,178722
RECHAZADO,0.8102949858,178726
RECHAZADO,0.582681179,178922
RECHAZADO,0.5404210687,179141
APROBADO,0.9905056357,178642
RECHAZADO,0.8534184098,178643
RECHAZADO,0.5828964114,178645
RECHAZADO,0.155286774,178992
RECHAZADO,0.8129746914,179004
RECHAZADO,0.1316451728,179123
RECHAZADO,0.5817559958,179125
RECHAZADO,0.4601882696,178956
RECHAZADO,0.7812987566,179156
RECHAZADO,0.4000862241,179161
RECHAZADO,0.5683302283,179060
RECHAZADO,0.813143611,179152
RECHAZADO,0.4546337724,179157
RECHAZADO,0.226356566,179159
RECHAZADO,0.8101646304,179160
RECHAZADO,0.8857253194,179162
RECHAZADO,0.774074614,179169
RECHAZADO,0.6793392897,179181
RECHAZADO,0.5058746338,178390
RECHAZADO,0.1220841482,178393
RECHAZADO,0.4974960983,179266
RECHAZADO,0.7502137423,178388
RECHAZADO,0.2687902749,178567
RECHAZADO,0.1469978541,178955
RECHAZADO,0.3187133968,179242
RECHAZADO,0.8624736071,178106
RECHAZADO,0.2617605627,178370
RECHAZADO,0.8039026856,179010
RECHAZADO,0.8847644329,179317
RECHAZADO,0.3338172436,179442
RECHAZADO,0.8319696188,178344
RECHAZADO,0.5165656805,179380
RECHAZADO,0.7555735707,178343
RECHAZADO,0.9082175493,178346
RECHAZADO,0.4556448758,179235
RECHAZADO,0.255564183,179410
RECHAZADO,0.6207872629,179457
RECHAZADO,0.8106828928,179447
RECHAZADO,0.7993904352,179451
RECHAZADO,0.8173132539,179456
RECHAZADO,0.817848444,179469
RECHAZADO,0.6018659472,179511
RECHAZADO,0.5184515715,179612
RECHAZADO,0.8175638318,179633
RECHAZADO,0.8496316075,179541
APROBADO,0.9410501122,179486
RECHAZADO,0.6682854891,179578
RECHAZADO,0.5989168882,179606
RECHAZADO,0.1836290359,179041
RECHAZADO,0.7408750653,179241
RECHAZADO,0.5010213256,179577
RECHAZADO,0.3944550455,179645
RECHAZADO,0.2457591742,179874
RECHAZADO,0.5836060643,179196
RECHAZADO,0.6685536504,179637
RECHAZADO,0.0620406158,179968
RECHAZADO,0.6546545029,179652
APROBADO,0.9869465232,179638
RECHAZADO,0.2150627822,179737
APROBADO,0.9413829446,179678
RECHAZADO,0.8386230469,179720
RECHAZADO,0.1940638423,179952
RECHAZADO,0.4308877885,179961
RECHAZADO,0.5331615806,179962
RECHAZADO,0.5837909579,179963
RECHAZADO,0.021114625,180004
RECHAZADO,0.422013253,179526
RECHAZADO,0.8782843351,179770
RECHAZADO,0.6842019558,179729
RECHAZADO,0.3580192029,179776
RECHAZADO,0.9068681002,180088
RECHAZADO,0.5287166834,179734
RECHAZADO,0.670630157,179762
RECHAZADO,0.6492601037,179782
RECHAZADO,0.5122609138,179792
RECHAZADO,0.6616520286,179823
RECHAZADO,0.1160103232,179973
RECHAZADO,0.4027449191,180056
RECHAZADO,0.6365315914,180067
RECHAZADO,0.9058300853,179653
APROBADO,0.9421204925,179788
RECHAZADO,0.2530308366,179929
APROBADO,0.9394480586,180028
RECHAZADO,0.7941874862,179965
RECHAZADO,0.4214064479,179421
RECHAZADO,0.8468103409,179436
RECHAZADO,0.5310861468,179607
RECHAZADO,0.8613490462,179450
RECHAZADO,0.5726507306,179461
RECHAZADO,0.0364423953,180005
RECHAZADO,0.8327105045,180042
RECHAZADO,0.564119041,180050
RECHAZADO,0.06467098,180128
APROBADO,0.9446409345,180179
RECHAZADO,0.7263057232,179441
RECHAZADO,0.8141129017,179446
RECHAZADO,0.8354219794,179449
RECHAZADO,0.7594376206,179460
RECHAZADO,0.4470017254,179740
RECHAZADO,0.0892627612,179766
RECHAZADO,0.3610503674,179768
RECHAZADO,0.8537029624,179903
RECHAZADO,0.3521594107,179913
RECHAZADO,0.0550646819,179918
RECHAZADO,0.9310901165,179956
RECHAZADO,0.0543492921,180148
RECHAZADO,0.6869604588,179978
RECHAZADO,0.6204378605,179502
RECHAZADO,0.3801864982,179735
RECHAZADO,0.4385353327,179920
RECHAZADO,0.5906746984,179921
APROBADO,0.952704072,179924
RECHAZADO,0.3285142481,179925
RECHAZADO,0.7097476125,180222
RECHAZADO,0.5623679757,179904
RECHAZADO,0.8371372223,180051
RECHAZADO,0.3112761378,179593
RECHAZADO,0.1498003453,180062
RECHAZADO,0.3217872977,180137
RECHAZADO,0.3005036414,179599
RECHAZADO,0.8909336329,179602
RECHAZADO,0.2541784942,179650
RECHAZADO,0.4676280916,179832
RECHAZADO,0.6437302232,180233
RECHAZADO,0.9151237607,180312
RECHAZADO,0.4950247407,180485
RECHAZADO,0.824225843,180350
RECHAZADO,0.9149394035,180030
RECHAZADO,0.9083075523,180407
RECHAZADO,0.569786191,180408
RECHAZADO,0.7938139439,180409
RECHAZADO,0.8577817678,180411
RECHAZADO,0.7723586559,180413
RECHAZADO,0.6747415066,180500
RECHAZADO,0.8014583588,180581
RECHAZADO,0.4528784752,179605
APROBADO,0.9941979647,179613
RECHAZADO,0.3824963868,179942
RECHAZADO,0.3457143009,180547
RECHAZADO,0.3725067973,180548
RECHAZADO,0.5199514627,180549
RECHAZADO,0.8753030896,180613
RECHAZADO,0.5968780518,180637
RECHAZADO,0.4827390015,179953
RECHAZADO,0.122191973,179991
RECHAZADO,0.7881312966,180428
APROBADO,0.9522317052,180434
RECHAZADO,0.4047400653,180436
RECHAZADO,0.6139493585,180445
RECHAZADO,0.5228052735,180446
RECHAZADO,0.5319312811,180552
RECHAZADO,0.451153338,180715
RECHAZADO,0.1112155691,180775
RECHAZADO,0.2125377804,180146
RECHAZADO,0.1098566949,180353
RECHAZADO,0.3338162303,179887
RECHAZADO,0.7496532798,180521
RECHAZADO,0.8820769191,180104
RECHAZADO,0.8269762397,180124
RECHAZADO,0.2672005296,180515
RECHAZADO,0.9086413383,180740
RECHAZADO,0.9192031026,179957
RECHAZADO,0.5749474168,180095
RECHAZADO,0.6110522151,180129
RECHAZADO,0.7973444462,180295
RECHAZADO,0.6432980895,180354
APROBADO,0.9830796719,180357
RECHAZADO,0.593993187,180358
RECHAZADO,0.367426157,180518
RECHAZADO,0.1121808589,180520
RECHAZADO,0.7080047727,180528
RECHAZADO,0.3094014227,180530
RECHAZADO,0.114395231,179827
RECHAZADO,0.6467486024,180355
RECHAZADO,0.4841645658,180356
RECHAZADO,0.6976010799,180278
RECHAZADO,0.5012257099,180089
RECHAZADO,0.6540062428,180097
RECHAZADO,0.7908780575,180174
RECHAZADO,0.6446275115,179324
RECHAZADO,0.4162852764,180087
RECHAZADO,0.5847946405,180094
RECHAZADO,0.8804706931,180096
RECHAZADO,0.2453092188,180960
APROBADO,0.9816108942,181050
RECHAZADO,0.408970207,180451
RECHAZADO,0.7265745997,180672
RECHAZADO,0.4014447629,180956
RECHAZADO,0.3936578929,180957
RECHAZADO,0.8574070334,179950
RECHAZADO,0.3220943809,180487
RECHAZADO,0.3838106394,180741
RECHAZADO,0.920158267,180823
RECHAZADO,0.7097997665,180930
RECHAZADO,0.4240479767,180936
RECHAZADO,0.6290900111,180953
RECHAZADO,0.1705371737,180954
APROBADO,0.9773589969,181044
RECHAZADO,0.4128904641,178526
RECHAZADO,0.4812304974,178640
RECHAZADO,0.3513021469,180420
RECHAZADO,0.8978535533,180069
RECHAZADO,0.8899632692,180279
RECHAZADO,0.4839079976,180872
RECHAZADO,0.4726164341,180880
RECHAZADO,0.537106216,181190
RECHAZADO,0.8817272782,179842
RECHAZADO,0.1950188577,179946
RECHAZADO,0.8899045587,180854
RECHAZADO,0.2169630677,181115
RECHAZADO,0.4952401221,181058
RECHAZADO,0.6946663857,179614
RECHAZADO,0.7883183956,179848
RECHAZADO,0.6206709146,179849
RECHAZADO,0.6361384988,181094
RECHAZADO,0.9166913033,181167
APROBADO,0.9502135515,181168
RECHAZADO,0.5304043889,181228
RECHAZADO,0.7006151676,181376
RECHAZADO,0.8875493407,180379
RECHAZADO,0.9058244824,181346
RECHAZADO,0.8650847077,181373
APROBADO,0.9471976757,180819
RECHAZADO,0.1523359269,181266
RECHAZADO,0.8068569899,181357
RECHAZADO,0.5964258313,181358
RECHAZADO,0.8293275833,182215
RECHAZADO,0.1330689341,181217
RECHAZADO,0.8900668025,181853
RECHAZADO,0.9179322124,182111
RECHAZADO,0.1100579128,181087
RECHAZADO,0.373239398,181259
RECHAZADO,0.6358109117,181726
RECHAZADO,0.7434519529,181923
RECHAZADO,0.2920787334,182187
RECHAZADO,0.3273611665,182189
RECHAZADO,0.2687546909,182362
APROBADO,0.9568522573,181852
APROBADO,0.9780258536,181336
RECHAZADO,0.769690156,182008
RECHAZADO,0.1999457926,182179
RECHAZADO,0.1156389415,182220
RECHAZADO,0.8160892129,182221
RECHAZADO,0.4231213629,182223
RECHAZADO,0.6301377416,182225
RECHAZADO,0.2400371283,182226
RECHAZADO,0.7565456629,182337
RECHAZADO,0.0923334807,182341
RECHAZADO,0.6242697239,182391
APROBADO,0.9822645187,182018
RECHAZADO,0.825733304,182291
RECHAZADO,0.5921049714,182025
RECHAZADO,0.292994529,181591
APROBADO,0.9896064401,182012
RECHAZADO,0.9088584185,182057
RECHAZADO,0.6802909374,182208
RECHAZADO,0.2079900503,182211
RECHAZADO,0.2984173894,182396
RECHAZADO,0.0713289529,182397
RECHAZADO,0.1371240765,182398
APROBADO,0.9778889418,182474
RECHAZADO,0.6138312221,182224
RECHAZADO,0.4030704498,182420
RECHAZADO,0.1602180153,182372
RECHAZADO,0.9204700589,182375
RECHAZADO,0.7728002071,182382
APROBADO,0.9478513002,182075
RECHAZADO,0.3496483266,182327
RECHAZADO,0.9104856849,181918
APROBADO,0.9955091476,182070
RECHAZADO,0.8945028186,182071
RECHAZADO,0.9108394384,182325
RECHAZADO,0.7577712536,182556
RECHAZADO,0.8276848793,181922
APROBADO,0.9583662748,182005
RECHAZADO,0.9356802106,182068
RECHAZADO,0.8183630109,182484
RECHAZADO,0.7178729177,182551
RECHAZADO,0.8629882336,182558
RECHAZADO,0.1482863426,182634
RECHAZADO,0.5091700554,182023
RECHAZADO,0.9030367136,182154
RECHAZADO,0.4563939273,182209
RECHAZADO,0.7100503445,182314
RECHAZADO,0.5252209306,182487
RECHAZADO,0.3249627054,182488
RECHAZADO,0.7566974163,182503
RECHAZADO,0.4742769301,182505
APROBADO,0.9476835132,182601
RECHAZADO,0.7826793194,181995
APROBADO,0.964772284,182009
RECHAZADO,0.6642582417,182571
RECHAZADO,0.5950089693,182490
RECHAZADO,0.534658432,182161
RECHAZADO,0.3088952005,182531
RECHAZADO,0.3646451533,182537
RECHAZADO,0.9267847538,182561
RECHAZADO,0.4492448866,182736
RECHAZADO,0.5497602224,180839
RECHAZADO,0.1558920592,181060
RECHAZADO,0.7151938081,182500
APROBADO,0.9779762626,182638
RECHAZADO,0.7285827398,182725
RECHAZADO,0.6750246286,182528
APROBADO,0.9565221071,182639
APROBADO,0.9715855122,182652
RECHAZADO,0.626917243,182197
RECHAZADO,0.5516229868,182692
RECHAZADO,0.1452683061,182793
RECHAZADO,0.1913493723,182016
RECHAZADO,0.7758324146,182502
RECHAZADO,0.5680863261,179992
RECHAZADO,0.8698838949,181976
RECHAZADO,0.1311246455,182078
RECHAZADO,0.8111615181,182207
RECHAZADO,0.4678668678,182579
RECHAZADO,0.1351133287,182663
RECHAZADO,0.8279046416,182744
RECHAZADO,0.9076761603,182848
RECHAZADO,0.9166283607,182854
RECHAZADO,0.7915788293,182932
RECHAZADO,0.4295683801,182999
RECHAZADO,0.3083243966,182212
RECHAZADO,0.7026842833,182214
RECHAZADO,0.8728182912,182837
RECHAZADO,0.9015619159,182846
RECHAZADO,0.8293275833,182215
RECHAZADO,0.1330689341,181217
RECHAZADO,0.8900668025,181853
