Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Principal,Monto de interés,Monto de IVA,Tipo de Movimiento,Cuenta,paymentId
176232,N,129403,2024-04-19,2024-04-20,-1362.71,-169.22,-27.07,PAG,OXXO,271259
174772,N,145331,2024-04-19,2024-04-19,-2684.0,0.0,0.0,PAG,BANCOMER,271160
184622,N,149778,2024-04-19,2024-04-20,-2623.7,-1250.26,-200.04,PAG,OXXO,271286
183558,N,156878,2024-04-19,2024-04-19,-2942.93,-771.61,-123.46,PAG,BANCOMER,271154
43535,N,43535,2024-04-19,2024-04-20,-299.79,0.0,0.0,PAG,OXXO,271275
45740,N,45740,2024-04-19,2024-04-19,-733.05,0.0,0.0,PAG,RENOVACION ANT,271138
45740,N,45740,2024-04-19,2024-04-19,0.0,-18.92,-3.03,PAG,REMANENTE,271139
14188,N,14188,2024-04-19,2024-04-19,-977.59,0.0,0.0,PAG,RENOVACION ANT,271140
14188,N,14188,2024-04-19,2024-04-19,0.0,-66.73,-10.68,PAG,REMANENTE,271141
182539,N,124371,2024-04-19,2024-04-20,-4405.44,-4822.9,-771.66,PAG,OXXO,271309
182539,N,124371,2024-04-19,2024-04-20,-10000.0,0.0,0.0,PAG,OXXO,271314
43535,N,43535,2024-04-19,2024-04-20,-115.21,0.0,0.0,PAG,OXXO,271276
177151,N,123021,2024-04-19,2024-04-20,-777.1,-856.81,-137.09,PAG,OXXO,271263
174772,N,145331,2024-04-19,2024-04-19,-1440.0,0.0,0.0,PAG,BANCOMER,271146
177228,N,136080,2024-04-19,2024-04-20,-7229.08,-1193.03,-190.89,PAG,OXXO,271268
179979,N,142331,2024-04-19,2024-04-19,-13794.88,-3406.05,-544.97,PAG,BANCOMER,271190
175030,N,116390,2024-04-19,2024-04-19,-1460.96,-119.86,-19.18,PAG,BANCOMER,271188
177353,N,176992,2024-04-19,2024-04-20,-2624.79,-680.35,-108.86,PAG,OXXO,271312
183318,N,113108,2024-04-19,2024-04-20,-7168.05,-2441.34,-390.61,PAG,OXXO,271296
70721,N,70721,2024-04-19,2024-04-19,-560.84,0.0,0.0,PAG,RENOVACION ANT,271174
70721,N,70721,2024-04-19,2024-04-19,0.0,-81.17,-12.99,PAG,REMANENTE,271175
80127,N,80127,2024-04-19,2024-04-19,-977.59,0.0,0.0,PAG,RENOVACION ANT,271199
80127,N,80127,2024-04-19,2024-04-19,0.0,-66.73,-10.68,PAG,REMANENTE,271200
176301,N,11129,2024-04-19,2024-04-19,-7952.44,-848.76,-135.8,PAG,PAYCASH,271202
183881,N,123307,2024-04-19,2024-04-19,-5096.81,-2292.41,-366.78,PAG,PAYCASH,271206
181728,N,151677,2024-04-19,2024-04-20,-9617.41,-329.82,-52.77,PAG,OXXO,271304
181728,N,151677,2024-04-19,2024-04-20,-10000.0,0.0,0.0,PAG,OXXO,271313
174830,N,157013,2024-04-19,2024-04-20,-8291.98,-575.88,-92.14,PAG,OXXO,271289
174772,N,145331,2024-04-19,2024-04-20,-2978.0,0.0,0.0,PAG,OXXO,271298
174772,N,145331,2024-04-19,2024-04-20,-3610.0,0.0,0.0,PAG,OXXO,271299
175030,N,116390,2024-04-19,2024-04-19,-1799.26,-123.05,-19.69,PAG,GARANTIA,271216
174898,N,143164,2024-04-19,2024-04-19,-1956.0,-135.34,-21.66,PAG,GARANTIA,271215
174772,N,145331,2024-04-19,2024-04-20,-971.0,0.0,0.0,PAG,OXXO,271264
175725,N,175433,2024-04-19,2024-04-20,-8611.43,-1197.04,-191.53,PAG,OXXO,271302
175725,N,175433,2024-04-19,2024-04-20,-7613.0,0.0,0.0,PAG,OXXO,271303
175545,N,120186,2024-04-20,2024-04-20,-7077.06,-863.74,-138.2,PAG,PAYCASH,271217
183476,N,115084,2024-04-20,2024-04-20,-7392.44,-3059.1,-489.46,PAG,PAYCASH,271316
174772,N,145331,2024-04-20,2024-04-20,-31679.44,-1251.34,-200.22,PAG,GARANTIA,271329
174830,N,157013,2024-04-20,2024-04-20,-10743.23,-587.73,-94.04,PAG,GARANTIA,271330
