Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Principal,Monto de interés,Monto de IVA,Tipo de Movimiento,Cuenta,paymentId
183851,N,144876,2024-04-18,2024-04-18,-6250.75,-2927.8,-468.45,PAG,BANCOMER,270982
183851,N,144876,2024-04-18,2024-04-18,-23.0,0.0,0.0,PAG,BANCOMER,271023
183851,N,144876,2024-04-18,2024-04-18,-9777.55,-0.4,-0.06,PAG,BANCOMER,271020
183016,N,113695,2024-04-18,2024-04-18,-356.62,-1416.71,-226.67,PAG,PAYCASH,271039
174968,N,101096,2024-04-18,2024-04-18,-4758.54,-0.04,-0.01,PAG,PAYCASH,271047
183016,N,113695,2024-04-19,2024-04-22,-3000.0,0.0,0.0,PAG,OXXO,271361
175419,N,124474,2024-04-19,2024-04-19,-1040.0,0.0,0.0,PAG,PAYCASH,271207
175419,N,124474,2024-04-22,2024-04-23,-1675.0,-0.03,0.0,PAG,PAYCASH,271480
182769,N,122987,2024-04-22,2024-04-23,-4021.76,-5153.66,-824.58,PAG,OXXO,271522
182769,N,122987,2024-04-22,2024-04-23,-9986.26,0.0,0.0,PAG,OXXO,271592
182769,N,122987,2024-04-22,2024-04-23,-428.74,-0.03,0.0,PAG,OXXO,271523
184048,N,142766,2024-04-22,2024-04-23,-3745.8,-1495.0,-239.2,PAG,OXXO,271543
182437,N,151650,2024-04-22,2024-04-23,-5077.99,-2013.8,-322.21,PAG,OXXO,271542
174990,N,134434,2024-04-22,2024-04-23,-2354.74,-160.57,-25.69,PAG,OXXO,271557
176508,N,143348,2024-04-22,2024-04-23,-1718.42,-241.02,-38.56,PAG,OXXO,271509
181860,N,145976,2024-04-22,2024-04-23,-2944.79,-1309.66,-209.55,PAG,OXXO,271555
175080,N,135599,2024-04-22,2024-04-23,-4271.88,-421.66,-67.46,PAG,OXXO,271520
175589,N,156403,2024-04-22,2024-04-23,-6672.3,-677.33,-108.37,PAG,OXXO,271577
177980,N,150250,2024-04-22,2024-04-23,-2388.16,-421.41,-67.43,PAG,OXXO,271541
175497,N,145829,2024-04-22,2024-04-23,-10000.0,0.0,0.0,PAG,OXXO,271546
175497,N,145829,2024-04-22,2024-04-23,-9819.98,0.0,0.0,PAG,OXXO,271593
184164,N,184376,2024-04-22,2024-04-23,-1766.04,-977.55,-156.41,PAG,OXXO,271530
576,N,576,2024-04-23,2024-04-23,-1089.82,0.0,0.0,PAG,RENOVACION ANT,271502
576,N,576,2024-04-23,2024-04-23,0.0,-17.39,-2.78,PAG,REMANENTE,271503
16661,N,16661,2024-04-23,2024-04-23,0.0,-4.46,-0.71,PAG,REMANENTE,271505
16661,N,16661,2024-04-23,2024-04-23,-904.82,0.0,0.0,PAG,RENOVACION ANT,271504
180031,N,132482,2024-04-23,2024-04-23,-1947.43,-741.01,-118.56,PAG,PAYCASH,271585
177973,N,148350,2024-04-23,2024-04-23,-6754.91,-1763.01,-282.08,PAG,BANCOMER,271629
74349,N,74349,2024-04-23,2024-04-23,-1358.26,0.0,0.0,PAG,RENOVACION ANT,271579
74349,N,74349,2024-04-23,2024-04-23,0.0,-44.6,-7.14,PAG,REMANENTE,271580
73492,N,73492,2024-04-23,2024-04-23,-418.67,0.0,0.0,PAG,RENOVACION ANT,271581
73492,N,73492,2024-04-23,2024-04-23,0.0,-45.97,-7.35,PAG,REMANENTE,271582
177973,N,148350,2024-04-23,2024-04-23,-4120.0,0.0,0.0,PAG,BANCOMER,271626
177973,N,148350,2024-04-23,2024-04-23,-816.0,-0.01,0.0,PAG,BANCOMER,271625
174662,N,110859,2024-04-23,2024-04-23,-6773.0,0.0,0.0,PAG,PAYCASH,271590
184130,N,154927,2024-04-23,2024-04-23,-2775.22,-1148.09,-183.69,PAG,BANCOMER,271621
174968,N,101096,2024-04-23,2024-04-23,-4932.0,0.0,0.0,PAG,PAYCASH,271598
175859,N,134308,2024-04-23,2024-04-23,-8574.2,-327.41,-52.39,PAG,GARANTIA,271595
175514,N,143333,2024-04-23,2024-04-23,-10090.64,-742.55,-118.81,PAG,PAYCASH,271603
181477,N,100565,2024-04-23,2024-04-23,-7677.55,-2512.46,-401.99,PAG,PAYCASH,271604
174968,N,101096,2024-04-23,2024-04-23,-5308.0,0.0,0.0,PAG,PAYCASH,271606
174968,N,101096,2024-04-23,2024-04-23,-5140.0,0.0,0.0,PAG,PAYCASH,271607
13309,N,13309,2024-04-23,2024-04-23,0.0,-17.4,-2.78,PAG,REMANENTE,271602
13309,N,13309,2024-04-23,2024-04-23,-1089.82,0.0,0.0,PAG,RENOVACION ANT,271601
175872,N,126151,2024-04-23,2024-04-23,-1491.51,-168.53,-26.96,PAG,BANCOMER,271614
184291,N,132452,2024-04-23,2024-04-23,-2318.42,-1247.05,-199.53,PAG,BANCOMER,271613
174968,N,101096,2024-04-23,2024-04-23,-1950.0,0.0,0.0,PAG,PAYCASH,271633
174968,N,101096,2024-04-23,2024-04-23,-677.0,0.0,0.0,PAG,PAYCASH,271635
174968,N,101096,2024-04-23,2024-04-23,-90.0,0.0,0.0,PAG,PAYCASH,271636
174830,N,157013,2024-04-23,2024-04-23,-6495.0,0.0,0.0,PAG,PAYCASH,271637
174968,N,101096,2024-04-23,2024-04-23,-2902.0,0.0,0.0,PAG,PAYCASH,271638
174968,N,101096,2024-04-23,2024-04-23,-1093.51,0.0,0.0,PAG,PAYCASH,271639
34117,N,34117,2024-04-23,2024-04-23,-1089.82,0.0,0.0,PAG,RENOVACION ANT,271630
34117,N,34117,2024-04-23,2024-04-23,0.0,-17.4,-2.78,PAG,REMANENTE,271631
182100,N,132020,2024-04-23,2024-04-23,-8905.93,-2582.82,-413.25,PAG,BANCOMER,271653
177657,N,169137,2024-04-23,2024-04-23,-7365.14,-2271.43,-363.43,PAG,PAYCASH,271659
177657,N,169137,2024-04-23,2024-04-23,-8220.0,0.0,0.0,PAG,PAYCASH,271660
183277,N,143582,2024-04-23,2024-04-23,-5271.1,-2088.71,-334.19,PAG,PAYCASH,271663
175844,N,155390,2024-04-23,2024-04-23,-3788.88,-382.86,-61.26,PAG,PAYCASH,271664
178754,N,178717,2024-04-23,2024-04-23,-2554.66,-745.12,-119.22,PAG,PAYCASH,271668
180663,N,181263,2024-04-23,2024-04-23,-14194.06,-3987.02,-637.92,PAG,PAYCASH,271669
